discount_price,is_active,item_price,quantity,registration_price,tax,total_price,create_time,update_time,channel_order_id,channel_order_item_id,contract_id,currency,entity,field,hash_code,install_id,material_id,order_id,order_item_id,order_item_status,order_item_type,value
,Y,,1,,,,2024-11-07 08:44:29.713000 +00:00,2024-11-07 08:44:31.055000 +00:00,100117309690691333,1001173096906913331837710,0105431200036-0101-N0000A,,CollectOrder,orderId,5ada7940464233bd36582f7b3327b5da,1YKLhThp2BO,WP_113637,0105431200036,0105431200036-0101,SUSPENDED,RENTAL,0105431200036
,Y,,1,,,,2024-11-07 08:44:26.478000 +00:00,2024-11-07 08:44:28.343000 +00:00,100117309690657151,1001173096906571511266274,0105431200035-0101-N0000A,,CollectOrder,orderId,59ab0790f4b5e9b6a6967f2a79378946,1YKLhEutIGX,WP_113782,0105431200035,0105431200035-0101,SUSPENDED,RENTAL,0105431200035
,Y,,1,,,,2024-11-07 08:44:23.174000 +00:00,2024-11-07 08:44:25.133000 +00:00,100117309690626210,1001173096906262101402367,0105431200034-0101-30000A,,CollectOrder,orderId,73e71e224e4873864a55bc939606f25d,1YKLgzl8oF0,WP_113781,0105431200034,0105431200034-0101,SUSPENDED,RENTAL,0105431200034
,Y,,1,,,,2024-11-07 08:44:21.405000 +00:00,2024-11-08 13:07:47.649000 +00:00,100117309690608570,1001173096906085701473568,0105431200033-0101-50000A,,CollectOrder,orderId,d775522c386a073b323689e86eb6d33d,1YKLgrgcc85,WP_113729,0105431200033,0105431200033-0101,INSTALL_COMPLETED,RENTAL,0105431200033
,Y,,1,,,,2024-11-07 08:44:20.079000 +00:00,2024-11-08 13:07:55.484000 +00:00,100117309690592873,1001173096905928731513109,0105431200032-0101-N0000A,,CollectOrder,orderId,662d6dad7a7c99d71306e2b8448f1100,1YKLgla36Gd,WP_113819,0105431200032,0105431200032-0101,INSTALL_COMPLETED,RENTAL,0105431200032
,Y,,1,,,,2024-11-07 08:44:18.464000 +00:00,2024-11-08 13:08:03.569000 +00:00,100117309690579242,1001173096905792421782545,0105431200031-0101-50000A,,CollectOrder,orderId,b109017a5c704a02f90bc56179107806,1YKLgeBuWJ2,WP_113643,0105431200031,0105431200031-0101,INSTALL_COMPLETED,RENTAL,0105431200031
,Y,,1,,,,2024-11-07 08:44:17.119000 +00:00,2024-11-08 13:08:11.412000 +00:00,100117309690562031,1001173096905620311071844,0105431200030-0101-N0000A,,CollectOrder,orderId,fbfbe77eaca0955833bd02a8d9aea788,1YKLgY2tT1k,WP_113782,0105431200030,0105431200030-0101,INSTALL_COMPLETED,RENTAL,0105431200030
,Y,,1,,,,2024-11-07 08:44:15.412000 +00:00,2024-11-08 13:08:19.683000 +00:00,100117309690548844,1001173096905488441993498,0105431200029-0101-70000A,,CollectOrder,orderId,e383fdcb5f7e9efde5a3fb5397edae6b,1YKLgQDsMJd,WP_113783,0105431200029,0105431200029-0101,INSTALL_COMPLETED,RENTAL,0105431200029
,Y,,1,,,,2024-11-07 08:44:13.979000 +00:00,2024-11-08 13:08:27.592000 +00:00,100117309690534464,1001173096905344641105813,0105431200028-0101-50000A,,CollectOrder,orderId,74c9c918e37c177f4bfab91ac630caba,1YKLgJgRniz,WP_113785,0105431200028,0105431200028-0101,INSTALL_COMPLETED,RENTAL,0105431200028
,Y,,1,,,,2024-11-07 08:44:12.517000 +00:00,2024-11-08 13:08:35.865000 +00:00,100117309690517461,1001173096905174611524456,0105431200027-0101-30000A,,CollectOrder,orderId,a793345c61a6d2ffffd945ac7b2313e3,1YKLgCy7dgM,WP_113819,0105431200027,0105431200027-0101,INSTALL_COMPLETED,RENTAL,0105431200027
,Y,,1,,,,2024-11-07 08:44:10.683000 +00:00,2024-11-08 13:08:43.761000 +00:00,100117309690500951,1001173096905009511225952,0105431200026-0101-70000A,,CollectOrder,orderId,55b51bc157079f04291913bf43d767e5,1YKLg4aO6Ul,WP_113784,0105431200026,0105431200026-0101,INSTALL_COMPLETED,RENTAL,0105431200026
,Y,,1,,,,2024-11-07 08:44:08.623000 +00:00,2024-11-08 13:08:51.770000 +00:00,100117309690480842,1001173096904808421244384,0105431200025-0101-30000A,,CollectOrder,orderId,336fad847d6d9f24119b5385003331f0,1YKLfv8zqNY,WP_113627,0105431200025,0105431200025-0101,INSTALL_COMPLETED,RENTAL,0105431200025
,Y,,1,,,,2024-11-07 08:44:07.150000 +00:00,2024-11-08 06:28:02.521000 +00:00,100117309690466100,1001173096904661001649475,0105431200024-0101-30000A,,CollectOrder,orderId,6353948572c2c857014a160104701fcc,1YKLfoVDGPY,WP_113729,0105431200024,0105431200024-0101,ORDER_ON_HOLD,RENTAL,0105431200024
,Y,,1,,,,2024-11-07 08:44:05.581000 +00:00,2024-11-08 01:44:15.849000 +00:00,100117309690447613,1001173096904476131857872,0105431200023-0101-30000A,,CollectOrder,orderId,171d996777940220fdd8b5416c1b3002,1YKLfhFJ36j,WP_113643,0105431200023,0105431200023-0101,ORDER_ON_HOLD,RENTAL,0105431200023
,Y,,1,,,,2024-11-07 08:44:03.978000 +00:00,2024-11-08 06:27:44.091000 +00:00,100117309690434403,1001173096904344031336406,0105431200022-0101-50000A,,CollectOrder,orderId,c58daae3d676a06f7a7de09bd1685543,1YKLfZsDTn5,WP_113783,0105431200022,0105431200022-0101,ORDER_ON_HOLD,RENTAL,0105431200022
,Y,,1,,,,2024-11-07 08:44:02.608000 +00:00,2024-11-08 13:08:59.713000 +00:00,100117309690418102,1001173096904181021044682,0105431200021-0101-70000A,,CollectOrder,orderId,c1d08594141deca68a5e6bd7a2cd2e34,1YKLfTcTQ58,WP_113816,0105431200021,0105431200021-0101,INSTALL_COMPLETED,RENTAL,0105431200021
,Y,,1,,,,2024-11-07 08:44:00.952000 +00:00,2024-11-08 01:44:09.453000 +00:00,100117309690403501,1001173096904035011774457,0105431200020-0101-70000A,,CollectOrder,orderId,1d408499f0af683f0f9c3121c00c0273,1YKLfM2V4TK,WP_113727,0105431200020,0105431200020-0101,ORDER_ON_HOLD,RENTAL,0105431200020
,Y,,1,,,,2024-11-07 08:43:59.410000 +00:00,2024-11-08 09:14:09.725000 +00:00,100117309690388902,1001173096903889021577024,0105431200019-0101-70000A,,CollectOrder,orderId,ac87440a84a97b6ef1e5d2c5f26296e5,1YKLfEyQciN,WP_113713,0105431200019,0105431200019-0101,ORDER_ON_HOLD,RENTAL,0105431200019
,Y,,1,,,,2024-11-07 08:43:58.017000 +00:00,2024-11-08 13:09:07.866000 +00:00,100117309690374674,1001173096903746741760253,0105431200018-0101-30000A,,CollectOrder,orderId,a4e1527d082aa59f09fbf3a59001d930,1YKLf8bJ0go,WP_113643,0105431200018,0105431200018-0101,INSTALL_COMPLETED,RENTAL,0105431200018
,Y,,1,,,,2024-11-07 08:43:56.599000 +00:00,2024-11-08 01:44:05.109000 +00:00,100117309690360442,1001173096903604421187186,0105431200017-0101-50000A,,CollectOrder,orderId,3f0180facc1ed6d1d86f3af1f8d30d44,1YKLf26bZzr,WP_113729,0105431200017,0105431200017-0101,ORDER_ON_HOLD,RENTAL,0105431200017
,Y,,1,,,,2024-11-07 08:43:54.756000 +00:00,2024-11-08 06:27:52.804000 +00:00,100117309690338641,1001173096903386411259464,0105431200016-0101-50000A,,CollectOrder,orderId,c23bcb1b80d55f081080256ba6344f4c,1YKLetgbFee,WP_113725,0105431200016,0105431200016-0101,ORDER_ON_HOLD,RENTAL,0105431200016
,Y,,1,,,,2024-11-07 08:43:52.887000 +00:00,2024-11-08 05:19:16.115000 +00:00,100117309690322822,1001173096903228221302461,0105431200015-0101-N0000A,,CollectOrder,orderId,189ae9222d17207fec00947e44a70370,1YKLel6Zb05,WP_113819,0105431200015,0105431200015-0101,ORDER_ON_HOLD,RENTAL,0105431200015
,Y,,1,,,,2024-11-07 08:43:51.432000 +00:00,2024-11-08 09:13:46.160000 +00:00,100117309690306560,1001173096903065601034547,0105431200014-0101-N0000A,,CollectOrder,orderId,383de7e90a9fa60ab2178d368e7a1efd,1YKLeeTGpNg,WP_113643,0105431200014,0105431200014-0101,INSTALL_COMPLETED,RENTAL,0105431200014
,Y,,1,,,,2024-11-07 08:43:49.730000 +00:00,2024-11-08 13:09:15.758000 +00:00,100117309690289542,1001173096902895421979536,0105431200013-0101-N0000A,,CollectOrder,orderId,a1ecf8c1858bc5383e4a4b0695a0a9fd,1YKLeWfxJej,WP_113818,0105431200013,0105431200013-0101,INSTALL_COMPLETED,RENTAL,0105431200013
,Y,,1,,,,2024-11-07 08:43:48.067000 +00:00,2024-11-08 13:09:23.823000 +00:00,100117309690275062,1001173096902750621578976,0105431200012-0101-30000A,,CollectOrder,orderId,9b0bc1c05656115713484ebfd5566298,1YKLeP33avm,WP_113643,0105431200012,0105431200012-0101,INSTALL_COMPLETED,RENTAL,0105431200012
,Y,,1,,,,2024-11-07 08:43:46.648000 +00:00,2024-11-08 01:43:54.424000 +00:00,100117309690260992,1001173096902609921580460,0105431200011-0101-50000A,,CollectOrder,orderId,8ef7ba1cfd6687b68c1f9e689fdd958e,1YKLeIYBQR9,WP_113819,0105431200011,0105431200011-0101,ORDER_ON_HOLD,RENTAL,0105431200011
,Y,,1,,,,2024-11-07 08:43:44.904000 +00:00,2024-11-08 13:09:32.205000 +00:00,100117309690242800,1001173096902428001381381,0105431200010-0101-70000A,,CollectOrder,orderId,c1b1b3935583677c5e5f1b0d5c333562,1YKLeAYNa31,WP_113785,0105431200010,0105431200010-0101,INSTALL_COMPLETED,RENTAL,0105431200010
,Y,,1,,,,2024-11-07 08:43:43.192000 +00:00,2024-11-08 09:11:14.483000 +00:00,100117309690226442,1001173096902264421551448,0105431200009-0101-30000A,,CollectOrder,orderId,697341f74a134fa5bfaa41ccd9ae55ba,1YKLe2jTJsy,WP_113781,0105431200009,0105431200009-0101,INSTALL_COMPLETED,RENTAL,0105431200009
,Y,,1,,,,2024-11-07 08:43:41.735000 +00:00,2024-11-08 06:27:35.795000 +00:00,100117309690211782,1001173096902117821246115,0105431200008-0101-30000A,,CollectOrder,orderId,5ae697390659359b6a4b1978642dc1c0,1YKLdw4BMM7,WP_113643,0105431200008,0105431200008-0101,ORDER_ON_HOLD,RENTAL,0105431200008
,Y,,1,,,,2024-11-07 08:43:40.223000 +00:00,2024-11-08 13:09:40.240000 +00:00,100117309690189264,1001173096901892641418142,0105431200007-0101-N0000A,,CollectOrder,orderId,913197b7a574fa724b4f29fe0ddcebe5,1YKLdp8W3JY,WP_113780,0105431200007,0105431200007-0101,INSTALL_COMPLETED,RENTAL,0105431200007
,Y,,1,,,,2024-11-07 08:43:37.997000 +00:00,2024-11-08 01:43:48.523000 +00:00,100117309690174220,1001173096901742201523564,0105431200006-0101-N0000A,,CollectOrder,orderId,98307eacbe2472c11c5b25f065e01a32,1YKLdewexkT,WP_113793,0105431200006,0105431200006-0101,ORDER_ON_HOLD,RENTAL,0105431200006
,Y,,1,,,,2024-11-07 08:43:36.038000 +00:00,2024-11-08 13:09:48.161000 +00:00,100117309690153294,1001173096901532941841675,0105431200005-0101-50000A,,CollectOrder,orderId,a327814c0fb4099fd699c59ecb31db7c,1YKLdWDpipC,WP_113713,0105431200005,0105431200005-0101,INSTALL_COMPLETED,RENTAL,0105431200005
,Y,,1,,,,2024-11-07 08:43:34.355000 +00:00,2024-11-08 07:48:57.625000 +00:00,100117309690134912,1001173096901349121502517,0105431200004-0101-N0000A,,CollectOrder,orderId,91f34df89afaa6a46ff29730680c567b,1YKLdOHR494,WP_113784,0105431200004,0105431200004-0101,INSTALL_COMPLETED,RENTAL,0105431200004
,Y,,1,,,,2024-11-07 08:43:31.464000 +00:00,2024-11-08 06:08:07.762000 +00:00,100117309690096993,1001173096900969931995083,0105431200003-0101-50000A,,CollectOrder,orderId,7417977ac64e072941d0bfb04c4fd11c,1YKLdB8mIoR,WP_113725,0105431200003,0105431200003-0101,WORK_IN_PROGRESS,RENTAL,0105431200003
,Y,,1,,,,2024-11-07 01:30:15.698000 +00:00,2024-11-08 13:09:56.027000 +00:00,G-241107-000003,S-241107-000002,0105431200002-0101-70000A,,CollectOrder,orderId,4972bfe09e7dad75a42cf9a6a919e635,1YJqfZZWzaF,WP_113781,0105431200002,0105431200002-0101,INSTALL_COMPLETED,RENTAL,0105431200002
,Y,,1,,,,2024-11-07 00:03:57.602000 +00:00,2024-11-08 13:10:04.197000 +00:00,G-241107-000002,S-241107-000001,0105431200001-0101-30000A,,CollectOrder,orderId,e1797213b2163ae1f89fc3cc29aa9b7b,1YJkVCwRYRt,WP_113781,0105431200001,0105431200001-0101,INSTALL_COMPLETED,RENTAL,0105431200001
,Y,,1,,,,2024-11-06 10:51:16.914000 +00:00,2024-11-13 09:04:52.565000 +00:00,G-241106-000009,S-241106-000007,0105431100054-0201-30000A,,CollectOrder,orderId,2684a3d4dc3c930fe0ae6ae3d7f4f2c6,1YIprDObP2d,WP_113725,0105431100054,0105431100054-0201,BOOKING_CONFIRMED,RENTAL,0105431100054
,Y,,1,,,,2024-11-06 10:51:16.914000 +00:00,2024-11-13 09:04:52.624000 +00:00,G-241106-000009,S-241106-000008,0105431100054-0301-30000A,,CollectOrder,orderId,b83fa1047eb4c81950625cb0031977c4,1YIprFDI9hm,WP_113725,0105431100054,0105431100054-0301,BOOKING_CONFIRMED,RENTAL,0105431100054
,Y,,1,,,,2024-11-06 10:51:16.913000 +00:00,2024-11-13 09:04:52.712000 +00:00,G-241106-000009,S-241106-000006,0105431100054-0101-30000A,,CollectOrder,orderId,b1095513d2c7d07b4c55a529e9041dbd,1YIprB8f9tU,WP_113725,0105431100054,0105431100054-0101,BOOKING_CONFIRMED,RENTAL,0105431100054
,Y,,1,,,,2024-11-06 10:49:04.774000 +00:00,2024-11-06 10:49:05.184000 +00:00,G-241106-000008,S-241106-000005,0105431100053-0101-50000A,,CollectOrder,orderId,5a573112cc7e9b68206ba03c8779515d,1YIphQ7cVvV,WP_113781,0105431100053,0105431100053-0101,BOOKING_SCHEDULED,RENTAL,0105431100053
,Y,,1,,,,2024-11-06 10:47:18.251000 +00:00,2024-11-06 10:47:18.888000 +00:00,G-241106-000006,S-241106-000004,0105431100052-0101-30000A,,CollectOrder,orderId,b7f806ddc00204f3287f1090eff3a928,1YIpZYOgM4F,WP_113785,0105431100052,0105431100052-0101,BOOKING_SCHEDULED,RENTAL,0105431100052
,Y,,1,,,,2024-11-06 10:43:42.028000 +00:00,2024-11-06 10:43:44.993000 +00:00,G-241106-000005,S-241106-000003,0105431100051-0201-70000A,,CollectOrder,orderId,a81aa7e524b74ad6bef562c63761641a,1YIpJdwLMrJ,WP_113785,0105431100051,0105431100051-0201,SUSPENDED,RENTAL,0105431100051
,Y,,1,,,,2024-11-06 10:43:42.027000 +00:00,2024-11-06 10:43:42.762000 +00:00,G-241106-000005,S-241106-000002,0105431100051-0101-70000A,,CollectOrder,orderId,abcd1db99cb072c87d208768e65a17aa,1YIpJaYrOqM,WP_113785,0105431100051,0105431100051-0101,BOOKING_SCHEDULED,RENTAL,0105431100051
,Y,,1,,,,2024-11-06 10:03:02.387000 +00:00,2024-11-14 09:05:27.867000 +00:00,G-241106-000003,S-241106-000002,,,CollectOrder,orderId,b81ee9dd6e1946980a7c5e7690f193cf,1YImPR6QWMZ,WP_113627,0105431100050,0105431100050-0102,BOOKING_CONFIRMED,ONETIME,0105431100050
,Y,,1,,,,2024-11-06 09:43:24.867000 +00:00,2024-11-29 09:03:57.987000 +00:00,G-241106-000001,S-241106-000001,0105431100049-0101-30000A,,CollectOrder,orderId,c4961aacfcadd4878223aea761d2a622,1YIl0U9nNeJ,WP_113627,0105431100049,0105431100049-0101,BOOKING_CONFIRMED,RENTAL,0105431100049
,Y,,1,,,,2024-11-06 07:47:04.865000 +00:00,2024-11-07 13:09:00.756000 +00:00,100117308792240300,1001173087922403001968312,0105431100048-0101-70000A,,CollectOrder,orderId,c524220542df3b420e45a2c4a7ceba53,1YIch3jSFhB,WP_113780,0105431100048,0105431100048-0101,INSTALL_COMPLETED,RENTAL,0105431100048
,Y,,1,,,,2024-11-06 07:47:03.490000 +00:00,2024-11-07 13:09:14.716000 +00:00,100117308792229574,1001173087922295741499944,0105431100047-0101-30000A,,CollectOrder,orderId,450464631a1af915e2ba856183658084,1YIcgxSl45I,WP_113785,0105431100047,0105431100047-0101,INSTALL_COMPLETED,RENTAL,0105431100047
,Y,,1,,,,2024-11-06 07:47:02.394000 +00:00,2024-11-07 13:09:26.419000 +00:00,100117308792213150,1001173087922131501762485,0105431100046-0101-70000A,,CollectOrder,orderId,4aee35eddadffd3d66a8e94ab5667096,1YIcgsPlq0m,WP_113818,0105431100046,0105431100046-0101,INSTALL_COMPLETED,RENTAL,0105431100046
,Y,,1,,,,2024-11-06 07:47:00.747000 +00:00,2024-11-07 13:09:37.991000 +00:00,100117308792198432,1001173087921984321016583,0105431100045-0101-50000A,,CollectOrder,orderId,2d38bf0b3753dee584a570555cfc8fdd,1YIcgksRlN1,WP_113784,0105431100045,0105431100045-0101,INSTALL_COMPLETED,RENTAL,0105431100045
,Y,,1,,,,2024-11-06 07:46:59.184000 +00:00,2024-11-07 13:09:49.552000 +00:00,100117308792186033,1001173087921860331169357,0105431100044-0101-30000A,,CollectOrder,orderId,d9d0e9e41be163153fa96853d68ba25e,1YIcgdkCiZw,WP_113637,0105431100044,0105431100044-0101,INSTALL_COMPLETED,RENTAL,0105431100044
,Y,,1,,,,2024-11-06 07:46:57.969000 +00:00,2024-11-07 13:10:00.852000 +00:00,100117308792171920,1001173087921719201346735,0105431100043-0101-70000A,,CollectOrder,orderId,76af1eaf9bccdda7591d385da1c62d7d,1YIcgYAZcZ7,WP_113792,0105431100043,0105431100043-0101,INSTALL_COMPLETED,RENTAL,0105431100043
,Y,,1,,,,2024-11-06 07:46:56.607000 +00:00,2024-11-07 13:10:12.385000 +00:00,100117308792160600,1001173087921606001306883,0105431100042-0101-70000A,,CollectOrder,orderId,4b03b0513151d0836a666b883bc99ff7,1YIcgRv79za,WP_113785,0105431100042,0105431100042-0101,INSTALL_COMPLETED,RENTAL,0105431100042
,Y,,1,,,,2024-11-06 07:46:55.497000 +00:00,2024-11-07 13:10:23.965000 +00:00,100117308792147061,1001173087921470611603234,0105431100041-0101-70000A,,CollectOrder,orderId,367270a304b69b2e3750adf12c684d2a,1YIcgMqDgCT,WP_113729,0105431100041,0105431100041-0101,INSTALL_COMPLETED,RENTAL,0105431100041
,Y,,1,,,,2024-11-06 07:46:54.131000 +00:00,2024-11-07 13:10:35.256000 +00:00,100117308792135661,1001173087921356611660887,0105431100040-0101-30000A,,CollectOrder,orderId,58d651e5a8f5153500a1a96cc063ec07,1YIcgGaZwuz,WP_113782,0105431100040,0105431100040-0101,INSTALL_COMPLETED,RENTAL,0105431100040
,Y,,1,,,,2024-11-06 07:46:53.021000 +00:00,2024-11-07 13:10:46.508000 +00:00,100117308792124382,1001173087921243821009447,0105431100039-0101-50000A,,CollectOrder,orderId,b1d7853daaeafdbf75743c18357e88f2,1YIcgBVVCVu,WP_113781,0105431100039,0105431100039-0101,INSTALL_COMPLETED,RENTAL,0105431100039
,Y,,1,,,,2024-11-06 07:46:51.752000 +00:00,2024-11-07 13:10:57.748000 +00:00,100117308792111734,1001173087921117341941906,0105431100038-0101-30000A,,CollectOrder,orderId,e840b40b394f238e63a2393fc59b4560,1YIcg5hTW0c,WP_113725,0105431100038,0105431100038-0101,INSTALL_COMPLETED,RENTAL,0105431100038
,Y,,1,,,,2024-11-06 07:46:50.617000 +00:00,2024-11-07 13:11:09.084000 +00:00,100117308792100372,1001173087921003721229523,0105431100037-0101-30000A,,CollectOrder,orderId,084aaf484b59bc19c02fb3d13a79d999,1YIcg0VInEp,WP_113793,0105431100037,0105431100037-0101,INSTALL_COMPLETED,RENTAL,0105431100037
,Y,,1,,,,2024-11-06 07:46:49.483000 +00:00,2024-11-07 13:11:20.138000 +00:00,100117308792089460,1001173087920894601044439,0105431100036-0101-50000A,,CollectOrder,orderId,b8f689070c779ab9a73019b2882a5c90,1YIcfvJVzBL,WP_113727,0105431100036,0105431100036-0101,INSTALL_COMPLETED,RENTAL,0105431100036
,Y,,1,,,,2024-11-06 07:46:48.295000 +00:00,2024-11-07 13:11:31.325000 +00:00,100117308792077011,1001173087920770111408245,0105431100035-0101-30000A,,CollectOrder,orderId,12732b1a25401bc858dd36bc66093816,1YIcfpsritM,WP_113785,0105431100035,0105431100035-0101,INSTALL_COMPLETED,RENTAL,0105431100035
,Y,,1,,,,2024-11-06 07:46:47.013000 +00:00,2024-11-07 13:11:42.443000 +00:00,100117308792063812,1001173087920638121739473,0105431100034-0101-N0000A,,CollectOrder,orderId,7df554a6d3a241c5982c77f58373cbe7,1YIcfk0a3R6,WP_113786,0105431100034,0105431100034-0101,INSTALL_COMPLETED,RENTAL,0105431100034
,Y,,1,,,,2024-11-06 07:46:45.742000 +00:00,2024-11-07 13:11:53.559000 +00:00,100117308792045053,1001173087920450531559555,0105431100033-0101-N0000A,,CollectOrder,orderId,aee65e0b56b60b91faa479def9042de3,1YIcfeCBojn,WP_113729,0105431100033,0105431100033-0101,INSTALL_COMPLETED,RENTAL,0105431100033
,Y,,1,,,,2024-11-06 07:46:43.935000 +00:00,2024-11-07 13:12:04.627000 +00:00,100117308792033654,1001173087920336541936212,0105431100032-0101-N0000A,,CollectOrder,orderId,3f3badedf280ca12b3b61486795ecc5c,1YIcfVvjWJn,WP_113780,0105431100032,0105431100032-0101,INSTALL_COMPLETED,RENTAL,0105431100032
,Y,,1,,,,2024-11-06 07:46:42.781000 +00:00,2024-11-07 13:12:15.659000 +00:00,100117308792019532,1001173087920195321476334,0105431100031-0101-50000A,,CollectOrder,orderId,fd4ed64b73be90dcea18998883301757,1YIcfQeAQBs,WP_113637,0105431100031,0105431100031-0101,INSTALL_COMPLETED,RENTAL,0105431100031
,Y,,1,,,,2024-11-06 07:46:41.356000 +00:00,2024-11-07 13:12:26.639000 +00:00,100117308792007874,1001173087920078741171190,0105431100030-0101-30000A,,CollectOrder,orderId,131f36e5ac8dbc77a6d0532239b51a9f,1YIcfK7D9yS,WP_113637,0105431100030,0105431100030-0101,INSTALL_COMPLETED,RENTAL,0105431100030
,Y,,1,,,,2024-11-06 07:46:40.143000 +00:00,2024-11-07 13:12:37.717000 +00:00,100117308791993730,1001173087919937301053104,0105431100029-0101-N0000A,,CollectOrder,orderId,584fa832c58fb0ce213b157dbf617d6a,1YIcfEZSvQr,WP_113783,0105431100029,0105431100029-0101,INSTALL_COMPLETED,RENTAL,0105431100029
,Y,,1,,,,2024-11-06 07:46:38.797000 +00:00,2024-11-07 13:12:49.173000 +00:00,100117308791982032,1001173087919820321622790,0105431100028-0101-N0000A,,CollectOrder,orderId,46460258d1641e625730b143b825d9e2,1YIcf8Py2ag,WP_113792,0105431100028,0105431100028-0101,INSTALL_COMPLETED,RENTAL,0105431100028
,Y,,1,,,,2024-11-06 07:46:37.581000 +00:00,2024-11-07 13:13:00.380000 +00:00,100117308791970140,1001173087919701401706745,0105431100027-0101-50000A,,CollectOrder,orderId,5cb03e06475052c2ca587d39cb66c320,1YIcf2pZ5AR,WP_113729,0105431100027,0105431100027-0101,INSTALL_COMPLETED,RENTAL,0105431100027
,Y,,1,,,,2024-11-06 07:46:36.385000 +00:00,2024-11-07 13:13:11.410000 +00:00,100117308791957980,1001173087919579801131923,0105431100026-0101-50000A,,CollectOrder,orderId,b0bf53309fc3e0bc15893104f6061858,1YIcexNJYi9,WP_113637,0105431100026,0105431100026-0101,INSTALL_COMPLETED,RENTAL,0105431100026
,Y,,1,,,,2024-11-06 07:46:35.215000 +00:00,2024-11-07 13:13:22.535000 +00:00,100117308791946892,1001173087919468921809855,0105431100025-0101-N0000A,,CollectOrder,orderId,46f030a5b1f0cea6869060a0da973224,1YIcerzyAKw,WP_113820,0105431100025,0105431100025-0101,INSTALL_COMPLETED,RENTAL,0105431100025
,Y,,1,,,,2024-11-06 07:46:34.075000 +00:00,2024-11-07 13:13:33.655000 +00:00,100117308791931633,1001173087919316331198064,0105431100024-0101-30000A,,CollectOrder,orderId,6f6ac8889fe5f47adaa7596a4a7f62f1,1YIcemnKYy8,WP_113781,0105431100024,0105431100024-0101,INSTALL_COMPLETED,RENTAL,0105431100024
,Y,,1,,,,2024-11-06 07:46:32.573000 +00:00,2024-11-07 13:13:44.793000 +00:00,100117308791918774,1001173087919187741647389,0105431100023-0101-N0000A,,CollectOrder,orderId,236bf5e0123a2212cd46819662470aab,1YIcefw18Kv,WP_113637,0105431100023,0105431100023-0101,INSTALL_COMPLETED,RENTAL,0105431100023
,Y,,1,,,,2024-11-06 07:46:31.202000 +00:00,2024-11-07 13:13:56.214000 +00:00,100117308791905893,1001173087919058931812617,0105431100022-0101-30000A,,CollectOrder,orderId,9450d0355d75d9e1ae2ba96c7cf2a58a,1YIceZdp0Ex,WP_113781,0105431100022,0105431100022-0101,INSTALL_COMPLETED,RENTAL,0105431100022
,Y,,1,,,,2024-11-06 07:46:29.984000 +00:00,2024-11-07 13:14:07.449000 +00:00,100117308791894122,1001173087918941221235782,0105431100021-0101-50000A,,CollectOrder,orderId,08cbc6c68fcbe813ab67150d434a8f74,1YIceU45Zfo,WP_113637,0105431100021,0105431100021-0101,INSTALL_COMPLETED,RENTAL,0105431100021
,Y,,1,,,,2024-11-06 07:46:28.818000 +00:00,2024-11-07 13:14:18.694000 +00:00,100117308791876703,1001173087918767031129094,0105431100020-0101-70000A,,CollectOrder,orderId,5c8d2b9a4f541c3ebf196965ff33636c,1YIceOiAAjq,WP_113818,0105431100020,0105431100020-0101,INSTALL_COMPLETED,RENTAL,0105431100020
,Y,,1,,,,2024-11-06 07:46:27.068000 +00:00,2024-11-07 13:14:29.878000 +00:00,100117308791864833,1001173087918648331522033,0105431100019-0101-N0000A,,CollectOrder,orderId,7448e33ff5b5691005f4dd92156f99b8,1YIceGhWSqZ,WP_113729,0105431100019,0105431100019-0101,INSTALL_COMPLETED,RENTAL,0105431100019
,Y,,1,,,,2024-11-06 07:46:25.839000 +00:00,2024-11-07 13:14:41.105000 +00:00,100117308791852732,1001173087918527321533347,0105431100018-0101-N0000A,,CollectOrder,orderId,4a43ec4a418ae00c3207b116af452c3e,1YIceB5WFM0,WP_113820,0105431100018,0105431100018-0101,INSTALL_COMPLETED,RENTAL,0105431100018
,Y,,1,,,,2024-11-06 07:46:24.545000 +00:00,2024-11-07 13:14:52.418000 +00:00,100117308791839321,1001173087918393211907293,0105431100017-0101-30000A,,CollectOrder,orderId,e23a45a7a7b7c50fdd1eadf1efe1cb51,1YIce59GBfn,WP_113818,0105431100017,0105431100017-0101,INSTALL_COMPLETED,RENTAL,0105431100017
,Y,,1,,,,2024-11-06 07:46:23.352000 +00:00,2024-11-07 13:15:03.660000 +00:00,100117308791826732,1001173087918267321503857,0105431100016-0101-50000A,,CollectOrder,orderId,290e08724ae9487246423c2a30481f8c,1YIcdzgcjTM,WP_113816,0105431100016,0105431100016-0101,INSTALL_COMPLETED,RENTAL,0105431100016
,Y,,1,,,,2024-11-06 07:46:21.948000 +00:00,2024-11-07 13:15:14.844000 +00:00,100117308791813411,1001173087918134111513579,0105431100015-0101-N0000A,,CollectOrder,orderId,63166204c81861f8e4beebcb2a577c02,1YIcdtFLSGH,WP_113784,0105431100015,0105431100015-0101,INSTALL_COMPLETED,RENTAL,0105431100015
,Y,,1,,,,2024-11-06 07:46:20.646000 +00:00,2024-11-07 13:15:26.006000 +00:00,100117308791800750,1001173087918007501484218,0105431100014-0101-30000A,,CollectOrder,orderId,d397695404e4420be992d755bb1a269f,1YIcdnJTJfC,WP_113727,0105431100014,0105431100014-0101,INSTALL_COMPLETED,RENTAL,0105431100014
