hash_code,create_time,update_time,is_active,entity,field,value,discount_price,item_price,prepaid_amount,tax,currency
302f44d28a41eed62d770f2744a8219d,2024-12-06 14:06:01.814235 +00:00,2024-12-06 14:06:01.814237 +00:00,Y,CollectChargeItem,order_item_id,0105431700008-0101,0.0000,0.0000,0.0000,,USD
d823ee3df091312cf9b21d32cfd55944,2024-12-06 14:06:01.814401 +00:00,2024-12-06 14:06:01.814402 +00:00,Y,CollectChargeItem,order_item_id,0105431700007-0101,0.0000,0.0000,0.0000,,USD
88c3a56009833212c275fcb23d024bb0,2024-12-06 14:06:01.814581 +00:00,2024-12-06 14:06:01.814583 +00:00,Y,CollectChargeItem,order_item_id,0105431700006-0101,0.0000,0.0000,0.0000,,USD
b2c25b731d6edad3b0e14d75b27a93cb,2024-12-06 14:06:01.814734 +00:00,2024-12-06 14:06:01.814735 +00:00,Y,CollectChargeItem,order_item_id,0105431700005-0101,0.0000,0.0000,0.0000,,USD
6de298b1e84aed0e95deb31a2d63d93c,2024-12-06 14:06:01.814902 +00:00,2024-12-06 14:06:01.814903 +00:00,Y,CollectChargeItem,order_item_id,0105431700004-0101,0.0000,0.0000,0.0000,,USD
ad075836f6a25104724f6bbf63924e93,2024-12-06 14:06:01.815086 +00:00,2024-12-06 14:06:01.815087 +00:00,Y,CollectChargeItem,order_item_id,0105431700003-0101,0.0000,0.0000,0.0000,,USD
b825986614a41ba835ae735f93fd18aa,2024-12-06 14:06:01.815272 +00:00,2024-12-06 14:06:01.815274 +00:00,Y,CollectChargeItem,order_item_id,0105431700002-0101,0.0000,0.0000,0.0000,,USD
54447179aa5f2d0a73e03ddb5825e090,2024-12-06 14:06:01.815445 +00:00,2024-12-06 14:06:01.815446 +00:00,Y,CollectChargeItem,order_item_id,0105431700001-0101,0.0000,0.0000,0.0000,,USD
d1fd3ad8a28b5ad477c6e8eb73c95bdf,2024-12-06 14:06:01.815619 +00:00,2024-12-06 14:06:01.815621 +00:00,Y,CollectChargeItem,order_item_id,0105431600040-0101,0.0000,0.0000,0.0000,,USD
3da493fb2955de118ac04a00ec74f5f3,2024-12-06 14:06:01.815807 +00:00,2024-12-06 14:06:01.815808 +00:00,Y,CollectChargeItem,order_item_id,0105431600039-0101,0.0000,0.0000,0.0000,,USD
c7e08306d0e932f5994aec24f439588d,2024-12-06 14:06:01.816012 +00:00,2024-12-06 14:06:01.816013 +00:00,Y,CollectChargeItem,order_item_id,0105431600038-0101,0.0000,0.0000,0.0000,,USD
e0c52815d48b88a009d5c3fa831e6ef7,2024-12-06 14:06:01.816205 +00:00,2024-12-06 14:06:01.816206 +00:00,Y,CollectChargeItem,order_item_id,0105431600037-0101,0.0000,0.0000,0.0000,,USD
844ed2e8e1788332f422855ec1a41a0b,2024-12-06 14:06:01.816379 +00:00,2024-12-06 14:06:01.816380 +00:00,Y,CollectChargeItem,order_item_id,0105431600036-0101,0.0000,0.0000,0.0000,,USD
0b57d03b065edb15bd74345c804b8735,2024-12-06 14:06:01.816550 +00:00,2024-12-06 14:06:01.816551 +00:00,Y,CollectChargeItem,order_item_id,0105431600035-0101,0.0000,0.0000,0.0000,,USD
bcf14b172dd1761dc91c7d932a4d1793,2024-12-06 14:06:01.816720 +00:00,2024-12-06 14:06:01.816722 +00:00,Y,CollectChargeItem,order_item_id,0105431600034-0101,0.0000,0.0000,0.0000,,USD
f8f8b36c90b13e2847e8dd33e96b9ed3,2024-12-06 14:06:01.816898 +00:00,2024-12-06 14:06:01.816899 +00:00,Y,CollectChargeItem,order_item_id,0105431600033-0101,0.0000,0.0000,0.0000,,USD
da8d27fc4d10861d3bb41e8ba2584d85,2024-12-06 14:06:01.817075 +00:00,2024-12-06 14:06:01.817076 +00:00,Y,CollectChargeItem,order_item_id,0105431600032-0101,0.0000,0.0000,0.0000,,USD
69591c61c77557c5e53537bfd2e59ff6,2024-12-06 14:06:01.817246 +00:00,2024-12-06 14:06:01.817247 +00:00,Y,CollectChargeItem,order_item_id,0105431600031-0101,0.0000,0.0000,0.0000,,USD
c1f58cc8f46d77c3222ed93cc15145a1,2024-12-06 14:06:01.817419 +00:00,2024-12-06 14:06:01.817420 +00:00,Y,CollectChargeItem,order_item_id,0105431600030-0101,0.0000,0.0000,0.0000,,USD
f31fb40b00635d6a56fcebecbbdff19a,2024-12-06 14:06:01.817597 +00:00,2024-12-06 14:06:01.817598 +00:00,Y,CollectChargeItem,order_item_id,0105431600029-0101,0.0000,0.0000,0.0000,,USD
a7a50a08230ebc781592fd1e1ad2d236,2024-12-06 14:06:01.817779 +00:00,2024-12-06 14:06:01.817780 +00:00,Y,CollectChargeItem,order_item_id,0105431600028-0101,0.0000,0.0000,0.0000,,USD
728a16dcb6b1cb3b3ba837a07717c24f,2024-12-06 14:06:01.818026 +00:00,2024-12-06 14:06:01.818027 +00:00,Y,CollectChargeItem,order_item_id,0105431600027-0101,0.0000,0.0000,0.0000,,USD
c5755f8a43a2ec047be27cf02a9c8c2c,2024-12-06 14:06:01.818206 +00:00,2024-12-06 14:06:01.818207 +00:00,Y,CollectChargeItem,order_item_id,0105431600026-0101,0.0000,0.0000,0.0000,,USD
3c589fe6a03cc9218e4b42766da8ecd4,2024-12-06 14:06:01.818386 +00:00,2024-12-06 14:06:01.818387 +00:00,Y,CollectChargeItem,order_item_id,0105431600025-0101,0.0000,0.0000,0.0000,,USD
682fd434e9708b4457c3dcf98ed564a2,2024-12-06 14:06:01.818558 +00:00,2024-12-06 14:06:01.818559 +00:00,Y,CollectChargeItem,order_item_id,0105431600024-0101,0.0000,0.0000,0.0000,,USD
a44addfdb2ac6332edd829a8c665c84d,2024-12-06 14:06:01.818745 +00:00,2024-12-06 14:06:01.818747 +00:00,Y,CollectChargeItem,order_item_id,0105431600023-0101,0.0000,0.0000,0.0000,,USD
5c0db2bc8195f79e91ab9d6f5cd50c30,2024-12-06 14:06:01.818926 +00:00,2024-12-06 14:06:01.818927 +00:00,Y,CollectChargeItem,order_item_id,0105431600022-0101,0.0000,0.0000,0.0000,,USD
188e2f33548fd3428700bfaf2aad01e4,2024-12-06 14:06:01.819112 +00:00,2024-12-06 14:06:01.819113 +00:00,Y,CollectChargeItem,order_item_id,0105431600021-0101,0.0000,0.0000,0.0000,,USD
a13c7ba98a6a95bfb67ed64e680052b0,2024-12-06 14:06:01.819286 +00:00,2024-12-06 14:06:01.819287 +00:00,Y,CollectChargeItem,order_item_id,0105431600020-0101,0.0000,0.0000,0.0000,,USD
944756a280eddba0c42b3484eb414ee6,2024-12-06 14:06:01.819467 +00:00,2024-12-06 14:06:01.819468 +00:00,Y,CollectChargeItem,order_item_id,0105431600019-0101,0.0000,0.0000,0.0000,,USD
22a1c303aa4faf8193d7f023f1ab8f14,2024-12-06 14:06:01.819642 +00:00,2024-12-06 14:06:01.819643 +00:00,Y,CollectChargeItem,order_item_id,0105431600018-0101,0.0000,0.0000,0.0000,,USD
9714307d68129bbe411b53bf3160112a,2024-12-06 14:06:01.819816 +00:00,2024-12-06 14:06:01.819817 +00:00,Y,CollectChargeItem,order_item_id,0105431600017-0101,0.0000,0.0000,0.0000,,USD
203010e8c402d1a1667ce55c85792f9a,2024-12-06 14:06:01.820014 +00:00,2024-12-06 14:06:01.820015 +00:00,Y,CollectChargeItem,order_item_id,0105431600016-0101,0.0000,0.0000,0.0000,,USD
4f5b7e34cbc94d906ec743a9615d14bf,2024-12-06 14:06:01.820203 +00:00,2024-12-06 14:06:01.820204 +00:00,Y,CollectChargeItem,order_item_id,0105431600015-0101,0.0000,0.0000,0.0000,,USD
7f3ef5356ea97cbb163e5d26e83f558f,2024-12-06 14:06:01.820381 +00:00,2024-12-06 14:06:01.820382 +00:00,Y,CollectChargeItem,order_item_id,0105431600014-0101,0.0000,0.0000,0.0000,,USD
f45a23c805dcace437b388b8fb289a1c,2024-12-06 14:06:01.820564 +00:00,2024-12-06 14:06:01.820566 +00:00,Y,CollectChargeItem,order_item_id,0105431600013-0101,0.0000,0.0000,0.0000,,USD
edda34d2f70c6cda4e662c8b7f8a64f1,2024-12-06 14:06:01.820751 +00:00,2024-12-06 14:06:01.820752 +00:00,Y,CollectChargeItem,order_item_id,0105431600012-0101,0.0000,0.0000,0.0000,,USD
2745b5b870b4b8568c95ba07a05b8c38,2024-12-06 14:06:01.820982 +00:00,2024-12-06 14:06:01.820983 +00:00,Y,CollectChargeItem,order_item_id,0105431600011-0101,0.0000,0.0000,0.0000,,USD
73ef56f1e9ffc4cc1956b9b3d31f6c2f,2024-12-06 14:06:01.821168 +00:00,2024-12-06 14:06:01.821170 +00:00,Y,CollectChargeItem,order_item_id,0105431600010-0101,0.0000,0.0000,0.0000,,USD
af90e5ef9c884e3dd6e729377dce05e1,2024-12-06 14:06:01.821370 +00:00,2024-12-06 14:06:01.821371 +00:00,Y,CollectChargeItem,order_item_id,0105431600009-0101,0.0000,0.0000,0.0000,,USD
8365dcd42c76180dc28ca646eaebd6ca,2024-12-06 14:06:01.821546 +00:00,2024-12-06 14:06:01.821547 +00:00,Y,CollectChargeItem,order_item_id,0105431600005-0201,0.0000,0.0000,0.0000,,USD
e545bafcd68de1fa71fb01832df44690,2024-12-06 14:06:01.821729 +00:00,2024-12-06 14:06:01.821730 +00:00,Y,CollectChargeItem,order_item_id,0105431600005-0301,0.0000,0.0000,0.0000,,USD
f691e5cac5c90c915c25ed09b0e50ca8,2024-12-06 14:06:01.821916 +00:00,2024-12-06 14:06:01.821917 +00:00,Y,CollectChargeItem,order_item_id,0105431600005-0101,0.0000,0.0000,0.0000,,USD
a6ecbabfd2b2eba67c952a575d7534bc,2024-12-06 14:06:01.822112 +00:00,2024-12-06 14:06:01.822113 +00:00,Y,CollectChargeItem,order_item_id,0105431600004-0101,0.0000,0.0000,0.0000,,USD
6461e55ba4808b3a4d352fe837294329,2024-12-06 14:06:01.822279 +00:00,2024-12-06 14:06:01.822281 +00:00,Y,CollectChargeItem,order_item_id,0105431600003-0102,0.0000,1350.0000,0.0000,,USD
b2897ff0e6a85c82c6bb71bc7ca736b6,2024-12-06 14:06:01.822466 +00:00,2024-12-06 14:06:01.822467 +00:00,Y,CollectChargeItem,order_item_id,0105431600003-0202,0.0000,1350.0000,0.0000,,USD
68b1c743f3430695751bd03b9c095e3a,2024-12-06 14:06:01.822653 +00:00,2024-12-06 14:06:01.822654 +00:00,Y,CollectChargeItem,order_item_id,0105431600003-0302,0.0000,1350.0000,0.0000,,USD
2ed4ce1ad0b0da1a4dc7804492030363,2024-12-06 14:06:01.822834 +00:00,2024-12-06 14:06:01.822835 +00:00,Y,CollectChargeItem,order_item_id,0105431600002-0102,0.0000,1520.0000,0.0000,,USD
a45d047dcdf4e45c885ea0b92a733087,2024-12-06 14:06:01.823014 +00:00,2024-12-06 14:06:01.823015 +00:00,Y,CollectChargeItem,order_item_id,0105431600001-0101,0.0000,0.0000,0.0000,,USD
a7f780fcd9fc5a399a42ede5a704ef69,2024-12-06 14:06:01.823195 +00:00,2024-12-06 14:06:01.823196 +00:00,Y,CollectChargeItem,order_item_id,0105431400001-0102,0.0000,1350.0000,0.0000,,USD
c095880f2fd7cac211fe6f49d3b8b6a3,2024-12-06 14:06:01.823361 +00:00,2024-12-06 14:06:01.823362 +00:00,Y,CollectChargeItem,order_item_id,0105431400001-0202,0.0000,1350.0000,0.0000,,USD
0133d0f46db695802d86ff07f6804959,2024-12-06 14:06:01.823562 +00:00,2024-12-06 14:06:01.823563 +00:00,Y,CollectChargeItem,order_item_id,0105431300039-0101,0.0000,0.0000,0.0000,,USD
b4695ffcb53a702e488d6adc189c8e6f,2024-12-06 14:06:01.823731 +00:00,2024-12-06 14:06:01.823732 +00:00,Y,CollectChargeItem,order_item_id,0105431300038-0101,0.0000,0.0000,0.0000,,USD
19c5d9550a057f78bb8c44ba1d6c02b5,2024-12-06 14:06:01.823909 +00:00,2024-12-06 14:06:01.823910 +00:00,Y,CollectChargeItem,order_item_id,0105431300037-0101,0.0000,0.0000,0.0000,,USD
6eaff70766627b30c3330dbc47bf331c,2024-12-06 14:06:01.824121 +00:00,2024-12-06 14:06:01.824122 +00:00,Y,CollectChargeItem,order_item_id,0105431300036-0101,0.0000,0.0000,0.0000,,USD
4213e550073ac61f66aa2a000fc25fe2,2024-12-06 14:06:01.824300 +00:00,2024-12-06 14:06:01.824301 +00:00,Y,CollectChargeItem,order_item_id,0105431300035-0101,0.0000,0.0000,0.0000,,USD
b0bf779c89a19bdbd85a9ab68323d7bb,2024-12-06 14:06:01.824462 +00:00,2024-12-06 14:06:01.824464 +00:00,Y,CollectChargeItem,order_item_id,0105431300034-0101,0.0000,0.0000,0.0000,,USD
7e61f1cfe2125d85c2c12e7684270031,2024-12-06 14:06:01.824639 +00:00,2024-12-06 14:06:01.824640 +00:00,Y,CollectChargeItem,order_item_id,0105431300033-0101,0.0000,0.0000,0.0000,,USD
0ed7edba79ab2a67aaa5a9204c3ef3c8,2024-12-06 14:06:01.824820 +00:00,2024-12-06 14:06:01.824821 +00:00,Y,CollectChargeItem,order_item_id,0105431300032-0101,0.0000,0.0000,0.0000,,USD
744fed1be409887c05a58b7d4b7d5918,2024-12-06 14:06:01.824999 +00:00,2024-12-06 14:06:01.825000 +00:00,Y,CollectChargeItem,order_item_id,0105431300031-0101,0.0000,0.0000,0.0000,,USD
3dbd8a2f3683d114f58cb12e59ea8259,2024-12-06 14:06:01.825171 +00:00,2024-12-06 14:06:01.825172 +00:00,Y,CollectChargeItem,order_item_id,0105431300030-0101,0.0000,0.0000,0.0000,,USD
cf11486637ae8b417e6338a9739073b5,2024-12-06 14:06:01.825366 +00:00,2024-12-06 14:06:01.825367 +00:00,Y,CollectChargeItem,order_item_id,0105431300029-0101,0.0000,0.0000,0.0000,,USD
b56764534932472db12bc738a6a96a77,2024-12-06 14:06:01.825544 +00:00,2024-12-06 14:06:01.825545 +00:00,Y,CollectChargeItem,order_item_id,0105431300028-0101,0.0000,0.0000,0.0000,,USD
1200ab65fe75101ff9e1e1d6c1bd1606,2024-12-06 14:06:01.825713 +00:00,2024-12-06 14:06:01.825714 +00:00,Y,CollectChargeItem,order_item_id,0105431300027-0101,0.0000,0.0000,0.0000,,USD
ed2b14b7519740861affad5a93ae6d59,2024-12-06 14:06:01.825903 +00:00,2024-12-06 14:06:01.825904 +00:00,Y,CollectChargeItem,order_item_id,0105431300026-0101,0.0000,0.0000,0.0000,,USD
dc9360f968f763971de64dab18f2ca49,2024-12-06 14:06:01.826105 +00:00,2024-12-06 14:06:01.826106 +00:00,Y,CollectChargeItem,order_item_id,0105431300025-0101,0.0000,0.0000,0.0000,,USD
5cd9221d978c51be7441a357b04f1b72,2024-12-06 14:06:01.826340 +00:00,2024-12-06 14:06:01.826342 +00:00,Y,CollectChargeItem,order_item_id,0105431300024-0101,0.0000,0.0000,0.0000,,USD
0932f80b7490e59e26b49efdfdd4aaea,2024-12-06 14:06:01.826648 +00:00,2024-12-06 14:06:01.826649 +00:00,Y,CollectChargeItem,order_item_id,0105431300023-0101,0.0000,0.0000,0.0000,,USD
b5201efad847dadcd9685c866a7c317e,2024-12-06 14:06:01.826853 +00:00,2024-12-06 14:06:01.826854 +00:00,Y,CollectChargeItem,order_item_id,0105431300022-0101,0.0000,0.0000,0.0000,,USD
8fb537855e188f50d2cf99ce36cf7f90,2024-12-06 14:06:01.827107 +00:00,2024-12-06 14:06:01.827110 +00:00,Y,CollectChargeItem,order_item_id,0105431300021-0101,0.0000,0.0000,0.0000,,USD
a1880d8bbed1d7855155e3d5b6745c9a,2024-12-06 14:06:01.827289 +00:00,2024-12-06 14:06:01.827290 +00:00,Y,CollectChargeItem,order_item_id,0105431300020-0101,0.0000,0.0000,0.0000,,USD
995a5a5a3a88cf8f73e02c5fa1bd6820,2024-12-06 14:06:01.827473 +00:00,2024-12-06 14:06:01.827474 +00:00,Y,CollectChargeItem,order_item_id,0105431300019-0101,0.0000,0.0000,0.0000,,USD
9d730b4643ea530c566d4806c1a49c25,2024-12-06 14:06:01.827661 +00:00,2024-12-06 14:06:01.827662 +00:00,Y,CollectChargeItem,order_item_id,0105431300018-0101,0.0000,0.0000,0.0000,,USD
7cdb8b9aedefaac336e786bb3d602c1d,2024-12-06 14:06:01.827881 +00:00,2024-12-06 14:06:01.827882 +00:00,Y,CollectChargeItem,order_item_id,0105431300017-0101,0.0000,0.0000,0.0000,,USD
a1dfdffd1bca5c4f9eefc77a85c2be54,2024-12-06 14:06:01.828081 +00:00,2024-12-06 14:06:01.828083 +00:00,Y,CollectChargeItem,order_item_id,0105431300016-0101,0.0000,0.0000,0.0000,,USD
0d8f6e2367ea4b255a3c7ec45406fd70,2024-12-06 14:06:01.828278 +00:00,2024-12-06 14:06:01.828279 +00:00,Y,CollectChargeItem,order_item_id,0105431300015-0101,0.0000,0.0000,0.0000,,USD
f33a1d83c5f70882c1b15a5a62e9eda8,2024-12-06 14:06:01.828445 +00:00,2024-12-06 14:06:01.828447 +00:00,Y,CollectChargeItem,order_item_id,0105431300014-0101,0.0000,0.0000,0.0000,,USD
965bf7d500edae7f12ea0cab8172e884,2024-12-06 14:06:01.828627 +00:00,2024-12-06 14:06:01.828628 +00:00,Y,CollectChargeItem,order_item_id,0105431300013-0101,0.0000,0.0000,0.0000,,USD
975af9dad37dae3f06beb8839648310a,2024-12-06 14:06:01.828814 +00:00,2024-12-06 14:06:01.828815 +00:00,Y,CollectChargeItem,order_item_id,0105431300012-0101,0.0000,0.0000,0.0000,,USD
ab835bdfc0bb3f58a16b1a3cf25d8068,2024-12-06 14:06:01.829000 +00:00,2024-12-06 14:06:01.829001 +00:00,Y,CollectChargeItem,order_item_id,0105431300011-0101,0.0000,0.0000,0.0000,,USD
5b34e1285614253b8f3146bec2ca9fbb,2024-12-06 14:06:01.829180 +00:00,2024-12-06 14:06:01.829181 +00:00,Y,CollectChargeItem,order_item_id,0105431300010-0101,0.0000,0.0000,0.0000,,USD
d3fda30d28a815243c221aa47a782ddb,2024-12-06 14:06:01.829376 +00:00,2024-12-06 14:06:01.829377 +00:00,Y,CollectChargeItem,order_item_id,0105431300009-0101,0.0000,0.0000,0.0000,,USD
9717fc05ac43e91ca7e708f8f8534ab7,2024-12-06 14:06:01.829585 +00:00,2024-12-06 14:06:01.829587 +00:00,Y,CollectChargeItem,order_item_id,0105431300008-0101,0.0000,0.0000,0.0000,,USD
8652a66b9f2bbdb0f7e4a1024dfb6efe,2024-12-06 14:06:01.829745 +00:00,2024-12-06 14:06:01.829746 +00:00,Y,CollectChargeItem,order_item_id,0105431300007-0101,0.0000,0.0000,0.0000,,USD
6fe17cb44b3e86967f9761ab24b225ae,2024-12-06 14:06:01.829921 +00:00,2024-12-06 14:06:01.829922 +00:00,Y,CollectChargeItem,order_item_id,0105431300007-0201,0.0000,0.0000,0.0000,,USD
1ecbc60f835fd01d9818d8705b461090,2024-12-06 14:06:01.830110 +00:00,2024-12-06 14:06:01.830111 +00:00,Y,CollectChargeItem,order_item_id,0105431300007-0301,0.0000,0.0000,0.0000,,USD
5836d10f220fd8476a4581a2d2505c11,2024-12-06 14:06:01.830294 +00:00,2024-12-06 14:06:01.830295 +00:00,Y,CollectChargeItem,order_item_id,0105431300006-0101,0.0000,0.0000,0.0000,,USD
d78913a6c6450124e32d7b17903dda57,2024-12-06 14:06:01.830474 +00:00,2024-12-06 14:06:01.830475 +00:00,Y,CollectChargeItem,order_item_id,0105431300005-0101,0.0000,0.0000,0.0000,,USD
cac669b4656c045180b93c237ae4b61d,2024-12-06 14:06:01.830655 +00:00,2024-12-06 14:06:01.830656 +00:00,Y,CollectChargeItem,order_item_id,0105431300004-0102,0.0000,1350.0000,0.0000,,USD
9984214b04d320217e5a1fc217eab9ad,2024-12-06 14:06:01.830846 +00:00,2024-12-06 14:06:01.830847 +00:00,Y,CollectChargeItem,order_item_id,0105431300004-0202,0.0000,1350.0000,0.0000,,USD
8ab838d1ef530facc04116b4430b6b35,2024-12-06 14:06:01.831066 +00:00,2024-12-06 14:06:01.831069 +00:00,Y,CollectChargeItem,order_item_id,0105431300004-0302,0.0000,1350.0000,0.0000,,USD
b8a25c91e3f4412f72e3a42bd306b1a0,2024-12-06 14:06:01.831263 +00:00,2024-12-06 14:06:01.831264 +00:00,Y,CollectChargeItem,order_item_id,0105431300003-0101,0.0000,0.0000,0.0000,,USD
1f0ae3e08ee27a144e7481659804a5b6,2024-12-06 14:06:01.831442 +00:00,2024-12-06 14:06:01.831443 +00:00,Y,CollectChargeItem,order_item_id,0105431300002-0101,0.0000,0.0000,0.0000,,USD
8d158ed882b76951b9ff6e363466b0ba,2024-12-06 14:06:01.831609 +00:00,2024-12-06 14:06:01.831610 +00:00,Y,CollectChargeItem,order_item_id,0105431300001-0201,0.0000,0.0000,0.0000,,USD
fe756b6e6da2e626d4fe4335bb6f71cc,2024-12-06 14:06:01.831804 +00:00,2024-12-06 14:06:01.831805 +00:00,Y,CollectChargeItem,order_item_id,0105431300001-0101,0.0000,0.0000,0.0000,,USD
bdc5eb60261a869dbf7c2386903a6d01,2024-12-06 14:06:01.832005 +00:00,2024-12-06 14:06:01.832006 +00:00,Y,CollectChargeItem,order_item_id,0105431200049-0201,0.0000,0.0000,0.0000,,USD
54b2c28f865d3c67953671c478ee8bed,2024-12-06 14:06:01.832181 +00:00,2024-12-06 14:06:01.832182 +00:00,Y,CollectChargeItem,order_item_id,0105431200049-0101,0.0000,0.0000,0.0000,,USD
cefd4062b3e6154c629b5d4d9611e128,2024-12-06 14:06:01.832357 +00:00,2024-12-06 14:06:01.832358 +00:00,Y,CollectChargeItem,order_item_id,0105431200048-0101,0.0000,0.0000,0.0000,,USD
c3f232af31a0e64f8509bd2ca73f2b9a,2024-12-06 14:06:01.832545 +00:00,2024-12-06 14:06:01.832546 +00:00,Y,CollectChargeItem,order_item_id,0105431200047-0101,0.0000,0.0000,0.0000,,USD
394b70f31870478d3242ff8a08a31fba,2024-12-06 14:06:01.832706 +00:00,2024-12-06 14:06:01.832707 +00:00,Y,CollectChargeItem,order_item_id,0105431200046-0101,0.0000,0.0000,0.0000,,USD
a01c9371e4920501e6fc8bdf53a8d987,2024-12-06 14:06:01.832891 +00:00,2024-12-06 14:06:01.832892 +00:00,Y,CollectChargeItem,order_item_id,0105431200045-0101,0.0000,0.0000,0.0000,,USD
7c94817703e80e7f20ffe06855753657,2024-12-06 14:06:01.833072 +00:00,2024-12-06 14:06:01.833074 +00:00,Y,CollectChargeItem,order_item_id,0105431200044-0101,0.0000,0.0000,0.0000,,USD
cb519dee58226519ebd66e206f9b0151,2024-12-06 14:06:01.833250 +00:00,2024-12-06 14:06:01.833251 +00:00,Y,CollectChargeItem,order_item_id,0105431200043-0101,0.0000,0.0000,0.0000,,USD
cdcc16cc6b71be9c311b4aa9b23a5be1,2024-12-06 14:06:01.833422 +00:00,2024-12-06 14:06:01.833423 +00:00,Y,CollectChargeItem,order_item_id,0105431200042-0101,0.0000,0.0000,0.0000,,USD
f380c103e4b4aaf51595311f64ebfcf6,2024-12-06 14:06:01.833582 +00:00,2024-12-06 14:06:01.833583 +00:00,Y,CollectChargeItem,order_item_id,0105431200041-0101,0.0000,0.0000,0.0000,,USD
04eb058a6cffd002ec7647cdd3f69605,2024-12-06 14:06:01.833772 +00:00,2024-12-06 14:06:01.833773 +00:00,Y,CollectChargeItem,order_item_id,0105431200040-0101,0.0000,0.0000,0.0000,,USD
5066cfa9b569a9b3be13bcac1e55ef42,2024-12-06 14:06:01.833952 +00:00,2024-12-06 14:06:01.833953 +00:00,Y,CollectChargeItem,order_item_id,0105431200039-0101,0.0000,0.0000,0.0000,,USD
41aa52d6ba32de1c7440214930b1b8f6,2024-12-06 14:06:01.834123 +00:00,2024-12-06 14:06:01.834124 +00:00,Y,CollectChargeItem,order_item_id,0105431200038-0101,0.0000,0.0000,0.0000,,USD
c74e9f5e29e355e9badc9def24abe8d9,2024-12-06 14:06:01.834294 +00:00,2024-12-06 14:06:01.834296 +00:00,Y,CollectChargeItem,order_item_id,0105431200037-0101,0.0000,0.0000,0.0000,,USD
b95f6a8ef0a905e73a2ead5f32496692,2024-12-06 14:06:01.834461 +00:00,2024-12-06 14:06:01.834462 +00:00,Y,CollectChargeItem,order_item_id,0105431200036-0101,0.0000,0.0000,0.0000,,USD
31f491e8899f20b44bd1261b1811bb00,2024-12-06 14:06:01.834677 +00:00,2024-12-06 14:06:01.834679 +00:00,Y,CollectChargeItem,order_item_id,0105431200035-0101,0.0000,0.0000,0.0000,,USD
09d67a3963df0733d6827bc195ee8455,2024-12-06 14:06:01.834875 +00:00,2024-12-06 14:06:01.834876 +00:00,Y,CollectChargeItem,order_item_id,0105431200034-0101,0.0000,0.0000,0.0000,,USD
9aa3410cb44e4d03738e703a0d813561,2024-12-06 14:06:01.835055 +00:00,2024-12-06 14:06:01.835056 +00:00,Y,CollectChargeItem,order_item_id,0105431200033-0101,0.0000,0.0000,0.0000,,USD
d6b5a0349f8e6c79bba1cfee4d07cd6f,2024-12-06 14:06:01.835225 +00:00,2024-12-06 14:06:01.835226 +00:00,Y,CollectChargeItem,order_item_id,0105431200032-0101,0.0000,0.0000,0.0000,,USD
839517850470409d925bef14b036ddf3,2024-12-06 14:06:01.835396 +00:00,2024-12-06 14:06:01.835397 +00:00,Y,CollectChargeItem,order_item_id,0105431200031-0101,0.0000,0.0000,0.0000,,USD
84e687dad16a8d9ec40067eec56ebc5d,2024-12-06 14:06:01.835563 +00:00,2024-12-06 14:06:01.835564 +00:00,Y,CollectChargeItem,order_item_id,0105431200030-0101,0.0000,0.0000,0.0000,,USD
981699887b8e185f1f2b5fac5f3ad625,2024-12-06 14:06:01.835747 +00:00,2024-12-06 14:06:01.835748 +00:00,Y,CollectChargeItem,order_item_id,0105431200029-0101,0.0000,0.0000,0.0000,,USD
3d2f83d1474b18045265c2b52c9f88fa,2024-12-06 14:06:01.835916 +00:00,2024-12-06 14:06:01.835917 +00:00,Y,CollectChargeItem,order_item_id,0105431200028-0101,0.0000,0.0000,0.0000,,USD
95d13582ed34ab7862321881f4c77b0e,2024-12-06 14:06:01.836123 +00:00,2024-12-06 14:06:01.836124 +00:00,Y,CollectChargeItem,order_item_id,0105431200027-0101,0.0000,0.0000,0.0000,,USD
f282b7a037f25f3f8f72a15d15b4261c,2024-12-06 14:06:01.836304 +00:00,2024-12-06 14:06:01.836306 +00:00,Y,CollectChargeItem,order_item_id,0105431200026-0101,0.0000,0.0000,0.0000,,USD
aa115d13303ebe177fe08fb9dcec4dc8,2024-12-06 14:06:01.836488 +00:00,2024-12-06 14:06:01.836489 +00:00,Y,CollectChargeItem,order_item_id,0105431200025-0101,0.0000,0.0000,0.0000,,USD
74b9534b6855c69203fc5087c0fb222f,2024-12-06 14:06:01.836662 +00:00,2024-12-06 14:06:01.836663 +00:00,Y,CollectChargeItem,order_item_id,0105431200024-0101,0.0000,0.0000,0.0000,,USD
563cfe99b909e16287970e55d76906e6,2024-12-06 14:06:01.836838 +00:00,2024-12-06 14:06:01.836839 +00:00,Y,CollectChargeItem,order_item_id,0105431200023-0101,0.0000,0.0000,0.0000,,USD
81ff15684481b64b00b04d78b6c89975,2024-12-06 14:06:01.837028 +00:00,2024-12-06 14:06:01.837029 +00:00,Y,CollectChargeItem,order_item_id,0105431200022-0101,0.0000,0.0000,0.0000,,USD
2562678552c0b4298ac7b7e7b3d4eec6,2024-12-06 14:06:01.837196 +00:00,2024-12-06 14:06:01.837197 +00:00,Y,CollectChargeItem,order_item_id,0105431200021-0101,0.0000,0.0000,0.0000,,USD
51358c380ecb0bd46329b192e01f4d53,2024-12-06 14:06:01.837372 +00:00,2024-12-06 14:06:01.837373 +00:00,Y,CollectChargeItem,order_item_id,0105431200020-0101,0.0000,0.0000,0.0000,,USD
