billing_cycle,end_date,is_active,start_date,total_price,create_time,update_time,charge_id,charge_status,contract_id,hash_code,receipt_id,target_month
64,,Y,,72.00,2024-12-02 08:05:09.785980 +00:00,2024-12-03 13:12:15.695256 +00:00,0105433700033-0101-N0000A-64,CREATED,0105433700033-0101-N0000A,07983352c19d146ace741cc23c84b0db,,2030-03
63,,Y,,72.00,2024-12-02 08:05:09.785944 +00:00,2024-12-03 13:12:15.695237 +00:00,0105433700033-0101-N0000A-63,CREATED,0105433700033-0101-N0000A,42e1ff873a9facfe8774412156853b7b,,2030-02
62,,Y,,72.00,2024-12-02 08:05:09.785910 +00:00,2024-12-03 13:12:15.695219 +00:00,0105433700033-0101-N0000A-62,CREATED,0105433700033-0101-N0000A,56c2b5d82a45fa1573c51408bf8c2c5d,,2030-01
61,,Y,,72.00,2024-12-02 08:05:09.785873 +00:00,2024-12-03 13:12:15.695200 +00:00,0105433700033-0101-N0000A-61,CREATED,0105433700033-0101-N0000A,6f16fe6f545774aaf35d8ba61bf6254b,,2029-12
60,,Y,,72.00,2024-12-02 08:05:09.785839 +00:00,2024-12-03 13:12:15.695182 +00:00,0105433700033-0101-N0000A-60,CREATED,0105433700033-0101-N0000A,49f9bce9e0f160d2aef295f24ad6795a,,2029-11
59,,Y,,72.00,2024-12-02 08:05:09.785802 +00:00,2024-12-03 13:12:15.695164 +00:00,0105433700033-0101-N0000A-59,CREATED,0105433700033-0101-N0000A,c1be2cb826db8557cd17bb716a3863f1,,2029-10
58,,Y,,72.00,2024-12-02 08:05:09.785768 +00:00,2024-12-03 13:12:15.695145 +00:00,0105433700033-0101-N0000A-58,CREATED,0105433700033-0101-N0000A,15e9e2f64bcbc5426f14f09b00461ce9,,2029-09
57,,Y,,72.00,2024-12-02 08:05:09.785735 +00:00,2024-12-03 13:12:15.695125 +00:00,0105433700033-0101-N0000A-57,CREATED,0105433700033-0101-N0000A,bd08ca80c505825221117bf6206c807b,,2029-08
56,,Y,,72.00,2024-12-02 08:05:09.785700 +00:00,2024-12-03 13:12:15.695106 +00:00,0105433700033-0101-N0000A-56,CREATED,0105433700033-0101-N0000A,ac47329c3d4d32092bfff1a1980c184c,,2029-07
55,,Y,,72.00,2024-12-02 08:05:09.785664 +00:00,2024-12-03 13:12:15.695088 +00:00,0105433700033-0101-N0000A-55,CREATED,0105433700033-0101-N0000A,2618b1385aabdf997e262ca35bc0b4f4,,2029-06
54,,Y,,72.00,2024-12-02 08:05:09.785629 +00:00,2024-12-03 13:12:15.695069 +00:00,0105433700033-0101-N0000A-54,CREATED,0105433700033-0101-N0000A,a037dfe8941b1f371ecf7ce181b233af,,2029-05
53,,Y,,72.00,2024-12-02 08:05:09.785594 +00:00,2024-12-03 13:12:15.695050 +00:00,0105433700033-0101-N0000A-53,CREATED,0105433700033-0101-N0000A,f92b366e4d284f4270a7f7255888f421,,2029-04
52,,Y,,72.00,2024-12-02 08:05:09.785559 +00:00,2024-12-03 13:12:15.695031 +00:00,0105433700033-0101-N0000A-52,CREATED,0105433700033-0101-N0000A,b0746a08f9c5891700d1b947738e3a94,,2029-03
51,,Y,,72.00,2024-12-02 08:05:09.785524 +00:00,2024-12-03 13:12:15.695012 +00:00,0105433700033-0101-N0000A-51,CREATED,0105433700033-0101-N0000A,ffc81dd2653c8864ecbb55d10f367b46,,2029-02
50,,Y,,72.00,2024-12-02 08:05:09.785489 +00:00,2024-12-03 13:12:15.694992 +00:00,0105433700033-0101-N0000A-50,CREATED,0105433700033-0101-N0000A,477e50874a9c19b1888504c56bf4124b,,2029-01
49,,Y,,72.00,2024-12-02 08:05:09.785455 +00:00,2024-12-03 13:12:15.694938 +00:00,0105433700033-0101-N0000A-49,CREATED,0105433700033-0101-N0000A,1cb3a9bba930f0da45162fb0e18b2238,,2028-12
48,,Y,,72.00,2024-12-02 08:05:09.785420 +00:00,2024-12-03 13:12:15.694919 +00:00,0105433700033-0101-N0000A-48,CREATED,0105433700033-0101-N0000A,7b8533ca0c2da244c7135de2115ceabd,,2028-11
47,,Y,,72.00,2024-12-02 08:05:09.785384 +00:00,2024-12-03 13:12:15.694900 +00:00,0105433700033-0101-N0000A-47,CREATED,0105433700033-0101-N0000A,57dd07735dfa030ea12bd881588221a0,,2028-10
46,,Y,,72.00,2024-12-02 08:05:09.785345 +00:00,2024-12-03 13:12:15.694881 +00:00,0105433700033-0101-N0000A-46,CREATED,0105433700033-0101-N0000A,437ad61104b5e7bfc508f9a8259d0d0a,,2028-09
45,,Y,,72.00,2024-12-02 08:05:09.785283 +00:00,2024-12-03 13:12:15.694862 +00:00,0105433700033-0101-N0000A-45,CREATED,0105433700033-0101-N0000A,47ab0fc75aefa612ed903da397689cb8,,2028-08
44,,Y,,72.00,2024-12-02 08:05:09.785248 +00:00,2024-12-03 13:12:15.694844 +00:00,0105433700033-0101-N0000A-44,CREATED,0105433700033-0101-N0000A,80b0c0d8246a1194df901d6a4e9ae445,,2028-07
43,,Y,,72.00,2024-12-02 08:05:09.785213 +00:00,2024-12-03 13:12:15.694825 +00:00,0105433700033-0101-N0000A-43,CREATED,0105433700033-0101-N0000A,10df6f2e897d4d2285bf86052f197f13,,2028-06
42,,Y,,72.00,2024-12-02 08:05:09.785176 +00:00,2024-12-03 13:12:15.694806 +00:00,0105433700033-0101-N0000A-42,CREATED,0105433700033-0101-N0000A,f1ae5982971c6128dcf23a21ebbb5451,,2028-05
41,,Y,,72.00,2024-12-02 08:05:09.785141 +00:00,2024-12-03 13:12:15.694786 +00:00,0105433700033-0101-N0000A-41,CREATED,0105433700033-0101-N0000A,5c7af0ea99798ea38eba96ee40de8e8f,,2028-04
40,,Y,,72.00,2024-12-02 08:05:09.785105 +00:00,2024-12-03 13:12:15.694767 +00:00,0105433700033-0101-N0000A-40,CREATED,0105433700033-0101-N0000A,2082904fee8a8d514c0390f40f72f48c,,2028-03
39,,Y,,72.00,2024-12-02 08:05:09.785065 +00:00,2024-12-03 13:12:15.694748 +00:00,0105433700033-0101-N0000A-39,CREATED,0105433700033-0101-N0000A,3ef8f1f166beb4b63893104cd6dd70d4,,2028-02
38,,Y,,72.00,2024-12-02 08:05:09.785008 +00:00,2024-12-03 13:12:15.694729 +00:00,0105433700033-0101-N0000A-38,CREATED,0105433700033-0101-N0000A,5a5dcffb1a348142beb8caacced85413,,2028-01
37,,Y,,72.00,2024-12-02 08:05:09.784872 +00:00,2024-12-03 13:12:15.694710 +00:00,0105433700033-0101-N0000A-37,CREATED,0105433700033-0101-N0000A,0033534d3416888cb6fc3f45f8ef2e2a,,2027-12
36,,Y,,72.00,2024-12-02 08:05:09.784836 +00:00,2024-12-03 13:12:15.694691 +00:00,0105433700033-0101-N0000A-36,CREATED,0105433700033-0101-N0000A,136c3a0f8df7c2a991e605ff7dfa6044,,2027-11
35,,Y,,72.00,2024-12-02 08:05:09.784799 +00:00,2024-12-03 13:12:15.694670 +00:00,0105433700033-0101-N0000A-35,CREATED,0105433700033-0101-N0000A,4d9f08d5cf024475f8cae31502288622,,2027-10
34,,Y,,72.00,2024-12-02 08:05:09.784764 +00:00,2024-12-03 13:12:15.694650 +00:00,0105433700033-0101-N0000A-34,CREATED,0105433700033-0101-N0000A,2e9da0c95d575574f2993b3db1cb0f87,,2027-09
33,,Y,,72.00,2024-12-02 08:05:09.784728 +00:00,2024-12-03 13:12:15.694624 +00:00,0105433700033-0101-N0000A-33,CREATED,0105433700033-0101-N0000A,5501acebba88396608dce475ac87f017,,2027-08
32,,Y,,72.00,2024-12-02 08:05:09.784691 +00:00,2024-12-03 13:12:15.694548 +00:00,0105433700033-0101-N0000A-32,CREATED,0105433700033-0101-N0000A,067702caa54a020290e9599b63030a5e,,2027-07
31,,Y,,72.00,2024-12-02 08:05:09.784655 +00:00,2024-12-03 13:12:15.694529 +00:00,0105433700033-0101-N0000A-31,CREATED,0105433700033-0101-N0000A,7da72edef060b237f2d6a774eb0c358e,,2027-06
30,,Y,,72.00,2024-12-02 08:05:09.784619 +00:00,2024-12-03 13:12:15.694510 +00:00,0105433700033-0101-N0000A-30,CREATED,0105433700033-0101-N0000A,c9bf3b70ead9baf154ef3155d0be19a9,,2027-05
29,,Y,,72.00,2024-12-02 08:05:09.784584 +00:00,2024-12-03 13:12:15.694492 +00:00,0105433700033-0101-N0000A-29,CREATED,0105433700033-0101-N0000A,c9123132608635debac11f9b8181f3fc,,2027-04
28,,Y,,72.00,2024-12-02 08:05:09.784547 +00:00,2024-12-03 13:12:15.694473 +00:00,0105433700033-0101-N0000A-28,CREATED,0105433700033-0101-N0000A,66f13aaf4de7d152ad552032ea700138,,2027-03
27,,Y,,72.00,2024-12-02 08:05:09.784510 +00:00,2024-12-03 13:12:15.694455 +00:00,0105433700033-0101-N0000A-27,CREATED,0105433700033-0101-N0000A,a1bef451007785249777001b9aefd82d,,2027-02
26,,Y,,72.00,2024-12-02 08:05:09.784476 +00:00,2024-12-03 13:12:15.694437 +00:00,0105433700033-0101-N0000A-26,CREATED,0105433700033-0101-N0000A,e87b2fd70fc5fd58a1ab2063ee69d1fc,,2027-01
25,,Y,,72.00,2024-12-02 08:05:09.784438 +00:00,2024-12-03 13:12:15.694418 +00:00,0105433700033-0101-N0000A-25,CREATED,0105433700033-0101-N0000A,62737067afd5b7d351e538016e20652e,,2026-12
24,,Y,,72.00,2024-12-02 08:05:09.784386 +00:00,2024-12-03 13:12:15.694397 +00:00,0105433700033-0101-N0000A-24,CREATED,0105433700033-0101-N0000A,7171bbd59a7ce40c5625d48540770a03,,2026-11
23,,Y,,72.00,2024-12-02 08:05:09.784351 +00:00,2024-12-03 13:12:15.694378 +00:00,0105433700033-0101-N0000A-23,CREATED,0105433700033-0101-N0000A,7efa0f59ff9a84ae3f028536d42d4044,,2026-10
22,,Y,,72.00,2024-12-02 08:05:09.784316 +00:00,2024-12-03 13:12:15.694360 +00:00,0105433700033-0101-N0000A-22,CREATED,0105433700033-0101-N0000A,b4679fd780e9a98fff4e28777d25e2a5,,2026-09
21,,Y,,72.00,2024-12-02 08:05:09.784281 +00:00,2024-12-03 13:12:15.694342 +00:00,0105433700033-0101-N0000A-21,CREATED,0105433700033-0101-N0000A,4bef94911118d8bb0756302ac04eb3e4,,2026-08
20,,Y,,72.00,2024-12-02 08:05:09.784247 +00:00,2024-12-03 13:12:15.694324 +00:00,0105433700033-0101-N0000A-20,CREATED,0105433700033-0101-N0000A,84f77e6ce9cf3edd999f3a9028e9216c,,2026-07
19,,Y,,72.00,2024-12-02 08:05:09.784213 +00:00,2024-12-03 13:12:15.694304 +00:00,0105433700033-0101-N0000A-19,CREATED,0105433700033-0101-N0000A,71650dfd44b58ac3d3e62a12a3d6aa69,,2026-06
18,,Y,,72.00,2024-12-02 08:05:09.784177 +00:00,2024-12-03 13:12:15.694282 +00:00,0105433700033-0101-N0000A-18,CREATED,0105433700033-0101-N0000A,eb4bb6e854d9e9a6e914e63b41241fd6,,2026-05
17,,Y,,72.00,2024-12-02 08:05:09.784143 +00:00,2024-12-03 13:12:15.694241 +00:00,0105433700033-0101-N0000A-17,CREATED,0105433700033-0101-N0000A,d4ea086cbb9e9f8c976f2f6a3e09bdc3,,2026-04
16,,Y,,72.00,2024-12-02 08:05:09.784108 +00:00,2024-12-03 13:12:15.693168 +00:00,0105433700033-0101-N0000A-16,CREATED,0105433700033-0101-N0000A,743d52d39a1f5f40d757f4726e19b8d7,,2026-03
15,,Y,,72.00,2024-12-02 08:05:09.784071 +00:00,2024-12-03 13:12:15.693149 +00:00,0105433700033-0101-N0000A-15,CREATED,0105433700033-0101-N0000A,d5ce017bccc9ebdcab0c3925ec6e2bc0,,2026-02
14,,Y,,72.00,2024-12-02 08:05:09.784032 +00:00,2024-12-03 13:12:15.693130 +00:00,0105433700033-0101-N0000A-14,CREATED,0105433700033-0101-N0000A,4010b3262154758a8dcf56524d96fd9f,,2026-01
13,,Y,,72.00,2024-12-02 08:05:09.783977 +00:00,2024-12-03 13:12:15.693111 +00:00,0105433700033-0101-N0000A-13,CREATED,0105433700033-0101-N0000A,3a2157abaef38c6cd0e202f2c4d66fe3,,2025-12
12,,Y,,72.00,2024-12-02 08:05:09.783825 +00:00,2024-12-03 13:12:15.693091 +00:00,0105433700033-0101-N0000A-12,CREATED,0105433700033-0101-N0000A,2519d385bce1177ed000b5ef6c19adb6,,2025-11
11,,Y,,72.00,2024-12-02 08:05:09.783791 +00:00,2024-12-03 13:12:15.693073 +00:00,0105433700033-0101-N0000A-11,CREATED,0105433700033-0101-N0000A,81920b0685ec96daf61544b8e588a4bf,,2025-10
10,,Y,,72.00,2024-12-02 08:05:09.783756 +00:00,2024-12-03 13:12:15.693053 +00:00,0105433700033-0101-N0000A-10,CREATED,0105433700033-0101-N0000A,8fe96e05bd94e87ed8767edf55091049,,2025-09
9,,Y,,72.00,2024-12-02 08:05:09.783722 +00:00,2024-12-03 13:12:15.693033 +00:00,0105433700033-0101-N0000A-09,CREATED,0105433700033-0101-N0000A,19c0843f9ae6efb19802c0c62c9851d6,,2025-08
8,,Y,,72.00,2024-12-02 08:05:09.783686 +00:00,2024-12-03 13:12:15.693012 +00:00,0105433700033-0101-N0000A-08,CREATED,0105433700033-0101-N0000A,e40660a7ba5e432f046c5926e8205a5a,,2025-07
7,,Y,,72.00,2024-12-02 08:05:09.783650 +00:00,2024-12-03 13:12:15.692993 +00:00,0105433700033-0101-N0000A-07,CREATED,0105433700033-0101-N0000A,750cb56553dae250476992c3ec949fd0,,2025-06
6,,Y,,72.00,2024-12-02 08:05:09.783615 +00:00,2024-12-03 13:12:15.692973 +00:00,0105433700033-0101-N0000A-06,CREATED,0105433700033-0101-N0000A,1270fdf45cf1c641c9943530d3f23f2c,,2025-05
5,,Y,,72.00,2024-12-02 08:05:09.783576 +00:00,2024-12-03 13:12:15.692954 +00:00,0105433700033-0101-N0000A-05,CREATED,0105433700033-0101-N0000A,5b2da08b41703d8fa0fc00f233b45718,,2025-04
4,,Y,,72.00,2024-12-02 08:05:09.783540 +00:00,2024-12-03 13:12:15.692935 +00:00,0105433700033-0101-N0000A-04,CREATED,0105433700033-0101-N0000A,ca196aedca78f74570c0b46c6d260993,,2025-03
3,,Y,,72.00,2024-12-02 08:05:09.783501 +00:00,2024-12-03 13:12:15.692915 +00:00,0105433700033-0101-N0000A-03,CREATED,0105433700033-0101-N0000A,1e6abd69492e249b0d769bb81d4f35a8,,2025-02
2,,Y,,72.00,2024-12-02 08:05:09.783461 +00:00,2024-12-03 13:12:15.692893 +00:00,0105433700033-0101-N0000A-02,CREATED,0105433700033-0101-N0000A,127132233203978c2d20158bf89023ea,,2025-01
1,,Y,,67.68,2024-12-02 08:05:09.783351 +00:00,2024-12-03 13:12:15.692868 +00:00,0105433700033-0101-N0000A-01,SCHEDULED,0105433700033-0101-N0000A,aba93105b1b5d773e7778bd71c840ed5,,2024-12
84,,Y,,24.00,2024-12-02 08:05:05.768162 +00:00,2024-12-03 13:12:23.122212 +00:00,0105433700031-0101-70000A-84,CREATED,0105433700031-0101-70000A,5ef7f80a3f556aac46574ce164dcda0d,,2031-11
83,,Y,,24.00,2024-12-02 08:05:05.768130 +00:00,2024-12-03 13:12:23.122184 +00:00,0105433700031-0101-70000A-83,CREATED,0105433700031-0101-70000A,f99d6d6855e5418101f4f6fa39a3947a,,2031-10
82,,Y,,24.00,2024-12-02 08:05:05.768097 +00:00,2024-12-03 13:12:23.122159 +00:00,0105433700031-0101-70000A-82,CREATED,0105433700031-0101-70000A,c9d00f136304c809dc24ce167ad033a3,,2031-09
81,,Y,,24.00,2024-12-02 08:05:05.768065 +00:00,2024-12-03 13:12:23.122135 +00:00,0105433700031-0101-70000A-81,CREATED,0105433700031-0101-70000A,e4c854216b8906ec6174c1be10fcf241,,2031-08
80,,Y,,24.00,2024-12-02 08:05:05.768032 +00:00,2024-12-03 13:12:23.122111 +00:00,0105433700031-0101-70000A-80,CREATED,0105433700031-0101-70000A,5246f1932bf334741033eaf1deef3d9a,,2031-07
79,,Y,,24.00,2024-12-02 08:05:05.767998 +00:00,2024-12-03 13:12:23.122087 +00:00,0105433700031-0101-70000A-79,CREATED,0105433700031-0101-70000A,62b9b1dfc46e857cde7ff0531066d301,,2031-06
78,,Y,,24.00,2024-12-02 08:05:05.767965 +00:00,2024-12-03 13:12:23.122063 +00:00,0105433700031-0101-70000A-78,CREATED,0105433700031-0101-70000A,9083b5e8c530a6e6d8e5ee215fe2092f,,2031-05
77,,Y,,24.00,2024-12-02 08:05:05.767933 +00:00,2024-12-03 13:12:23.122040 +00:00,0105433700031-0101-70000A-77,CREATED,0105433700031-0101-70000A,97779d4d5927e91764f85b4482b36999,,2031-04
76,,Y,,24.00,2024-12-02 08:05:05.767901 +00:00,2024-12-03 13:12:23.122016 +00:00,0105433700031-0101-70000A-76,CREATED,0105433700031-0101-70000A,3047100377bcdf2c1607de9ea2df8af8,,2031-03
75,,Y,,24.00,2024-12-02 08:05:05.767869 +00:00,2024-12-03 13:12:23.121992 +00:00,0105433700031-0101-70000A-75,CREATED,0105433700031-0101-70000A,7195c7318639ff500b40dd8586d63764,,2031-02
74,,Y,,24.00,2024-12-02 08:05:05.767838 +00:00,2024-12-03 13:12:23.121968 +00:00,0105433700031-0101-70000A-74,CREATED,0105433700031-0101-70000A,9e3b26addb57c559ac35106f5ce4f1d3,,2031-01
73,,Y,,24.00,2024-12-02 08:05:05.767806 +00:00,2024-12-03 13:12:23.121944 +00:00,0105433700031-0101-70000A-73,CREATED,0105433700031-0101-70000A,cdb48a1f8976d674678afd89b9e47277,,2030-12
72,,Y,,24.00,2024-12-02 08:05:05.767774 +00:00,2024-12-03 13:12:23.121919 +00:00,0105433700031-0101-70000A-72,CREATED,0105433700031-0101-70000A,734a2ea98cd13be96b9a2ddd630fde93,,2030-11
71,,Y,,24.00,2024-12-02 08:05:05.767741 +00:00,2024-12-03 13:12:23.121891 +00:00,0105433700031-0101-70000A-71,CREATED,0105433700031-0101-70000A,70706c1731622c8860744a5577446061,,2030-10
70,,Y,,24.00,2024-12-02 08:05:05.767710 +00:00,2024-12-03 13:12:23.121840 +00:00,0105433700031-0101-70000A-70,CREATED,0105433700031-0101-70000A,13989cc621db3df494ccd971a004dea6,,2030-09
69,,Y,,24.00,2024-12-02 08:05:05.767679 +00:00,2024-12-03 13:12:23.121812 +00:00,0105433700031-0101-70000A-69,CREATED,0105433700031-0101-70000A,2e3dfc7fb738eef96ae3c45bd7c52551,,2030-08
68,,Y,,24.00,2024-12-02 08:05:05.767647 +00:00,2024-12-03 13:12:23.121757 +00:00,0105433700031-0101-70000A-68,CREATED,0105433700031-0101-70000A,b94303ba2bb49fc22a7e618236783023,,2030-07
67,,Y,,24.00,2024-12-02 08:05:05.767616 +00:00,2024-12-03 13:12:23.121699 +00:00,0105433700031-0101-70000A-67,CREATED,0105433700031-0101-70000A,44c675371b67a86bd4cb5fa2ff50a0ed,,2030-06
66,,Y,,24.00,2024-12-02 08:05:05.767583 +00:00,2024-12-03 13:12:23.121674 +00:00,0105433700031-0101-70000A-66,CREATED,0105433700031-0101-70000A,97b4036ca6a7a2e6b1bb7f31b53df1c9,,2030-05
65,,Y,,24.00,2024-12-02 08:05:05.767551 +00:00,2024-12-03 13:12:23.121651 +00:00,0105433700031-0101-70000A-65,CREATED,0105433700031-0101-70000A,0d65dfc9286e4dcb41ba37d365657928,,2030-04
64,,Y,,24.00,2024-12-02 08:05:05.767516 +00:00,2024-12-03 13:12:23.121627 +00:00,0105433700031-0101-70000A-64,CREATED,0105433700031-0101-70000A,6ddeb97bbffde60fc31d57991b1158c2,,2030-03
63,,Y,,24.00,2024-12-02 08:05:05.767484 +00:00,2024-12-03 13:12:23.121604 +00:00,0105433700031-0101-70000A-63,CREATED,0105433700031-0101-70000A,d684abaa702a3ec1f490d67a397dccb0,,2030-02
62,,Y,,24.00,2024-12-02 08:05:05.767451 +00:00,2024-12-03 13:12:23.121580 +00:00,0105433700031-0101-70000A-62,CREATED,0105433700031-0101-70000A,68e982c09c1a44b1bf46a61cb31a504d,,2030-01
61,,Y,,24.00,2024-12-02 08:05:05.767417 +00:00,2024-12-03 13:12:23.121556 +00:00,0105433700031-0101-70000A-61,CREATED,0105433700031-0101-70000A,518c0b55d0e8784de085f3480fab2bb8,,2029-12
60,,Y,,24.00,2024-12-02 08:05:05.767384 +00:00,2024-12-03 13:12:23.121531 +00:00,0105433700031-0101-70000A-60,CREATED,0105433700031-0101-70000A,e1c0107cf4eae175cb4dc0384caf4f71,,2029-11
59,,Y,,24.00,2024-12-02 08:05:05.767351 +00:00,2024-12-03 13:12:23.121508 +00:00,0105433700031-0101-70000A-59,CREATED,0105433700031-0101-70000A,4a8af7e20f60dcf5f20451a27143b283,,2029-10
58,,Y,,24.00,2024-12-02 08:05:05.767309 +00:00,2024-12-03 13:12:23.121485 +00:00,0105433700031-0101-70000A-58,CREATED,0105433700031-0101-70000A,d2ef4f207f86e0dbcda2d2bfc3ce9467,,2029-09
57,,Y,,24.00,2024-12-02 08:05:05.767160 +00:00,2024-12-03 13:12:23.121447 +00:00,0105433700031-0101-70000A-57,CREATED,0105433700031-0101-70000A,cc3b66dc686697a8bd51a737ee00b955,,2029-08
56,,Y,,24.00,2024-12-02 08:05:05.767129 +00:00,2024-12-03 13:12:23.121398 +00:00,0105433700031-0101-70000A-56,CREATED,0105433700031-0101-70000A,0e451992e725e472ff4dd27349cef4c7,,2029-07
55,,Y,,24.00,2024-12-02 08:05:05.767096 +00:00,2024-12-03 13:12:23.121374 +00:00,0105433700031-0101-70000A-55,CREATED,0105433700031-0101-70000A,bd0443012e47315bf6eed2a3423aded0,,2029-06
54,,Y,,24.00,2024-12-02 08:05:05.767063 +00:00,2024-12-03 13:12:23.121350 +00:00,0105433700031-0101-70000A-54,CREATED,0105433700031-0101-70000A,d366405cfb789b1b9e05d21f1fd3cea5,,2029-05
53,,Y,,24.00,2024-12-02 08:05:05.767032 +00:00,2024-12-03 13:12:23.121326 +00:00,0105433700031-0101-70000A-53,CREATED,0105433700031-0101-70000A,28891349c7d46b41fa0a7a00ea0a23da,,2029-04
52,,Y,,24.00,2024-12-02 08:05:05.767000 +00:00,2024-12-03 13:12:23.121303 +00:00,0105433700031-0101-70000A-52,CREATED,0105433700031-0101-70000A,5fd8b308eeabfcc27804f07d82cb3e7e,,2029-03
51,,Y,,24.00,2024-12-02 08:05:05.766968 +00:00,2024-12-03 13:12:23.121278 +00:00,0105433700031-0101-70000A-51,CREATED,0105433700031-0101-70000A,acbd6ea667eaa903d06e50bc19f713bb,,2029-02
50,,Y,,24.00,2024-12-02 08:05:05.766936 +00:00,2024-12-03 13:12:23.121256 +00:00,0105433700031-0101-70000A-50,CREATED,0105433700031-0101-70000A,e2e0c1b9341954ec53425b8e66a300a2,,2029-01
49,,Y,,24.00,2024-12-02 08:05:05.766905 +00:00,2024-12-03 13:12:23.121230 +00:00,0105433700031-0101-70000A-49,CREATED,0105433700031-0101-70000A,c26fc40c9b0ed10f7c9057a9175702cc,,2028-12
48,,Y,,24.00,2024-12-02 08:05:05.766873 +00:00,2024-12-03 13:12:23.121207 +00:00,0105433700031-0101-70000A-48,CREATED,0105433700031-0101-70000A,f25a7a801ff9e130a144b5bc5eab0f06,,2028-11
47,,Y,,24.00,2024-12-02 08:05:05.766840 +00:00,2024-12-03 13:12:23.121184 +00:00,0105433700031-0101-70000A-47,CREATED,0105433700031-0101-70000A,5754b96e2144ac30256dde8793de5e57,,2028-10
46,,Y,,24.00,2024-12-02 08:05:05.766808 +00:00,2024-12-03 13:12:23.121161 +00:00,0105433700031-0101-70000A-46,CREATED,0105433700031-0101-70000A,b92c9c65b71dd7865b6d7fdea152efc9,,2028-09
45,,Y,,24.00,2024-12-02 08:05:05.766777 +00:00,2024-12-03 13:12:23.121137 +00:00,0105433700031-0101-70000A-45,CREATED,0105433700031-0101-70000A,d32382daaf210bd1366ad2d0c1afa323,,2028-08
44,,Y,,24.00,2024-12-02 08:05:05.766744 +00:00,2024-12-03 13:12:23.121113 +00:00,0105433700031-0101-70000A-44,CREATED,0105433700031-0101-70000A,1a236851eb6920092552c940b554da69,,2028-07
43,,Y,,24.00,2024-12-02 08:05:05.766711 +00:00,2024-12-03 13:12:23.121086 +00:00,0105433700031-0101-70000A-43,CREATED,0105433700031-0101-70000A,25759594b1ac749dac9e5d80bea4f69e,,2028-06
42,,Y,,24.00,2024-12-02 08:05:05.766661 +00:00,2024-12-03 13:12:23.120916 +00:00,0105433700031-0101-70000A-42,CREATED,0105433700031-0101-70000A,85364805848725af756af06012f5e1ff,,2028-05
41,,Y,,24.00,2024-12-02 08:05:05.766620 +00:00,2024-12-03 13:12:23.120892 +00:00,0105433700031-0101-70000A-41,CREATED,0105433700031-0101-70000A,599a32422ed2d4d32720d81c17bdd1db,,2028-04
40,,Y,,24.00,2024-12-02 08:05:05.766588 +00:00,2024-12-03 13:12:23.120868 +00:00,0105433700031-0101-70000A-40,CREATED,0105433700031-0101-70000A,c41d880519d21a55bbbdd4a166809be2,,2028-03
39,,Y,,24.00,2024-12-02 08:05:05.766553 +00:00,2024-12-03 13:12:23.120843 +00:00,0105433700031-0101-70000A-39,CREATED,0105433700031-0101-70000A,ac36eb80cc5f08f1581c5c165aee4ac3,,2028-02
38,,Y,,24.00,2024-12-02 08:05:05.766520 +00:00,2024-12-03 13:12:23.120795 +00:00,0105433700031-0101-70000A-38,CREATED,0105433700031-0101-70000A,fb3a5d7448ec1a8a7bd70ce150630849,,2028-01
37,,Y,,24.00,2024-12-02 08:05:05.766483 +00:00,2024-12-03 13:12:23.120771 +00:00,0105433700031-0101-70000A-37,CREATED,0105433700031-0101-70000A,3d2bc12b9caeccdd3baff90e71517d85,,2027-12
36,,Y,,24.00,2024-12-02 08:05:05.766413 +00:00,2024-12-03 13:12:23.120747 +00:00,0105433700031-0101-70000A-36,CREATED,0105433700031-0101-70000A,b3fa553d4f41e87cba6ccf20ab0b22e0,,2027-11
35,,Y,,24.00,2024-12-02 08:05:05.766380 +00:00,2024-12-03 13:12:23.120724 +00:00,0105433700031-0101-70000A-35,CREATED,0105433700031-0101-70000A,fd5fa98a6cd0d8b0a86afe19a84567bf,,2027-10
34,,Y,,24.00,2024-12-02 08:05:05.766348 +00:00,2024-12-03 13:12:23.120700 +00:00,0105433700031-0101-70000A-34,CREATED,0105433700031-0101-70000A,993504454be114b6bd827d5a55ecc7fb,,2027-09
33,,Y,,24.00,2024-12-02 08:05:05.766315 +00:00,2024-12-03 13:12:23.120675 +00:00,0105433700031-0101-70000A-33,CREATED,0105433700031-0101-70000A,dc9709b9be78b4af5afca41af2628a6e,,2027-08
32,,Y,,24.00,2024-12-02 08:05:05.766283 +00:00,2024-12-03 13:12:23.120651 +00:00,0105433700031-0101-70000A-32,CREATED,0105433700031-0101-70000A,963237abb70ed349f9b6ca8ec7391d3a,,2027-07
31,,Y,,24.00,2024-12-02 08:05:05.766250 +00:00,2024-12-03 13:12:23.120587 +00:00,0105433700031-0101-70000A-31,CREATED,0105433700031-0101-70000A,3ad32a1eba9af66ac7a02cb6035f4072,,2027-06
30,,Y,,24.00,2024-12-02 08:05:05.766219 +00:00,2024-12-03 13:12:23.120563 +00:00,0105433700031-0101-70000A-30,CREATED,0105433700031-0101-70000A,be276819f5b2a3dbb66474bd1a63735d,,2027-05
29,,Y,,24.00,2024-12-02 08:05:05.766187 +00:00,2024-12-03 13:12:23.120539 +00:00,0105433700031-0101-70000A-29,CREATED,0105433700031-0101-70000A,c132e5bceb7a4618511e3b6aea904373,,2027-04
