is_active,is_tax_exempt,quantity,total_price,create_time,update_time,charge_id,charge_item_id,charge_item_type,entity,field,hash_code,receipt_id,service_flow_id,value
Y,false,1,72.00,2024-12-03 13:12:15.675227 +00:00,,0105433700033-0101-N0000A-53,1Z1oKuwMzWy,RENTAL_FEE,CollectCharge,charge_id,a7cd2535407cf3d5ad6254c5d2c6d451,,,0105433700033-0101-N0000A-53
Y,false,1,72.00,2024-12-03 13:12:15.675195 +00:00,,0105433700033-0101-N0000A-52,1Z1oKuwMzWw,RENTAL_FEE,CollectCharge,charge_id,da3cd914883e102128485ae68a11a9ac,,,0105433700033-0101-N0000A-52
Y,false,1,72.00,2024-12-03 13:12:15.675163 +00:00,,0105433700033-0101-N0000A-51,1Z1oKuwMzWu,RENTAL_FEE,CollectCharge,charge_id,2a7f2928e739bfa39a4ed66b02599939,,,0105433700033-0101-N0000A-51
Y,false,1,72.00,2024-12-03 13:12:15.675131 +00:00,,0105433700033-0101-N0000A-50,1Z1oKuwMzWs,RENTAL_FEE,CollectCharge,charge_id,ce4a0ca2c456e5c523ee4b5fd0e77088,,,0105433700033-0101-N0000A-50
Y,false,1,72.00,2024-12-03 13:12:15.675098 +00:00,,0105433700033-0101-N0000A-49,1Z1oKuwMzWq,RENTAL_FEE,CollectCharge,charge_id,ae31c63db50d4a2904fd6197caca6b7a,,,0105433700033-0101-N0000A-49
Y,false,1,72.00,2024-12-03 13:12:15.675064 +00:00,,0105433700033-0101-N0000A-48,1Z1oKuwMzWo,RENTAL_FEE,CollectCharge,charge_id,80572d798cad603e34d35d3e506be861,,,0105433700033-0101-N0000A-48
Y,false,1,72.00,2024-12-03 13:12:15.675032 +00:00,,0105433700033-0101-N0000A-47,1Z1oKuwMzWm,RENTAL_FEE,CollectCharge,charge_id,fb3cfc071d423ba6c0c0720d0f85e36b,,,0105433700033-0101-N0000A-47
Y,false,1,72.00,2024-12-03 13:12:15.675001 +00:00,,0105433700033-0101-N0000A-46,1Z1oKuwMzWk,RENTAL_FEE,CollectCharge,charge_id,a2801336b873f8fdf609b8cfb75e386a,,,0105433700033-0101-N0000A-46
Y,false,1,72.00,2024-12-03 13:12:15.674969 +00:00,,0105433700033-0101-N0000A-45,1Z1oKuwMzWi,RENTAL_FEE,CollectCharge,charge_id,8fd1e930d27eb5a13d56213c406b128b,,,0105433700033-0101-N0000A-45
Y,false,1,72.00,2024-12-03 13:12:15.674937 +00:00,,0105433700033-0101-N0000A-44,1Z1oKuwMzWg,RENTAL_FEE,CollectCharge,charge_id,c8bb3c3cb314c747528490be81a09a81,,,0105433700033-0101-N0000A-44
Y,false,1,72.00,2024-12-03 13:12:15.674904 +00:00,,0105433700033-0101-N0000A-43,1Z1oKuwMzWe,RENTAL_FEE,CollectCharge,charge_id,1691ea98aae333a0751395ab7360e5b3,,,0105433700033-0101-N0000A-43
Y,false,1,72.00,2024-12-03 13:12:15.674872 +00:00,,0105433700033-0101-N0000A-42,1Z1oKuwMzWc,RENTAL_FEE,CollectCharge,charge_id,e0b3039f8b0b911feb428f51362e1e30,,,0105433700033-0101-N0000A-42
Y,false,1,72.00,2024-12-03 13:12:15.674837 +00:00,,0105433700033-0101-N0000A-41,1Z1oKuwMzWa,RENTAL_FEE,CollectCharge,charge_id,5a0c3bd9bc0f648362fadb576b398393,,,0105433700033-0101-N0000A-41
Y,false,1,72.00,2024-12-03 13:12:15.674804 +00:00,,0105433700033-0101-N0000A-40,1Z1oKuwMzWY,RENTAL_FEE,CollectCharge,charge_id,d3a789d404cfb2f74f9ea5159dc32fb1,,,0105433700033-0101-N0000A-40
Y,false,1,72.00,2024-12-03 13:12:15.674768 +00:00,,0105433700033-0101-N0000A-39,1Z1oKuwMzWW,RENTAL_FEE,CollectCharge,charge_id,6a6872ac2c977c83aac5ee5b1a39e825,,,0105433700033-0101-N0000A-39
Y,false,1,72.00,2024-12-03 13:12:15.674739 +00:00,,0105433700033-0101-N0000A-38,1Z1oKuwMzWU,RENTAL_FEE,CollectCharge,charge_id,18460d1e540459cb9b1bc21c5b03b232,,,0105433700033-0101-N0000A-38
Y,false,1,72.00,2024-12-03 13:12:15.674709 +00:00,,0105433700033-0101-N0000A-37,1Z1oKuwMzWS,RENTAL_FEE,CollectCharge,charge_id,8e9c33fe68ab44e88a36b4792c9992d4,,,0105433700033-0101-N0000A-37
Y,false,1,72.00,2024-12-03 13:12:15.674680 +00:00,,0105433700033-0101-N0000A-36,1Z1oKuw5OOM,RENTAL_FEE,CollectCharge,charge_id,43f0599250cb117a6e9eb9d4bc135d9f,,,0105433700033-0101-N0000A-36
Y,false,1,72.00,2024-12-03 13:12:15.674650 +00:00,,0105433700033-0101-N0000A-35,1Z1oKuw5OOK,RENTAL_FEE,CollectCharge,charge_id,c33704217bdb5ccd2f4a7c0934b7b31c,,,0105433700033-0101-N0000A-35
Y,false,1,72.00,2024-12-03 13:12:15.674615 +00:00,,0105433700033-0101-N0000A-34,1Z1oKuw5OOI,RENTAL_FEE,CollectCharge,charge_id,cc874b69019c7c574d39c8a799d351e1,,,0105433700033-0101-N0000A-34
Y,false,1,72.00,2024-12-03 13:12:15.674541 +00:00,,0105433700033-0101-N0000A-33,1Z1oKuw5OOG,RENTAL_FEE,CollectCharge,charge_id,6ece3d733385c31b9df3c78ece790413,,,0105433700033-0101-N0000A-33
Y,false,1,72.00,2024-12-03 13:12:15.674510 +00:00,,0105433700033-0101-N0000A-32,1Z1oKuw5OOE,RENTAL_FEE,CollectCharge,charge_id,b196e75790961869af52156bd167c3a0,,,0105433700033-0101-N0000A-32
Y,false,1,72.00,2024-12-03 13:12:15.674480 +00:00,,0105433700033-0101-N0000A-31,1Z1oKuw5OOC,RENTAL_FEE,CollectCharge,charge_id,31d9ed7f68e104410697465b9f4ac6b2,,,0105433700033-0101-N0000A-31
Y,false,1,72.00,2024-12-03 13:12:15.674451 +00:00,,0105433700033-0101-N0000A-30,1Z1oKuw5OOA,RENTAL_FEE,CollectCharge,charge_id,511e28660cb01400711a340fe08d80a9,,,0105433700033-0101-N0000A-30
Y,false,1,72.00,2024-12-03 13:12:15.674422 +00:00,,0105433700033-0101-N0000A-29,1Z1oKuw5OO8,RENTAL_FEE,CollectCharge,charge_id,add0a6679ae5985301b9a2759a4415ca,,,0105433700033-0101-N0000A-29
Y,false,1,72.00,2024-12-03 13:12:15.674393 +00:00,,0105433700033-0101-N0000A-28,1Z1oKuw5OO6,RENTAL_FEE,CollectCharge,charge_id,cea0d182a062078d830be66ff45f8e3e,,,0105433700033-0101-N0000A-28
Y,false,1,72.00,2024-12-03 13:12:15.674364 +00:00,,0105433700033-0101-N0000A-27,1Z1oKuw5OO4,RENTAL_FEE,CollectCharge,charge_id,4cc206006c8c3469256052be56796a72,,,0105433700033-0101-N0000A-27
Y,false,1,72.00,2024-12-03 13:12:15.674335 +00:00,,0105433700033-0101-N0000A-26,1Z1oKuw5OO2,RENTAL_FEE,CollectCharge,charge_id,9b2986667675b9a56bb96269ba53e49e,,,0105433700033-0101-N0000A-26
Y,false,1,72.00,2024-12-03 13:12:15.674306 +00:00,,0105433700033-0101-N0000A-25,1Z1oKuw5OO0,RENTAL_FEE,CollectCharge,charge_id,573bd2a63cf975457192677cdd9b9608,,,0105433700033-0101-N0000A-25
Y,false,1,72.00,2024-12-03 13:12:15.674277 +00:00,,0105433700033-0101-N0000A-24,1Z1oKuw5ONy,RENTAL_FEE,CollectCharge,charge_id,79408e2b2d900d4a5f326af81e515364,,,0105433700033-0101-N0000A-24
Y,false,1,72.00,2024-12-03 13:12:15.674246 +00:00,,0105433700033-0101-N0000A-23,1Z1oKuw5ONw,RENTAL_FEE,CollectCharge,charge_id,e5fb3f918d03b993a13dc0a0e1c4fcf0,,,0105433700033-0101-N0000A-23
Y,false,1,72.00,2024-12-03 13:12:15.674214 +00:00,,0105433700033-0101-N0000A-22,1Z1oKuw5ONu,RENTAL_FEE,CollectCharge,charge_id,047725a8a30e2aa222bf110a061d9513,,,0105433700033-0101-N0000A-22
Y,false,1,72.00,2024-12-03 13:12:15.674185 +00:00,,0105433700033-0101-N0000A-21,1Z1oKuw5ONs,RENTAL_FEE,CollectCharge,charge_id,c1ad2f69521dc6be989215b7b776b27e,,,0105433700033-0101-N0000A-21
Y,false,1,72.00,2024-12-03 13:12:15.674150 +00:00,,0105433700033-0101-N0000A-20,1Z1oKuw5ONq,RENTAL_FEE,CollectCharge,charge_id,817bd7a1f85d5c693d2ec1d739a207d2,,,0105433700033-0101-N0000A-20
Y,false,1,72.00,2024-12-03 13:12:15.674119 +00:00,,0105433700033-0101-N0000A-19,1Z1oKuw5ONo,RENTAL_FEE,CollectCharge,charge_id,931807479c58eaaefba91652da55cd44,,,0105433700033-0101-N0000A-19
Y,false,1,72.00,2024-12-03 13:12:15.674088 +00:00,,0105433700033-0101-N0000A-18,1Z1oKuw5ONm,RENTAL_FEE,CollectCharge,charge_id,90444e5db963e596abd8f62e84ad23bb,,,0105433700033-0101-N0000A-18
Y,false,1,72.00,2024-12-03 13:12:15.674056 +00:00,,0105433700033-0101-N0000A-17,1Z1oKuw5ONk,RENTAL_FEE,CollectCharge,charge_id,eb3643f01bd61e2f0b4a63f13f4e0a9b,,,0105433700033-0101-N0000A-17
Y,false,1,72.00,2024-12-03 13:12:15.674023 +00:00,,0105433700033-0101-N0000A-16,1Z1oKuw5ONi,RENTAL_FEE,CollectCharge,charge_id,31a60b03e03472b603bd04709846a68d,,,0105433700033-0101-N0000A-16
Y,false,1,72.00,2024-12-03 13:12:15.673988 +00:00,,0105433700033-0101-N0000A-15,1Z1oKuw5ONg,RENTAL_FEE,CollectCharge,charge_id,88f5ca776c575be4609f53ea165212dd,,,0105433700033-0101-N0000A-15
Y,false,1,72.00,2024-12-03 13:12:15.673956 +00:00,,0105433700033-0101-N0000A-14,1Z1oKuw5ONe,RENTAL_FEE,CollectCharge,charge_id,d5b49d117b4c047657f085abed94c594,,,0105433700033-0101-N0000A-14
Y,false,1,72.00,2024-12-03 13:12:15.673922 +00:00,,0105433700033-0101-N0000A-13,1Z1oKuw5ONb,RENTAL_FEE,CollectCharge,charge_id,b49d4962bcb2582dcf28a9f0d10231b2,,,0105433700033-0101-N0000A-13
Y,false,1,72.00,2024-12-03 13:12:15.673873 +00:00,,0105433700033-0101-N0000A-12,1Z1oKuw5ONZ,RENTAL_FEE,CollectCharge,charge_id,f6af6ab075a917a4453ed4e7a499e348,,,0105433700033-0101-N0000A-12
Y,false,1,72.00,2024-12-03 13:12:15.673756 +00:00,,0105433700033-0101-N0000A-11,1Z1oKuw5ONX,RENTAL_FEE,CollectCharge,charge_id,59217f5b73b697f37d3bca0a9f130b56,,,0105433700033-0101-N0000A-11
Y,false,1,72.00,2024-12-03 13:12:15.673727 +00:00,,0105433700033-0101-N0000A-10,1Z1oKuw5ONV,RENTAL_FEE,CollectCharge,charge_id,32daa59a5a1d1fb36c87200895681c36,,,0105433700033-0101-N0000A-10
Y,false,1,72.00,2024-12-03 13:12:15.673696 +00:00,,0105433700033-0101-N0000A-09,1Z1oKuw5ONT,RENTAL_FEE,CollectCharge,charge_id,b722ba4e1f44469bd59979c098a4eed8,,,0105433700033-0101-N0000A-09
Y,false,1,72.00,2024-12-03 13:12:15.673666 +00:00,,0105433700033-0101-N0000A-08,1Z1oKuw5ONR,RENTAL_FEE,CollectCharge,charge_id,795be700699afc46b3ecad4c46ab8eb9,,,0105433700033-0101-N0000A-08
Y,false,1,72.00,2024-12-03 13:12:15.673636 +00:00,,0105433700033-0101-N0000A-07,1Z1oKuw5ONP,RENTAL_FEE,CollectCharge,charge_id,e2ff93030c893dcd66f83b610314904b,,,0105433700033-0101-N0000A-07
Y,false,1,72.00,2024-12-03 13:12:15.673587 +00:00,,0105433700033-0101-N0000A-06,1Z1oKuw5ONN,RENTAL_FEE,CollectCharge,charge_id,e7715614cab9ad61fc513ba86c83accb,,,0105433700033-0101-N0000A-06
Y,false,1,72.00,2024-12-03 13:12:15.673556 +00:00,,0105433700033-0101-N0000A-05,1Z1oKuw5ONL,RENTAL_FEE,CollectCharge,charge_id,d546895060abce371cf4e21e6d9ef4c5,,,0105433700033-0101-N0000A-05
Y,false,1,72.00,2024-12-03 13:12:15.673526 +00:00,,0105433700033-0101-N0000A-04,1Z1oKuw5ONJ,RENTAL_FEE,CollectCharge,charge_id,ed25bcf8449d3cde87de7083dcdcd983,,,0105433700033-0101-N0000A-04
Y,false,1,72.00,2024-12-03 13:12:15.673496 +00:00,,0105433700033-0101-N0000A-03,1Z1oKuw5ONH,RENTAL_FEE,CollectCharge,charge_id,96ebfd1bac00f4fad8a18aeb13d944da,,,0105433700033-0101-N0000A-03
Y,false,1,72.00,2024-12-03 13:12:15.673464 +00:00,,0105433700033-0101-N0000A-02,1Z1oKuw5ONF,RENTAL_FEE,CollectCharge,charge_id,3a02a31d502117df167050bba3918020,,,0105433700033-0101-N0000A-02
Y,false,1,67.68,2024-12-03 13:12:15.673385 +00:00,,0105433700033-0101-N0000A-01,1Z1oKuw5OND,RENTAL_FEE,CollectCharge,charge_id,dca8690981e49a65ae31b943613defe0,,,0105433700033-0101-N0000A-01
Y,false,1,24.00,2024-12-03 13:12:23.099119 +00:00,,0105433700031-0101-70000A-84,1Z1oLSv51Mn,RENTAL_FEE,CollectCharge,charge_id,5b1819af7c2a7cd9d163379973f8acf1,,,0105433700031-0101-70000A-84
Y,false,1,24.00,2024-12-03 13:12:23.099057 +00:00,,0105433700031-0101-70000A-83,1Z1oLSv51Ml,RENTAL_FEE,CollectCharge,charge_id,6f464d32bc78f79a513b5e00db686f43,,,0105433700031-0101-70000A-83
Y,false,1,24.00,2024-12-03 13:12:23.098997 +00:00,,0105433700031-0101-70000A-82,1Z1oLSv51Mj,RENTAL_FEE,CollectCharge,charge_id,a166b328879a7ac2bd59c7bc5e874e12,,,0105433700031-0101-70000A-82
Y,false,1,24.00,2024-12-03 13:12:23.098893 +00:00,,0105433700031-0101-70000A-81,1Z1oLSv51Mh,RENTAL_FEE,CollectCharge,charge_id,76ac53a0b13bf3ea51d4832aa43c9dac,,,0105433700031-0101-70000A-81
Y,false,1,24.00,2024-12-03 13:12:23.098704 +00:00,,0105433700031-0101-70000A-80,1Z1oLSunQEb,RENTAL_FEE,CollectCharge,charge_id,9b8b03aa4cd21ece270e412b18c36ec6,,,0105433700031-0101-70000A-80
Y,false,1,24.00,2024-12-03 13:12:23.098513 +00:00,,0105433700031-0101-70000A-79,1Z1oLSunQEZ,RENTAL_FEE,CollectCharge,charge_id,86a0241d785c4c71ad90f4df434dccb1,,,0105433700031-0101-70000A-79
Y,false,1,24.00,2024-12-03 13:12:23.098416 +00:00,,0105433700031-0101-70000A-78,1Z1oLSunQEX,RENTAL_FEE,CollectCharge,charge_id,1243ef1185e06a9f6a163ecd6d496823,,,0105433700031-0101-70000A-78
Y,false,1,24.00,2024-12-03 13:12:23.098369 +00:00,,0105433700031-0101-70000A-77,1Z1oLSunQEV,RENTAL_FEE,CollectCharge,charge_id,a67ad341cfe5162bb2340d709296ea12,,,0105433700031-0101-70000A-77
Y,false,1,24.00,2024-12-03 13:12:23.098321 +00:00,,0105433700031-0101-70000A-76,1Z1oLSunQET,RENTAL_FEE,CollectCharge,charge_id,3c0a3e73c826bba7932ea81f9d9a35c9,,,0105433700031-0101-70000A-76
Y,false,1,24.00,2024-12-03 13:12:23.098272 +00:00,,0105433700031-0101-70000A-75,1Z1oLSunQER,RENTAL_FEE,CollectCharge,charge_id,95ae0ff38862a3598e80acbd827eb2e8,,,0105433700031-0101-70000A-75
Y,false,1,24.00,2024-12-03 13:12:23.098221 +00:00,,0105433700031-0101-70000A-74,1Z1oLSunQEP,RENTAL_FEE,CollectCharge,charge_id,c2034eac0cc53d7ce134ced666ab1435,,,0105433700031-0101-70000A-74
Y,false,1,24.00,2024-12-03 13:12:23.098171 +00:00,,0105433700031-0101-70000A-73,1Z1oLSunQEN,RENTAL_FEE,CollectCharge,charge_id,d55edef4a6954d71c59ef793b7e73ebc,,,0105433700031-0101-70000A-73
Y,false,1,24.00,2024-12-03 13:12:23.098121 +00:00,,0105433700031-0101-70000A-72,1Z1oLSunQEL,RENTAL_FEE,CollectCharge,charge_id,b44ddf46bda86f9ddd57fd1a2fff9726,,,0105433700031-0101-70000A-72
Y,false,1,24.00,2024-12-03 13:12:23.098075 +00:00,,0105433700031-0101-70000A-71,1Z1oLSunQEJ,RENTAL_FEE,CollectCharge,charge_id,359e4d7f105d96371cc088619dacf1ab,,,0105433700031-0101-70000A-71
Y,false,1,24.00,2024-12-03 13:12:23.098028 +00:00,,0105433700031-0101-70000A-70,1Z1oLSunQEH,RENTAL_FEE,CollectCharge,charge_id,1910aa137f60e69bc0881b7068e4f8f6,,,0105433700031-0101-70000A-70
Y,false,1,24.00,2024-12-03 13:12:23.097970 +00:00,,0105433700031-0101-70000A-69,1Z1oLSunQEF,RENTAL_FEE,CollectCharge,charge_id,1dfb07c075bb8312d3aa49ce4011fe42,,,0105433700031-0101-70000A-69
Y,false,1,24.00,2024-12-03 13:12:23.097528 +00:00,,0105433700031-0101-70000A-68,1Z1oLSunQED,RENTAL_FEE,CollectCharge,charge_id,98cdefa88f5c7f1d2367c55473321c89,,,0105433700031-0101-70000A-68
Y,false,1,24.00,2024-12-03 13:12:23.097482 +00:00,,0105433700031-0101-70000A-67,1Z1oLSunQEB,RENTAL_FEE,CollectCharge,charge_id,709fbb05891245faad9401be49ac0770,,,0105433700031-0101-70000A-67
Y,false,1,24.00,2024-12-03 13:12:23.097435 +00:00,,0105433700031-0101-70000A-66,1Z1oLSunQE9,RENTAL_FEE,CollectCharge,charge_id,92537daa24f2c921ccfb17fa5ef687e3,,,0105433700031-0101-70000A-66
Y,false,1,24.00,2024-12-03 13:12:23.097387 +00:00,,0105433700031-0101-70000A-65,1Z1oLSunQE7,RENTAL_FEE,CollectCharge,charge_id,8db0110979eeb3fad0c35ee8e7f18c68,,,0105433700031-0101-70000A-65
Y,false,1,24.00,2024-12-03 13:12:23.097336 +00:00,,0105433700031-0101-70000A-64,1Z1oLSunQE5,RENTAL_FEE,CollectCharge,charge_id,702a2249b0fa93a74f92173a596ea27e,,,0105433700031-0101-70000A-64
Y,false,1,24.00,2024-12-03 13:12:23.097277 +00:00,,0105433700031-0101-70000A-63,1Z1oLSunQE3,RENTAL_FEE,CollectCharge,charge_id,80b09948bd29aa5062a6860520238198,,,0105433700031-0101-70000A-63
Y,false,1,24.00,2024-12-03 13:12:23.097226 +00:00,,0105433700031-0101-70000A-62,1Z1oLSunQE1,RENTAL_FEE,CollectCharge,charge_id,28672db1ff520532edcb63a9c99d8ef3,,,0105433700031-0101-70000A-62
Y,false,1,24.00,2024-12-03 13:12:23.097175 +00:00,,0105433700031-0101-70000A-61,1Z1oLSunQDz,RENTAL_FEE,CollectCharge,charge_id,52b051e8dba802764568330828eb3b2d,,,0105433700031-0101-70000A-61
Y,false,1,24.00,2024-12-03 13:12:23.097124 +00:00,,0105433700031-0101-70000A-60,1Z1oLSunQDx,RENTAL_FEE,CollectCharge,charge_id,b4a0706248fa0da05dd733cd8b2a2a45,,,0105433700031-0101-70000A-60
Y,false,1,24.00,2024-12-03 13:12:23.097053 +00:00,,0105433700031-0101-70000A-59,1Z1oLSunQDv,RENTAL_FEE,CollectCharge,charge_id,969a871347edcaa535e7d1c3a5ee138e,,,0105433700031-0101-70000A-59
Y,false,1,24.00,2024-12-03 13:12:23.096975 +00:00,,0105433700031-0101-70000A-58,1Z1oLSunQDt,RENTAL_FEE,CollectCharge,charge_id,ec05c45b73fb10fb9ed983f77d70d0e7,,,0105433700031-0101-70000A-58
Y,false,1,24.00,2024-12-03 13:12:23.096923 +00:00,,0105433700031-0101-70000A-57,1Z1oLSunQDr,RENTAL_FEE,CollectCharge,charge_id,de35b5a7ac0b4dc7b386b274bfa033f2,,,0105433700031-0101-70000A-57
Y,false,1,24.00,2024-12-03 13:12:23.096875 +00:00,,0105433700031-0101-70000A-56,1Z1oLSunQDp,RENTAL_FEE,CollectCharge,charge_id,09a30c74b5fe2660779ace89b47f033f,,,0105433700031-0101-70000A-56
Y,false,1,24.00,2024-12-03 13:12:23.096824 +00:00,,0105433700031-0101-70000A-55,1Z1oLSunQDn,RENTAL_FEE,CollectCharge,charge_id,0c89a094f9be2d96cda94f8cef4cfb38,,,0105433700031-0101-70000A-55
Y,false,1,24.00,2024-12-03 13:12:23.096775 +00:00,,0105433700031-0101-70000A-54,1Z1oLSunQDl,RENTAL_FEE,CollectCharge,charge_id,9818f8854f66de48a3ae915c2c484a6c,,,0105433700031-0101-70000A-54
Y,false,1,24.00,2024-12-03 13:12:23.096728 +00:00,,0105433700031-0101-70000A-53,1Z1oLSunQDj,RENTAL_FEE,CollectCharge,charge_id,79649a02bfe1107c869a4a560b6d9a68,,,0105433700031-0101-70000A-53
Y,false,1,24.00,2024-12-03 13:12:23.096680 +00:00,,0105433700031-0101-70000A-52,1Z1oLSunQDh,RENTAL_FEE,CollectCharge,charge_id,13bf5278de5631f36d13bda3ba1708da,,,0105433700031-0101-70000A-52
Y,false,1,24.00,2024-12-03 13:12:23.096632 +00:00,,0105433700031-0101-70000A-51,1Z1oLSunQDf,RENTAL_FEE,CollectCharge,charge_id,d0a06dd717c7b91b440f13e82b33e9b5,,,0105433700031-0101-70000A-51
Y,false,1,24.00,2024-12-03 13:12:23.096582 +00:00,,0105433700031-0101-70000A-50,1Z1oLSuVp5Z,RENTAL_FEE,CollectCharge,charge_id,96055474c2b16bc89c831c39658edd3e,,,0105433700031-0101-70000A-50
Y,false,1,24.00,2024-12-03 13:12:23.096533 +00:00,,0105433700031-0101-70000A-49,1Z1oLSuVp5X,RENTAL_FEE,CollectCharge,charge_id,8916a2a05b9ff39c2cb3bac2ef64bddd,,,0105433700031-0101-70000A-49
Y,false,1,24.00,2024-12-03 13:12:23.096480 +00:00,,0105433700031-0101-70000A-48,1Z1oLSuVp5V,RENTAL_FEE,CollectCharge,charge_id,e37977b1a542ebabc5d3b584c4c94c56,,,0105433700031-0101-70000A-48
Y,false,1,24.00,2024-12-03 13:12:23.096413 +00:00,,0105433700031-0101-70000A-47,1Z1oLSuVp5T,RENTAL_FEE,CollectCharge,charge_id,3ebb3eb8fda143d6943068ea8d739596,,,0105433700031-0101-70000A-47
Y,false,1,24.00,2024-12-03 13:12:23.096256 +00:00,,0105433700031-0101-70000A-46,1Z1oLSuVp5R,RENTAL_FEE,CollectCharge,charge_id,9677dcfba1d9199ae62315b6be2a0c17,,,0105433700031-0101-70000A-46
Y,false,1,24.00,2024-12-03 13:12:23.096207 +00:00,,0105433700031-0101-70000A-45,1Z1oLSuVp5P,RENTAL_FEE,CollectCharge,charge_id,89ac29eeaf50513483a9738e63f343a2,,,0105433700031-0101-70000A-45
Y,false,1,24.00,2024-12-03 13:12:23.096149 +00:00,,0105433700031-0101-70000A-44,1Z1oLSuVp5N,RENTAL_FEE,CollectCharge,charge_id,d122dd01d0b4b6c07380c4ed39eede32,,,0105433700031-0101-70000A-44
Y,false,1,24.00,2024-12-03 13:12:23.096099 +00:00,,0105433700031-0101-70000A-43,1Z1oLSuVp5L,RENTAL_FEE,CollectCharge,charge_id,f6961ecd8528b0db503ae29861100eb3,,,0105433700031-0101-70000A-43
Y,false,1,24.00,2024-12-03 13:12:23.096050 +00:00,,0105433700031-0101-70000A-42,1Z1oLSuVp5J,RENTAL_FEE,CollectCharge,charge_id,c8fecc0d1c19334ec85094f463ee18c9,,,0105433700031-0101-70000A-42
Y,false,1,24.00,2024-12-03 13:12:23.095998 +00:00,,0105433700031-0101-70000A-41,1Z1oLSuVp5H,RENTAL_FEE,CollectCharge,charge_id,b80e0cef65abca17b8422811ca935b2b,,,0105433700031-0101-70000A-41
Y,false,1,24.00,2024-12-03 13:12:23.095940 +00:00,,0105433700031-0101-70000A-40,1Z1oLSuVp5F,RENTAL_FEE,CollectCharge,charge_id,870e53996c764a73a37cb39315b5eb23,,,0105433700031-0101-70000A-40
Y,false,1,24.00,2024-12-03 13:12:23.095805 +00:00,,0105433700031-0101-70000A-39,1Z1oLSuVp5D,RENTAL_FEE,CollectCharge,charge_id,20eb35fb546ef9d6166b73787565f3dc,,,0105433700031-0101-70000A-39
Y,false,1,24.00,2024-12-03 13:12:23.095393 +00:00,,0105433700031-0101-70000A-38,1Z1oLSuVp5B,RENTAL_FEE,CollectCharge,charge_id,7983ebc0c2b91c1669abeab48fbaa721,,,0105433700031-0101-70000A-38
Y,false,1,24.00,2024-12-03 13:12:23.095347 +00:00,,0105433700031-0101-70000A-37,1Z1oLSuVp59,RENTAL_FEE,CollectCharge,charge_id,0a36a966a2b158be294f7fb8c9e1ff57,,,0105433700031-0101-70000A-37
Y,false,1,24.00,2024-12-03 13:12:23.095301 +00:00,,0105433700031-0101-70000A-36,1Z1oLSuVp57,RENTAL_FEE,CollectCharge,charge_id,9e833583410587ef10909dd6876e0756,,,0105433700031-0101-70000A-36
Y,false,1,24.00,2024-12-03 13:12:23.095254 +00:00,,0105433700031-0101-70000A-35,1Z1oLSuVp55,RENTAL_FEE,CollectCharge,charge_id,cacbdec37f843378f5fc6ecd88e4dd78,,,0105433700031-0101-70000A-35
Y,false,1,24.00,2024-12-03 13:12:23.095206 +00:00,,0105433700031-0101-70000A-34,1Z1oLSuVp53,RENTAL_FEE,CollectCharge,charge_id,083b949bcaca4eca9e9eea9c4ee56851,,,0105433700031-0101-70000A-34
Y,false,1,24.00,2024-12-03 13:12:23.095161 +00:00,,0105433700031-0101-70000A-33,1Z1oLSuVp51,RENTAL_FEE,CollectCharge,charge_id,1cc6cce5b3320f0de96ebfffdf0c6265,,,0105433700031-0101-70000A-33
Y,false,1,24.00,2024-12-03 13:12:23.095113 +00:00,,0105433700031-0101-70000A-32,1Z1oLSuVp4z,RENTAL_FEE,CollectCharge,charge_id,11049d9b445d6488aed6a9d31bb39095,,,0105433700031-0101-70000A-32
Y,false,1,24.00,2024-12-03 13:12:23.095066 +00:00,,0105433700031-0101-70000A-31,1Z1oLSuVp4x,RENTAL_FEE,CollectCharge,charge_id,fa4dcf4c205bd37b96e8036969442c36,,,0105433700031-0101-70000A-31
Y,false,1,24.00,2024-12-03 13:12:23.095017 +00:00,,0105433700031-0101-70000A-30,1Z1oLSuVp4v,RENTAL_FEE,CollectCharge,charge_id,88f8b23baf9e7773f5d46213d8b0099e,,,0105433700031-0101-70000A-30
Y,false,1,24.00,2024-12-03 13:12:23.094970 +00:00,,0105433700031-0101-70000A-29,1Z1oLSuVp4t,RENTAL_FEE,CollectCharge,charge_id,19ba450963e6c5bb57196698b6f0811a,,,0105433700031-0101-70000A-29
Y,false,1,24.00,2024-12-03 13:12:23.094925 +00:00,,0105433700031-0101-70000A-28,1Z1oLSuVp4r,RENTAL_FEE,CollectCharge,charge_id,542dfe0d0bca9bdddc08c13d89c1e34d,,,0105433700031-0101-70000A-28
Y,false,1,24.00,2024-12-03 13:12:23.094881 +00:00,,0105433700031-0101-70000A-27,1Z1oLSuVp4p,RENTAL_FEE,CollectCharge,charge_id,7eb862f0eb06b611a5970f6ea9005549,,,0105433700031-0101-70000A-27
Y,false,1,24.00,2024-12-03 13:12:23.094838 +00:00,,0105433700031-0101-70000A-26,1Z1oLSuVp4n,RENTAL_FEE,CollectCharge,charge_id,f9de7f58bd0e55865793d1ba1048fcba,,,0105433700031-0101-70000A-26
Y,false,1,24.00,2024-12-03 13:12:23.094794 +00:00,,0105433700031-0101-70000A-25,1Z1oLSuVp4l,RENTAL_FEE,CollectCharge,charge_id,c0f63122f9727a431c6348c4ee51f92b,,,0105433700031-0101-70000A-25
