id,material_id,material_model_name_prefix,rental_code,material_care_type,lease_type,commitment_duration,adjusted_commitment_duration,dist_value_m01,dist_value_r01,dist_value_r02,dist_value_r03,dist_value_s01,dist_value_t01,dist_ratio_m01,dist_ratio_r01,dist_ratio_r02,dist_ratio_r03,dist_ratio_s01,dist_ratio_t01,dist_price_m01,dist_price_r01,dist_price_r02,dist_price_r03,dist_price_s01,dist_price_t01,start_date
457,WP_113786,CHP-1300L,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,17.2,,,,5.8,23,2024-01-01
458,WP_113786,CHP-1300L,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
459,WP_113786,CHP-1300L,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
460,WP_113786,CHP-1300L,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
461,WP_113786,CHP-1300L,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,13.76,,,,16.24,30,2024-01-01
462,WP_113786,CHP-1300L,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,18.34,,,,21.66,40,2024-01-01
463,WP_113786,CHP-1300L,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
464,WP_113786,CHP-1300L,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
465,WP_113786,CHP-1300L,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
466,WP_113786,CHP-1300L,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
467,WP_113786,CHP-1300L,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
468,WP_113786,CHP-1300L,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
469,WP_113786,CHP-1300L,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
470,WP_113786,CHP-1300L,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
471,WP_113786,CHP-1300L,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
472,WP_113786,CHP-1300L,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
473,WP_113786,CHP-1300L,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
474,WP_113786,CHP-1300L,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
475,WP_113786,CHP-1300L,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
476,WP_113786,CHP-1300L,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
477,WP_113792,CHP-1200N,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,43.15,,,,21.85,65,2024-01-01
478,WP_113792,CHP-1200N,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,49.79,,,,25.21,75,2024-01-01
479,WP_113792,CHP-1200N,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
480,WP_113792,CHP-1200N,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,41.87,,,,14.13,56,2024-01-01
481,WP_113792,CHP-1200N,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.92,,,,9.08,36,2024-01-01
482,WP_113792,CHP-1200N,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
483,WP_113792,CHP-1200N,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.74,,,,22.26,46,2024-01-01
484,WP_113792,CHP-1200N,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.9,,,,27.1,56,2024-01-01
485,WP_113792,CHP-1200N,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,21.49,,,,14.51,36,2024-01-01
486,WP_113792,CHP-1200N,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,27.46,,,,18.54,46,2024-01-01
487,WP_113792,CHP-1200N,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
488,WP_113792,CHP-1200N,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
489,WP_113792,CHP-1200N,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,19.53,,,,16.47,36,2024-01-01
490,WP_113792,CHP-1200N,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.95,,,,21.05,46,2024-01-01
491,WP_113792,CHP-1200N,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
492,WP_113792,CHP-1200N,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,32.15,,,,10.85,43,2024-01-01
493,WP_113792,CHP-1200N,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
494,WP_113792,CHP-1200N,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
495,WP_113792,CHP-1200N,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,19.72,,,,23.28,43,2024-01-01
496,WP_113792,CHP-1200N,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,24.3,,,,28.7,53,2024-01-01
497,WP_113792,CHP-1200N,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,48,,,,45,93,2024-01-01
498,WP_113792,CHP-1200N,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,53.16,,,,49.84,103,2024-01-01
499,WP_113792,CHP-1200N,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,43.15,,,,21.85,65,2024-01-01
500,WP_113792,CHP-1200N,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,49.79,,,,25.21,75,2024-01-01
501,WP_113792,CHP-1200N,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
502,WP_113792,CHP-1200N,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,41.87,,,,14.13,56,2024-01-01
503,WP_113792,CHP-1200N,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.74,,,,22.26,46,2024-01-01
504,WP_113792,CHP-1200N,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.9,,,,27.1,56,2024-01-01
505,WP_113792,CHP-1200N,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
506,WP_113792,CHP-1200N,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
507,WP_113792,CHP-1200N,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,19.53,,,,16.47,36,2024-01-01
508,WP_113792,CHP-1200N,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.95,,,,21.05,46,2024-01-01
509,WP_113792,CHP-1200N,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
510,WP_113792,CHP-1200N,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
511,WP_113793,CHP-1200N,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,43.15,,,,21.85,65,2024-01-01
512,WP_113793,CHP-1200N,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,49.79,,,,25.21,75,2024-01-01
513,WP_113793,CHP-1200N,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
514,WP_113793,CHP-1200N,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,41.87,,,,14.13,56,2024-01-01
515,WP_113793,CHP-1200N,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.92,,,,9.08,36,2024-01-01
516,WP_113793,CHP-1200N,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
517,WP_113793,CHP-1200N,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.74,,,,22.26,46,2024-01-01
518,WP_113793,CHP-1200N,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.9,,,,27.1,56,2024-01-01
519,WP_113793,CHP-1200N,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,21.49,,,,14.51,36,2024-01-01
520,WP_113793,CHP-1200N,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,27.46,,,,18.54,46,2024-01-01
521,WP_113793,CHP-1200N,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
522,WP_113793,CHP-1200N,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
523,WP_113793,CHP-1200N,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,19.53,,,,16.47,36,2024-01-01
524,WP_113793,CHP-1200N,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.95,,,,21.05,46,2024-01-01
525,WP_113793,CHP-1200N,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
526,WP_113793,CHP-1200N,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,32.15,,,,10.85,43,2024-01-01
527,WP_113793,CHP-1200N,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
528,WP_113793,CHP-1200N,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
529,WP_113793,CHP-1200N,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,19.72,,,,23.28,43,2024-01-01
530,WP_113793,CHP-1200N,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,24.3,,,,28.7,53,2024-01-01
531,WP_113793,CHP-1200N,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,48,,,,45,93,2024-01-01
532,WP_113793,CHP-1200N,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,53.16,,,,49.84,103,2024-01-01
533,WP_113793,CHP-1200N,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,43.15,,,,21.85,65,2024-01-01
534,WP_113793,CHP-1200N,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,49.79,,,,25.21,75,2024-01-01
535,WP_113793,CHP-1200N,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,34.39,,,,11.61,46,2024-01-01
536,WP_113793,CHP-1200N,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,41.87,,,,14.13,56,2024-01-01
537,WP_113793,CHP-1200N,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.74,,,,22.26,46,2024-01-01
538,WP_113793,CHP-1200N,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.9,,,,27.1,56,2024-01-01
539,WP_113793,CHP-1200N,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
540,WP_113793,CHP-1200N,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
541,WP_113793,CHP-1200N,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,19.53,,,,16.47,36,2024-01-01
542,WP_113793,CHP-1200N,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.95,,,,21.05,46,2024-01-01
543,WP_113793,CHP-1200N,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.81,,,,24.19,50,2024-01-01
544,WP_113793,CHP-1200N,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.97,,,,29.03,60,2024-01-01
545,WP_113816,CHP-1110N,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,32.53,,,,16.47,49,2024-01-01
546,WP_113816,CHP-1110N,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,39.17,,,,19.83,59,2024-01-01
547,WP_113816,CHP-1110N,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
548,WP_113816,CHP-1110N,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,33.65,,,,11.35,45,2024-01-01
549,WP_113816,CHP-1110N,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,20.19,,,,6.81,27,2024-01-01
550,WP_113816,CHP-1110N,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,27.66,,,,9.34,37,2024-01-01
551,WP_113816,CHP-1110N,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
552,WP_113816,CHP-1110N,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
553,WP_113816,CHP-1110N,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,16.12,,,,10.88,27,2024-01-01
554,WP_113816,CHP-1110N,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,22.09,,,,14.91,37,2024-01-01
555,WP_113816,CHP-1110N,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
556,WP_113816,CHP-1110N,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.45,,,,28.55,59,2024-01-01
557,WP_113816,CHP-1110N,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,21.15,,,,17.85,39,2024-01-01
558,WP_113816,CHP-1110N,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,26.58,,,,22.42,49,2024-01-01
559,WP_113816,CHP-1110N,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,19.44,,,,6.56,26,2024-01-01
560,WP_113816,CHP-1110N,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.92,,,,9.08,36,2024-01-01
561,WP_113816,CHP-1110N,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,20.13,,,,18.87,39,2024-01-01
562,WP_113816,CHP-1110N,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
563,WP_113816,CHP-1110N,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,15.13,,,,17.87,33,2024-01-01
564,WP_113816,CHP-1110N,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,19.72,,,,23.28,43,2024-01-01
565,WP_113816,CHP-1110N,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,36.64,,,,34.36,71,2024-01-01
566,WP_113816,CHP-1110N,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,41.8,,,,39.2,81,2024-01-01
567,WP_113816,CHP-1110N,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,32.53,,,,16.47,49,2024-01-01
568,WP_113816,CHP-1110N,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,39.17,,,,19.83,59,2024-01-01
569,WP_113816,CHP-1110N,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
570,WP_113816,CHP-1110N,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,33.65,,,,11.35,45,2024-01-01
571,WP_113816,CHP-1110N,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
572,WP_113816,CHP-1110N,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
573,WP_113816,CHP-1110N,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
574,WP_113816,CHP-1110N,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.45,,,,28.55,59,2024-01-01
575,WP_113816,CHP-1110N,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,21.15,,,,17.85,39,2024-01-01
576,WP_113816,CHP-1110N,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,26.58,,,,22.42,49,2024-01-01
577,WP_113816,CHP-1110N,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,20.13,,,,18.87,39,2024-01-01
578,WP_113816,CHP-1110N,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
579,WP_113818,CHP-1110N,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,32.53,,,,16.47,49,2024-01-01
580,WP_113818,CHP-1110N,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,39.17,,,,19.83,59,2024-01-01
581,WP_113818,CHP-1110N,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
582,WP_113818,CHP-1110N,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,33.65,,,,11.35,45,2024-01-01
583,WP_113818,CHP-1110N,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,20.19,,,,6.81,27,2024-01-01
584,WP_113818,CHP-1110N,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,27.66,,,,9.34,37,2024-01-01
585,WP_113818,CHP-1110N,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
586,WP_113818,CHP-1110N,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
587,WP_113818,CHP-1110N,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,16.12,,,,10.88,27,2024-01-01
588,WP_113818,CHP-1110N,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,22.09,,,,14.91,37,2024-01-01
589,WP_113818,CHP-1110N,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
590,WP_113818,CHP-1110N,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.45,,,,28.55,59,2024-01-01
591,WP_113818,CHP-1110N,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,21.15,,,,17.85,39,2024-01-01
592,WP_113818,CHP-1110N,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,26.58,,,,22.42,49,2024-01-01
593,WP_113818,CHP-1110N,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,19.44,,,,6.56,26,2024-01-01
594,WP_113818,CHP-1110N,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.92,,,,9.08,36,2024-01-01
595,WP_113818,CHP-1110N,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,20.13,,,,18.87,39,2024-01-01
596,WP_113818,CHP-1110N,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
597,WP_113818,CHP-1110N,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,15.13,,,,17.87,33,2024-01-01
598,WP_113818,CHP-1110N,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,19.72,,,,23.28,43,2024-01-01
599,WP_113818,CHP-1110N,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,36.64,,,,34.36,71,2024-01-01
600,WP_113818,CHP-1110N,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,41.8,,,,39.2,81,2024-01-01
601,WP_113818,CHP-1110N,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,32.53,,,,16.47,49,2024-01-01
602,WP_113818,CHP-1110N,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,39.17,,,,19.83,59,2024-01-01
603,WP_113818,CHP-1110N,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
604,WP_113818,CHP-1110N,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,33.65,,,,11.35,45,2024-01-01
605,WP_113818,CHP-1110N,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
606,WP_113818,CHP-1110N,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
607,WP_113818,CHP-1110N,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,25.29,,,,23.71,49,2024-01-01
608,WP_113818,CHP-1110N,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,30.45,,,,28.55,59,2024-01-01
609,WP_113818,CHP-1110N,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,21.15,,,,17.85,39,2024-01-01
610,WP_113818,CHP-1110N,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,26.58,,,,22.42,49,2024-01-01
