doc_item_id,attribute_type,value,create_time
SA2500300374-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.733034
SA2500300374-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.733035
SA2500300374-002,ORDER_ID,0105433700057,2025-01-03 11:57:35.733035
SA2500300374-002,ORDER_ITEM_ID,0105433700057-0602,2025-01-03 11:57:35.733035
SA2500300374-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.733035
SA2500300374-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.733035
SA2500300374-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:35.733036
SA2500300374-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.733036
SA2500300374-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.733036
SA2500300374-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.733036
SA2500300374-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.733036
SA2500300374-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.733036
SA2500300374-003,ORDER_ID,0105433700057,2025-01-03 11:57:35.733037
SA2500300374-003,ORDER_ITEM_ID,0105433700057-0602,2025-01-03 11:57:35.733037
SA2500300374-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.733037
SA2500300374-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.733037
SA2500300374-003,MATERIAL_ID,WP_113637,2025-01-03 11:57:35.733037
SA2500300374-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.733038
SA2500300374-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.733038
SA2500300374-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.733038
SA2500300374-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.733038
SA2500300374-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.733038
SA2500300375-001,ORDER_ID,0105435800006,2025-01-03 11:57:35.735368
SA2500300375-001,ORDER_ITEM_ID,0105435800006-0102,2025-01-03 11:57:35.735368
SA2500300375-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.735368
SA2500300375-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.735368
SA2500300375-001,MATERIAL_ID,WP_765004,2025-01-03 11:57:35.735368
SA2500300375-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.735369
SA2500300375-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.735369
SA2500300375-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.735369
SA2500300375-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.735369
SA2500300375-002,ORDER_ID,0105435800006,2025-01-03 11:57:35.735369
SA2500300375-002,ORDER_ITEM_ID,0105435800006-0102,2025-01-03 11:57:35.735370
SA2500300375-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.735370
SA2500300375-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.735370
SA2500300375-002,MATERIAL_ID,WP_765004,2025-01-03 11:57:35.735370
SA2500300375-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.735370
SA2500300375-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.735370
SA2500300375-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.735371
SA2500300375-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.735371
SA2500300375-003,ORDER_ID,0105435800006,2025-01-03 11:57:35.735371
SA2500300375-003,ORDER_ITEM_ID,0105435800006-0102,2025-01-03 11:57:35.735371
SA2500300375-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.735371
SA2500300375-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.735372
SA2500300375-003,MATERIAL_ID,WP_765004,2025-01-03 11:57:35.735372
SA2500300375-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.735372
SA2500300375-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.735372
SA2500300375-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.735372
SA2500300375-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.735372
SA2500300376-001,ORDER_ID,0105434500046,2025-01-03 11:57:35.736809
SA2500300376-001,ORDER_ITEM_ID,0105434500046-0102,2025-01-03 11:57:35.736809
SA2500300376-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.736809
SA2500300376-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.736810
SA2500300376-001,MATERIAL_ID,WP_113780,2025-01-03 11:57:35.736810
SA2500300376-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.736810
SA2500300376-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.736810
SA2500300376-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.736810
SA2500300376-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.736810
SA2500300376-001,FEATURE_TYPE,HOT_PURIFIED,2025-01-03 11:57:35.736811
SA2500300376-002,ORDER_ID,0105434500046,2025-01-03 11:57:35.736811
SA2500300376-002,ORDER_ITEM_ID,0105434500046-0102,2025-01-03 11:57:35.736811
SA2500300376-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.736811
SA2500300376-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.736811
SA2500300376-002,MATERIAL_ID,WP_113780,2025-01-03 11:57:35.736812
SA2500300376-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.736812
SA2500300376-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.736812
SA2500300376-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.736812
SA2500300376-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.736812
SA2500300376-002,FEATURE_TYPE,HOT_PURIFIED,2025-01-03 11:57:35.736812
SA2500300376-003,ORDER_ID,0105434500046,2025-01-03 11:57:35.736813
SA2500300376-003,ORDER_ITEM_ID,0105434500046-0102,2025-01-03 11:57:35.736813
SA2500300376-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.736813
SA2500300376-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.736813
SA2500300376-003,MATERIAL_ID,WP_113780,2025-01-03 11:57:35.736813
SA2500300376-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.736814
SA2500300376-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.736814
SA2500300376-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.736814
SA2500300376-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.736814
SA2500300376-003,FEATURE_TYPE,HOT_PURIFIED,2025-01-03 11:57:35.736814
SA2500300377-001,ORDER_ID,0105434700008,2025-01-03 11:57:35.738346
SA2500300377-001,ORDER_ITEM_ID,0105434700008-0102,2025-01-03 11:57:35.738346
SA2500300377-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.738346
SA2500300377-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.738347
SA2500300377-001,MATERIAL_ID,WP_113785,2025-01-03 11:57:35.738347
SA2500300377-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.738347
SA2500300377-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.738347
SA2500300377-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.738347
SA2500300377-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.738347
SA2500300377-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.738348
SA2500300377-002,ORDER_ID,0105434700008,2025-01-03 11:57:35.738348
SA2500300377-002,ORDER_ITEM_ID,0105434700008-0102,2025-01-03 11:57:35.738348
SA2500300377-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.738348
SA2500300377-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.738348
SA2500300377-002,MATERIAL_ID,WP_113785,2025-01-03 11:57:35.738349
SA2500300377-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.738349
SA2500300377-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.738349
SA2500300377-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.738349
SA2500300377-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.738349
SA2500300377-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.738350
SA2500300377-003,ORDER_ID,0105434700008,2025-01-03 11:57:35.738350
SA2500300377-003,ORDER_ITEM_ID,0105434700008-0102,2025-01-03 11:57:35.738350
SA2500300377-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.738350
SA2500300377-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.738350
SA2500300377-003,MATERIAL_ID,WP_113785,2025-01-03 11:57:35.738351
SA2500300377-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.738351
SA2500300377-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.738351
SA2500300377-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.738351
SA2500300377-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.738351
SA2500300377-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.738351
SA2500300378-001,ORDER_ID,0105434500012,2025-01-03 11:57:35.739878
SA2500300378-001,ORDER_ITEM_ID,0105434500012-0102,2025-01-03 11:57:35.739879
SA2500300378-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.739879
SA2500300378-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.739879
SA2500300378-001,MATERIAL_ID,WP_113782,2025-01-03 11:57:35.739879
SA2500300378-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.739879
SA2500300378-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.739879
SA2500300378-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.739880
SA2500300378-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.739880
SA2500300378-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.739880
SA2500300378-002,ORDER_ID,0105434500012,2025-01-03 11:57:35.739880
SA2500300378-002,ORDER_ITEM_ID,0105434500012-0102,2025-01-03 11:57:35.739880
SA2500300378-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.739881
SA2500300378-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.739881
SA2500300378-002,MATERIAL_ID,WP_113782,2025-01-03 11:57:35.739881
SA2500300378-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.739881
SA2500300378-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.739881
SA2500300378-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.739881
SA2500300378-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.739882
SA2500300378-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.739882
SA2500300378-003,ORDER_ID,0105434500012,2025-01-03 11:57:35.739882
SA2500300378-003,ORDER_ITEM_ID,0105434500012-0102,2025-01-03 11:57:35.739882
SA2500300378-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.739882
SA2500300378-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.739882
SA2500300378-003,MATERIAL_ID,WP_113782,2025-01-03 11:57:35.739883
SA2500300378-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.739883
SA2500300378-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.739883
SA2500300378-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.739883
SA2500300378-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.739883
SA2500300378-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.739884
SA2500300379-001,ORDER_ID,0105433800005,2025-01-03 11:57:35.741521
SA2500300379-001,ORDER_ITEM_ID,0105433800005-0102,2025-01-03 11:57:35.741522
SA2500300379-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.741522
SA2500300379-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.741522
SA2500300379-001,MATERIAL_ID,WP_113729,2025-01-03 11:57:35.741522
SA2500300379-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.741522
SA2500300379-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.741523
SA2500300379-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.741523
SA2500300379-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.741523
SA2500300379-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.741523
SA2500300379-002,ORDER_ID,0105433800005,2025-01-03 11:57:35.741523
SA2500300379-002,ORDER_ITEM_ID,0105433800005-0102,2025-01-03 11:57:35.741524
SA2500300379-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.741524
SA2500300379-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.741524
SA2500300379-002,MATERIAL_ID,WP_113729,2025-01-03 11:57:35.741524
SA2500300379-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.741524
SA2500300379-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.741524
SA2500300379-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.741525
SA2500300379-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.741525
SA2500300379-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.741525
SA2500300379-003,ORDER_ID,0105433800005,2025-01-03 11:57:35.741525
SA2500300379-003,ORDER_ITEM_ID,0105433800005-0102,2025-01-03 11:57:35.741525
SA2500300379-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.741526
SA2500300379-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.741526
SA2500300379-003,MATERIAL_ID,WP_113729,2025-01-03 11:57:35.741526
SA2500300379-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.741526
SA2500300379-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.741526
SA2500300379-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.741526
SA2500300379-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.741527
SA2500300379-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.741527
SA2500300380-001,ORDER_ID,0105433700010,2025-01-03 11:57:35.742881
SA2500300380-001,ORDER_ITEM_ID,0105433700010-0102,2025-01-03 11:57:35.742881
SA2500300380-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.742882
SA2500300380-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.742882
SA2500300380-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.742882
SA2500300380-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.742882
SA2500300380-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.742882
SA2500300380-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.742883
SA2500300380-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.742883
SA2500300380-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.742883
SA2500300380-002,ORDER_ID,0105433700010,2025-01-03 11:57:35.742883
SA2500300380-002,ORDER_ITEM_ID,0105433700010-0102,2025-01-03 11:57:35.742883
SA2500300380-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.742883
SA2500300380-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.742884
SA2500300380-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.742884
SA2500300380-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.742884
SA2500300380-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.742884
SA2500300380-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.742884
SA2500300380-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.742885
SA2500300380-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.742885
SA2500300380-003,ORDER_ID,0105433700010,2025-01-03 11:57:35.742885
SA2500300380-003,ORDER_ITEM_ID,0105433700010-0102,2025-01-03 11:57:35.742885
SA2500300380-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.742885
SA2500300380-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.742885
SA2500300380-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.742886
SA2500300380-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.742886
SA2500300380-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.742886
SA2500300380-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.742886
SA2500300380-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.742886
SA2500300380-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.742887
SA2500300381-001,ORDER_ID,0105433700010,2025-01-03 11:57:35.744413
SA2500300381-001,ORDER_ITEM_ID,0105433700010-0202,2025-01-03 11:57:35.744413
SA2500300381-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.744413
SA2500300381-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.744414
SA2500300381-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.744414
SA2500300381-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.744414
SA2500300381-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.744414
SA2500300381-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.744414
SA2500300381-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.744414
SA2500300381-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.744415
SA2500300381-002,ORDER_ID,0105433700010,2025-01-03 11:57:35.744415
SA2500300381-002,ORDER_ITEM_ID,0105433700010-0202,2025-01-03 11:57:35.744415
SA2500300381-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.744415
SA2500300381-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.744416
SA2500300381-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.744416
SA2500300381-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.744416
SA2500300381-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.744416
SA2500300381-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.744416
SA2500300381-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.744416
SA2500300381-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.744417
SA2500300381-003,ORDER_ID,0105433700010,2025-01-03 11:57:35.744417
SA2500300381-003,ORDER_ITEM_ID,0105433700010-0202,2025-01-03 11:57:35.744417
SA2500300381-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.744417
SA2500300381-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.744417
SA2500300381-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.744417
SA2500300381-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.744418
SA2500300381-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.744418
SA2500300381-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.744418
SA2500300381-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.744418
SA2500300381-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.744418
SA2500300382-001,ORDER_ID,0105435600008,2025-01-03 11:57:35.746028
SA2500300382-001,ORDER_ITEM_ID,0105435600008-0102,2025-01-03 11:57:35.746028
SA2500300382-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.746028
SA2500300382-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.746028
SA2500300382-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.746028
SA2500300382-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.746029
SA2500300382-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.746029
SA2500300382-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.746029
SA2500300382-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.746029
SA2500300382-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.746029
SA2500300382-002,ORDER_ID,0105435600008,2025-01-03 11:57:35.746030
SA2500300382-002,ORDER_ITEM_ID,0105435600008-0102,2025-01-03 11:57:35.746030
SA2500300382-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.746030
SA2500300382-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.746030
SA2500300382-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.746030
SA2500300382-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.746030
SA2500300382-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.746031
SA2500300382-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.746031
SA2500300382-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.746031
SA2500300382-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.746031
SA2500300382-003,ORDER_ID,0105435600008,2025-01-03 11:57:35.746031
SA2500300382-003,ORDER_ITEM_ID,0105435600008-0102,2025-01-03 11:57:35.746032
SA2500300382-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.746032
SA2500300382-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.746032
SA2500300382-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.746032
SA2500300382-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.746032
SA2500300382-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.746032
SA2500300382-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.746033
SA2500300382-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.746033
SA2500300382-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.746033
SA2500300383-001,ORDER_ID,0105434700030,2025-01-03 11:57:35.747519
SA2500300383-001,ORDER_ITEM_ID,0105434700030-0102,2025-01-03 11:57:35.747519
SA2500300383-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.747520
SA2500300383-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.747520
SA2500300383-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.747520
SA2500300383-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.747520
SA2500300383-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.747520
SA2500300383-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.747521
SA2500300383-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.747521
SA2500300383-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.747521
SA2500300383-002,ORDER_ID,0105434700030,2025-01-03 11:57:35.747521
SA2500300383-002,ORDER_ITEM_ID,0105434700030-0102,2025-01-03 11:57:35.747521
SA2500300383-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.747521
SA2500300383-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.747522
SA2500300383-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.747522
SA2500300383-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.747522
SA2500300383-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.747522
SA2500300383-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.747522
SA2500300383-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.747522
SA2500300383-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.747523
SA2500300383-003,ORDER_ID,0105434700030,2025-01-03 11:57:35.747523
SA2500300383-003,ORDER_ITEM_ID,0105434700030-0102,2025-01-03 11:57:35.747523
SA2500300383-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.747523
SA2500300383-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.747523
SA2500300383-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.747524
SA2500300383-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.747524
SA2500300383-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.747524
SA2500300383-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.747524
SA2500300383-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.747524
SA2500300383-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.747524
SA2500300384-001,ORDER_ID,0105434700030,2025-01-03 11:57:35.756135
SA2500300384-001,ORDER_ITEM_ID,0105434700030-0202,2025-01-03 11:57:35.756137
SA2500300384-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.756138
SA2500300384-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.756138
SA2500300384-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.756138
SA2500300384-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.756138
SA2500300384-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.756138
SA2500300384-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.756139
SA2500300384-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.756139
SA2500300384-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.756139
SA2500300384-002,ORDER_ID,0105434700030,2025-01-03 11:57:35.756139
SA2500300384-002,ORDER_ITEM_ID,0105434700030-0202,2025-01-03 11:57:35.756139
SA2500300384-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.756140
SA2500300384-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.756140
SA2500300384-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.756140
SA2500300384-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.756140
SA2500300384-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.756140
SA2500300384-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.756140
SA2500300384-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.756141
SA2500300384-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.756141
