id,doc_id,version,doc_hash,doc_type,doc_status,workflow_status,workflow_id,document_date,posting_date,entry_date,fiscal_year,fiscal_month,company_code,tx_currency,tx_amount,currency,amount,reference,text,is_deleted,create_time,created_by,update_time,updated_by
266,SA2500300266,1,fb9062b89f8f16c4cf5da6052f43b366,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800001-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.290881,ONETIME,2025-01-03 11:57:37.406446,ONETIME
267,SA2500300267,1,445db8d2f631cea64afffbcbd2357fd9,SA,NO,IN,,2024-12-23,2024-12-23,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105435500019-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.290995,ONETIME,2025-01-03 11:57:37.407221,ONETIME
268,SA2500300268,1,3f401c76c1d72646a6e3d4c4c2f193fd,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700014-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.291160,ONETIME,2025-01-03 11:57:37.408031,ONETIME
269,SA2500300269,1,9625990f4c780af13b05f86c72014168,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700014-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.291276,ONETIME,2025-01-03 11:57:37.408777,ONETIME
270,SA2500300270,1,c70daf20d6b85c9628c5c67505c57abe,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700014-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.291402,ONETIME,2025-01-03 11:57:37.409557,ONETIME
271,SA2500300271,1,b4e84c026c5f5d9b5e952f4c019abdcc,SA,NO,IN,,2024-12-18,2024-12-18,2025-01-03,2024,12,N200,USD,1569.6300,USD,1569.6300,0105435100032-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.291569,ONETIME,2025-01-03 11:57:37.410265,ONETIME
272,SA2500300272,1,2be6dabd857a55d0294dd33dd6af43d4,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700010-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.291825,ONETIME,2025-01-03 11:57:37.411028,ONETIME
273,SA2500300273,1,111a30a55787cc9f9ad954b7e9be765c,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700001-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.292060,ONETIME,2025-01-03 11:57:37.411784,ONETIME
274,SA2500300274,1,ac8fe68c283108306d00fcb9a7a1648d,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433900002-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.292277,ONETIME,2025-01-03 11:57:37.412507,ONETIME
275,SA2500300275,1,41922144e5776012a95d39808b0deff3,SA,NO,IN,,2024-12-09,2024-12-09,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434100045-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.292446,ONETIME,2025-01-03 11:57:37.413247,ONETIME
276,SA2500300276,1,64a8739a7bfaad69124dff01ce943c45,SA,NO,IN,,2024-12-09,2024-12-09,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434100045-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.292569,ONETIME,2025-01-03 11:57:37.415037,ONETIME
277,SA2500300277,1,bc12a4937e268c8866d8360a6c849061,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1461.3800,USD,1461.3800,0105436500010-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.292688,ONETIME,2025-01-03 11:57:37.415849,ONETIME
278,SA2500300278,1,dd9b9315c971562ec67620316c48d953,SA,NO,IN,,2024-12-27,2024-12-27,2025-01-03,2024,12,N200,USD,1840.2500,USD,1840.2500,0105435900024-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.292802,ONETIME,2025-01-03 11:57:37.416552,ONETIME
279,SA2500300279,1,037d8c3c5e5b291fb0a3f945c04c21ef,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700021-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.293019,ONETIME,2025-01-03 11:57:37.417289,ONETIME
280,SA2500300280,1,8584eab360fa7d9838c254fad79c8387,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700021-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.293265,ONETIME,2025-01-03 11:57:37.418014,ONETIME
281,SA2500300281,1,7c57e949c4472fb8d15d5c42f1f85325,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1840.2500,USD,1840.2500,0105435900020-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.293391,ONETIME,2025-01-03 11:57:37.418715,ONETIME
282,SA2500300282,1,eea65f4918ddc15b1673100cb77b54ef,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700016-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.293536,ONETIME,2025-01-03 11:57:37.419463,ONETIME
283,SA2500300283,1,28e1917613417bf3543914bcf6bf668f,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700011-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.293667,ONETIME,2025-01-03 11:57:37.420183,ONETIME
284,SA2500300284,1,6b13a3102a6bd7f41cfedaac70c92e1b,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700011-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.293781,ONETIME,2025-01-03 11:57:37.420979,ONETIME
285,SA2500300285,1,6184b5d0d2c9f9bef22ccc51a2c1c480,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1461.3750,USD,1461.3750,0105436500016-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.293907,ONETIME,2025-01-03 11:57:37.421841,ONETIME
286,SA2500300286,1,1fa21ed2bdb575cca581a77943bbda46,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.294074,ONETIME,2025-01-03 11:57:37.422572,ONETIME
287,SA2500300287,1,b0884baab663c64eace83b2f320fcc03,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.294189,ONETIME,2025-01-03 11:57:37.423341,ONETIME
288,SA2500300288,1,39aea494ee8f270044967052a732a6f9,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.294298,ONETIME,2025-01-03 11:57:37.424013,ONETIME
289,SA2500300289,1,22e1cb3840f377a270d2e1d9405b73e7,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.294409,ONETIME,2025-01-03 11:57:37.424771,ONETIME
290,SA2500300290,1,54144bf60ef9125156c9776358257db8,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.294521,ONETIME,2025-01-03 11:57:37.425504,ONETIME
291,SA2500300291,1,c290a528500d939ebbd5ab96a193cb1f,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700013-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.294801,ONETIME,2025-01-03 11:57:37.426295,ONETIME
292,SA2500300292,1,217ece455dc9338a86430299b18d236f,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700013-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.294909,ONETIME,2025-01-03 11:57:37.428195,ONETIME
293,SA2500300293,1,6bb7e1c2e975aecae04081449a96e676,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700013-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.295038,ONETIME,2025-01-03 11:57:37.429018,ONETIME
294,SA2500300294,1,971f24bd21c913dcd260a3afc02a8836,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700013-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.295146,ONETIME,2025-01-03 11:57:37.429871,ONETIME
295,SA2500300295,1,ec0cd38ca2e8154d48b45cf1a03e4232,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105433900076-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.295403,ONETIME,2025-01-03 11:57:37.430677,ONETIME
296,SA2500300296,1,b1001387171ce55e8952abb8d133bb5e,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1447.8800,USD,1447.8800,0105436500006-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.295529,ONETIME,2025-01-03 11:57:37.431592,ONETIME
297,SA2500300297,1,bc86f616ab59156cfc7d673f86bd3883,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1447.8800,USD,1447.8800,0105436500006-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.295675,ONETIME,2025-01-03 11:57:37.432399,ONETIME
298,SA2500300298,1,a4f1ef4de5e31b72a8bbec025f9e7aa7,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1447.8800,USD,1447.8800,0105436500006-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.295794,ONETIME,2025-01-03 11:57:37.433147,ONETIME
299,SA2500300299,1,9f6e1ce8e71757eb09a0d8be814d00b4,SA,NO,IN,,2025-01-01,2025-01-01,2025-01-03,2025,1,N200,USD,1447.8800,USD,1447.8800,0105436500006-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.295914,ONETIME,2025-01-03 11:57:37.433906,ONETIME
300,SA2500300300,1,ea06922853f70b91e86546e7fb983418,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400014-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.296085,ONETIME,2025-01-03 11:57:37.434610,ONETIME
301,SA2500300301,1,ce70d23d4f2dd2fadbcc719c41531c1c,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105433900079-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.296371,ONETIME,2025-01-03 11:57:37.435279,ONETIME
302,SA2500300302,1,b72cbc12576692c5e5098457fcc9eb6a,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400018-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.296500,ONETIME,2025-01-03 11:57:37.435951,ONETIME
303,SA2500300303,1,9681029fa0c76b401d1d458b0dda1939,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.296767,ONETIME,2025-01-03 11:57:37.436683,ONETIME
304,SA2500300304,1,9e195a4215c76618567038a67e39483d,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.296975,ONETIME,2025-01-03 11:57:37.437344,ONETIME
305,SA2500300305,1,e3147aad8565d14c564b371f6b0174c4,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.297193,ONETIME,2025-01-03 11:57:37.437987,ONETIME
306,SA2500300306,1,c7c0d1530f95e143c4763411dcf51190,SA,NO,IN,,2024-12-12,2024-12-12,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400042-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.297430,ONETIME,2025-01-03 11:57:37.438645,ONETIME
307,SA2500300307,1,70d7ca5e92bf15f3aca1f0826956a9aa,SA,NO,IN,,2024-12-12,2024-12-12,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400042-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.297538,ONETIME,2025-01-03 11:57:37.439304,ONETIME
308,SA2500300308,1,73a3029fd673a2ddea58aee9c13755ce,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.297894,ONETIME,2025-01-03 11:57:37.439964,ONETIME
309,SA2500300309,1,8f97bd023a4cd19904e701fbf8ce74ff,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.298057,ONETIME,2025-01-03 11:57:37.440612,ONETIME
310,SA2500300310,1,4c18b4ae403f56f018a9eac7a602c020,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.298178,ONETIME,2025-01-03 11:57:37.441250,ONETIME
311,SA2500300311,1,5527bb2d0c3f9413c99330c80505131b,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.298396,ONETIME,2025-01-03 11:57:37.441992,ONETIME
312,SA2500300312,1,1b5e1c2f565c64d0763f9d0649761e9b,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.298604,ONETIME,2025-01-03 11:57:37.442689,ONETIME
313,SA2500300313,1,e0f1180a3758d82be494fceef967ee61,SA,NO,IN,,2024-12-06,2024-12-06,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.298713,ONETIME,2025-01-03 11:57:37.443456,ONETIME
314,SA2500300314,1,67be31c786d279839c1c21134069259f,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700024-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.298817,ONETIME,2025-01-03 11:57:37.444207,ONETIME
315,SA2500300315,1,ccdbcb72be31e770f54f474b105232e7,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700024-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.298919,ONETIME,2025-01-03 11:57:37.445009,ONETIME
316,SA2500300316,1,111a8ccc3c0a6cd985e1bb94a0bef7e7,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700024-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.299025,ONETIME,2025-01-03 11:57:37.445815,ONETIME
317,SA2500300317,1,d9c2f6fa9fcfa1ef8805e1b39114dcbd,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700024-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.299133,ONETIME,2025-01-03 11:57:37.446688,ONETIME
318,SA2500300318,1,7b00d5367a509ab3ed91e9fd9a912b41,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700024-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.299240,ONETIME,2025-01-03 11:57:37.447641,ONETIME
319,SA2500300319,1,fd16c1fca42ab54e01d72d74e00c9057,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700024-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.299346,ONETIME,2025-01-03 11:57:37.448388,ONETIME
320,SA2500300320,1,69dd81132b135aa87796c508428cd76a,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1447.8800,USD,1447.8800,0105435900005-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.299464,ONETIME,2025-01-03 11:57:37.449209,ONETIME
321,SA2500300321,1,5e35f9b9fc228665f209631e3ffaabc7,SA,NO,IN,,2024-12-19,2024-12-19,2025-01-03,2024,12,N200,USD,1335.2600,USD,1335.2600,0105435200009-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.299593,ONETIME,2025-01-03 11:57:37.450039,ONETIME
322,SA2500300322,1,a259d4ec28d8ed6d98a508b04f323639,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434300027-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.299746,ONETIME,2025-01-03 11:57:37.450828,ONETIME
323,SA2500300323,1,c5455574d95231f776b7e438f85df122,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434300027-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.299851,ONETIME,2025-01-03 11:57:37.451591,ONETIME
324,SA2500300324,1,423a54d9ba7e7945984bdb71a5f7edba,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434300027-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.299953,ONETIME,2025-01-03 11:57:37.452278,ONETIME
325,SA2500300325,1,fadc4ca7d718d3457f4e83800e9fd7a6,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200024-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.300109,ONETIME,2025-01-03 11:57:37.452975,ONETIME
326,SA2500300326,1,cb33796919bf373868209ae33e7295be,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434200024-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.300215,ONETIME,2025-01-03 11:57:37.453649,ONETIME
327,SA2500300327,1,7ad2e0ceed1aa55b5d2119ab73fe5371,SA,NO,IN,,2024-12-08,2024-12-08,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434100044-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.300411,ONETIME,2025-01-03 11:57:37.454286,ONETIME
328,SA2500300328,1,ecf0432c02c95476b7ecd8e9e57cf41d,SA,NO,IN,,2024-12-08,2024-12-08,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434100044-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.300512,ONETIME,2025-01-03 11:57:37.455013,ONETIME
329,SA2500300329,1,36e946bb57409b4834eb5fe92279fc21,SA,NO,IN,,2024-12-08,2024-12-08,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434100044-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.300613,ONETIME,2025-01-03 11:57:37.455674,ONETIME
330,SA2500300330,1,b333fe05b96b75731358a26969f8ef3b,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.300867,ONETIME,2025-01-03 11:57:37.456337,ONETIME
331,SA2500300331,1,3894a65cb3e709a02d396041d01f2bca,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.300999,ONETIME,2025-01-03 11:57:37.457047,ONETIME
332,SA2500300332,1,816c23a1533b3975e968a22dd4d33374,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.301145,ONETIME,2025-01-03 11:57:37.457790,ONETIME
333,SA2500300333,1,4804a3ca06cd22cfacae6e998a5f01d3,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.301301,ONETIME,2025-01-03 11:57:37.458543,ONETIME
334,SA2500300334,1,ecb27bae2fdcb946f3c42c0db5993136,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.301430,ONETIME,2025-01-03 11:57:37.459254,ONETIME
335,SA2500300335,1,5371690b6a38ddff78bad28b300a9136,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.301651,ONETIME,2025-01-03 11:57:37.459920,ONETIME
336,SA2500300336,1,c914dd9e99dcc4a7bbeff76e596ea759,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.301901,ONETIME,2025-01-03 11:57:37.460636,ONETIME
337,SA2500300337,1,a918b1e2ba5bc3ce3c1f5c907cbb353f,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.302014,ONETIME,2025-01-03 11:57:37.461606,ONETIME
338,SA2500300338,1,b60616567987d351ca2b22c7cc72dabd,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.302141,ONETIME,2025-01-03 11:57:37.462274,ONETIME
339,SA2500300339,1,6876925d86d093f376c8a8e0e5f420af,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.302260,ONETIME,2025-01-03 11:57:37.463148,ONETIME
340,SA2500300340,1,ace998978d5ff1c7da595d0f7be75b83,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.302370,ONETIME,2025-01-03 11:57:37.463868,ONETIME
341,SA2500300341,1,512498ec3501d58812b58acb9e26bc70,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.302478,ONETIME,2025-01-03 11:57:37.464970,ONETIME
342,SA2500300342,1,0ba5055ef712d2512b2fe371b8a1ae03,SA,NO,IN,,2024-12-17,2024-12-17,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435000001-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.302600,ONETIME,2025-01-03 11:57:37.465625,ONETIME
343,SA2500300343,1,1ccf116a3734b821e29f0eb12c42b937,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800081-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.302729,ONETIME,2025-01-03 11:57:37.466298,ONETIME
344,SA2500300344,1,a8927679863efca54ad449cc3122044d,SA,NO,IN,,2024-12-28,2024-12-28,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105436100013-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.302868,ONETIME,2025-01-03 11:57:37.467972,ONETIME
345,SA2500300345,1,4f35ee703aa49f975a34a0e22b5e8bdc,SA,NO,IN,,2024-12-27,2024-12-27,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435900027-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.302990,ONETIME,2025-01-03 11:57:37.468830,ONETIME
346,SA2500300346,1,8d69a44c1b0b52e5386e4e1b3817fa74,SA,NO,IN,,2024-12-27,2024-12-27,2025-01-03,2024,12,N200,USD,1347.7100,USD,1347.7100,0105435900027-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.303101,ONETIME,2025-01-03 11:57:37.469641,ONETIME
347,SA2500300347,1,61c063bd84b0de594b23b036b8921dea,SA,NO,IN,,2024-12-27,2024-12-27,2025-01-03,2024,12,N200,USD,1347.7100,USD,1347.7100,0105435900027-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.303209,ONETIME,2025-01-03 11:57:37.470559,ONETIME
348,SA2500300348,1,9710c4d64dc49896cd83122b36096040,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434600061-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.303351,ONETIME,2025-01-03 11:57:37.471351,ONETIME
349,SA2500300349,1,ebfaf72453562b5f4bdd21ecd8ef7681,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434600001-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.303582,ONETIME,2025-01-03 11:57:37.472100,ONETIME
350,SA2500300350,1,04e1ba6b0ab188f56135068c4de4020f,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300015-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.303696,ONETIME,2025-01-03 11:57:37.472876,ONETIME
351,SA2500300351,1,f9a476cf7e45cc1d6d1c1c9c6845329f,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300015-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.303811,ONETIME,2025-01-03 11:57:37.473652,ONETIME
352,SA2500300352,1,e3ce1da4f741bf27852df00a327b4ead,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300015-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.303928,ONETIME,2025-01-03 11:57:37.474339,ONETIME
353,SA2500300353,1,c17a4e12629908af4ea6e2c024a44b7f,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300015-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.304041,ONETIME,2025-01-03 11:57:37.475077,ONETIME
