id,doc_item_id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
931,SA2500300376-001,1,NO,SA2500300376,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.736804,ONETIME,2025-01-03 11:57:38.007369,ONETIME
932,SA2500300376-002,1,NO,SA2500300376,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.736806,ONETIME,2025-01-03 11:57:38.008215,ONETIME
933,SA2500300376-003,1,NO,SA2500300376,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.736808,ONETIME,2025-01-03 11:57:38.009356,ONETIME
934,SA2500300377-001,1,NO,SA2500300377,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.738342,ONETIME,2025-01-03 11:57:38.010183,ONETIME
935,SA2500300377-002,1,NO,SA2500300377,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.738343,ONETIME,2025-01-03 11:57:38.011044,ONETIME
936,SA2500300377-003,1,NO,SA2500300377,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.738345,ONETIME,2025-01-03 11:57:38.011917,ONETIME
937,SA2500300378-001,1,NO,SA2500300378,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:35.739872,ONETIME,2025-01-03 11:57:38.012678,ONETIME
938,SA2500300378-002,1,NO,SA2500300378,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:35.739875,ONETIME,2025-01-03 11:57:38.013406,ONETIME
939,SA2500300378-003,1,NO,SA2500300378,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,40547a52af73f53d3eb30b01c8271cbf,,2025-01-03 11:57:35.739876,ONETIME,2025-01-03 11:57:38.014176,ONETIME
940,SA2500300379-001,1,NO,SA2500300379,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:35.741516,ONETIME,2025-01-03 11:57:38.015891,ONETIME
941,SA2500300379-002,1,NO,SA2500300379,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:35.741519,ONETIME,2025-01-03 11:57:38.016791,ONETIME
942,SA2500300379-003,1,NO,SA2500300379,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,989742a1b4a3b7949f422be6d21bde29,,2025-01-03 11:57:35.741520,ONETIME,2025-01-03 11:57:38.020490,ONETIME
943,SA2500300380-001,1,NO,SA2500300380,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.742877,ONETIME,2025-01-03 11:57:38.022389,ONETIME
944,SA2500300380-002,1,NO,SA2500300380,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.742879,ONETIME,2025-01-03 11:57:38.023204,ONETIME
945,SA2500300380-003,1,NO,SA2500300380,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.742880,ONETIME,2025-01-03 11:57:38.023933,ONETIME
946,SA2500300381-001,1,NO,SA2500300381,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.744408,ONETIME,2025-01-03 11:57:38.024715,ONETIME
947,SA2500300381-002,1,NO,SA2500300381,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.744410,ONETIME,2025-01-03 11:57:38.025828,ONETIME
948,SA2500300381-003,1,NO,SA2500300381,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:35.744412,ONETIME,2025-01-03 11:57:38.028083,ONETIME
949,SA2500300382-001,1,NO,SA2500300382,1,1101010,D,N200,USD,1301.8785,USD,1301.8785,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.746023,ONETIME,2025-01-03 11:57:38.029055,ONETIME
950,SA2500300382-002,1,NO,SA2500300382,2,5423010,D,N200,USD,33.3815,USD,33.3815,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.746025,ONETIME,2025-01-03 11:57:38.029831,ONETIME
951,SA2500300382-003,1,NO,SA2500300382,3,1136010,C,N200,USD,1335.2600,USD,1335.2600,0,[일시불] 대금입금,CTOR002,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:35.746026,ONETIME,2025-01-03 11:57:38.030660,ONETIME
952,SA2500300383-001,1,NO,SA2500300383,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.747513,ONETIME,2025-01-03 11:57:38.031281,ONETIME
953,SA2500300383-002,1,NO,SA2500300383,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.747516,ONETIME,2025-01-03 11:57:38.031976,ONETIME
954,SA2500300383-003,1,NO,SA2500300383,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.747518,ONETIME,2025-01-03 11:57:38.032662,ONETIME
955,SA2500300384-001,1,NO,SA2500300384,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.756123,ONETIME,2025-01-03 11:57:38.033311,ONETIME
956,SA2500300384-002,1,NO,SA2500300384,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.756130,ONETIME,2025-01-03 11:57:38.033945,ONETIME
957,SA2500300384-003,1,NO,SA2500300384,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.756131,ONETIME,2025-01-03 11:57:38.034616,ONETIME
958,SA2500300385-001,1,NO,SA2500300385,1,1101010,D,N200,USD,1589.4450,USD,1589.4450,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.761801,ONETIME,2025-01-03 11:57:38.035314,ONETIME
959,SA2500300385-002,1,NO,SA2500300385,2,5423010,D,N200,USD,40.7550,USD,40.7550,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.761805,ONETIME,2025-01-03 11:57:38.035974,ONETIME
960,SA2500300385-003,1,NO,SA2500300385,3,1136010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.761807,ONETIME,2025-01-03 11:57:38.036922,ONETIME
961,SA2500300386-001,1,NO,SA2500300386,1,1101010,D,N200,USD,1411.6781,USD,1411.6781,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.764050,ONETIME,2025-01-03 11:57:38.037527,ONETIME
962,SA2500300386-002,1,NO,SA2500300386,2,5423010,D,N200,USD,36.1969,USD,36.1969,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.764053,ONETIME,2025-01-03 11:57:38.038143,ONETIME
963,SA2500300386-003,1,NO,SA2500300386,3,1136010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.764055,ONETIME,2025-01-03 11:57:38.038783,ONETIME
964,SA2500300387-001,1,NO,SA2500300387,1,1101010,D,N200,USD,1411.6781,USD,1411.6781,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.765846,ONETIME,2025-01-03 11:57:38.039434,ONETIME
965,SA2500300387-002,1,NO,SA2500300387,2,5423010,D,N200,USD,36.1969,USD,36.1969,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.765850,ONETIME,2025-01-03 11:57:38.040051,ONETIME
966,SA2500300387-003,1,NO,SA2500300387,3,1136010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.765851,ONETIME,2025-01-03 11:57:38.040805,ONETIME
967,SA2500300388-001,1,NO,SA2500300388,1,1101010,D,N200,USD,1411.6781,USD,1411.6781,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.767924,ONETIME,2025-01-03 11:57:38.041489,ONETIME
968,SA2500300388-002,1,NO,SA2500300388,2,5423010,D,N200,USD,36.1969,USD,36.1969,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.767926,ONETIME,2025-01-03 11:57:38.042148,ONETIME
969,SA2500300388-003,1,NO,SA2500300388,3,1136010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.767927,ONETIME,2025-01-03 11:57:38.044594,ONETIME
970,SA2500300389-001,1,NO,SA2500300389,1,1101010,D,N200,USD,1604.2650,USD,1604.2650,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.769792,ONETIME,2025-01-03 11:57:38.045572,ONETIME
971,SA2500300389-002,1,NO,SA2500300389,2,5423010,D,N200,USD,41.1350,USD,41.1350,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.769795,ONETIME,2025-01-03 11:57:38.046334,ONETIME
972,SA2500300389-003,1,NO,SA2500300389,3,1136010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 대금입금,CTOR002,C0001,,,,cec51c756b0a7bba176b9b710ae59ba6,,2025-01-03 11:57:35.769797,ONETIME,2025-01-03 11:57:38.047184,ONETIME
973,SA2500300390-001,1,NO,SA2500300390,1,1101010,D,N200,USD,1424.8406,USD,1424.8406,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.771616,ONETIME,2025-01-03 11:57:38.047947,ONETIME
974,SA2500300390-002,1,NO,SA2500300390,2,5423010,D,N200,USD,36.5344,USD,36.5344,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.771619,ONETIME,2025-01-03 11:57:38.048744,ONETIME
975,SA2500300390-003,1,NO,SA2500300390,3,1136010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 대금입금,CTOR002,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:35.771621,ONETIME,2025-01-03 11:57:38.049573,ONETIME
976,SA2500300391-001,1,NO,SA2500300391,1,1117010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:55.782416,ONETIME,2025-01-03 11:57:56.186759,ONETIME
977,SA2500300391-002,1,NO,SA2500300391,2,4103010,C,N200,USD,1350.0000,USD,1350.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:55.782553,ONETIME,2025-01-03 11:57:56.188088,ONETIME
978,SA2500300391-003,1,NO,SA2500300391,3,2115020,C,N200,USD,84.3800,USD,84.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:55.782565,ONETIME,2025-01-03 11:57:56.188917,ONETIME
979,SA2500300391-004,1,NO,SA2500300391,4,2115040,C,N200,USD,13.5000,USD,13.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:55.782568,ONETIME,2025-01-03 11:57:56.189684,ONETIME
980,SA2500300391-005,1,NO,SA2500300391,5,2115050,C,N200,USD,13.4950,USD,13.4950,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8de8fb7db73d26c73bbc1fc0e3e63e16,,2025-01-03 11:57:55.782569,ONETIME,2025-01-03 11:57:56.190431,ONETIME
981,SA2500300392-001,1,NO,SA2500300392,1,1117010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.784343,ONETIME,2025-01-03 11:57:56.191144,ONETIME
982,SA2500300392-002,1,NO,SA2500300392,2,4103010,C,N200,USD,1350.0000,USD,1350.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.784357,ONETIME,2025-01-03 11:57:56.191877,ONETIME
983,SA2500300392-003,1,NO,SA2500300392,3,2115020,C,N200,USD,84.3800,USD,84.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.784364,ONETIME,2025-01-03 11:57:56.192548,ONETIME
984,SA2500300392-004,1,NO,SA2500300392,4,2115040,C,N200,USD,13.5000,USD,13.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.784367,ONETIME,2025-01-03 11:57:56.193206,ONETIME
985,SA2500300392-005,1,NO,SA2500300392,5,2115050,C,N200,USD,13.5000,USD,13.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.784368,ONETIME,2025-01-03 11:57:56.193876,ONETIME
986,SA2500300393-001,1,NO,SA2500300393,1,1117010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785864,ONETIME,2025-01-03 11:57:56.194618,ONETIME
987,SA2500300393-002,1,NO,SA2500300393,2,4103010,C,N200,USD,2030.0000,USD,2030.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785883,ONETIME,2025-01-03 11:57:56.195473,ONETIME
988,SA2500300393-003,1,NO,SA2500300393,3,2115020,C,N200,USD,126.8750,USD,126.8750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785889,ONETIME,2025-01-03 11:57:56.196381,ONETIME
989,SA2500300393-004,1,NO,SA2500300393,4,2115030,C,N200,USD,0.0000,USD,0.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785891,ONETIME,2025-01-03 11:57:56.197287,ONETIME
990,SA2500300393-005,1,NO,SA2500300393,5,2115040,C,N200,USD,10.1500,USD,10.1500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785899,ONETIME,2025-01-03 11:57:56.198083,ONETIME
991,SA2500300393-006,1,NO,SA2500300393,6,2115050,C,N200,USD,30.4500,USD,30.4500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:55.785901,ONETIME,2025-01-03 11:57:56.198871,ONETIME
992,SA2500300394-001,1,NO,SA2500300394,1,1117010,D,N200,USD,1347.7100,USD,1347.7100,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.787332,ONETIME,2025-01-03 11:57:56.199759,ONETIME
993,SA2500300394-002,1,NO,SA2500300394,2,4103010,C,N200,USD,1245.0000,USD,1245.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.787348,ONETIME,2025-01-03 11:57:56.200555,ONETIME
994,SA2500300394-003,1,NO,SA2500300394,3,2115020,C,N200,USD,77.8100,USD,77.8100,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.787351,ONETIME,2025-01-03 11:57:56.201433,ONETIME
995,SA2500300394-004,1,NO,SA2500300394,4,2115040,C,N200,USD,12.4500,USD,12.4500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.787353,ONETIME,2025-01-03 11:57:56.202330,ONETIME
996,SA2500300394-005,1,NO,SA2500300394,5,2115050,C,N200,USD,12.4500,USD,12.4500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.787354,ONETIME,2025-01-03 11:57:56.203226,ONETIME
997,SA2500300395-001,1,NO,SA2500300395,1,1117010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788841,ONETIME,2025-01-03 11:57:56.204203,ONETIME
998,SA2500300395-002,1,NO,SA2500300395,2,4103010,C,N200,USD,2030.0000,USD,2030.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788859,ONETIME,2025-01-03 11:57:56.205126,ONETIME
999,SA2500300395-003,1,NO,SA2500300395,3,2115020,C,N200,USD,126.8750,USD,126.8750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788865,ONETIME,2025-01-03 11:57:56.206163,ONETIME
1000,SA2500300395-004,1,NO,SA2500300395,4,2115030,C,N200,USD,0.0000,USD,0.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788867,ONETIME,2025-01-03 11:57:56.207021,ONETIME
1001,SA2500300395-005,1,NO,SA2500300395,5,2115040,C,N200,USD,10.1500,USD,10.1500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788872,ONETIME,2025-01-03 11:57:56.207904,ONETIME
1002,SA2500300395-006,1,NO,SA2500300395,6,2115050,C,N200,USD,30.4500,USD,30.4500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.788873,ONETIME,2025-01-03 11:57:56.208892,ONETIME
1003,SA2500300396-001,1,NO,SA2500300396,1,1117010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:55.790428,ONETIME,2025-01-03 11:57:56.209757,ONETIME
1004,SA2500300396-002,1,NO,SA2500300396,2,4103010,C,N200,USD,1350.0000,USD,1350.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:55.790446,ONETIME,2025-01-03 11:57:56.210807,ONETIME
1005,SA2500300396-003,1,NO,SA2500300396,3,2115020,C,N200,USD,84.3800,USD,84.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:55.790450,ONETIME,2025-01-03 11:57:56.211680,ONETIME
1006,SA2500300396-004,1,NO,SA2500300396,4,2115040,C,N200,USD,13.5000,USD,13.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:55.790452,ONETIME,2025-01-03 11:57:56.212470,ONETIME
1007,SA2500300396-005,1,NO,SA2500300396,5,2115050,C,N200,USD,13.4950,USD,13.4950,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:55.790454,ONETIME,2025-01-03 11:57:56.213500,ONETIME
1008,SA2500300397-001,1,NO,SA2500300397,1,1117010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791888,ONETIME,2025-01-03 11:57:56.214447,ONETIME
1009,SA2500300397-002,1,NO,SA2500300397,2,4103010,C,N200,USD,1350.0000,USD,1350.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791907,ONETIME,2025-01-03 11:57:56.216332,ONETIME
1010,SA2500300397-003,1,NO,SA2500300397,3,2115020,C,N200,USD,84.3750,USD,84.3750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791915,ONETIME,2025-01-03 11:57:56.217268,ONETIME
1011,SA2500300397-004,1,NO,SA2500300397,4,2115030,C,N200,USD,0.0000,USD,0.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791917,ONETIME,2025-01-03 11:57:56.218138,ONETIME
1012,SA2500300397-005,1,NO,SA2500300397,5,2115040,C,N200,USD,6.7500,USD,6.7500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791923,ONETIME,2025-01-03 11:57:56.219066,ONETIME
1013,SA2500300397-006,1,NO,SA2500300397,6,2115050,C,N200,USD,20.2500,USD,20.2500,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:55.791924,ONETIME,2025-01-03 11:57:56.219953,ONETIME
1014,SA2500300398-001,1,NO,SA2500300398,1,1117010,D,N200,USD,1569.6300,USD,1569.6300,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.793626,ONETIME,2025-01-03 11:57:56.221057,ONETIME
1015,SA2500300398-002,1,NO,SA2500300398,2,4103010,C,N200,USD,1450.0000,USD,1450.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.793640,ONETIME,2025-01-03 11:57:56.229174,ONETIME
1016,SA2500300398-003,1,NO,SA2500300398,3,2115020,C,N200,USD,90.6300,USD,90.6300,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.793644,ONETIME,2025-01-03 11:57:56.231295,ONETIME
1017,SA2500300398-004,1,NO,SA2500300398,4,2115040,C,N200,USD,14.5000,USD,14.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.793646,ONETIME,2025-01-03 11:57:56.232623,ONETIME
1018,SA2500300398-005,1,NO,SA2500300398,5,2115050,C,N200,USD,14.5000,USD,14.5000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:55.793647,ONETIME,2025-01-03 11:57:56.233964,ONETIME
1019,SA2500300399-001,1,NO,SA2500300399,1,1117010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:55.794826,ONETIME,2025-01-03 11:57:56.235488,ONETIME
1020,SA2500300399-002,1,NO,SA2500300399,2,4103010,C,N200,USD,1350.0000,USD,1350.0000,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:55.794838,ONETIME,2025-01-03 11:57:56.237346,ONETIME
1021,SA2500300399-003,1,NO,SA2500300399,3,2115020,C,N200,USD,84.3800,USD,84.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:55.794840,ONETIME,2025-01-03 11:57:56.243027,ONETIME
1022,SA2500300399-004,1,NO,SA2500300399,4,2115050,C,N200,USD,13.4950,USD,13.4950,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:55.794842,ONETIME,2025-01-03 11:57:56.245364,ONETIME
1023,SA2500300400-001,1,NO,SA2500300400,1,1117010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 설치완료-매출인식,CTOR004,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:55.796139,ONETIME,2025-01-03 11:57:56.247715,ONETIME
