id,charge_id,charge_status,last_charge_status,billing_cycle,target_month,contract_id,start_date,end_date,create_time,update_time
1ayGMHvbX7y,0105504500004-0101-NXXXXA-40,CREATED,CREATED,40,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.059557,2025-02-14 02:57:04.077538
1ayGMHvt8G6,0105504500004-0101-NXXXXA-44,CREATED,CREATED,44,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.059780,2025-02-14 02:57:04.078385
1ayGMHwAjOH,0105504500004-0101-NXXXXA-51,CREATED,CREATED,51,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.060150,2025-02-14 02:57:04.079270
1ayGMHwAjOM,0105504500004-0101-NXXXXA-56,CREATED,CREATED,56,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.060494,2025-02-14 02:57:04.079690
1ayGMHx1Wmc,0105504500004-0101-NXXXXA-60,CREATED,CREATED,60,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.060696,2025-02-14 02:57:04.082846
1ayGMHxJ7uk,0105504500004-0101-NXXXXA-64,CREATED,CREATED,64,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061112,2025-02-14 02:57:04.083417
1ayGMHxJ7um,0105504500004-0101-NXXXXA-66,CREATED,CREATED,66,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061221,2025-02-14 02:57:04.083627
1ayGMHxJ7uo,0105504500004-0101-NXXXXA-68,CREATED,CREATED,68,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061324,2025-02-14 02:57:04.083822
1ayGMHxaj2w,0105504500004-0101-NXXXXA-72,CREATED,CREATED,72,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061560,2025-02-14 02:57:04.084377
1ayGMHxaj2y,0105504500004-0101-NXXXXA-74,CREATED,CREATED,74,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061751,2025-02-14 02:57:04.084493
1ayHC73Ra3S,0105504500005-0101-3XXXXA-02,CREATED,CREATED,2,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891405,2025-02-14 03:08:45.898937
1ayHC73Ra3R,0105504500005-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891309,2025-02-14 03:08:45.898888
1ayHC73Ra3T,0105504500005-0101-3XXXXA-03,CREATED,CREATED,3,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891461,2025-02-14 03:08:45.898992
1ayGMHxaj30,0105504500004-0101-NXXXXA-76,CREATED,CREATED,76,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.061875,2025-02-14 02:57:04.084633
1ayGMHxaj34,0105504500004-0101-NXXXXA-80,CREATED,CREATED,80,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.062124,2025-02-14 02:57:04.084891
1ayGMHxaj33,0105504500004-0101-NXXXXA-79,CREATED,CREATED,79,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.062053,2025-02-14 02:57:04.084885
1ayGMHxsKBC,0105504500004-0101-NXXXXA-84,CREATED,CREATED,84,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.062397,2025-02-14 02:57:04.085144
1ayGMHxsKBD,0105504500004-0101-NXXXXA-85,CREATED,CREATED,85,,0105504500004-0101-NXXXXA,,,2025-02-14 02:57:04.062457,2025-02-14 02:57:04.085390
1ayHC73jBBa,0105504500005-0101-3XXXXA-06,CREATED,CREATED,6,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891634,2025-02-14 03:08:45.899279
1ayHC73jBBZ,0105504500005-0101-3XXXXA-05,CREATED,CREATED,5,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891584,2025-02-14 03:08:45.899242
1ayHC73jBBb,0105504500005-0101-3XXXXA-07,CREATED,CREATED,7,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891975,2025-02-14 03:08:45.899403
1ayHC73jBBY,0105504500005-0101-3XXXXA-04,CREATED,CREATED,4,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.891534,2025-02-14 03:08:45.899199
1ayHC73jBBd,0105504500005-0101-3XXXXA-09,CREATED,CREATED,9,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892102,2025-02-14 03:08:45.899458
1ayHC73jBBf,0105504500005-0101-3XXXXA-11,CREATED,CREATED,11,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892208,2025-02-14 03:08:45.899560
1ayHC73jBBe,0105504500005-0101-3XXXXA-10,CREATED,CREATED,10,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892156,2025-02-14 03:08:45.899548
1ayHC73jBBg,0105504500005-0101-3XXXXA-12,CREATED,CREATED,12,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892265,2025-02-14 03:08:45.899588
1ayHC73jBBi,0105504500005-0101-3XXXXA-14,CREATED,CREATED,14,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892364,2025-02-14 03:08:45.899698
1ayHC73jBBh,0105504500005-0101-3XXXXA-13,CREATED,CREATED,13,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892312,2025-02-14 03:08:45.899682
1ayHC73jBBj,0105504500005-0101-3XXXXA-15,CREATED,CREATED,15,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892687,2025-02-14 03:08:45.899821
1ayHC73jBBl,0105504500005-0101-3XXXXA-17,CREATED,CREATED,17,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892786,2025-02-14 03:08:45.899842
1ayHC740mJw,0105504500005-0101-3XXXXA-24,CREATED,CREATED,24,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893205,2025-02-14 03:08:45.900662
1ayHC740mJv,0105504500005-0101-3XXXXA-23,CREATED,CREATED,23,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893153,2025-02-14 03:08:45.900566
1ayHC740mJy,0105504500005-0101-3XXXXA-26,CREATED,CREATED,26,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893314,2025-02-14 03:08:45.900713
1ayHC740mJx,0105504500005-0101-3XXXXA-25,CREATED,CREATED,25,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893263,2025-02-14 03:08:45.900683
1ayHC740mJz,0105504500005-0101-3XXXXA-27,CREATED,CREATED,27,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893434,2025-02-14 03:08:45.900810
1ayHC740mK1,0105504500005-0101-3XXXXA-29,CREATED,CREATED,29,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893695,2025-02-14 03:08:45.900832
1ayHC740mK0,0105504500005-0101-3XXXXA-28,CREATED,CREATED,28,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893496,2025-02-14 03:08:45.900827
1ayHC74ZyaB,0105504500005-0101-3XXXXA-31,CREATED,CREATED,31,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893828,2025-02-14 03:08:45.902334
1ayHC74ZyaC,0105504500005-0101-3XXXXA-32,CREATED,CREATED,32,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893878,2025-02-14 03:08:45.902374
1ayHC74ZyaF,0105504500005-0101-3XXXXA-34,CREATED,CREATED,34,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893974,2025-02-14 03:08:45.902556
1ayHC74ZyaA,0105504500005-0101-3XXXXA-30,CREATED,CREATED,30,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893752,2025-02-14 03:08:45.902239
1ayiSgKirKu,0105504500021-0101-3XXXXA-03,CREATED,CREATED,3,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969661,2025-02-14 09:30:19.975332
1ayiSgKirKx,0105504500021-0101-3XXXXA-06,CREATED,CREATED,6,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969752,2025-02-14 09:30:19.975794
1ayiSgKirL2,0105504500021-0101-3XXXXA-11,CREATED,CREATED,11,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969910,2025-02-14 09:30:19.975995
1ayiSgL0STA,0105504500021-0101-3XXXXA-15,CREATED,CREATED,15,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970031,2025-02-14 09:30:19.976126
1ayiSgL0STG,0105504500021-0101-3XXXXA-21,CREATED,CREATED,21,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970214,2025-02-14 09:30:19.976408
1ayiSgL0STL,0105504500021-0101-3XXXXA-26,CREATED,CREATED,26,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970370,2025-02-14 09:30:19.976569
1ayiSgLZejZ,0105504500021-0101-3XXXXA-32,CREATED,CREATED,32,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970558,2025-02-14 09:30:19.978178
1ayiSgLZejd,0105504500021-0101-3XXXXA-36,CREATED,CREATED,36,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970680,2025-02-14 09:30:19.978328
1ayHC74ZyaE,0105504500005-0101-3XXXXA-35,CREATED,CREATED,35,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.894021,2025-02-14 03:08:45.902552
1ayHC73jBBc,0105504500005-0101-3XXXXA-08,CREATED,CREATED,8,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892039,2025-02-14 03:08:45.899436
1ayiSgKirKs,0105504500021-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969426,2025-02-14 09:30:19.975053
1ayiSgKirKw,0105504500021-0101-3XXXXA-05,CREATED,CREATED,5,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969723,2025-02-14 09:30:19.975662
1ayiSgL0ST8,0105504500021-0101-3XXXXA-13,CREATED,CREATED,13,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969972,2025-02-14 09:30:19.976061
1ayiSgL0STC,0105504500021-0101-3XXXXA-17,CREATED,CREATED,17,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970091,2025-02-14 09:30:19.976229
1ayiSgL0STF,0105504500021-0101-3XXXXA-20,CREATED,CREATED,20,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970184,2025-02-14 09:30:19.976380
1ayiSgLZejb,0105504500021-0101-3XXXXA-34,CREATED,CREATED,34,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970619,2025-02-14 09:30:19.978253
1ayHC74ZyaD,0105504500005-0101-3XXXXA-33,CREATED,CREATED,33,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893926,2025-02-14 03:08:45.902509
1ayiSgKirKv,0105504500021-0101-3XXXXA-04,CREATED,CREATED,4,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969693,2025-02-14 09:30:19.975624
1ayiSgKirKy,0105504500021-0101-3XXXXA-07,CREATED,CREATED,7,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969784,2025-02-14 09:30:19.975849
1ayiSgL0ST7,0105504500021-0101-3XXXXA-12,CREATED,CREATED,12,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969942,2025-02-14 09:30:19.976016
1ayiSgL0STE,0105504500021-0101-3XXXXA-19,CREATED,CREATED,19,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970153,2025-02-14 09:30:19.976341
1ayI0yvcM9A,0105504500006-0101-3XXXXA-28,CREATED,CREATED,28,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768810,2025-02-14 03:20:14.777567
1ayI0yvcM99,0105504500006-0101-3XXXXA-27,CREATED,CREATED,27,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768763,2025-02-14 03:20:14.777546
1ayI0yvcM98,0105504500006-0101-3XXXXA-24,CREATED,CREATED,24,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768617,2025-02-14 03:20:14.777431
1ayI0yvcM9B,0105504500006-0101-3XXXXA-29,CREATED,CREATED,29,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768856,2025-02-14 03:20:14.777591
1ayI0yvtxHG,0105504500006-0101-3XXXXA-30,CREATED,CREATED,30,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768902,2025-02-14 03:20:14.778406
1ayI0yvtxHH,0105504500006-0101-3XXXXA-31,CREATED,CREATED,31,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769450,2025-02-14 03:20:14.778589
1ayI0yvtxHI,0105504500006-0101-3XXXXA-32,CREATED,CREATED,32,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769513,2025-02-14 03:20:14.778725
1ayI0yvtxHJ,0105504500006-0101-3XXXXA-33,CREATED,CREATED,33,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769562,2025-02-14 03:20:14.778851
1ayI0yvtxHK,0105504500006-0101-3XXXXA-34,CREATED,CREATED,34,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769610,2025-02-14 03:20:14.778891
1ayI0yvtxHL,0105504500006-0101-3XXXXA-35,CREATED,CREATED,35,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769659,2025-02-14 03:20:14.778964
1ayI0ywBYPQ,0105504500006-0101-3XXXXA-36,CREATED,CREATED,36,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769710,2025-02-14 03:20:14.779117
1ayI0ywBYPR,0105504500006-0101-3XXXXA-37,CREATED,CREATED,37,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.769768,2025-02-14 03:20:14.779117
1ayI0yvKl0n,0105504500006-0101-3XXXXA-09,CREATED,CREATED,9,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767791,2025-02-14 03:20:14.776372
1ayTCrhYrFR,0105504500010-0101-3XXXXA-03,CREATED,CREATED,3,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500455,2025-02-14 05:56:51.507488
1ayTCrhYrFS,0105504500010-0101-3XXXXA-04,CREATED,CREATED,4,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500499,2025-02-14 05:56:51.507719
1ayTCrhYrFP,0105504500010-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500267,2025-02-14 05:56:51.507056
1ayTCrhYrFQ,0105504500010-0101-3XXXXA-02,CREATED,CREATED,2,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500396,2025-02-14 05:56:51.507080
1ayTCrhYrFT,0105504500010-0101-3XXXXA-05,CREATED,CREATED,5,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500540,2025-02-14 05:56:51.507887
1ayTCrhqSNa,0105504500010-0101-3XXXXA-08,CREATED,CREATED,8,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500655,2025-02-14 05:56:51.508374
1ayiSgL0STJ,0105504500021-0101-3XXXXA-24,CREATED,CREATED,24,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970309,2025-02-14 09:30:19.976507
1ayiSgL0STN,0105504500021-0101-3XXXXA-28,CREATED,CREATED,28,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970434,2025-02-14 09:30:19.976640
1ayiSgLZeja,0105504500021-0101-3XXXXA-33,CREATED,CREATED,33,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970589,2025-02-14 09:30:19.978216
1ayHC74ZyaG,0105504500005-0101-3XXXXA-36,CREATED,CREATED,36,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.894068,2025-02-14 03:08:45.902624
1ayiSgKirL0,0105504500021-0101-3XXXXA-09,CREATED,CREATED,9,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969845,2025-02-14 09:30:19.975927
1ayiSgL0ST9,0105504500021-0101-3XXXXA-14,CREATED,CREATED,14,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970001,2025-02-14 09:30:19.976079
1ayiSgL0STD,0105504500021-0101-3XXXXA-18,CREATED,CREATED,18,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970122,2025-02-14 09:30:19.976279
1ayiSgL0STI,0105504500021-0101-3XXXXA-23,CREATED,CREATED,23,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970278,2025-02-14 09:30:19.976471
1ayiSgL0STO,0105504500021-0101-3XXXXA-29,CREATED,CREATED,29,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970466,2025-02-14 09:30:19.976726
1ayiSgLZejc,0105504500021-0101-3XXXXA-35,CREATED,CREATED,35,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970650,2025-02-14 09:30:19.978284
1ayHC74ZyaH,0105504500005-0101-3XXXXA-37,CREATED,CREATED,37,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.894117,2025-02-14 03:08:45.902688
1ayI0yv39sc,0105504500006-0101-3XXXXA-02,CREATED,CREATED,2,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767403,2025-02-14 03:20:14.775529
1ayI0yv39sb,0105504500006-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767106,2025-02-14 03:20:14.775503
1ayI0yv39se,0105504500006-0101-3XXXXA-03,CREATED,CREATED,3,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767485,2025-02-14 03:20:14.775883
1ayI0yv39sd,0105504500006-0101-3XXXXA-04,CREATED,CREATED,4,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767545,2025-02-14 03:20:14.775907
1ayI0yvKl0k,0105504500006-0101-3XXXXA-06,CREATED,CREATED,6,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767647,2025-02-14 03:20:14.776113
1ayI0yvKl0j,0105504500006-0101-3XXXXA-05,CREATED,CREATED,5,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767597,2025-02-14 03:20:14.776088
1ayI0yvcM96,0105504500006-0101-3XXXXA-25,CREATED,CREATED,25,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768668,2025-02-14 03:20:14.777387
1ayI0yvcM97,0105504500006-0101-3XXXXA-26,CREATED,CREATED,26,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768715,2025-02-14 03:20:14.777402
1ayTM2VQjgN,0105504500011-0101-3XXXXA-37,CREATED,CREATED,37,,0105504500011-0101-3XXXXA,,,2025-02-14 05:58:55.735442,2025-02-14 05:58:55.747072
1ayTM2VQjgM,0105504500011-0101-3XXXXA-36,CREATED,CREATED,36,,0105504500011-0101-3XXXXA,,,2025-02-14 05:58:55.735402,2025-02-14 05:58:55.747054
1ayTM2XhWjC,0105504500011-0201-3XXXXA-17,CREATED,CREATED,17,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736592,2025-02-14 05:58:55.755160
1ayTM2XhWjH,0105504500011-0201-3XXXXA-22,CREATED,CREATED,22,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736773,2025-02-14 05:58:55.755337
1ayVXBh3JVI,0105504500012-0201-3XXXXA-14,CREATED,CREATED,14,,0105504500012-0201-3XXXXA,,,2025-02-14 06:29:25.939299,2025-02-14 06:29:25.955619
1ayVXBh3JVH,0105504500012-0201-3XXXXA-13,CREATED,CREATED,13,,0105504500012-0201-3XXXXA,,,2025-02-14 06:29:25.939269,2025-02-14 06:29:25.955583
1ayYYf8fcH1,0105504500015-0101-3XXXXA-29,CREATED,CREATED,29,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778527,2025-02-14 07:11:44.784649
1ayYYf9EoXA,0105504500015-0101-3XXXXA-30,CREATED,CREATED,30,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778564,2025-02-14 07:11:44.786685
1ayI0yvKl0m,0105504500006-0101-3XXXXA-08,CREATED,CREATED,8,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767743,2025-02-14 03:20:14.776257
1ayI0yvKl0l,0105504500006-0101-3XXXXA-07,CREATED,CREATED,7,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767695,2025-02-14 03:20:14.776254
1ayI0yvKl0o,0105504500006-0101-3XXXXA-10,CREATED,CREATED,10,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767839,2025-02-14 03:20:14.776511
1ayI0yvKl0q,0105504500006-0101-3XXXXA-12,CREATED,CREATED,12,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767954,2025-02-14 03:20:14.776672
1ayI0yvKl0p,0105504500006-0101-3XXXXA-11,CREATED,CREATED,11,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.767885,2025-02-14 03:20:14.776524
1ayI0yvKl0r,0105504500006-0101-3XXXXA-13,CREATED,CREATED,13,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768002,2025-02-14 03:20:14.776686
1ayI0yvKl0s,0105504500006-0101-3XXXXA-14,CREATED,CREATED,14,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768053,2025-02-14 03:20:14.776809
1ayI0yvKl0u,0105504500006-0101-3XXXXA-16,CREATED,CREATED,16,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768162,2025-02-14 03:20:14.776915
1ayI0yvKl0t,0105504500006-0101-3XXXXA-15,CREATED,CREATED,15,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768114,2025-02-14 03:20:14.776834
1ayI0yvKl0v,0105504500006-0101-3XXXXA-17,CREATED,CREATED,17,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768213,2025-02-14 03:20:14.776951
1ayI0yvcM92,0105504500006-0101-3XXXXA-20,CREATED,CREATED,20,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768410,2025-02-14 03:20:14.777064
1ayI0yvcM91,0105504500006-0101-3XXXXA-19,CREATED,CREATED,19,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768351,2025-02-14 03:20:14.777072
1ayI0yvcM90,0105504500006-0101-3XXXXA-18,CREATED,CREATED,18,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768297,2025-02-14 03:20:14.777046
1ayI0yvcM93,0105504500006-0101-3XXXXA-22,CREATED,CREATED,22,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768515,2025-02-14 03:20:14.777184
1ayI0yvcM94,0105504500006-0101-3XXXXA-23,CREATED,CREATED,23,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768563,2025-02-14 03:20:14.777225
1ayI0yvcM95,0105504500006-0101-3XXXXA-21,CREATED,CREATED,21,,0105504500006-0101-3XXXXA,,,2025-02-14 03:20:14.768464,2025-02-14 03:20:14.777258
1ayTM2YpvFl,0105504500011-0201-3XXXXA-36,CREATED,CREATED,36,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.737327,2025-02-14 05:58:55.759079
1aylK0n1r0r,0105504500022-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.412886,2025-02-14 10:10:21.418406
1aylK0n1r10,0105504500022-0101-3XXXXA-10,CREATED,CREATED,10,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413201,2025-02-14 10:10:21.418934
1ayTM2XhWjN,0105504500011-0201-3XXXXA-27,CREATED,CREATED,27,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736970,2025-02-14 05:58:55.755522
1ayVXBh3JVB,0105504500012-0201-3XXXXA-07,CREATED,CREATED,7,,0105504500012-0201-3XXXXA,,,2025-02-14 06:29:25.938987,2025-02-14 06:29:25.955407
1ayVXBh3JVA,0105504500012-0201-3XXXXA-06,CREATED,CREATED,6,,0105504500012-0201-3XXXXA,,,2025-02-14 06:29:25.938953,2025-02-14 06:29:25.955336
1ayYYf9EoXG,0105504500015-0101-3XXXXA-36,CREATED,CREATED,36,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778868,2025-02-14 07:11:44.786989
1ayYYf9EoXF,0105504500015-0101-3XXXXA-35,CREATED,CREATED,35,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778799,2025-02-14 07:11:44.786958
1ayYYf9WPfL,0105504500015-0101-3XXXXA-37,CREATED,CREATED,37,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778943,2025-02-14 07:11:44.787046
1ayYYf9EoXC,0105504500015-0101-3XXXXA-32,CREATED,CREATED,32,,0105504500015-0101-3XXXXA,,,2025-02-14 07:11:44.778679,2025-02-14 07:11:44.786743
1ayTCrhqSNY,0105504500010-0101-3XXXXA-06,CREATED,CREATED,6,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500579,2025-02-14 05:56:51.508131
1ayTCrhqSNe,0105504500010-0101-3XXXXA-12,CREATED,CREATED,12,,0105504500010-0101-3XXXXA,,,2025-02-14 05:56:51.500818,2025-02-14 05:56:51.508687
1aylK0n1r12,0105504500022-0101-3XXXXA-12,CREATED,CREATED,12,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413256,2025-02-14 10:10:21.418992
1aylK0nJS9B,0105504500022-0101-3XXXXA-17,CREATED,CREATED,17,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413388,2025-02-14 10:10:21.419145
1aylK0nJS9F,0105504500022-0101-3XXXXA-18,CREATED,CREATED,18,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413414,2025-02-14 10:10:21.419232
1aylK0nJS9J,0105504500022-0101-3XXXXA-24,CREATED,CREATED,24,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413603,2025-02-14 10:10:21.419288
1aylK0nJS9N,0105504500022-0101-3XXXXA-29,CREATED,CREATED,29,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413735,2025-02-14 10:10:21.419368
1aylK0nb3HV,0105504500022-0101-3XXXXA-33,CREATED,CREATED,33,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413920,2025-02-14 10:10:21.420921
1ayTM2XPvb4,0105504500011-0201-3XXXXA-13,CREATED,CREATED,13,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736449,2025-02-14 05:58:55.754889
1ayTM2XhWjF,0105504500011-0201-3XXXXA-20,CREATED,CREATED,20,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736701,2025-02-14 05:58:55.755281
1ayTM2XhWjI,0105504500011-0201-3XXXXA-23,CREATED,CREATED,23,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.736812,2025-02-14 05:58:55.755360
1ayTM2XhWjM,0105504500011-0201-3XXXXA-29,CREATED,CREATED,29,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.737042,2025-02-14 05:58:55.755520
1ayTM2YYK7e,0105504500011-0201-3XXXXA-33,CREATED,CREATED,33,,0105504500011-0201-3XXXXA,,,2025-02-14 05:58:55.737194,2025-02-14 05:58:55.758947
1aylK0nJS99,0105504500022-0101-3XXXXA-14,CREATED,CREATED,14,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413308,2025-02-14 10:10:21.419096
1aylK0nJS9G,0105504500022-0101-3XXXXA-23,CREATED,CREATED,23,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413576,2025-02-14 10:10:21.419261
1aylK0nJS9K,0105504500022-0101-3XXXXA-26,CREATED,CREATED,26,,0105504500022-0101-3XXXXA,,,2025-02-14 10:10:21.413655,2025-02-14 10:10:21.419323
