id,service_flow_id,service_billing_type,service_charge_status,update_time,create_time,shopify_order_id
1aKHofpRmJG,1aKHofpRmJD,INVOICE_BILLING,PENDING,2025-01-21 00:53:14.595185,2025-01-21 00:53:14.592881,
1aKHy9XuayY,1aKHy9XuayV,INVOICE_BILLING,PENDING,2025-01-21 00:55:22.967231,2025-01-21 00:55:22.965023,
1aKHyCOBUn1,1aKHyCOBUmy,INVOICE_BILLING,PENDING,2025-01-21 00:55:23.586596,2025-01-21 00:55:23.584287,
1aKP6mlal1w,1aKP6mlal1t,INVOICE_BILLING,PENDING,2025-01-21 02:35:17.200205,2025-01-21 02:35:17.197385,
1aKPIbUWeue,1aKPIbUWeub,INVOICE_BILLING,PENDING,2025-01-21 02:37:57.244532,2025-01-21 02:37:57.242218,
1aKQMyKF5Ro,1aKQMyKF5Rl,INVOICE_BILLING,PENDING,2025-01-21 02:52:56.019025,2025-01-21 02:52:56.016648,
1aKQyI4gYwK,1aKQyI4gYwH,ON_SITE_PAYMENT,PENDING,2025-01-21 03:01:21.395634,2025-01-21 03:01:21.393165,
1aKRW84mvaj,1aKRW84mvag,INVOICE_BILLING,PENDING,2025-01-21 03:08:59.647076,2025-01-21 03:08:59.645048,
1aKRZm18zah,1aKRZm18zae,ON_SITE_PAYMENT,PENDING,2025-01-21 03:09:48.998604,2025-01-21 03:09:48.995293,
1aKTB3r3iLP,1aKTB3r3iLM,ON_SITE_PAYMENT,PENDING,2025-01-21 03:32:13.574642,2025-01-21 03:32:13.572629,
1aKTOAv2by5,1aKTOAv2by2,ON_SITE_PAYMENT,PENDING,2025-01-21 03:35:11.187754,2025-01-21 03:35:11.184349,
1aKTcn7mpyy,1aKTcn7mpyv,INVOICE_BILLING,PENDING,2025-01-21 03:38:29.102793,2025-01-21 03:38:29.100666,
1aKTl4D6ZN0,1aKTl4D6ZMx,ON_SITE_PAYMENT,PENDING,2025-01-21 03:40:21.173587,2025-01-21 03:40:21.170511,
1aKVHyOOTPb,1aKVHyOOTPY,ON_SITE_PAYMENT,PENDING,2025-01-21 04:01:46.414164,2025-01-21 04:01:46.411787,
1aKX8zIhleP,1aKX8zIhleM,INVOICE_BILLING,PENDING,2025-01-21 04:27:43.969963,2025-01-21 04:27:43.967813,
1aKdjilEtBB,1aKdjilEtB8,INVOICE_BILLING,PENDING,2025-01-21 05:59:59.129923,2025-01-21 05:59:59.127618,
1aKdnkankB1,1aKdnkankAy,INVOICE_BILLING,PENDING,2025-01-21 06:00:53.703810,2025-01-21 06:00:53.701384,
1aKdnmiE1R8,1aKdnmiE1R5,INVOICE_BILLING,PENDING,2025-01-21 06:00:54.159844,2025-01-21 06:00:54.157802,
1aKdnoLHDmN,1aKdnoLHDmK,INVOICE_BILLING,PENDING,2025-01-21 06:00:54.515913,2025-01-21 06:00:54.514025,
1aKdnpqNeTq,1aKdnpqNeTn,INVOICE_BILLING,PENDING,2025-01-21 06:00:54.842964,2025-01-21 06:00:54.841262,
1aKdnrMcThZ,1aKdnrMcThW,INVOICE_BILLING,PENDING,2025-01-21 06:00:55.176970,2025-01-21 06:00:55.174742,
1aKdntFHcEM,1aKdntFHcEJ,INVOICE_BILLING,PENDING,2025-01-21 06:00:55.585824,2025-01-21 06:00:55.583826,
1aKif5dCNpy,1aKif5dCNpv,ON_SITE_PAYMENT,PENDING,2025-01-21 07:08:54.506040,2025-01-21 07:08:54.503790,
1aKioycT6UM,1aKioycT6UJ,ON_SITE_PAYMENT,PENDING,2025-01-21 07:11:08.396327,2025-01-21 07:11:08.394200,
1aKjjqPkW7A,1aKjjqPSuz3,INVOICE_BILLING,PENDING,2025-01-21 07:23:58.510734,2025-01-21 07:23:58.508597,
1aKjju5gPbJ,1aKjju5gPbG,INVOICE_BILLING,PENDING,2025-01-21 07:23:59.313588,2025-01-21 07:23:59.311489,
1aKlGE18qqq,1aKlGE18qqn,INVOICE_BILLING,PENDING,2025-01-21 07:45:16.635447,2025-01-21 07:45:16.633378,
1aKm3h0ccbs,1aKm3h0ccbp,INVOICE_BILLING,PENDING,2025-01-21 07:56:26.540630,2025-01-21 07:56:26.537533,
1aKntajdNOc,1aKntajdNOZ,INVOICE_BILLING,PENDING,2025-01-21 08:22:08.981863,2025-01-21 08:22:08.979561,
1aKpH7R0FZh,1aKpH7R0FZe,INVOICE_BILLING,PENDING,2025-01-21 08:41:27.213853,2025-01-21 08:41:27.211862,
1aKyGAuT8OT,1aKyGAuT8OQ,INVOICE_BILLING,PENDING,2025-01-21 10:47:10.997599,2025-01-21 10:47:10.995308,
1aLv3D18M8W,1aLv3D18M8T,INVOICE_BILLING,PENDING,2025-01-22 00:29:52.898919,2025-01-22 00:29:52.891075,
1aLv3ivvyOQ,1aLv3ivvyON,INVOICE_BILLING,PENDING,2025-01-22 00:29:59.867796,2025-01-22 00:29:59.860264,
1aLv3vCsfsg,1aLv3vCsfsd,INVOICE_BILLING,PENDING,2025-01-22 00:30:02.540279,2025-01-22 00:30:02.538185,
1aLv45zdcMd,1aLv45zdcMa,INVOICE_BILLING,PENDING,2025-01-22 00:30:04.897826,2025-01-22 00:30:04.895580,
1aLv4FLbyXu,1aLv4FLbyXr,INVOICE_BILLING,PENDING,2025-01-22 00:30:06.940124,2025-01-22 00:30:06.937918,
1aLv4PQeh0H,1aLv4PQeh0E,INVOICE_BILLING,PENDING,2025-01-22 00:30:09.142143,2025-01-22 00:30:09.140081,
1aLv4VvNcYu,1aLv4VvNcYr,INVOICE_BILLING,PENDING,2025-01-22 00:30:10.559173,2025-01-22 00:30:10.557612,
1aLv4coMCkO,1aLv4coMCkL,INVOICE_BILLING,PENDING,2025-01-22 00:30:12.066141,2025-01-22 00:30:12.064195,
1aLv4qAIEtu,1aLv4qAIEtr,INVOICE_BILLING,PENDING,2025-01-22 00:30:14.982457,2025-01-22 00:30:14.979763,
1aLv4xs50JU,1aLv4xs50JR,INVOICE_BILLING,PENDING,2025-01-22 00:30:16.663557,2025-01-22 00:30:16.661824,
1aLv55UPWn9,1aLv55UPWn6,INVOICE_BILLING,PENDING,2025-01-22 00:30:18.327825,2025-01-22 00:30:18.326144,
1aLv5JS6EG2,1aLv5JS6EFz,INVOICE_BILLING,PENDING,2025-01-22 00:30:21.377949,2025-01-22 00:30:21.375673,
1aLv5S9lY7B,1aLv5S9lY78,INVOICE_BILLING,PENDING,2025-01-22 00:30:23.278171,2025-01-22 00:30:23.276501,
1aLv5aAjIoC,1aLv5aARhg5,INVOICE_BILLING,PENDING,2025-01-22 00:30:25.034744,2025-01-22 00:30:25.030605,
1aLv5gaPK4Y,1aLv5gaPK4V,INVOICE_BILLING,PENDING,2025-01-22 00:30:26.431456,2025-01-22 00:30:26.429641,
1aLv5mj7I66,1aLv5mj7I63,INVOICE_BILLING,PENDING,2025-01-22 00:30:27.783459,2025-01-22 00:30:27.780547,
1aLv5tYHKig,1aLv5tYHKid,INVOICE_BILLING,PENDING,2025-01-22 00:30:29.263167,2025-01-22 00:30:29.261222,
1aLv60jQEDa,1aLv60jQEDX,INVOICE_BILLING,PENDING,2025-01-22 00:30:30.834921,2025-01-22 00:30:30.832183,
1aLv68k6OaA,1aLv68k6Oa7,INVOICE_BILLING,PENDING,2025-01-22 00:30:32.581430,2025-01-22 00:30:32.579687,
1aLv6QqWCSC,1aLv6QqWCS9,INVOICE_BILLING,PENDING,2025-01-22 00:30:36.534905,2025-01-22 00:30:36.532936,
1aLv6hHGYK5,1aLv6hGyxBy,INVOICE_BILLING,PENDING,2025-01-22 00:30:40.127570,2025-01-22 00:30:40.124642,
1aLv6q3uvcQ,1aLv6q3uvcN,INVOICE_BILLING,PENDING,2025-01-22 00:30:42.042393,2025-01-22 00:30:42.040703,
1aM1A3PgnYd,1aM1A3PgnYa,INVOICE_BILLING,PENDING,2025-01-22 01:55:23.297832,2025-01-22 01:55:23.295883,
1aM1ka9ULFe,1aM1ka9ULFb,INVOICE_BILLING,PENDING,2025-01-22 02:03:37.968377,2025-01-22 02:03:37.966457,
1aMGEp1U5Em,1aMGEp1U5Ej,INVOICE_BILLING,PENDING,2025-01-22 05:26:22.141061,2025-01-22 05:26:22.138682,
1aMXQW47muf,1aMXQW47muc,INVOICE_BILLING,PENDING,2025-01-22 09:26:54.019879,2025-01-22 09:26:54.017143,
1aMfHKuxZTh,1aMfHKuxZTe,ON_SITE_PAYMENT,PENDING,2025-01-22 11:16:46.653704,2025-01-22 11:16:46.651022,
1aNZuvEIFOV,1aNZuvEIFOS,INVOICE_BILLING,PENDING,2025-01-23 00:29:21.358846,2025-01-23 00:29:21.356954,
1aNZvHfjv2i,1aNZvHfjv2f,INVOICE_BILLING,PENDING,2025-01-23 00:29:26.257720,2025-01-23 00:29:26.256094,
1aNZvRz2RYU,1aNZvRz2RYR,INVOICE_BILLING,PENDING,2025-01-23 00:29:28.511519,2025-01-23 00:29:28.509333,
1aNZvgGNKI3,1aNZvgGNKI0,INVOICE_BILLING,PENDING,2025-01-23 00:29:31.627564,2025-01-23 00:29:31.625683,
1aNZvsov9v5,1aNZvsodYmy,INVOICE_BILLING,PENDING,2025-01-23 00:29:34.370386,2025-01-23 00:29:34.368616,
1aNZw05xldW,1aNZw05xldT,INVOICE_BILLING,PENDING,2025-01-23 00:29:35.961114,2025-01-23 00:29:35.958744,
1aNZwBjEVBj,1aNZwBjEVBg,INVOICE_BILLING,PENDING,2025-01-23 00:29:38.500045,2025-01-23 00:29:38.498371,
1aNZwJXpdo0,1aNZwJXpdnx,INVOICE_BILLING,PENDING,2025-01-23 00:29:40.209071,2025-01-23 00:29:40.207290,
1aNZwRw8NW4,1aNZwRw8NW1,INVOICE_BILLING,PENDING,2025-01-23 00:29:42.042117,2025-01-23 00:29:42.039993,
1aNZwZCtO6r,1aNZwZCtO6o,INVOICE_BILLING,PENDING,2025-01-23 00:29:43.630245,2025-01-23 00:29:43.627087,
1aNZwl8Gap3,1aNZwl8Gap0,INVOICE_BILLING,PENDING,2025-01-23 00:29:46.233833,2025-01-23 00:29:46.232141,
1aNZwtDpnh0,1aNZwtDpngx,INVOICE_BILLING,PENDING,2025-01-23 00:29:48.001605,2025-01-23 00:29:47.999811,
1aNZx1XNDIf,1aNZx1XNDIc,INVOICE_BILLING,PENDING,2025-01-23 00:29:49.818639,2025-01-23 00:29:49.815987,
1aNZxFR9OUN,1aNZxFR9OUK,INVOICE_BILLING,PENDING,2025-01-23 00:29:52.852956,2025-01-23 00:29:52.851210,
1aNZxNL1AWk,1aNZxNL1AWh,INVOICE_BILLING,PENDING,2025-01-23 00:29:54.583813,2025-01-23 00:29:54.576755,
1aNZxZ3OgfG,1aNZxZ3OgfD,INVOICE_BILLING,PENDING,2025-01-23 00:29:57.137688,2025-01-23 00:29:57.136123,
1aNZxh8768z,1aNZxh8768w,INVOICE_BILLING,PENDING,2025-01-23 00:29:58.904862,2025-01-23 00:29:58.902538,
1aNZxozYENf,1aNZxozYENc,INVOICE_BILLING,PENDING,2025-01-23 00:30:00.620435,2025-01-23 00:30:00.618305,
1aNZxwyoOjl,1aNZxwyWnbe,INVOICE_BILLING,PENDING,2025-01-23 00:30:02.363899,2025-01-23 00:30:02.361701,
1aNhmYZrj81,1aNhmYZrj7y,INVOICE_BILLING,PENDING,2025-01-23 02:19:25.017917,2025-01-23 02:19:25.015942,
1aNi3yxjAw2,1aNi3yxjAvz,INVOICE_BILLING,PENDING,2025-01-23 02:23:20.998117,2025-01-23 02:23:20.996069,
1aNsdi6XxBv,1aNsdi6XxBs,ON_SITE_PAYMENT,PENDING,2025-01-23 04:51:21.102083,2025-01-23 04:51:21.041258,
1aNtHihE5rZ,1aNtHigwUjS,ON_SITE_PAYMENT,PENDING,2025-01-23 05:00:23.051588,2025-01-23 05:00:23.036333,
1aNtPBLy7Nh,1aNtPBLy7Ne,ON_SITE_PAYMENT,PENDING,2025-01-23 05:02:03.894624,2025-01-23 05:02:03.891875,
1aNui9T5oxr,1aNui9T5oxo,INVOICE_BILLING,PENDING,2025-01-23 05:20:20.403979,2025-01-23 05:20:20.401082,
1aNuiDqAkFM,1aNuiDqAkFJ,INVOICE_BILLING,PENDING,2025-01-23 05:20:21.358838,2025-01-23 05:20:21.355999,
1aNzc3yqw3q,1aNzc3yZKvj,INVOICE_BILLING,PENDING,2025-01-23 06:28:56.061949,2025-01-23 06:28:56.044066,
1aNzcAOoXOG,1aNzcAOoXOD,INVOICE_BILLING,PENDING,2025-01-23 06:28:57.445616,2025-01-23 06:28:57.443277,
1aO13hk8yfv,1aO13hk8yfs,INVOICE_BILLING,PENDING,2025-01-23 06:49:10.175981,2025-01-23 06:49:10.160006,
1aO4L7dWOR8,1aO4L7dWOR5,ON_SITE_PAYMENT,PENDING,2025-01-23 07:35:04.747209,2025-01-23 07:35:04.730979,
1aO4LFZREsh,1aO4LFZREse,ON_SITE_PAYMENT,PENDING,2025-01-23 07:35:06.449273,2025-01-23 07:35:06.446580,
1aO4n9YFgHm,1aO4n9YFgHj,ON_SITE_PAYMENT,PENDING,2025-01-23 07:41:24.333461,2025-01-23 07:41:24.323879,
1aO4nE8xLmF,1aO4nE8xLmC,ON_SITE_PAYMENT,PENDING,2025-01-23 07:41:25.320111,2025-01-23 07:41:25.317213,
1aO4nIQdtZT,1aO4nIQdtZQ,INVOICE_BILLING,PENDING,2025-01-23 07:41:26.254851,2025-01-23 07:41:26.252151,
1aO4nL8OpTI,1aO4nL8OpTF,INVOICE_BILLING,PENDING,2025-01-23 07:41:26.862515,2025-01-23 07:41:26.847979,
1aO78XF1xQO,1aO78XF1xQL,ON_SITE_PAYMENT,PENDING,2025-01-23 08:14:13.115961,2025-01-23 08:14:13.111959,
1aOA29wJcix,1aOA29wJciu,INVOICE_BILLING,PENDING,2025-01-23 08:54:45.626587,2025-01-23 08:54:45.623738,
1aOAcE4XYlk,1aOAcE4Fxdd,INVOICE_BILLING,PENDING,2025-01-23 09:02:54.048507,2025-01-23 09:02:54.046129,
1aOAcHOcLDs,1aOAcHOcLDp,INVOICE_BILLING,PENDING,2025-01-23 09:02:54.778155,2025-01-23 09:02:54.773398,
1aOAcJNF3R4,1aOAcJNF3R1,INVOICE_BILLING,PENDING,2025-01-23 09:02:55.206674,2025-01-23 09:02:55.204308,
1aOAcLBeCxy,1aOAcLBeCxv,INVOICE_BILLING,PENDING,2025-01-23 09:02:55.603360,2025-01-23 09:02:55.601068,
1aOAcMs6ar6,1aOAcMs6ar3,INVOICE_BILLING,PENDING,2025-01-23 09:02:55.969388,2025-01-23 09:02:55.967236,
1aOB9LwO6Nx,1aOB9Lw6VFq,ON_SITE_PAYMENT,PENDING,2025-01-23 09:10:22.690580,2025-01-23 09:10:22.668822,
1aOB9QBnr7r,1aOB9QBnr7o,ON_SITE_PAYMENT,PENDING,2025-01-23 09:10:23.588943,2025-01-23 09:10:23.586841,
1aOBbimsHkn,1aOBbimsHkk,ON_SITE_PAYMENT,PENDING,2025-01-23 09:16:46.833880,2025-01-23 09:16:46.831512,
1aOBbleZBCu,1aOBbleHa4n,ON_SITE_PAYMENT,PENDING,2025-01-23 09:16:47.462911,2025-01-23 09:16:47.457918,
1aOBbnDdzij,1aOBbnDdzig,ON_SITE_PAYMENT,PENDING,2025-01-23 09:16:47.800622,2025-01-23 09:16:47.798690,
1aOBjDO3YZT,1aOBjDO3YZQ,ON_SITE_PAYMENT,PENDING,2025-01-23 09:18:28.312843,2025-01-23 09:18:28.310600,
1aOBrZQTotf,1aOBrZQTotc,INVOICE_BILLING,PENDING,2025-01-23 09:20:21.469253,2025-01-23 09:20:21.466752,
1aOE6MqgfJx,1aOE6MqgfJu,INVOICE_BILLING,PENDING,2025-01-23 09:51:41.089281,2025-01-23 09:51:41.087178,
1aOI5l6Zo8o,1aOI5l6Zo8l,INVOICE_BILLING,PENDING,2025-01-23 10:47:31.319563,2025-01-23 10:47:31.316719,
1aOI5r8yijN,1aOI5r8yijK,INVOICE_BILLING,PENDING,2025-01-23 10:47:32.635484,2025-01-23 10:47:32.633433,
1aOIDnTZJsi,1aOIDnTZJsf,INVOICE_BILLING,PENDING,2025-01-23 10:49:20.175137,2025-01-23 10:49:20.172535,
1aOINElsKjd,1aOINElsKja,INVOICE_BILLING,PENDING,2025-01-23 10:51:28.015535,2025-01-23 10:51:28.013195,
1aPEpVNGRdx,1aPEpVNGRdu,INVOICE_BILLING,PENDING,2025-01-24 00:29:28.695523,2025-01-24 00:29:28.689523,
1aPEpwi40HD,1aPEpwi40HA,INVOICE_BILLING,PENDING,2025-01-24 00:29:34.669453,2025-01-24 00:29:34.658130,
1aPEqEDszIu,1aPEqEDszIr,INVOICE_BILLING,PENDING,2025-01-24 00:29:38.486481,2025-01-24 00:29:38.481831,
1aPEqQAwKe9,1aPEqQAwKe6,INVOICE_BILLING,PENDING,2025-01-24 00:29:41.093875,2025-01-24 00:29:41.091923,
1aPEqXknmTI,1aPEqXknmTF,INVOICE_BILLING,PENDING,2025-01-24 00:29:42.751549,2025-01-24 00:29:42.747083,
1aPEqiATu7d,1aPEqiATu7a,INVOICE_BILLING,PENDING,2025-01-24 00:29:45.025808,2025-01-24 00:29:45.023411,
1aPEqp4obR2,1aPEqp4obQz,INVOICE_BILLING,PENDING,2025-01-24 00:29:46.533766,2025-01-24 00:29:46.531656,
1aPEqx7ujcM,1aPEqx7ujcJ,INVOICE_BILLING,PENDING,2025-01-24 00:29:48.294820,2025-01-24 00:29:48.289156,
1aPEr5RIybY,1aPEr5RIybV,INVOICE_BILLING,PENDING,2025-01-24 00:29:50.108155,2025-01-24 00:29:50.106153,
1aPErMW4loF,1aPErMW4loC,INVOICE_BILLING,PENDING,2025-01-24 00:29:53.835898,2025-01-24 00:29:53.834106,
1aPErcLRN7t,1aPErcLRN7q,INVOICE_BILLING,PENDING,2025-01-24 00:29:57.294953,2025-01-24 00:29:57.292596,
1aPErrjfSzf,1aPErrjfSzc,INVOICE_BILLING,PENDING,2025-01-24 00:30:00.654862,2025-01-24 00:30:00.652786,
1aPEs8JaIhT,1aPEs8JaIhQ,INVOICE_BILLING,PENDING,2025-01-24 00:30:04.277628,2025-01-24 00:30:04.275456,
1aPEsPtZyCu,1aPEsPtZyCr,INVOICE_BILLING,PENDING,2025-01-24 00:30:08.121387,2025-01-24 00:30:08.117786,
1aPEsdbLghJ,1aPEsdbLghG,INVOICE_BILLING,PENDING,2025-01-24 00:30:11.111381,2025-01-24 00:30:11.109200,
1aPEspqN4Xa,1aPEspqN4XX,INVOICE_BILLING,PENDING,2025-01-24 00:30:13.784617,2025-01-24 00:30:13.781883,
1aPEt3gk3uX,1aPEt3gk3uU,INVOICE_BILLING,PENDING,2025-01-24 00:30:16.811726,2025-01-24 00:30:16.806231,
1aPEtQ7u8Qw,1aPEtQ7u8Qt,INVOICE_BILLING,PENDING,2025-01-24 00:30:21.710148,2025-01-24 00:30:21.707983,
1aPEtd3DkkF,1aPEtd3DkkC,INVOICE_BILLING,PENDING,2025-01-24 00:30:24.531911,2025-01-24 00:30:24.529783,
1aPEts1my0R,1aPEts1my0O,INVOICE_BILLING,PENDING,2025-01-24 00:30:27.805335,2025-01-24 00:30:27.802998,
1aPEu51qRpz,1aPEu51qRpw,INVOICE_BILLING,PENDING,2025-01-24 00:30:30.643087,2025-01-24 00:30:30.641096,
1aPEuGP1Mn7,1aPEuGP1Mn4,INVOICE_BILLING,PENDING,2025-01-24 00:30:33.129575,2025-01-24 00:30:33.126808,
1aPEuPxQCT5,1aPEuPx8bKy,INVOICE_BILLING,PENDING,2025-01-24 00:30:35.219203,2025-01-24 00:30:35.215970,
1aPEuZaYvbv,1aPEuZaYvbs,INVOICE_BILLING,PENDING,2025-01-24 00:30:37.319271,2025-01-24 00:30:37.316971,
1aPHGgwlxLO,1aPHGgwlxLL,INVOICE_BILLING,PENDING,2025-01-24 01:03:36.093250,2025-01-24 01:03:36.090913,
1aPHWvc7fyt,1aPHWvc7fyq,INVOICE_BILLING,PENDING,2025-01-24 01:07:15.976320,2025-01-24 01:07:15.972639,
1aPL6L2b7HH,1aPL6L2b7HE,INVOICE_BILLING,PENDING,2025-01-24 01:57:14.360047,2025-01-24 01:57:14.357473,
1aPMBPHIjLC,1aPMBPHIjL9,ON_SITE_PAYMENT,PENDING,2025-01-24 02:12:22.614806,2025-01-24 02:12:22.612803,
1aPS4rEHcvd,1aPS4rEHcva,ON_SITE_PAYMENT,PENDING,2025-01-24 03:34:51.635249,2025-01-24 03:34:51.632720,
1aPSk2nF4Xu,1aPSk2nF4Xr,INVOICE_BILLING,PENDING,2025-01-24 03:44:09.391727,2025-01-24 03:44:09.389613,
1aPbYh5s5Un,1aPbYh5s5Uk,INVOICE_BILLING,PENDING,2025-01-24 05:47:32.279117,2025-01-24 05:47:32.258183,
1aPbrQP3M07,1aPbrQP3M04,INVOICE_BILLING,PENDING,2025-01-24 05:51:45.956907,2025-01-24 05:51:45.914567,
1aQ3MzyORBv,1aQ3MzyORBs,INVOICE_BILLING,PENDING,2025-01-24 12:16:43.202989,2025-01-24 12:16:43.188201,
1aUDe3kZsHh,1aUDe3kZsHe,INVOICE_BILLING,PENDING,2025-01-27 00:30:55.793653,2025-01-27 00:30:55.770107,
1aUDeNPc0DG,1aUDeNPc0DD,INVOICE_BILLING,PENDING,2025-01-27 00:31:00.061659,2025-01-27 00:31:00.056861,
1aUDedDBi7r,1aUDedDBi7o,INVOICE_BILLING,PENDING,2025-01-27 00:31:03.505600,2025-01-27 00:31:03.503119,
1aUDeoth44T,1aUDeoth44Q,INVOICE_BILLING,PENDING,2025-01-27 00:31:06.063850,2025-01-27 00:31:06.058875,
1aUDexUlkdH,1aUDexUlkdE,INVOICE_BILLING,PENDING,2025-01-27 00:31:07.938826,2025-01-27 00:31:07.936221,
1aUDf3e9bi4,1aUDf3e9bi1,INVOICE_BILLING,PENDING,2025-01-27 00:31:09.278725,2025-01-27 00:31:09.276641,
1aUDfASWiTg,1aUDfASWiTd,INVOICE_BILLING,PENDING,2025-01-27 00:31:10.767687,2025-01-27 00:31:10.765476,
1aUDfLjCZKj,1aUDfLjCZKg,INVOICE_BILLING,PENDING,2025-01-27 00:31:13.228314,2025-01-27 00:31:13.225288,
1aUDfSDakJm,1aUDfSDakJj,INVOICE_BILLING,PENDING,2025-01-27 00:31:14.646797,2025-01-27 00:31:14.643334,
1aUDfYPMQCx,1aUDfYPMQCu,INVOICE_BILLING,PENDING,2025-01-27 00:31:15.997448,2025-01-27 00:31:15.995463,
1aUDfgx1uxW,1aUDfgx1uxT,INVOICE_BILLING,PENDING,2025-01-27 00:31:17.863836,2025-01-27 00:31:17.861836,
1aUDfmZsvql,1aUDfmZsvqi,INVOICE_BILLING,PENDING,2025-01-27 00:31:19.092470,2025-01-27 00:31:19.090436,
1aUDfsAaC5C,1aUDfsAaC59,INVOICE_BILLING,PENDING,2025-01-27 00:31:20.314457,2025-01-27 00:31:20.311674,
1aUDg6jyMyZ,1aUDg6jyMyW,INVOICE_BILLING,PENDING,2025-01-27 00:31:23.496029,2025-01-27 00:31:23.494076,
1aUDgIKgiLc,1aUDgIKgiLZ,INVOICE_BILLING,PENDING,2025-01-27 00:31:26.031205,2025-01-27 00:31:26.027745,
1aUDgVN6Iox,1aUDgVN6Iou,INVOICE_BILLING,PENDING,2025-01-27 00:31:28.876257,2025-01-27 00:31:28.874258,
1aUDgdj8FEk,1aUDgdj8FEh,INVOICE_BILLING,PENDING,2025-01-27 00:31:30.701046,2025-01-27 00:31:30.699132,
1aUDgqzqoDD,1aUDgqzqoDA,INVOICE_BILLING,PENDING,2025-01-27 00:31:33.600713,2025-01-27 00:31:33.598667,
1aUDh30HcOv,1aUDh30HcOs,INVOICE_BILLING,PENDING,2025-01-27 00:31:36.222699,2025-01-27 00:31:36.220581,
1aUDhEfMy9U,1aUDhEfMy9R,INVOICE_BILLING,PENDING,2025-01-27 00:31:38.769597,2025-01-27 00:31:38.767143,
1aUDhQi4Zwy,1aUDhQhmyor,INVOICE_BILLING,PENDING,2025-01-27 00:31:41.400063,2025-01-27 00:31:41.397993,
1aUDhd6Zl0z,1aUDhd6Zl0w,INVOICE_BILLING,PENDING,2025-01-27 00:31:44.106773,2025-01-27 00:31:44.104985,
1aUDhnCvQLI,1aUDhnCvQLF,INVOICE_BILLING,PENDING,2025-01-27 00:31:46.313900,2025-01-27 00:31:46.312185,
1aUDhvitKIW,1aUDhvitKIT,INVOICE_BILLING,PENDING,2025-01-27 00:31:48.176978,2025-01-27 00:31:48.175115,
1aUDi60p1l8,1aUDi60p1l5,INVOICE_BILLING,PENDING,2025-01-27 00:31:50.423334,2025-01-27 00:31:50.420874,
1aUDiFRRfYH,1aUDiFRRfYE,INVOICE_BILLING,PENDING,2025-01-27 00:31:52.483187,2025-01-27 00:31:52.480521,
1aUDiOsSweq,1aUDiOsSwen,INVOICE_BILLING,PENDING,2025-01-27 00:31:54.542424,2025-01-27 00:31:54.540467,
1aUDiXfBBIJ,1aUDiXfBBIG,INVOICE_BILLING,PENDING,2025-01-27 00:31:56.461826,2025-01-27 00:31:56.459897,
1aUDigAPJfO,1aUDigAPJfL,INVOICE_BILLING,PENDING,2025-01-27 00:31:58.318257,2025-01-27 00:31:58.316433,
1aUDiqcj8lu,1aUDiqcRXdn,INVOICE_BILLING,PENDING,2025-01-27 00:32:00.601837,2025-01-27 00:32:00.600004,
1aUDj0y7ZQ2,1aUDj0y7ZPz,INVOICE_BILLING,PENDING,2025-01-27 00:32:02.862799,2025-01-27 00:32:02.860334,
1aUDj9IHLU5,1aUDj9IHLU2,INVOICE_BILLING,PENDING,2025-01-27 00:32:04.683134,2025-01-27 00:32:04.681151,
1aUDjHf337K,1aUDjHf337H,INVOICE_BILLING,PENDING,2025-01-27 00:32:06.509386,2025-01-27 00:32:06.507216,
1aUDjQr1aKd,1aUDjQr1aKa,INVOICE_BILLING,PENDING,2025-01-27 00:32:08.520775,2025-01-27 00:32:08.518765,
1aVsTOm2ayr,1aVsTOm2ayo,INVOICE_BILLING,PENDING,2025-01-28 00:29:52.082355,2025-01-28 00:29:52.078721,
1aVsToT8UPV,1aVsToT8UPS,INVOICE_BILLING,PENDING,2025-01-28 00:29:57.717564,2025-01-28 00:29:57.708543,
1aVsUB3wvLq,1aVsUB3wvLn,INVOICE_BILLING,PENDING,2025-01-28 00:30:02.626217,2025-01-28 00:30:02.623383,
1aVsUN4NjWM,1aVsUN4NjWJ,INVOICE_BILLING,PENDING,2025-01-28 00:30:05.250117,2025-01-28 00:30:05.247448,
1aVsUVXVeBr,1aVsUVXVeBo,INVOICE_BILLING,PENDING,2025-01-28 00:30:07.098161,2025-01-28 00:30:07.095849,
1aVsUipFZh2,1aVsUipFZgz,INVOICE_BILLING,PENDING,2025-01-28 00:30:10.006086,2025-01-28 00:30:09.997512,
1aVsUqYDuru,1aVsUqYDurr,INVOICE_BILLING,PENDING,2025-01-28 00:30:11.694130,2025-01-28 00:30:11.688726,
1aVsV6yI1zg,1aVsV6yI1zd,INVOICE_BILLING,PENDING,2025-01-28 00:30:15.272733,2025-01-28 00:30:15.270777,
1aVsVJl5gZW,1aVsVJl5gZT,INVOICE_BILLING,PENDING,2025-01-28 00:30:18.065499,2025-01-28 00:30:18.063065,
1aVsUwvLWtb,1aVsUwvLWtY,INVOICE_BILLING,PENDING,2025-01-28 00:30:13.077565,2025-01-28 00:30:13.075366,
1aVsVSlG5y0,1aVsVSlG5xx,INVOICE_BILLING,PENDING,2025-01-28 00:30:20.033302,2025-01-28 00:30:20.029228,
1aVsVa2THOQ,1aVsVa2THON,INVOICE_BILLING,PENDING,2025-01-28 00:30:21.622809,2025-01-28 00:30:21.620202,
1aVsVgE4NYT,1aVsVgE4NYQ,INVOICE_BILLING,PENDING,2025-01-28 00:30:22.974753,2025-01-28 00:30:22.971666,
