id,order_item_id,promotion_id,create_time,update_time,discount_price
1WFyClFBZdx,0105423500034-0101,1SUGW59ZHC0,2024-08-22 00:22:11.311087,2024-08-22 00:22:11.311087,
1WFyCp1Mdyg,0105423500035-0101,1SUGW59ZHC0,2024-08-22 00:22:12.135927,2024-08-22 00:22:12.135927,
1WFyCt97ECJ,0105423500036-0101,1SUGW59ZHC0,2024-08-22 00:22:13.036951,2024-08-22 00:22:13.036951,
1WFyCwrjenR,0105423500037-0101,1SUGW59ZHC0,2024-08-22 00:22:13.847914,2024-08-22 00:22:13.847914,
1WFyD103RHO,0105423500038-0101,1SUGW59ZHC0,2024-08-22 00:22:14.751320,2024-08-22 00:22:14.751320,
1WFyD5wKceh,0105423500039-0101,1SUGW59ZHC0,2024-08-22 00:22:15.830713,2024-08-22 00:22:15.830713,
1WFyDAH0al6,0105423500040-0101,1SUGW59ZHC0,2024-08-22 00:22:16.777254,2024-08-22 00:22:16.777254,
1WFyDEkcHzh,0105423500041-0101,1SUGW59ZHC0,2024-08-22 00:22:17.755844,2024-08-22 00:22:17.755844,
1WFyDI8Nr8s,0105423500042-0101,1SUGW59ZHC0,2024-08-22 00:22:18.494133,2024-08-22 00:22:18.494133,
1WHd6XRFuVi,0105423600052-0101,1SUGW59ZHC0,2024-08-23 00:22:07.731135,2024-08-23 00:22:07.731135,
1WHd6pHQiQO,0105423600055-0101,1SUGW59ZHC0,2024-08-23 00:22:11.627921,2024-08-23 00:22:11.627921,
1WHd76U9HG6,0105423600058-0101,1SUGW59ZHC0,2024-08-23 00:22:15.386397,2024-08-23 00:22:15.386397,
1WHd7C2B6vY,0105423600059-0101,1SUGW59ZHC0,2024-08-23 00:22:16.598858,2024-08-23 00:22:16.598858,
1WHd7IBfzlW,0105423600060-0101,1SUGW59ZHC0,2024-08-23 00:22:17.942233,2024-08-23 00:22:17.942233,
1WHd7mo5FjU,0105423600065-0101,1SUGW59ZHC0,2024-08-23 00:22:24.630343,2024-08-23 00:22:24.630343,
1WHd84KO8Yu,0105423600068-0101,1SUGW59ZHC0,2024-08-23 00:22:28.457538,2024-08-23 00:22:28.457538,
1WOGm5hjT7d,0105424000054-0101,1SUGW59ZHC0,2024-08-27 00:22:53.589367,2024-08-27 00:22:53.589367,
1WOaolVx3kk,0105424000095-0101,1SUGW59ZHC0,2024-08-27 05:03:22.173228,2024-08-27 05:03:22.173228,
1WPvdcJLunV,0105424100024-0101,1SUGW59ZHC0,2024-08-28 00:22:19.521932,2024-08-28 00:22:19.521932,
1WPvdi3s6CE,0105424100025-0101,1SUGW59ZHC0,2024-08-28 00:22:20.782240,2024-08-28 00:22:20.782240,
1WPvdmdRNAN,0105424100026-0101,1SUGW59ZHC0,2024-08-28 00:22:21.776980,2024-08-28 00:22:21.776980,
1WPvdvDNexA,0105424100028-0101,1SUGW59ZHC0,2024-08-28 00:22:23.651428,2024-08-28 00:22:23.651428,
1WRaZVx3VOV,0105424200056-0101,1SUGW59ZHC0,2024-08-29 00:22:44.654454,2024-08-29 00:22:44.654454,
1WRaZcMAKNz,0105424200057-0101,1SUGW59ZHC0,2024-08-29 00:22:46.053706,2024-08-29 00:22:46.053706,
1WRaa3SrFZD,0105424200061-0101,1SUGW59ZHC0,2024-08-29 00:22:51.974436,2024-08-29 00:22:51.974436,
1WRaaAzVnQm,0105424200062-0101,1SUGW59ZHC0,2024-08-29 00:22:53.618308,2024-08-29 00:22:53.618308,
1WRaaUD7rV7,0105424200065-0101,1SUGW59ZHC0,2024-08-29 00:22:57.816266,2024-08-29 00:22:57.816266,
1WRaago0MLp,0105424200067-0101,1SUGW59ZHC0,2024-08-29 00:23:00.567372,2024-08-29 00:23:00.567372,
1WRab0kT2zJ,0105424200070-0101,1SUGW59ZHC0,2024-08-29 00:23:04.923231,2024-08-29 00:23:04.923231,
1WYEEbmWpTB,0105424600004-0101,1SUGW59ZHC0,2024-09-02 00:23:24.302090,2024-09-02 00:23:24.302090,
1WYEEikYJT4,0105424600005-0101,1SUGW59ZHC0,2024-09-02 00:23:25.825158,2024-09-02 00:23:25.825158,
1WYEF1EkYjf,0105424600008-0101,1SUGW59ZHC0,2024-09-02 00:23:29.861895,2024-09-02 00:23:29.861895,
1WYEFHqHfZF,0105424600011-0101,1SUGW59ZHC0,2024-09-02 00:23:33.489386,2024-09-02 00:23:33.489386,
1WYEFYF2pWQ,0105424600014-0101,1SUGW59ZHC0,2024-09-02 00:23:37.074054,2024-09-02 00:23:37.074054,
1WYEFmaM64d,0105424600017-0101,1SUGW59ZHC0,2024-09-02 00:23:40.205279,2024-09-02 00:23:40.205279,
1WZt99BbAit,0105424700056-0101,1SUGW59ZHC0,2024-09-03 00:23:31.034127,2024-09-03 00:23:31.034127,
1WZt9PlQglV,0105424700058-0101,1SUGW59ZHC0,2024-09-03 00:23:34.655459,2024-09-03 00:23:34.655459,
1WZt9ZFZYIg,0105424700059-0101,1SUGW59ZHC0,2024-09-03 00:23:36.727912,2024-09-03 00:23:36.727912,
1WZt9qdMTDL,0105424700061-0101,1SUGW59ZHC0,2024-09-03 00:23:40.524764,2024-09-03 00:23:40.524764,
1WZtAGjbdn2,0105424700064-0101,1SUGW59ZHC0,2024-09-03 00:23:46.232957,2024-09-03 00:23:46.232957,
1WdCsSFeNdB,0105424900004-0101,1SUGW59ZHC0,2024-09-05 00:22:26.361930,2024-09-05 00:22:26.361930,
1WdCsaUIkf0,0105424900005-0101,1SUGW59ZHC0,2024-09-05 00:22:28.159987,2024-09-05 00:22:28.159987,
1WdCskEL9UF,0105424900007-0101,1SUGW59ZHC0,2024-09-05 00:22:30.288266,2024-09-05 00:22:30.288266,
1WdCt2Zjpj6,0105424900011-0101,1SUGW59ZHC0,2024-09-05 00:22:34.295326,2024-09-05 00:22:34.295326,
1WdCt86Lfkj,0105424900012-0101,1SUGW59ZHC0,2024-09-05 00:22:35.502091,2024-09-05 00:22:35.502091,
1WernnnSZFR,0105425000023-0101,1SUGW59ZHC0,2024-09-06 00:22:44.045161,2024-09-06 00:22:44.045161,
1WernrycL1e,0105425000024-0101,1SUGW59ZHC0,2024-09-06 00:22:44.958752,2024-09-06 00:22:44.958752,
1Wernx1zUeB,0105425000025-0101,1SUGW59ZHC0,2024-09-06 00:22:46.062882,2024-09-06 00:22:46.062882,
1Wero4tMl0G,0105425000027-0101,1SUGW59ZHC0,2024-09-06 00:22:47.779844,2024-09-06 00:22:47.779844,
1WeroKcgTyY,0105425000031-0101,1SUGW59ZHC0,2024-09-06 00:22:51.216929,2024-09-06 00:22:51.216929,
1WerogxsynJ,0105425000037-0101,1SUGW59ZHC0,2024-09-06 00:22:56.095733,2024-09-06 00:22:56.095733,
1Wjqe46xqjx,0105425300041-0101,1SUGW59ZHC0,2024-09-09 00:24:34.258034,2024-09-09 00:24:34.258034,
1WjqeFkEaHS,0105425300044-0101,1SUGW59ZHC0,2024-09-09 00:24:36.798662,2024-09-09 00:24:36.798662,
1WjqeIvnOpv,0105425300045-0101,1SUGW59ZHC0,2024-09-09 00:24:37.493946,2024-09-09 00:24:37.493946,
1XDiswndXIz,0105427100017-0101,1SUGW59ZHC0,2024-09-27 00:24:08.978028,2024-09-27 00:24:08.978028,4.00
1XDitRzoFtn,0105427100022-0101,1SUGW59ZHC0,2024-09-27 00:24:15.791978,2024-09-27 00:24:15.791978,7.20
1XDitYUJRPo,0105427100023-0101,1SUGW59ZHC0,2024-09-27 00:24:17.210717,2024-09-27 00:24:17.210717,2.40
1XDit3soJzt,0105427100018-0101,1SUGW59ZHC0,2024-09-27 00:24:10.525577,2024-09-27 00:24:10.525577,4.00
1XDit9HBnFO,0105427100019-0101,1SUGW59ZHC0,2024-09-27 00:24:11.704497,2024-09-27 00:24:11.704497,4.50
1XDitEnkItG,0105427100020-0101,1SUGW59ZHC0,2024-09-27 00:24:12.910672,2024-09-27 00:24:12.910672,7.20
1XDitMNIAWZ,0105427100021-0101,1SUGW59ZHC0,2024-09-27 00:24:14.564428,2024-09-27 00:24:14.564428,7.20
1XDitg29jJI,0105427100024-0101,1SUGW59ZHC0,2024-09-27 00:24:18.858492,2024-09-27 00:24:18.858492,3.60
1XDitl27hNF,0105427100025-0101,1SUGW59ZHC0,2024-09-27 00:24:19.950252,2024-09-27 00:24:19.950252,3.20
1XDityXCm66,0105427100026-0101,1SUGW59ZHC0,2024-09-27 00:24:22.899487,2024-09-27 00:24:22.899487,2.40
1XDiuCbCVhn,0105427100027-0101,1SUGW59ZHC0,2024-09-27 00:24:25.971300,2024-09-27 00:24:25.971300,6.00
1XDiuRR76uv,0105427100028-0101,1SUGW59ZHC0,2024-09-27 00:24:29.212434,2024-09-27 00:24:29.212434,3.20
1XDiukK0SUY,0105427100029-0101,1SUGW59ZHC0,2024-09-27 00:24:33.337706,2024-09-27 00:24:33.337706,3.20
1XDiv4yBNG7,0105427100030-0101,1SUGW59ZHC0,2024-09-27 00:24:37.847420,2024-09-27 00:24:37.847420,3.20
1XDivOGccXY,0105427100031-0101,1SUGW59ZHC0,2024-09-27 00:24:42.063033,2024-09-27 00:24:42.063033,3.60
1XDiviNvOR2,0105427100032-0101,1SUGW59ZHC0,2024-09-27 00:24:46.456262,2024-09-27 00:24:46.456262,3.20
1XDivvaGwZd,0105427100033-0101,1SUGW59ZHC0,2024-09-27 00:24:49.339721,2024-09-27 00:24:49.339721,2.40
1XDiw8uqrN0,0105427100034-0101,1SUGW59ZHC0,2024-09-27 00:24:52.250975,2024-09-27 00:24:52.250975,3.20
1XDiwMJyMMV,0105427100035-0101,1SUGW59ZHC0,2024-09-27 00:24:55.178920,2024-09-27 00:24:55.178920,7.20
1XIhennvw8u,0105427400001-0101,1SUGW59ZHC0,2024-09-30 00:24:59.522967,2024-09-30 00:24:59.522967,7.20
1XIhfBuJyu7,0105427400002-0101,1SUGW59ZHC0,2024-09-30 00:25:04.782005,2024-09-30 00:25:04.782005,7.20
1XIhfS1rd7B,0105427400003-0101,1SUGW59ZHC0,2024-09-30 00:25:08.291118,2024-09-30 00:25:08.291118,2.70
1XIhfcJOhI2,0105427400004-0101,1SUGW59ZHC0,2024-09-30 00:25:10.526814,2024-09-30 00:25:10.526814,7.20
1XIhflNte5o,0105427400005-0101,1SUGW59ZHC0,2024-09-30 00:25:12.508130,2024-09-30 00:25:12.508130,7.20
1XIhfu83UYb,0105427400006-0101,1SUGW59ZHC0,2024-09-30 00:25:14.418699,2024-09-30 00:25:14.418699,3.20
1XIhg1UaUqh,0105427400007-0101,1SUGW59ZHC0,2024-09-30 00:25:16.026392,2024-09-30 00:25:16.026392,7.20
1XKMexRsrcI,0105427500001-0101,1SUGW59ZHC0,2024-10-01 00:26:22.293847,2024-10-01 00:26:22.293847,3.20
1XKMfKdc2z2,0105427500002-0101,1SUGW59ZHC0,2024-10-01 00:26:27.368924,2024-10-01 00:26:27.368924,4.00
1XKMfUo38uH,0105427500003-0101,1SUGW59ZHC0,2024-10-01 00:26:29.575664,2024-10-01 00:26:29.575664,7.20
1XKMfkSWnIh,0105427500004-0101,1SUGW59ZHC0,2024-10-01 00:26:33.000561,2024-10-01 00:26:33.000561,4.50
1XKMftExQo0,0105427500005-0101,1SUGW59ZHC0,2024-10-01 00:26:34.913243,2024-10-01 00:26:34.913243,4.00
1XKMg01dr98,0105427500006-0101,1SUGW59ZHC0,2024-10-01 00:26:36.395199,2024-10-01 00:26:36.395199,7.20
1XKMg6vPMCJ,0105427500007-0101,1SUGW59ZHC0,2024-10-01 00:26:37.901802,2024-10-01 00:26:37.901802,7.20
1XKMgEPDtoi,0105427500008-0101,1SUGW59ZHC0,2024-10-01 00:26:39.536430,2024-10-01 00:26:39.536430,7.20
1XKMgL7dRfJ,0105427500009-0101,1SUGW59ZHC0,2024-10-01 00:26:41.003234,2024-10-01 00:26:41.003234,3.60
1XKMgRF98bW,0105427500010-0101,1SUGW59ZHC0,2024-10-01 00:26:42.340331,2024-10-01 00:26:42.340331,6.00
1XKMgY6MFU7,0105427500011-0101,1SUGW59ZHC0,2024-10-01 00:26:43.838278,2024-10-01 00:26:43.838278,2.70
1XKMgebQeDg,0105427500012-0101,1SUGW59ZHC0,2024-10-01 00:26:45.258081,2024-10-01 00:26:45.258081,4.00
1XKMgm2xWfV,0105427500013-0101,1SUGW59ZHC0,2024-10-01 00:26:46.883510,2024-10-01 00:26:46.883510,2.70
1XKMgtN8bzF,0105427500014-0101,1SUGW59ZHC0,2024-10-01 00:26:48.483677,2024-10-01 00:26:48.483677,3.20
1XKMh06gYM6,0105427500015-0101,1SUGW59ZHC0,2024-10-01 00:26:49.954469,2024-10-01 00:26:49.954469,2.40
1XKMh8pi0J1,0105427500016-0101,1SUGW59ZHC0,2024-10-01 00:26:51.860897,2024-10-01 00:26:51.860897,7.20
1XKMhEqxdSI,0105427500017-0101,1SUGW59ZHC0,2024-10-01 00:26:53.176207,2024-10-01 00:26:53.176207,4.50
1XKMhLHm3EV,0105427500018-0101,1SUGW59ZHC0,2024-10-01 00:26:54.580786,2024-10-01 00:26:54.580786,4.00
1XKMhT3Ccyq,0105427500019-0101,1SUGW59ZHC0,2024-10-01 00:26:56.277119,2024-10-01 00:26:56.277119,7.20
1XKMhajUe7k,0105427500020-0101,1SUGW59ZHC0,2024-10-01 00:26:57.955056,2024-10-01 00:26:57.955056,2.40
1XKMhhC1XvZ,0105427500021-0101,1SUGW59ZHC0,2024-10-01 00:26:59.365667,2024-10-01 00:26:59.365667,2.70
1XKMhoGqUwD,0105427500022-0101,1SUGW59ZHC0,2024-10-01 00:27:00.911869,2024-10-01 00:27:00.911869,2.40
1XKMhuQMHzS,0105427500023-0101,1SUGW59ZHC0,2024-10-01 00:27:02.256106,2024-10-01 00:27:02.256106,2.70
1XKMi1aI1KU,0105427500024-0101,1SUGW59ZHC0,2024-10-01 00:27:03.819965,2024-10-01 00:27:03.819965,3.20
1XKMi96ey43,0105427500025-0101,1SUGW59ZHC0,2024-10-01 00:27:05.462589,2024-10-01 00:27:05.462589,4.00
1XKMiFdRqi7,0105427500026-0101,1SUGW59ZHC0,2024-10-01 00:27:06.888643,2024-10-01 00:27:06.888643,4.00
1XKMiLOopcO,0105427500027-0101,1SUGW59ZHC0,2024-10-01 00:27:08.147141,2024-10-01 00:27:08.147141,4.00
1XKMiRKOU0a,0105427500028-0101,1SUGW59ZHC0,2024-10-01 00:27:09.442745,2024-10-01 00:27:09.442745,7.20
1XKMiWkURDl,0105427500029-0101,1SUGW59ZHC0,2024-10-01 00:27:10.625815,2024-10-01 00:27:10.625815,4.00
1XKMibmiJEb,0105427500030-0101,1SUGW59ZHC0,2024-10-01 00:27:11.726455,2024-10-01 00:27:11.726455,4.50
1XKMihmZiqg,0105427500031-0101,1SUGW59ZHC0,2024-10-01 00:27:13.036340,2024-10-01 00:27:13.036340,2.40
1XKMioQzzlW,0105427500032-0101,1SUGW59ZHC0,2024-10-01 00:27:14.489951,2024-10-01 00:27:14.489951,7.20
1XKMiuSY6xz,0105427500033-0101,1SUGW59ZHC0,2024-10-01 00:27:15.805727,2024-10-01 00:27:15.805727,3.20
1XKMizsMTAZ,0105427500034-0101,1SUGW59ZHC0,2024-10-01 00:27:16.988096,2024-10-01 00:27:16.988096,7.20
1XKMj5ADAR2,0105427500035-0101,1SUGW59ZHC0,2024-10-01 00:27:18.143300,2024-10-01 00:27:18.143300,3.60
1XKMjAB1vtd,0105427500036-0101,1SUGW59ZHC0,2024-10-01 00:27:19.238089,2024-10-01 00:27:19.238089,7.20
1XKMjF6Aikw,0105427500037-0101,1SUGW59ZHC0,2024-10-01 00:27:20.313067,2024-10-01 00:27:20.313067,3.20
1XKMjLpQ9xY,0105427500038-0101,1SUGW59ZHC0,2024-10-01 00:27:21.782984,2024-10-01 00:27:21.782984,4.00
1XKMjS9zOsL,0105427500039-0101,1SUGW59ZHC0,2024-10-01 00:27:23.166583,2024-10-01 00:27:23.166583,2.40
1XKMjXShmZT,0105427500040-0101,1SUGW59ZHC0,2024-10-01 00:27:24.324087,2024-10-01 00:27:24.324087,4.00
1XKMjcEBK2s,0105427500041-0101,1SUGW59ZHC0,2024-10-01 00:27:25.365714,2024-10-01 00:27:25.365714,2.40
1XKMjiBCkL2,0105427500042-0101,1SUGW59ZHC0,2024-10-01 00:27:26.665086,2024-10-01 00:27:26.665086,3.20
1XKMjnss3Ln,0105427500043-0101,1SUGW59ZHC0,2024-10-01 00:27:27.910916,2024-10-01 00:27:27.910916,2.40
1XKMjssGp9g,0105427500044-0101,1SUGW59ZHC0,2024-10-01 00:27:29.001114,2024-10-01 00:27:29.001114,2.40
1XKMjxVoU3h,0105427500045-0101,1SUGW59ZHC0,2024-10-01 00:27:30.014371,2024-10-01 00:27:30.014371,2.70
1XKMk21zSc5,0105427500046-0101,1SUGW59ZHC0,2024-10-01 00:27:31.001589,2024-10-01 00:27:31.001589,3.20
1XKMk8OpUZm,0105427500047-0101,1SUGW59ZHC0,2024-10-01 00:27:32.391918,2024-10-01 00:27:32.391918,3.60
1XKMkDu0RrK,0105427500048-0101,1SUGW59ZHC0,2024-10-01 00:27:33.594206,2024-10-01 00:27:33.594206,7.20
1XKMkIyVz3P,0105427500049-0101,1SUGW59ZHC0,2024-10-01 00:27:34.701962,2024-10-01 00:27:34.701962,3.20
1XKMkWsJ4Db,0105427500050-0101,1SUGW59ZHC0,2024-10-01 00:27:37.738053,2024-10-01 00:27:37.738053,7.20
1XKMkl5fZ7s,0105427500051-0101,1SUGW59ZHC0,2024-10-01 00:27:40.849056,2024-10-01 00:27:40.849056,3.20
1XKMkzdBZJl,0105427500052-0101,1SUGW59ZHC0,2024-10-01 00:27:44.019525,2024-10-01 00:27:44.019525,2.40
1XKMlDaddfs,0105427500053-0101,1SUGW59ZHC0,2024-10-01 00:27:47.068095,2024-10-01 00:27:47.068095,4.50
1XKMlRzM5tR,0105427500054-0101,1SUGW59ZHC0,2024-10-01 00:27:50.213615,2024-10-01 00:27:50.213615,7.20
1XKMlgepltu,0105427500055-0101,1SUGW59ZHC0,2024-10-01 00:27:53.417035,2024-10-01 00:27:53.417035,2.70
1XKMm0vRys5,0105427500056-0101,1SUGW59ZHC0,2024-10-01 00:27:57.843912,2024-10-01 00:27:57.843912,3.20
1XKMmHQRQW4,0105427500057-0101,1SUGW59ZHC0,2024-10-01 00:28:01.448236,2024-10-01 00:28:01.448236,2.70
1XKMmauEd6x,0105427500058-0101,1SUGW59ZHC0,2024-10-01 00:28:05.703010,2024-10-01 00:28:05.703010,4.00
1XKMmrmFMZq,0105427500059-0101,1SUGW59ZHC0,2024-10-01 00:28:09.388681,2024-10-01 00:28:09.388681,4.00
1XKMn8aYQEF,0105427500060-0101,1SUGW59ZHC0,2024-10-01 00:28:13.060386,2024-10-01 00:28:13.060386,2.40
1XKMnPEdvJO,0105427500061-0101,1SUGW59ZHC0,2024-10-01 00:28:16.696441,2024-10-01 00:28:16.696441,4.00
1XKMnrrZfoH,0105427500063-0101,1SUGW59ZHC0,2024-10-01 00:28:22.949583,2024-10-01 00:28:22.949583,7.20
1XKMoAOKJEw,0105427500064-0101,1SUGW59ZHC0,2024-10-01 00:28:26.996951,2024-10-01 00:28:26.996951,4.00
1XKMnduNQ8U,0105427500062-0101,1SUGW59ZHC0,2024-10-01 00:28:19.901357,2024-10-01 00:28:19.901357,7.20
1XKMoOINB7X,0105427500065-0101,1SUGW59ZHC0,2024-10-01 00:28:30.033384,2024-10-01 00:28:30.033384,3.60
1XKMoffJIkg,0105427500066-0101,1SUGW59ZHC0,2024-10-01 00:28:33.827873,2024-10-01 00:28:33.827873,2.40
1XKMowxikKT,0105427500067-0101,1SUGW59ZHC0,2024-10-01 00:28:37.605791,2024-10-01 00:28:37.605791,2.70
1XKMpFqsmz3,0105427500068-0101,1SUGW59ZHC0,2024-10-01 00:28:41.731022,2024-10-01 00:28:41.731022,3.20
1XKMpYUjOm8,0105427500069-0101,1SUGW59ZHC0,2024-10-01 00:28:45.805693,2024-10-01 00:28:45.805693,4.00
1XKMpokPOYR,0105427500070-0101,1SUGW59ZHC0,2024-10-01 00:28:49.353589,2024-10-01 00:28:49.353589,4.00
1XKMq8wUuNG,0105427500071-0101,1SUGW59ZHC0,2024-10-01 00:28:53.764710,2024-10-01 00:28:53.764710,4.00
1XKMqRB4KWa,0105427500072-0101,1SUGW59ZHC0,2024-10-01 00:28:57.747038,2024-10-01 00:28:57.747038,2.40
1XM1N7AfgRT,0105427600001-0101,1SUGW59ZHC0,2024-10-02 00:23:41.396151,2024-10-02 00:23:41.396151,3.20
1XM1Nts0tA8,0105427600002-0101,1SUGW59ZHC0,2024-10-02 00:23:51.983747,2024-10-02 00:23:51.983747,3.20
1XM1OBrjPCx,0105427600003-0101,1SUGW59ZHC0,2024-10-02 00:23:55.962821,2024-10-02 00:23:55.962821,4.80
1XM1ObVJ5kq,0105427600004-0101,1SUGW59ZHC0,2024-10-02 00:24:01.510684,2024-10-02 00:24:01.510684,2.40
1XM1OoBZy51,0105427600005-0101,1SUGW59ZHC0,2024-10-02 00:24:04.280576,2024-10-02 00:24:04.280576,4.00
1XM1P1QlVWE,0105427600006-0101,1SUGW59ZHC0,2024-10-02 00:24:07.176802,2024-10-02 00:24:07.176802,7.20
1XM1PDC5eth,0105427600007-0101,1SUGW59ZHC0,2024-10-02 00:24:09.744157,2024-10-02 00:24:09.744157,4.00
1XM1PRlsTBi,0105427600008-0101,1SUGW59ZHC0,2024-10-02 00:24:12.927713,2024-10-02 00:24:12.927713,3.20
1XM1PdWzK0f,0105427600009-0101,1SUGW59ZHC0,2024-10-02 00:24:15.496464,2024-10-02 00:24:15.496464,7.20
1XM1PoCMhDY,0105427600010-0101,1SUGW59ZHC0,2024-10-02 00:24:17.825950,2024-10-02 00:24:17.825950,3.20
1XM1Pz6tSdB,0105427600011-0101,1SUGW59ZHC0,2024-10-02 00:24:20.215808,2024-10-02 00:24:20.215808,3.60
1XM1Q9ia39E,0105427600012-0101,1SUGW59ZHC0,2024-10-02 00:24:22.527536,2024-10-02 00:24:22.527536,3.20
1XM1QLqy0WT,0105427600013-0101,1SUGW59ZHC0,2024-10-02 00:24:25.179443,2024-10-02 00:24:25.179443,7.20
1XM1QWslh0S,0105427600014-0101,1SUGW59ZHC0,2024-10-02 00:24:27.587363,2024-10-02 00:24:27.587363,2.40
1XM1QiSdEz5,0105427600015-0101,1SUGW59ZHC0,2024-10-02 00:24:30.114226,2024-10-02 00:24:30.114226,2.40
1XM1Qu6rPMf,0105427600016-0101,1SUGW59ZHC0,2024-10-02 00:24:32.661390,2024-10-02 00:24:32.661390,4.80
1XM1RA1QR6C,0105427600017-0101,1SUGW59ZHC0,2024-10-02 00:24:36.134412,2024-10-02 00:24:36.134412,4.00
1XM1RKGgiE3,0105427600018-0101,1SUGW59ZHC0,2024-10-02 00:24:38.373330,2024-10-02 00:24:38.373330,3.20
1XM1RVuLhNm,0105427600019-0101,1SUGW59ZHC0,2024-10-02 00:24:40.916400,2024-10-02 00:24:40.916400,7.20
1XM1RgzRv26,0105427600020-0101,1SUGW59ZHC0,2024-10-02 00:24:43.335978,2024-10-02 00:24:43.335978,4.80
1XM1Rr4ssyT,0105427600021-0101,1SUGW59ZHC0,2024-10-02 00:24:45.540437,2024-10-02 00:24:45.540437,6.00
1XM1S0D3zDl,0105427600022-0101,1SUGW59ZHC0,2024-10-02 00:24:47.535554,2024-10-02 00:24:47.535554,3.20
1XM1S9g4SEe,0105427600023-0101,1SUGW59ZHC0,2024-10-02 00:24:49.601402,2024-10-02 00:24:49.601402,2.40
1XM1SI7JpR0,0105427600024-0101,1SUGW59ZHC0,2024-10-02 00:24:51.445981,2024-10-02 00:24:51.445981,4.00
1XM1ST6Z7d7,0105427600025-0101,1SUGW59ZHC0,2024-10-02 00:24:53.845836,2024-10-02 00:24:53.845836,3.20
1XM1SbBSTrF,0105427600026-0101,1SUGW59ZHC0,2024-10-02 00:24:55.609466,2024-10-02 00:24:55.609466,4.00
1XM1SjM8T3u,0105427600027-0101,1SUGW59ZHC0,2024-10-02 00:24:57.397744,2024-10-02 00:24:57.397744,7.20
1XM1SsIK7Xe,0105427600028-0101,1SUGW59ZHC0,2024-10-02 00:24:59.347376,2024-10-02 00:24:59.347376,2.70
1XM1T0vYwXN,0105427600029-0101,1SUGW59ZHC0,2024-10-02 00:25:01.232616,2024-10-02 00:25:01.232616,4.00
1XM1T9WvD16,0105427600030-0101,1SUGW59ZHC0,2024-10-02 00:25:03.112675,2024-10-02 00:25:03.112675,4.80
1XM1THUpFMr,0105427600031-0101,1SUGW59ZHC0,2024-10-02 00:25:04.855696,2024-10-02 00:25:04.855696,3.20
1XM1TPlBDAm,0105427600032-0101,1SUGW59ZHC0,2024-10-02 00:25:06.656370,2024-10-02 00:25:06.656370,7.20
1XM1Tcnandz,0105427600033-0101,1SUGW59ZHC0,2024-10-02 00:25:09.506569,2024-10-02 00:25:09.506569,2.40
1XM1TkUkVJu,0105427600034-0101,1SUGW59ZHC0,2024-10-02 00:25:11.185382,2024-10-02 00:25:11.185382,4.00
1XM1TsnCJa5,0105427600035-0101,1SUGW59ZHC0,2024-10-02 00:25:12.997985,2024-10-02 00:25:12.997985,7.20
1XM1U1GbpU4,0105427600036-0101,1SUGW59ZHC0,2024-10-02 00:25:14.849785,2024-10-02 00:25:14.849785,4.00
1XM1U9aMyqn,0105427600037-0101,1SUGW59ZHC0,2024-10-02 00:25:16.666966,2024-10-02 00:25:16.666966,2.40
1XM1UHd6CPe,0105427600038-0101,1SUGW59ZHC0,2024-10-02 00:25:18.424388,2024-10-02 00:25:18.424388,4.50
1XM1UPH1fFP,0105427600039-0101,1SUGW59ZHC0,2024-10-02 00:25:20.091960,2024-10-02 00:25:20.091960,7.20
1XM1UXbM0zK,0105427600040-0101,1SUGW59ZHC0,2024-10-02 00:25:21.911217,2024-10-02 00:25:21.911217,2.40
1XM1UfM1YiV,0105427600041-0101,1SUGW59ZHC0,2024-10-02 00:25:23.605635,2024-10-02 00:25:23.605635,3.20
1XM1UpkGLam,0105427600042-0101,1SUGW59ZHC0,2024-10-02 00:25:25.875444,2024-10-02 00:25:25.875444,2.40
1XM1UxYuGG0,0105427600043-0101,1SUGW59ZHC0,2024-10-02 00:25:27.582097,2024-10-02 00:25:27.582097,4.00
1XM1V5Rasqx,0105427600044-0101,1SUGW59ZHC0,2024-10-02 00:25:29.303805,2024-10-02 00:25:29.303805,4.50
1XM1VCyvGQH,0105427600045-0101,1SUGW59ZHC0,2024-10-02 00:25:30.950508,2024-10-02 00:25:30.950508,2.40
1XM1VLHiy0q,0105427600046-0101,1SUGW59ZHC0,2024-10-02 00:25:32.763328,2024-10-02 00:25:32.763328,3.60
1XM1VStltLb,0105427600047-0101,1SUGW59ZHC0,2024-10-02 00:25:34.426466,2024-10-02 00:25:34.426466,7.20
1XM1Va2gmy2,0105427600048-0101,1SUGW59ZHC0,2024-10-02 00:25:35.987120,2024-10-02 00:25:35.987120,4.00
1XM1VhyDNga,0105427600049-0101,1SUGW59ZHC0,2024-10-02 00:25:37.718244,2024-10-02 00:25:37.718244,3.20
1XM1VyAsRij,0105427600050-0101,1SUGW59ZHC0,2024-10-02 00:25:41.258081,2024-10-02 00:25:41.258081,3.20
1XM1WFfegI5,0105427600051-0101,1SUGW59ZHC0,2024-10-02 00:25:45.079356,2024-10-02 00:25:45.079356,3.60
1XM1WVfijv2,0105427600052-0101,1SUGW59ZHC0,2024-10-02 00:25:48.574318,2024-10-02 00:25:48.574318,4.00
1XM1WnCz4ta,0105427600053-0101,1SUGW59ZHC0,2024-10-02 00:25:52.405545,2024-10-02 00:25:52.405545,4.00
1XM1X3cCmPx,0105427600054-0101,1SUGW59ZHC0,2024-10-02 00:25:55.987923,2024-10-02 00:25:55.987923,3.20
