id,title,rate,price,payment_id,service_payment_id,contract_payment_information_id,order_item_id
1Zr4QhbFskD,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0602
1ZsBJNp2lUu,Texas State Tax,0.0625,84.38,,,,0105500400001-0102
1ZsBJNp2lUv,Houston City Tax,0.0100,13.50,,,,0105500400001-0102
1ZsBJNp2lUw,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0102
1ZsBJNp2lUx,Texas State Tax,0.0625,84.38,,,,0105500400001-0202
1ZsBJNp2lUy,Houston City Tax,0.0100,13.50,,,,0105500400001-0202
1ZsBJNp2lUz,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0202
1ZsBJNp2lV0,Texas State Tax,0.0625,84.38,,,,0105500400001-0302
1ZsBJNp2lV1,Houston City Tax,0.0100,13.50,,,,0105500400001-0302
1ZsBJNp2lV2,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0302
1ZsBJNp2lV3,Texas State Tax,0.0625,84.38,,,,0105500400001-0402
1ZsBJNp2lV4,Houston City Tax,0.0100,13.50,,,,0105500400001-0402
1ZsBJNp2lV5,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0402
1ZsBJNp2lV6,Texas State Tax,0.0625,84.38,,,,0105500400001-0502
1ZsBJNp2lV7,Houston City Tax,0.0100,13.50,,,,0105500400001-0502
1ZsBJNp2lV8,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0502
1ZsBJNp2lV9,Texas State Tax,0.0625,84.38,,,,0105500400001-0602
1ZsBJNp2lVA,Houston City Tax,0.0100,13.50,,,,0105500400001-0602
1ZsBJNp2lVB,Houston Mta Transit,0.0100,13.50,,,,0105500400001-0602
1ZvRaF0cAy9,Texas State Tax,0.0625,84.38,,,,0105500600001-0102
1ZvRaF0cAyA,Houston City Tax,0.0100,13.50,,,,0105500600001-0102
1ZvRaF0cAyB,Houston Mta Transit,0.0100,13.50,,,,0105500600001-0102
1ZvRdf08M1Y,Texas State Tax,0.0625,84.38,1ZvRaElHpsB,,,
1ZvRdf08M1Z,Houston City Tax,0.0100,13.50,1ZvRaElHpsB,,,
1ZvRdf08M1a,Houston Mta Transit,0.0100,13.50,1ZvRaElHpsB,,,
1ZvXXUYB9LU,Texas State Tax,0.0625,84.38,,,,0105500600004-0102
1ZvXXUYB9LV,Houston City Tax,0.0100,13.50,,,,0105500600004-0102
1ZvXXUYB9LW,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0102
1ZvXXUYB9LX,Texas State Tax,0.0625,84.38,,,,0105500600004-0202
1ZvXXUYB9LY,Houston City Tax,0.0100,13.50,,,,0105500600004-0202
1ZvXXUYB9LZ,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0202
1ZvXXUYB9La,Texas State Tax,0.0625,84.38,,,,0105500600004-0302
1ZvXXUYB9Lb,Houston City Tax,0.0100,13.50,,,,0105500600004-0302
1ZvXXUYB9Lc,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0302
1ZvXXUYB9Ld,Texas State Tax,0.0625,84.38,,,,0105500600004-0402
1ZvXXUYB9Le,Houston City Tax,0.0100,13.50,,,,0105500600004-0402
1ZvXXUYB9Lf,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0402
1ZvXXUYB9Lg,Texas State Tax,0.0625,84.38,,,,0105500600004-0502
1ZvXXUYB9Lh,Houston City Tax,0.0100,13.50,,,,0105500600004-0502
1ZvXXUYB9Li,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0502
1ZvXXUYB9Lj,Texas State Tax,0.0625,84.38,,,,0105500600004-0602
1ZvXXUYB9Lk,Houston City Tax,0.0100,13.50,,,,0105500600004-0602
1ZvXXUYB9Ll,Houston Mta Transit,0.0100,13.50,,,,0105500600004-0602
1ZveRnFeSk9,Texas State Tax,0.0625,168.75,1ZveRnFeSk8,,,
1ZveRnFeSkA,Houston City Tax,0.0100,27.00,1ZveRnFeSk8,,,
1ZveRnFeSkB,Houston Mta Transit,0.0100,27.00,1ZveRnFeSk8,,,
1ZveRnMkQzs,Texas State Tax,0.0625,84.38,,,,0105500600006-0102
1ZveRnMkQzt,Houston City Tax,0.0100,13.50,,,,0105500600006-0102
1ZveRnMkQzu,Houston Mta Transit,0.0100,13.50,,,,0105500600006-0102
1ZveRnMkQzv,Texas State Tax,0.0625,84.38,,,,0105500600006-0202
1ZveRnMkQzw,Houston City Tax,0.0100,13.50,,,,0105500600006-0202
1ZveRnMkQzx,Houston Mta Transit,0.0100,13.50,,,,0105500600006-0202
1Zvocp9JHFh,Texas State Tax,0.0625,506.25,1ZsBJNQ4436,,,
1Zvocp9JHFi,Houston City Tax,0.0100,81.00,1ZsBJNQ4436,,,
1Zvocp9JHFj,Houston Mta Transit,0.0100,81.00,1ZsBJNQ4436,,,
1ZvoxyQ9Rna,Texas State Tax,0.0625,84.38,,,,0105500600009-0102
1ZvoxyQ9Rnb,Houston City Tax,0.0100,13.50,,,,0105500600009-0102
1ZvoxyQ9Rnc,Houston Mta Transit,0.0100,13.50,,,,0105500600009-0102
1ZvoxyQ9Rnd,Texas State Tax,0.0625,84.38,,,,0105500600009-0202
1ZvoxyQ9Rne,Houston City Tax,0.0100,13.50,,,,0105500600009-0202
1ZvoxyQ9Rnf,Houston Mta Transit,0.0100,13.50,,,,0105500600009-0202
1ZvoxyQ9Rng,Texas State Tax,0.0625,84.38,,,,0105500600009-0302
1ZvoxyQ9Rnh,Houston City Tax,0.0100,13.50,,,,0105500600009-0302
1ZvoxyQ9Rni,Houston Mta Transit,0.0100,13.50,,,,0105500600009-0302
1ZvpXW31OUN,Texas State Tax,0.0625,253.13,1ZvoxyGmgVK,,,
1ZvpXW31OUO,Houston City Tax,0.0100,40.50,1ZvoxyGmgVK,,,
1ZvpXW31OUP,Houston Mta Transit,0.0100,40.50,1ZvoxyGmgVK,,,
1ZxAmEd30B0,Texas State Tax,0.0625,84.38,1ZxAmEd30Az,,,
1ZxAmEd30B1,Houston City Tax,0.0100,13.50,1ZxAmEd30Az,,,
1ZxAmEd30B2,Houston Mta Transit,0.0100,13.50,1ZxAmEd30Az,,,
1ZxAmEjIB2X,Texas State Tax,0.0625,84.38,,,,0105500700001-0102
1ZxAmEjIB2Y,Houston City Tax,0.0100,13.50,,,,0105500700001-0102
1ZxAmEjIB2Z,Houston Mta Transit,0.0100,13.50,,,,0105500700001-0102
1ZxK3qXK4N9,Texas State Tax,0.0625,84.38,,,,0105500700004-0102
1ZxK3qXK4NA,Houston Mta Transit,0.0100,13.50,,,,0105500700004-0102
1ZxK3qXK4NB,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700004-0102
1ZxKXonEBqU,Texas State Tax,0.0625,84.38,1ZxKXomwaiP,,,
1ZxKXonEBqV,Houston Mta Transit,0.0100,13.50,1ZxKXomwaiP,,,
1ZxKXonEBqW,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1ZxKXomwaiP,,,
1ZxKXosuARt,Texas State Tax,0.0625,84.38,,,,0105500700006-0102
1ZxKXosuARu,Houston Mta Transit,0.0100,13.50,,,,0105500700006-0102
1ZxKXosuARv,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700006-0102
1ZxXKRrDV4K,Texas State Tax,0.0625,506.26,1ZxXKRrDV4J,,,
1ZxXKRrDV4L,Houston Mta Transit,0.0100,81.00,1ZxXKRrDV4J,,,
1ZxXKRrDV4M,Harris Co Emergency Services District 29 Sp,0.0100,81.00,1ZxXKRrDV4J,,,
1ZxXKRvl59T,Texas State Tax,0.0625,84.38,,,,0105500700014-0102
1ZxXKRvl59U,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0102
1ZxXKRvl59V,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0102
1ZxXKRvl59W,Texas State Tax,0.0625,84.38,,,,0105500700014-0202
1ZxXKRvl59X,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0202
1ZxXKRvl59Y,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0202
1ZxXKRvl59Z,Texas State Tax,0.0625,84.38,,,,0105500700014-0302
1ZxXKRvl59a,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0302
1ZxXKRvl59b,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0302
1ZxXKRvl59c,Texas State Tax,0.0625,84.38,,,,0105500700014-0402
1ZxXKRvl59d,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0402
1ZxXKRvl59e,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0402
1ZxXKRvl59f,Texas State Tax,0.0625,84.38,,,,0105500700014-0502
1ZxXKRvl59g,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0502
1ZxXKRvl59h,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0502
1ZxXKRvl59i,Texas State Tax,0.0625,84.38,,,,0105500700014-0602
1ZxXKRvl59j,Houston Mta Transit,0.0100,13.50,,,,0105500700014-0602
1ZxXKRvl59k,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500700014-0602
1ZxaXprRJMd,Texas State Tax,0.0625,84.38,1ZxaXpr9iEY,,,
1ZxaXprRJMe,Houston City Tax,0.0100,13.50,1ZxaXpr9iEY,,,
1ZxaXprRJMf,Houston Mta Transit,0.0100,13.50,1ZxaXpr9iEY,,,
1ZxaXpwGUZq,Texas State Tax,0.0625,84.38,,,,0105500700019-0102
1ZxaXpwGUZr,Houston City Tax,0.0100,13.50,,,,0105500700019-0102
1ZxaXpwGUZs,Houston Mta Transit,0.0100,13.50,,,,0105500700019-0102
1ZxcxbZcBCK,Texas State Tax,0.0625,506.25,1ZvXXUQnZxg,,,
1ZxcxbZcBCL,Houston City Tax,0.0100,81.00,1ZvXXUQnZxg,,,
1ZxcxbZcBCM,Houston Mta Transit,0.0100,81.00,1ZvXXUQnZxg,,,
1Zyq4JEqWu2,Texas State Tax,0.0625,84.38,1Zyq4JEqWu1,,,
1Zyq4JEqWu3,Houston City Tax,0.0100,13.50,1Zyq4JEqWu1,,,
1Zyq4JEqWu4,Houston Mta Transit,0.0100,13.50,1Zyq4JEqWu1,,,
1Zyq4JL5hlZ,Texas State Tax,0.0625,84.38,,,,0105500800025-0102
1Zyq4JL5hla,Houston City Tax,0.0100,13.50,,,,0105500800025-0102
1Zyq4JL5hlb,Houston Mta Transit,0.0100,13.50,,,,0105500800025-0102
1ZytUYcopQH,Texas State Tax,0.0625,84.38,,,,0105500800026-0102
1ZytUYcopQI,Houston City Tax,0.0100,13.50,,,,0105500800026-0102
1ZytUYcopQJ,Houston Mta Transit,0.0100,13.50,,,,0105500800026-0102
1ZyuqcvVzHK,Texas State Tax,0.0625,84.38,1ZyuqcvVzHJ,,,
1ZyuqcvVzHL,Houston City Tax,0.0100,13.50,1ZyuqcvVzHJ,,,
1ZyuqcvVzHM,Houston Mta Transit,0.0100,13.50,1ZyuqcvVzHJ,,,
1Zyuqd0LAUX,Texas State Tax,0.0625,84.38,,,,0105500800027-0102
1Zyuqd0LAUY,Houston City Tax,0.0100,13.50,,,,0105500800027-0102
1Zyuqd0LAUZ,Houston Mta Transit,0.0100,13.50,,,,0105500800027-0102
1Zyxo02jMTW,Texas State Tax,0.0625,84.38,,,,0105500800028-0102
1Zyxo02jMTX,Houston City Tax,0.0100,13.50,,,,0105500800028-0102
1Zyxo02jMTY,Houston Mta Transit,0.0100,13.50,,,,0105500800028-0102
1Zyxo02jMTZ,Texas State Tax,0.0625,84.38,,,,0105500800028-0202
1Zyxo02jMTa,Houston City Tax,0.0100,13.50,,,,0105500800028-0202
1Zyxo02jMTb,Houston Mta Transit,0.0100,13.50,,,,0105500800028-0202
1Zyxo02jMTc,Texas State Tax,0.0625,84.38,,,,0105500800028-0302
1Zyxo02jMTd,Houston City Tax,0.0100,13.50,,,,0105500800028-0302
1Zyxo02jMTe,Houston Mta Transit,0.0100,13.50,,,,0105500800028-0302
1ZyytLMUNvX,Texas State Tax,0.0625,253.13,1ZyxnzSxu5G,,,
1ZyytLMUNvY,Houston City Tax,0.0100,40.50,1ZyxnzSxu5G,,,
1ZyytLMUNvZ,Houston Mta Transit,0.0100,40.50,1ZyxnzSxu5G,,,
1ZzA2RSm3lm,Texas State Tax,0.0625,84.38,1ZzA2RSm3ll,,,
1ZzA2RSm3ln,Houston City Tax,0.0100,13.50,1ZzA2RSm3ll,,,
1ZzA2RSm3lo,Houston Mta Transit,0.0100,13.50,1ZzA2RSm3ll,,,
1ZzA2RYS2NB,Texas State Tax,0.0625,84.38,,,,0105500800034-0102
1ZzA2RYS2NC,Houston City Tax,0.0100,13.50,,,,0105500800034-0102
1ZzA2RYS2ND,Houston Mta Transit,0.0100,13.50,,,,0105500800034-0102
1a0cN6tl7YM,Texas State Tax,0.0625,84.38,1a0cN6tl7YL,,,
1a0cN6tl7YN,Houston Mta Transit,0.0100,13.50,1a0cN6tl7YL,,,
1a0cN6tl7YO,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1a0cN6tl7YL,,,
1a0cN7PpnFl,Texas State Tax,0.0625,84.38,,,,0105500900029-0102
1a0cN7PpnFm,Houston Mta Transit,0.0100,13.50,,,,0105500900029-0102
1a0cN7PpnFn,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500900029-0102
1a0lw8iTUBZ,Texas State Tax,0.0625,84.38,1a0lw8iBt3U,,,
1a0lw8iTUBa,Houston Mta Transit,0.0100,13.50,1a0lw8iBt3U,,,
1a0lw8iTUBb,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1a0lw8iBt3U,,,
1a0lw8rH3Dg,Texas State Tax,0.0625,84.38,,,,0105500900032-0102
1a0lw8rH3Dh,Houston Mta Transit,0.0100,13.50,,,,0105500900032-0102
1a0lw8rH3Di,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105500900032-0102
1a0z7Wj52pm,Texas State Tax,0.0625,84.38,1a0z7Wj52pl,,,
1a0z7Wj52pn,Houston City Tax,0.0100,13.50,1a0z7Wj52pl,,,
1a0z7Wj52po,Houston Mta Transit,0.0100,13.50,1a0z7Wj52pl,,,
1a0z7WqB15V,Texas State Tax,0.0625,84.38,,,,0105500900057-0102
1a0z7WqB15W,Houston City Tax,0.0100,13.50,,,,0105500900057-0102
1a0z7WqB15X,Houston Mta Transit,0.0100,13.50,,,,0105500900057-0102
1a26QHArNTN,Texas State Tax,0.0625,84.38,1ZytUYVirAX,,,
1a26QHArNTO,Houston City Tax,0.0100,13.50,1ZytUYVirAX,,,
1a26QHArNTP,Houston Mta Transit,0.0100,13.50,1ZytUYVirAX,,,
1a2CujrkgzE,Texas State Tax,0.0625,69.69,1a2CujrkgzD,,,
1a2CujrkgzF,Houston City Tax,0.0100,11.15,1a2CujrkgzD,,,
1a2CujrkgzG,Houston Mta Transit,0.0100,11.15,1a2CujrkgzD,,,
1a2Cujz8GN1,Texas State Tax,0.0625,84.38,,,,0105501000040-0102
1a2Cujz8GN2,Houston City Tax,0.0100,13.50,,,,0105501000040-0102
1a2Cujz8GN3,Houston Mta Transit,0.0100,13.50,,,,0105501000040-0102
1a2DJQ2AZc6,Texas State Tax,0.0625,69.69,1a2DJQ2AZc5,,,
1a2DJQ2AZc7,Houston City Tax,0.0100,11.15,1a2DJQ2AZc5,,,
1a2DJQ2AZc8,Houston Mta Transit,0.0100,11.15,1a2DJQ2AZc5,,,
1a2DJQ7qYDV,Texas State Tax,0.0625,84.38,,,,0105501000042-0102
1a2DJQ7qYDW,Houston City Tax,0.0100,13.50,,,,0105501000042-0102
1a2DJQ7qYDX,Houston Mta Transit,0.0100,13.50,,,,0105501000042-0102
1a2KTpq28wX,Texas State Tax,0.0625,69.69,1a2KTpq28wW,,,
1a2KTpq28wY,Houston Mta Transit,0.0100,11.15,1a2KTpq28wW,,,
1a2KTpq28wZ,Harris Co Emergency Services District 29 Sp,0.0100,11.15,1a2KTpq28wW,,,
1a2KTpxyuaS,Texas State Tax,0.0625,84.38,,,,0105501000054-0102
1a2KTpxyuaT,Houston Mta Transit,0.0100,13.50,,,,0105501000054-0102
1a2KTpxyuaU,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501000054-0102
1a2ToHEO0Yv,Texas State Tax,0.0625,168.76,1a2ToHEO0Yu,,,
1a2ToHEO0Yw,Houston City Tax,0.0100,27.00,1a2ToHEO0Yu,,,
1a2ToHEO0Yx,Houston Mta Transit,0.0100,27.00,1a2ToHEO0Yu,,,
1a2ToHMKmCq,Texas State Tax,0.0625,84.38,,,,0105501000060-0102
1a2ToHMKmCr,Houston City Tax,0.0100,13.50,,,,0105501000060-0102
1a2ToHMKmCs,Houston Mta Transit,0.0100,13.50,,,,0105501000060-0102
1a2ToHMKmCt,Texas State Tax,0.0625,84.38,,,,0105501000060-0202
1a2ToHMKmCu,Houston City Tax,0.0100,13.50,,,,0105501000060-0202
1a2ToHMKmCv,Houston Mta Transit,0.0100,13.50,,,,0105501000060-0202
1a2TpfobsYn,Texas State Tax,0.0625,159.69,1a2TpfoKHQi,,,
1a2TpfobsYo,Houston City Tax,0.0100,25.55,1a2TpfoKHQi,,,
1a2TpfobsYp,Houston Mta Transit,0.0100,25.55,1a2TpfoKHQi,,,
1a2Tpft9Sdw,Texas State Tax,0.0625,84.38,,,,0105501000062-0102
1a2Tpft9Sdx,Houston City Tax,0.0100,13.50,,,,0105501000062-0102
1a2Tpft9Sdy,Houston Mta Transit,0.0100,13.50,,,,0105501000062-0102
1a2Tpg5doN1,Texas State Tax,0.0625,84.38,,,,0105501000062-0202
1a2Tpg5doN2,Houston City Tax,0.0100,13.50,,,,0105501000062-0202
1a2Tpg5doN3,Houston Mta Transit,0.0100,13.50,,,,0105501000062-0202
1a2UN3eoCYY,Texas State Tax,0.0625,145.00,1a2UN3eoCYX,,,
1a2UN3eoCYZ,Houston City Tax,0.0100,23.20,1a2UN3eoCYX,,,
1a2UN3eoCYa,Houston Mta Transit,0.0100,23.20,1a2UN3eoCYX,,,
1a2UN3juytp,Texas State Tax,0.0625,84.38,,,,0105501000063-0102
1a2UN3juytq,Houston City Tax,0.0100,13.50,,,,0105501000063-0102
1a2UN3juytr,Houston Mta Transit,0.0100,13.50,,,,0105501000063-0102
1a2UN3xG816,Texas State Tax,0.0625,84.38,,,,0105501000063-0202
1a2UN3xG817,Houston City Tax,0.0100,13.50,,,,0105501000063-0202
1a2UN3xG818,Houston Mta Transit,0.0100,13.50,,,,0105501000063-0202
1a2Vwb2FdO6,Texas State Tax,0.0625,159.69,1a2Vwb2FdO5,,,
1a2Vwb2FdO7,Houston City Tax,0.0100,25.55,1a2Vwb2FdO5,,,
1a2Vwb2FdO8,Houston Mta Transit,0.0100,25.55,1a2Vwb2FdO5,,,
1a2Vwb7vbzV,Texas State Tax,0.0625,84.38,,,,0105501000067-0102
1a2Vwb7vbzW,Houston City Tax,0.0100,13.50,,,,0105501000067-0102
1a2Vwb7vbzX,Houston Mta Transit,0.0100,13.50,,,,0105501000067-0102
1a2Vwb7vbzY,Texas State Tax,0.0625,84.38,,,,0105501000067-0202
1a2Vwb7vbzZ,Houston City Tax,0.0100,13.50,,,,0105501000067-0202
1a2Vwb7vbza,Houston Mta Transit,0.0100,13.50,,,,0105501000067-0202
1a2Ytnzjl8t,Texas State Tax,0.0625,145.00,1a2Ytnzjl8s,,,
1a2Ytnzjl8u,Houston City Tax,0.0100,23.20,1a2Ytnzjl8s,,,
1a2Ytnzjl8v,Houston Mta Transit,0.0100,23.20,1a2Ytnzjl8s,,,
1a2Yto4YwM6,Texas State Tax,0.0625,84.38,,,,0105501000070-0102
1a2Yto4YwM7,Houston City Tax,0.0100,13.50,,,,0105501000070-0102
1a2Yto4YwM8,Houston Mta Transit,0.0100,13.50,,,,0105501000070-0102
1a2YtoITHjV,Texas State Tax,0.0625,84.38,,,,0105501000070-0202
1a2YtoITHjW,Houston City Tax,0.0100,13.50,,,,0105501000070-0202
1a2YtoITHjX,Houston Mta Transit,0.0100,13.50,,,,0105501000070-0202
1a2h7D0lHQb,Texas State Tax,0.0625,209.06,1a2h7D0lHQa,,,
1a2h7D0lHQc,Houston City Tax,0.0100,33.45,1a2h7D0lHQa,,,
1a2h7D0lHQd,Houston Mta Transit,0.0100,33.45,1a2h7D0lHQa,,,
1a2h7D69etw,Texas State Tax,0.0625,84.38,,,,0105501000075-0102
1a2h7D69etx,Houston City Tax,0.0100,13.50,,,,0105501000075-0102
1a2h7D69ety,Houston Mta Transit,0.0100,13.50,,,,0105501000075-0102
1a2h7DE6QXt,Texas State Tax,0.0625,84.38,,,,0105501000075-0202
1a2h7DE6QXu,Houston City Tax,0.0100,13.50,,,,0105501000075-0202
1a2h7DE6QXv,Houston Mta Transit,0.0100,13.50,,,,0105501000075-0202
1a2h7DE6QXz,Texas State Tax,0.0625,84.38,,,,0105501000075-0302
1a2h7DE6QY0,Houston City Tax,0.0100,13.50,,,,0105501000075-0302
1a2h7DE6QY1,Houston Mta Transit,0.0100,13.50,,,,0105501000075-0302
1a2jXIf2aRM,Texas State Tax,0.0625,168.75,1a2jXIekzJH,,,
1a2jXIf2aRN,Houston Mta Transit,0.0100,27.00,1a2jXIekzJH,,,
1a2jXIf2aRO,Harris Co Emergency Services District 29 Sp,0.0100,27.00,1a2jXIekzJH,,,
1a2jXIm8Yh5,Texas State Tax,0.0625,84.38,,,,0105501000078-0102
1a2jXIm8Yh6,Houston Mta Transit,0.0100,13.50,,,,0105501000078-0102
1a2jXIm8Yh7,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501000078-0102
1a2jXItnjCw,Texas State Tax,0.0625,84.38,,,,0105501000078-0202
1a2jXItnjCx,Houston Mta Transit,0.0100,13.50,,,,0105501000078-0202
1a2jXItnjCy,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501000078-0202
1a2k5rGVnKS,Texas State Tax,0.0625,84.38,1a2k5rGVnKR,,,
1a2k5rGVnKT,Houston Mta Transit,0.0100,13.50,1a2k5rGVnKR,,,
1a2k5rGVnKU,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1a2k5rGVnKR,,,
1a2k5rLuAnn,Texas State Tax,0.0625,84.38,,,,0105501000079-0102
1a2k5rLuAno,Houston Mta Transit,0.0100,13.50,,,,0105501000079-0102
1a2k5rLuAnp,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501000079-0102
1a4AQzTBS4L,Texas State Tax,0.0625,84.38,1a4AQzTBS4K,,,
1a4AQzTBS4M,Houston City Tax,0.0100,13.50,1a4AQzTBS4K,,,
1a4AQzTBS4N,Houston Mta Transit,0.0100,13.50,1a4AQzTBS4K,,,
1a4AQzYIEPc,Texas State Tax,0.0625,84.38,,,,0105501100008-0102
1a4AQzYIEPd,Houston City Tax,0.0100,13.50,,,,0105501100008-0102
1a4AQzYIEPe,Houston Mta Transit,0.0100,13.50,,,,0105501100008-0102
1a4BWKXglJp,Texas State Tax,0.0625,69.69,1a4BWKXglJo,,,
1a4BWKXglJq,Houston City Tax,0.0100,11.15,1a4BWKXglJo,,,
1a4BWKXglJr,Houston Mta Transit,0.0100,11.15,1a4BWKXglJo,,,
1a4BWKcVwX2,Texas State Tax,0.0625,84.38,,,,0105501100009-0102
1a4BWKcVwX3,Houston City Tax,0.0100,13.50,,,,0105501100009-0102
1a4BWKcVwX4,Houston Mta Transit,0.0100,13.50,,,,0105501100009-0102
1a7XwEUUZJU,Texas State Tax,0.0625,84.38,1a7XwEUUZJT,,,
1a7XwEUUZJV,Houston City Tax,0.0100,13.50,1a7XwEUUZJT,,,
1a7XwEUUZJW,Houston Mta Transit,0.0100,13.50,1a7XwEUUZJT,,,
1a7XwFClzbf,Texas State Tax,0.0625,84.38,,,,0105501300042-0102
1a7XwFClzbg,Houston City Tax,0.0100,13.50,,,,0105501300042-0102
1a7XwFClzbh,Houston Mta Transit,0.0100,13.50,,,,0105501300042-0102
1a7YFKcArhg,Texas State Tax,0.0625,168.76,1a7YFKcArhf,,,
1a7YFKcArhh,Houston City Tax,0.0100,27.00,1a7YFKcArhf,,,
1a7YFKcArhi,Houston Mta Transit,0.0100,27.00,1a7YFKcArhf,,,
1a7YFKhHe2x,Texas State Tax,0.0625,84.38,,,,0105501300043-0102
1a7YFKhHe2y,Houston City Tax,0.0100,13.50,,,,0105501300043-0102
1a7YFKhHe2z,Houston Mta Transit,0.0100,13.50,,,,0105501300043-0102
1a7YFKhHe30,Texas State Tax,0.0625,84.38,,,,0105501300043-0202
1a7YFKhHe31,Houston City Tax,0.0100,13.50,,,,0105501300043-0202
1a7YFKhHe32,Houston Mta Transit,0.0100,13.50,,,,0105501300043-0202
1a8nBe487M8,Texas State Tax,0.0625,84.38,1a8nBe487M7,,,
1a8nBe487M9,Houston City Tax,0.0100,13.50,1a8nBe487M7,,,
1a8nBe487MA,Houston Mta Transit,0.0100,13.50,1a8nBe487M7,,,
1a8nBeFCTQl,Texas State Tax,0.0625,84.38,,,,0105501400031-0102
1a8nBeFCTQm,Houston City Tax,0.0100,13.50,,,,0105501400031-0102
1a8nBeFCTQn,Houston Mta Transit,0.0100,13.50,,,,0105501400031-0102
1a8s50vqLFh,Texas State Tax,0.0625,84.38,1a8s50vYk7c,,,
1a8s50vqLFi,Houston City Tax,0.0100,13.50,1a8s50vYk7c,,,
1a8s50vqLFj,Houston Mta Transit,0.0100,13.50,1a8s50vYk7c,,,
1a8s50zoj4i,Texas State Tax,0.0625,84.38,,,,0105501400038-0102
1a8s50zoj4j,Houston City Tax,0.0100,13.50,,,,0105501400038-0102
1a8s50zoj4k,Houston Mta Transit,0.0100,13.50,,,,0105501400038-0102
1a95QzidVBj,Texas State Tax,0.0625,75.31,1a95QzidVBi,,,
1a95QzidVBk,Houston City Tax,0.0100,12.05,1a95QzidVBi,,,
1a95QzidVBl,Houston Mta Transit,0.0100,12.05,1a95QzidVBi,,,
1a95QznkHX0,Texas State Tax,0.0625,84.38,,,,0105501400048-0102
1a95QznkHX1,Houston City Tax,0.0100,13.50,,,,0105501400048-0102
1a95QznkHX2,Houston Mta Transit,0.0100,13.50,,,,0105501400048-0102
1a96zBHrzAv,Texas State Tax,0.0625,75.31,1a96zBHrzAu,,,
1a96zBHrzAw,Houston City Tax,0.0100,12.05,1a96zBHrzAu,,,
1a96zBHrzAx,Houston Mta Transit,0.0100,12.05,1a96zBHrzAu,,,
1a96zBKhyTg,Texas State Tax,0.0625,84.38,,,,0105501400049-0102
1a96zBKhyTh,Houston City Tax,0.0100,13.50,,,,0105501400049-0102
1a96zBKhyTi,Houston Mta Transit,0.0100,13.50,,,,0105501400049-0102
1a9A6njqNYr,Texas State Tax,0.0625,75.31,1a9A6njqNYq,,,
1a9A6njqNYs,Houston Mta Transit,0.0100,12.05,1a9A6njqNYq,,,
1a9A6njqNYt,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1a9A6njqNYq,,,
1a9A6nmgMrc,Texas State Tax,0.0625,84.38,,,,0105501400052-0102
1a9A6nmgMrd,Houston Mta Transit,0.0100,13.50,,,,0105501400052-0102
1a9A6nmgMre,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501400052-0102
1a9AbT0yqjr,Texas State Tax,0.0625,75.31,1a9AbT0yqjq,,,
1a9AbT0yqjs,Houston Mta Transit,0.0100,12.05,1a9AbT0yqjq,,,
1a9AbT0yqjt,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1a9AbT0yqjq,,,
1a9AbTXuJpW,Texas State Tax,0.0625,84.38,,,,0105501400053-0102
1a9AbTXuJpX,Houston Mta Transit,0.0100,13.50,,,,0105501400053-0102
1a9AbTXuJpY,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501400053-0102
