id,channel_order_item_id,order_id,channel_order_id,sequence,order_item_status_code,order_item_type,material_id,quantity,item_price,registration_price,create_time,update_time,discount_price,total_price,tax,currency,shipping_information_id
0105431800021-0101,1001173148545600901378527,0105431800021,100117314854560090,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-11-13 08:10:56.929,2024-11-14 13:11:18.215,0.00,0.00,0.00,USD,
0105431800023-0101,1001173148545929121195361,0105431800023,100117314854592912,,INSTALL_COMPLETED,RENTAL,WP_113786,1,0.00,0.00,2024-11-13 08:11:00.085,2024-11-14 08:40:45.793,0.00,0.00,0.00,USD,
0105431800020-0101,1001173148545436531373471,0105431800020,100117314854543653,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-11-13 08:10:55.312,2024-11-14 13:11:26.254,0.00,0.00,0.00,USD,
0105431800014-0101,1001173148544577821137205,0105431800014,100117314854457782,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-11-13 08:10:46.447,2024-11-14 08:24:03.083,0.00,0.00,0.00,USD,
0105431800026-0101,1001173148546396811643360,0105431800026,100117314854639681,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-11-13 08:11:04.627,2024-11-14 13:10:53.684,0.00,0.00,0.00,USD,
0105431800027-0101,1001173148546537401100840,0105431800027,100117314854653740,,INSTALL_COMPLETED,RENTAL,WP_113727,1,0.00,0.00,2024-11-13 08:11:06.090,2024-11-14 08:30:02.025,0.00,0.00,0.00,USD,
0105431800028-0101,1001173148546742841706636,0105431800028,100117314854674284,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-11-13 08:11:08.055,2024-11-14 13:10:45.767,0.00,0.00,0.00,USD,
0105431800004-0101,1001173148542746831444297,0105431800004,100117314854274683,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-11-13 08:10:29.377,2024-11-14 08:15:30.237,0.00,0.00,0.00,USD,
0105431700073-0101,1001173139607188711262840,0105431700073,100117313960718871,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-11-12 07:21:13.079,2024-11-13 13:07:06.597,0.00,0.00,0.00,USD,
0105433100015-0101,S-241126-000009,0105433100015,G-241126-000010,,CANCELLATION_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-11-26 06:59:37.752,2024-11-26 07:42:47.680,0.00,0.00,0.00,USD,
0105432500102-0101,1001173206458013811621625,0105432500102,100117320645801381,,SUSPENDED,RENTAL,WP_113792,1,0.00,0.00,2024-11-20 01:03:01.504,2024-11-20 01:03:01.936,0.00,0.00,0.00,USD,
0105431800032-0101,1001173148547297611094058,0105431800032,100117314854729761,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-11-13 08:11:13.833,2024-11-14 13:10:21.354,0.00,0.00,0.00,USD,
0105433300163-0101,1001173278370914111647873,0105433300163,100117327837091411,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-11-28 08:48:30.021,2024-11-29 13:09:53.136,0.00,0.00,0.00,USD,
0105432500103-0101,1001173206458315421779601,0105432500103,100117320645831542,,SUSPENDED,RENTAL,WP_113780,1,0.00,0.00,2024-11-20 01:03:04.968,2024-11-20 01:03:06.716,0.00,0.00,0.00,USD,
0105431800030-0101,1001173148547007431626320,0105431800030,100117314854700743,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-11-13 08:11:10.732,2024-11-14 13:10:37.643,0.00,0.00,0.00,USD,
0105432000060-0101,1001173166110114221107087,0105432000060,100117316611011422,,SUSPENDED,RENTAL,WP_113792,1,0.00,0.00,2024-11-15 08:58:21.872,2024-11-15 08:58:22.983,0.00,0.00,0.00,USD,
0105432500025-0101,1001173206162125711174974,0105432500025,100117320616212571,,WORK_IN_PROGRESS,RENTAL,WP_113820,1,0.00,0.00,2024-11-20 00:13:42.786,2024-11-20 03:54:16.076,0.00,0.00,0.00,USD,
0105433400043-0101,1001173286886036501720107,0105433400043,100117328688603650,,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-11-29 08:27:40.861,2024-12-01 09:04:58.653,0.00,0.00,0.00,USD,
0105433400041-0101,1001173286885578841271639,0105433400041,100117328688557884,,BOOKING_CONFIRMED,RENTAL,WP_113819,1,0.00,0.00,2024-11-29 08:27:36.275,2024-12-01 09:04:59.533,0.00,0.00,0.00,USD,
0105432300061-0101,1001173192281834921932036,0105432300061,100117319228183492,,INSTALL_COMPLETED,RENTAL,WP_113783,1,0.00,0.00,2024-11-18 09:40:19.029,2024-11-19 13:09:19.549,0.00,0.00,0.00,USD,
0105432500024-0101,1001173206160811531444287,0105432500024,100117320616081153,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-11-20 00:13:29.463,2024-11-21 13:17:31.762,0.00,0.00,0.00,USD,
0105433200030-0101,1001173266972366331760784,0105433200030,100117326697236633,,WORK_IN_PROGRESS,RENTAL,WP_113793,1,0.00,0.00,2024-11-27 01:08:44.323,2024-11-27 04:33:23.374,0.00,0.00,0.00,USD,
0105432600024-0101,1001173217932275501471491,0105432600024,100117321793227550,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-11-21 08:55:23.214,2024-11-22 13:11:43.427,0.00,0.00,0.00,USD,
0105432300014-0102,S-241118-000019,0105432300014,G-241118-000046,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-11-18 05:25:07.942,2024-11-27 09:06:32.278,0.00,1350.00,0.00,USD,
0105433200076-0101,S-241127-000004,0105433200076,G-241127-000022,,BOOKING_SCHEDULED,RENTAL,WP_113637,1,0.00,0.00,2024-11-27 10:10:59.192,2024-11-27 10:10:59.825,0.00,0.00,0.00,USD,
0105432500091-0101,1001173206453779721153970,0105432500091,100117320645377972,,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-11-20 01:02:19.317,2024-11-20 01:02:19.782,0.00,0.00,0.00,USD,
0105421100096-0101,1001172224006613421113784,0105421100096,100117222400661342,,CANCELLATION_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-07-29 08:01:07.181,2024-11-25 06:54:15.235,0.00,0.00,0.00,USD,
0105421100048-0101,1001172222395516331113713,0105421100048,100117222239551633,,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-29 03:32:35.533,2024-11-25 06:54:30.334,0.00,0.00,0.00,USD,
0105433000007-0102,S-241125-000007,0105433000007,G-241125-000011,,ORDER_ON_HOLD,PURCHASE,WP_113793,1,1350.00,0.00,2024-11-25 01:05:21.523,2024-11-26 03:00:17.776,0.00,1350.00,0.00,USD,
0105434000026-0101,1001173338644478111120741,0105434000026,100117333864447811,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-12-05 08:14:05.613,2024-12-06 13:11:34.193,0.00,0.00,0.00,USD,
0105433300102-0101,S-241128-000023,0105433300102,G-241128-000043,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-11-28 08:20:00.248,2024-12-02 09:05:13.456,0.00,0.00,0.00,USD,
0105433300170-0101,1001173278372009731550113,0105433300170,100117327837200973,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-11-28 08:48:40.688,2024-11-29 13:09:00.532,0.00,0.00,0.00,USD,
0105434000027-0101,1001173338644748401003538,0105434000027,100117333864474840,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-12-05 08:14:08.450,2024-12-06 13:11:28.743,0.00,0.00,0.00,USD,
0105433700034-0101,1001173312671150721875710,0105433700034,100117331267115072,,ORDER_ON_HOLD,RENTAL,WP_113819,1,0.00,0.00,2024-12-02 08:05:12.157,2024-12-03 06:04:10.433,0.00,0.00,0.00,USD,
0105433200028-0101,1001173266970189141553837,0105433200028,100117326697018914,,INSTALL_COMPLETED,RENTAL,WP_113785,1,0.00,0.00,2024-11-27 01:08:22.610,2024-11-28 13:12:59.638,0.00,0.00,0.00,USD,
0105433300165-0101,1001173278371239111379792,0105433300165,100117327837123911,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-11-28 08:48:33.022,2024-11-29 13:09:38.046,0.00,0.00,0.00,USD,
0105434000025-0101,1001173338644202841684208,0105434000025,100117333864420284,,INSTALL_COMPLETED,RENTAL,WP_113643,1,0.00,0.00,2024-12-05 08:14:02.739,2024-12-06 13:11:39.870,0.00,0.00,0.00,USD,
0105433900018-0101,1001173330095564541015630,0105433900018,100117333009556454,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-12-04 08:29:16.629,2024-12-05 13:16:05.796,0.00,0.00,0.00,USD,
0105433800013-0101,1001173321350794011340646,0105433800013,100117332135079401,,ORDER_ON_HOLD,RENTAL,WP_113786,1,0.00,0.00,2024-12-03 08:11:48.321,2024-12-04 10:24:53.460,0.00,0.00,0.00,USD,
0105433800010-0101,1001173321349753431577051,0105433800010,100117332134975343,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-12-03 08:11:39.230,2024-12-04 13:12:36.479,0.00,0.00,0.00,USD,
0105434000024-0101,1001173338643947831353859,0105434000024,100117333864394783,,INSTALL_COMPLETED,RENTAL,WP_113785,1,0.00,0.00,2024-12-05 08:14:00.289,2024-12-06 06:21:21.132,0.00,0.00,0.00,USD,
0105434000007-0101,1001173338640201701899763,0105434000007,100117333864020170,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-12-05 08:13:22.536,2024-12-06 13:13:12.249,0.00,0.00,0.00,USD,
0105434000030-0101,1001173338645622211794448,0105434000030,100117333864562221,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-12-05 08:14:17.063,2024-12-06 13:11:23.176,0.00,0.00,0.00,USD,
0105434000034-0101,1001173338646700531297040,0105434000034,100117333864670053,,INSTALL_COMPLETED,RENTAL,WP_113643,1,0.00,0.00,2024-12-05 08:14:27.569,2024-12-06 13:11:03.242,0.00,0.00,0.00,USD,
0105434000035-0101,1001173338646906731571461,0105434000035,100117333864690673,,INSTALL_COMPLETED,RENTAL,WP_113820,1,0.00,0.00,2024-12-05 08:14:29.958,2024-12-06 13:10:57.765,0.00,0.00,0.00,USD,
0105434000038-0101,1001173338647759021004842,0105434000038,100117333864775902,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-12-05 08:14:38.366,2024-12-06 13:10:40.724,0.00,0.00,0.00,USD,
0105434000042-0101,1001173338648686031959764,0105434000042,100117333864868603,,INSTALL_COMPLETED,RENTAL,WP_113780,1,0.00,0.00,2024-12-05 08:14:47.432,2024-12-06 13:10:20.866,0.00,0.00,0.00,USD,
0105433900020-0101,1001173330095999111293806,0105433900020,100117333009599911,,INSTALL_COMPLETED,RENTAL,WP_113816,1,0.00,0.00,2024-12-04 08:29:20.691,2024-12-05 13:15:49.554,0.00,0.00,0.00,USD,
0105433100016-0401,S-241126-000010,0105433100016,G-241126-000004,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-26 07:21:33.358,2024-12-30 09:09:51.686,0.00,0.00,0.00,USD,
0105432600033-0101,1001173217933747831315851,0105432600033,100117321793374783,,INSTALL_COMPLETED,RENTAL,WP_113727,1,0.00,0.00,2024-11-21 08:55:38.170,2024-11-22 13:11:01.406,0.00,0.00,0.00,USD,
0105431800031-0101,1001173148547144911774584,0105431800031,100117314854714491,,INSTALL_COMPLETED,RENTAL,WP_113786,1,0.00,0.00,2024-11-13 08:11:12.357,2024-11-14 13:10:29.483,0.00,0.00,0.00,USD,
0105433100016-0501,S-241126-000011,0105433100016,G-241126-000004,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-26 07:21:33.358,2024-12-30 09:09:51.292,0.00,0.00,0.00,USD,
0105432600026-0101,1001173217932611911731215,0105432600026,100117321793261191,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-11-21 08:55:26.722,2024-11-22 13:11:36.655,0.00,0.00,0.00,USD,
0105432000061-0101,1001173166110387511173628,0105432000061,100117316611038751,,SUSPENDED,RENTAL,WP_113781,1,0.00,0.00,2024-11-15 08:58:24.568,2024-11-15 08:58:25.748,0.00,0.00,0.00,USD,
0105432500026-0101,1001173206163625541668007,0105432500026,100117320616362554,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-11-20 00:13:57.584,2024-11-20 02:14:51.986,0.00,0.00,0.00,USD,
0105432300062-0101,1001173192282862601239482,0105432300062,100117319228286260,,INSTALL_COMPLETED,RENTAL,WP_113793,1,0.00,0.00,2024-11-18 09:40:30.569,2024-11-19 13:09:11.108,0.00,0.00,0.00,USD,
0105432500027-0101,1001173206164919621592910,0105432500027,100117320616491962,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-11-20 00:14:10.710,2024-11-20 06:17:36.791,0.00,0.00,0.00,USD,
0105432000073-0101,1001173166112882601050914,0105432000073,100117316611288260,,SUSPENDED,RENTAL,WP_113786,1,0.00,0.00,2024-11-15 08:58:49.445,2024-11-15 08:58:50.554,0.00,0.00,0.00,USD,
0105432000077-0101,1001173166113927301242512,0105432000077,100117316611392730,,SUSPENDED,RENTAL,WP_113781,1,0.00,0.00,2024-11-15 08:59:00.129,2024-11-15 08:59:01.257,0.00,0.00,0.00,USD,
0105432000066-0101,1001173166111308941016472,0105432000066,100117316611130894,,BOOKING_CONFIRMED,RENTAL,WP_113780,1,0.00,0.00,2024-11-15 08:58:33.740,2024-11-17 09:04:54.249,0.00,0.00,0.00,USD,
0105432000064-0101,1001173166110981501019958,0105432000064,100117316611098150,,BOOKING_CONFIRMED,RENTAL,WP_113792,1,0.00,0.00,2024-11-15 08:58:30.574,2024-11-17 09:04:54.501,0.00,0.00,0.00,USD,
0105433300001-0101,S-241128-000001,0105433300001,G-241128-000006,,BOOKING_SCHEDULED,RENTAL,WP_113725,1,0.00,0.00,2024-11-28 00:47:29.358,2024-11-28 00:47:30.452,0.00,0.00,0.00,USD,
0105432000072-0101,1001173166112739031019194,0105432000072,100117316611273903,,INSTALL_COMPLETED,RENTAL,WP_113819,1,0.00,0.00,2024-11-15 08:58:48.080,2024-11-18 01:45:51.238,0.00,0.00,0.00,USD,
0105433100016-0201,S-241126-000008,0105433100016,G-241126-000004,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-26 07:21:33.358,2024-12-30 09:09:51.622,0.00,0.00,0.00,USD,
0105432500094-0101,1001173206454749841436493,0105432500094,100117320645474984,,BOOKING_CONFIRMED,RENTAL,WP_113819,1,0.00,0.00,2024-11-20 01:02:28.963,2024-11-20 01:02:29.512,0.00,0.00,0.00,USD,
0105433100016-0101,S-241126-000007,0105433100016,G-241126-000004,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-26 07:21:33.356,2024-12-30 09:09:51.494,0.00,0.00,0.00,USD,
0105433000008-0402,S-241125-000011,0105433000008,G-241125-000012,,BOOKING_CONFIRMED,PURCHASE,WP_113783,1,1350.00,0.00,2024-11-25 01:22:38.194,2024-12-08 09:04:58.464,0.00,1350.00,0.00,USD,
0105421100019-0101,1001172221907594941113782,0105421100019,100117222190759494,,CANCELLATION_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-07-29 02:11:17.115,2024-11-25 06:54:39.665,0.00,0.00,0.00,USD,
0105433000008-0102,S-241125-000008,0105433000008,G-241125-000012,,BOOKING_CONFIRMED,PURCHASE,WP_113627,1,1520.00,0.00,2024-11-25 01:22:38.193,2024-12-08 09:04:58.422,0.00,1520.00,0.00,USD,
0105432500104-0101,1001173206458828331065296,0105432500104,100117320645882833,,ORDER_ON_HOLD,RENTAL,WP_113627,1,0.00,0.00,2024-11-20 01:03:09.892,2024-11-21 09:42:08.567,0.00,0.00,0.00,USD,
0105432500097-0101,1001173206455785631878586,0105432500097,100117320645578563,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-11-20 01:02:40.212,2024-11-21 13:09:24.649,0.00,0.00,0.00,USD,
0105433000008-0602,S-241125-000013,0105433000008,G-241125-000012,,BOOKING_CONFIRMED,PURCHASE,WP_113785,1,1520.00,0.00,2024-11-25 01:22:38.194,2024-12-08 09:04:58.844,0.00,1520.00,0.00,USD,
0105433000008-0302,S-241125-000010,0105433000008,G-241125-000012,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-11-25 01:22:38.193,2024-12-08 09:04:58.508,0.00,1350.00,0.00,USD,
0105433400056-0101,1001173286889328521142360,0105433400056,100117328688932852,,BOOKING_CONFIRMED,RENTAL,WP_113785,1,0.00,0.00,2024-11-29 08:28:16.768,2024-12-01 09:04:57.919,0.00,0.00,0.00,USD,
0105433100016-0301,S-241126-000009,0105433100016,G-241126-000004,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-26 07:21:33.358,2024-12-30 09:09:51.559,0.00,0.00,0.00,USD,
0105433400047-0101,1001173286886848821944723,0105433400047,100117328688684882,,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-11-29 08:27:49.914,2024-12-01 09:05:01.199,0.00,0.00,0.00,USD,
0105433300103-0101,1001173278350119811249128,0105433300103,100117327835011981,,INSTALL_COMPLETED,RENTAL,WP_113643,1,0.00,0.00,2024-11-28 08:45:03.104,2024-11-29 13:14:42.564,0.00,0.00,0.00,USD,
0105432300015-0102,S-241118-000020,0105432300015,G-241118-000047,,ORDER_ON_HOLD,PURCHASE,WP_113725,1,1350.00,0.00,2024-11-18 05:25:19.589,2024-11-28 00:12:23.061,0.00,1350.00,0.00,USD,
0105433300104-0101,1001173278350516001446149,0105433300104,100117327835051600,,INSTALL_COMPLETED,RENTAL,WP_113727,1,0.00,0.00,2024-11-28 08:45:06.104,2024-11-29 01:47:44.589,0.00,0.00,0.00,USD,
0105433300105-0101,1001173278350706001729384,0105433300105,100117327835070600,,INSTALL_COMPLETED,RENTAL,WP_113819,1,0.00,0.00,2024-11-28 08:45:07.638,2024-11-29 13:14:34.640,0.00,0.00,0.00,USD,
0105433300167-0101,1001173278371517211298043,0105433300167,100117327837151721,,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-11-28 08:48:35.798,2024-11-28 08:48:36.191,0.00,0.00,0.00,USD,
0105433200029-0101,1001173266971215441708555,0105433200029,100117326697121544,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-11-27 01:08:32.841,2024-11-28 13:12:52.404,0.00,0.00,0.00,USD,
0105433400046-0101,1001173286886637641580999,0105433400046,100117328688663764,,ORDER_ON_HOLD,RENTAL,WP_113713,1,0.00,0.00,2024-11-29 08:27:46.865,2024-12-02 07:24:15.028,0.00,0.00,0.00,USD,
0105433300106-0101,1001173278350881801304227,0105433300106,100117327835088180,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-11-28 08:45:09.396,2024-11-29 13:14:26.660,0.00,0.00,0.00,USD,
0105433300111-0101,1001173278351660621636301,0105433300111,100117327835166062,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-11-28 08:45:17.201,2024-11-29 13:13:46.639,0.00,0.00,0.00,USD,
0105433000008-0202,S-241125-000009,0105433000008,G-241125-000012,,BOOKING_CONFIRMED,PURCHASE,WP_113729,1,1520.00,0.00,2024-11-25 01:22:38.193,2024-12-08 09:04:58.378,0.00,1520.00,0.00,USD,
0105433000008-0502,S-241125-000012,0105433000008,G-241125-000012,,INSTALL_COMPLETED,PURCHASE,WP_113637,1,1350.00,0.00,2024-11-25 01:22:38.194,2024-12-08 23:59:01.076,0.00,1350.00,0.00,USD,
0105431900005-0101,S-241114-000005,0105431900005,G-241114-000006,,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-11-14 01:54:15.976,2024-11-21 09:05:09.019,0.00,0.00,0.00,USD,
0105431800033-0101,1001173148547476341741590,0105431800033,100117314854747634,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-11-13 08:11:15.519,2024-11-14 13:10:13.345,0.00,0.00,0.00,USD,
0105431800034-0101,1001173148547624201753768,0105431800034,100117314854762420,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-11-13 08:11:17.212,2024-11-14 13:10:05.059,0.00,0.00,0.00,USD,
0105431800054-0202,S-241113-000005,0105431800054,G-241113-000004,,BOOKING_SCHEDULED,PURCHASE,WP_113725,1,1350.00,0.00,2024-11-13 08:55:13.893,2024-11-13 08:55:16.927,0.00,1350.00,0.00,USD,
0105431800035-0101,1001173148547798821593853,0105431800035,100117314854779882,,INSTALL_COMPLETED,RENTAL,WP_113729,1,0.00,0.00,2024-11-13 08:11:18.707,2024-11-14 13:09:56.586,0.00,0.00,0.00,USD,
0105431800041-0101,1001173148548678741199730,0105431800041,100117314854867874,,INSTALL_COMPLETED,RENTAL,WP_113819,1,0.00,0.00,2024-11-13 08:11:27.500,2024-11-14 13:09:22.959,0.00,0.00,0.00,USD,
0105431800042-0101,1001173148548816401830180,0105431800042,100117314854881640,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-11-13 08:11:29.083,2024-11-14 13:09:16.342,0.00,0.00,0.00,USD,
0105431800051-0101,1001173148550154711563809,0105431800051,100117314855015471,,ORDER_ON_HOLD,RENTAL,WP_113783,1,0.00,0.00,2024-11-13 08:11:42.237,2024-11-14 08:37:01.463,0.00,0.00,0.00,USD,
0105431900009-0101,S-241114-000009,0105431900009,G-241114-000011,,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-11-14 02:10:22.039,2024-11-27 09:06:30.649,0.00,0.00,0.00,USD,
0105431800037-0101,1001173148548073601235568,0105431800037,100117314854807360,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-11-13 08:11:21.650,2024-11-14 13:09:48.180,0.00,0.00,0.00,USD,
0105431800052-0101,1001173148550323121423266,0105431800052,100117314855032312,,BOOKING_CONFIRMED,RENTAL,WP_113727,1,0.00,0.00,2024-11-13 08:11:43.976,2024-11-13 08:11:44.240,0.00,0.00,0.00,USD,
0105431800043-0101,1001173148549022321128572,0105431800043,100117314854902232,,INSTALL_COMPLETED,RENTAL,WP_113780,1,0.00,0.00,2024-11-13 08:11:30.910,2024-11-14 13:09:08.043,0.00,0.00,0.00,USD,
0105431800038-0101,1001173148548234921400239,0105431800038,100117314854823492,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-11-13 08:11:23.024,2024-11-14 13:09:39.833,0.00,0.00,0.00,USD,
0105431800047-0101,1001173148549580711846456,0105431800047,100117314854958071,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-11-13 08:11:36.693,2024-11-14 13:08:34.474,0.00,0.00,0.00,USD,
0105431800036-0101,1001173148547938011420773,0105431800036,100117314854793801,,ORDER_ON_HOLD,RENTAL,WP_113782,1,0.00,0.00,2024-11-13 08:11:20.073,2024-11-14 07:29:14.780,0.00,0.00,0.00,USD,
0105431800044-0101,1001173148549154001341665,0105431800044,100117314854915400,,INSTALL_COMPLETED,RENTAL,WP_113785,1,0.00,0.00,2024-11-13 08:11:32.228,2024-11-14 13:08:59.631,0.00,0.00,0.00,USD,
0105431800054-0302,S-241113-000006,0105431800054,G-241113-000004,,BOOKING_SCHEDULED,PURCHASE,WP_113725,1,1350.00,0.00,2024-11-13 08:55:13.893,2024-11-13 08:55:17.347,0.00,1350.00,0.00,USD,
0105431800040-0101,1001173148548538601361468,0105431800040,100117314854853860,,INSTALL_COMPLETED,RENTAL,WP_113786,1,0.00,0.00,2024-11-13 08:11:26.057,2024-11-14 13:09:31.291,0.00,0.00,0.00,USD,
0105431800048-0101,1001173148549725931608485,0105431800048,100117314854972593,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-11-13 08:11:38.171,2024-11-14 13:08:25.652,0.00,0.00,0.00,USD,
0105431800045-0101,1001173148549279401682948,0105431800045,100117314854927940,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-11-13 08:11:33.755,2024-11-14 13:08:51.238,0.00,0.00,0.00,USD,
0105431800049-0101,1001173148549888841500853,0105431800049,100117314854988884,,INSTALL_COMPLETED,RENTAL,WP_113780,1,0.00,0.00,2024-11-13 08:11:39.566,2024-11-14 13:08:16.946,0.00,0.00,0.00,USD,
0105431800046-0101,1001173148549445911154825,0105431800046,100117314854944591,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-11-13 08:11:35.099,2024-11-14 13:08:42.728,0.00,0.00,0.00,USD,
0105431800050-0101,1001173148550018431523554,0105431800050,100117314855001843,,INSTALL_COMPLETED,RENTAL,WP_113627,1,0.00,0.00,2024-11-13 08:11:40.861,2024-11-14 13:08:07.298,0.00,0.00,0.00,USD,
0105431800054-0102,S-241113-000004,0105431800054,G-241113-000004,,BOOKING_SCHEDULED,PURCHASE,WP_113725,1,1350.00,0.00,2024-11-13 08:55:13.893,2024-11-13 08:55:16.441,0.00,1350.00,0.00,USD,
0105431900003-0101,S-241114-000003,0105431900003,G-241114-000004,,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-11-14 01:12:35.220,2024-11-29 09:03:58.365,0.00,0.00,0.00,USD,
0105431900011-0102,S-241114-000001,0105431900011,G-241114-000001,,BOOKING_CONFIRMED,PURCHASE,WP_113637,1,1350.00,0.00,2024-11-14 02:42:34.422,2024-11-29 09:03:58.419,0.00,1350.00,0.00,USD,
0105431900013-0301,S-241114-000005,0105431900013,G-241114-000004,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-11-14 04:18:44.486,2024-11-22 03:59:46.276,0.00,0.00,0.00,USD,
0105431800055-0202,S-241113-000008,0105431800055,G-241113-000005,,INSTALL_COMPLETED,PURCHASE,WP_113637,1,1350.00,0.00,2024-11-13 09:04:51.067,2024-11-22 04:00:08.844,0.00,1350.00,0.00,USD,
0105431800055-0302,S-241113-000009,0105431800055,G-241113-000005,,BOOKING_CONFIRMED,PURCHASE,WP_113637,1,1350.00,0.00,2024-11-13 09:04:51.067,2024-11-21 09:05:09.566,0.00,1350.00,0.00,USD,
0105431900001-0101,S-241114-000001,0105431900001,G-241114-000002,,CANCELLATION_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-11-14 00:09:35.376,2024-11-14 00:58:56.775,0.00,0.00,0.00,USD,
0105431900004-0101,S-241114-000004,0105431900004,G-241114-000005,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-11-14 01:12:36.618,2024-11-15 13:13:41.325,0.00,0.00,0.00,USD,
0105431900002-0102,S-241114-000002,0105431900002,G-241114-000003,,CANCELLATION_COMPLETED,PURCHASE,WP_113627,1,1520.00,0.00,2024-11-14 00:19:02.229,2024-11-14 01:18:22.393,0.00,1520.00,0.00,USD,
0105431900008-0102,S-241114-000008,0105431900008,G-241114-000009,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-11-14 02:09:19.638,2024-11-28 09:05:00.994,0.00,1350.00,0.00,USD,
0105431900007-0101,S-241114-000007,0105431900007,G-241114-000008,,WORK_IN_PROGRESS,RENTAL,WP_113818,1,0.00,0.00,2024-11-14 02:00:23.558,2024-11-29 07:41:22.145,0.00,0.00,0.00,USD,
