id,service_type,order_id,order_item_id,customer_service_ticket_id,booking_id,outbound_delivery_id,billing_id,work_id,service_status_code,service_create_time,service_update_time,service_cancel_time,create_time,update_time,customer_service_id,service_complete_time
1YtLE34ubIX,INSTALL,0105433300177,0105433300177-0202,,,1YtLE3oaTzm,,,SHIPPING_SCHEDULED,2024-11-28 10:44:03.021,2024-11-28 10:44:03.217,,2024-11-28 10:44:03.021,2024-11-28 10:44:03.217,,
1YtLE4d8cQm,INSTALL,0105433300177,0105433300177-0302,,,1YtLE5E0w3l,,,SHIPPING_SCHEDULED,2024-11-28 10:44:03.360,2024-11-28 10:44:03.522,,2024-11-28 10:44:03.360,2024-11-28 10:44:03.522,,
1YtLECPghcO,INSTALL,0105433300177,0105433300177-0402,,,1YtLED1z0ps,,,SHIPPING_SCHEDULED,2024-11-28 10:44:05.060,2024-11-28 10:44:05.228,,2024-11-28 10:44:05.060,2024-11-28 10:44:05.228,,
1YhWk1xruNI,INSTALL,0105432600014,0105432600014-0202,,2024112109bbb0e424f84716acd171f64ade0987,1YhWk2O7pvP,,20241121976e8b5b8d6e4aef9e4306b7a63d203c,SERVICE_CANCELED,2024-11-21 07:53:55.880,2025-02-06 04:34:36.403,2025-02-06 04:34:36.402,2024-11-21 07:53:55.880,2025-02-06 04:34:36.403,,
1YfONCW9bt8,INSTALL,0105432500079,0105432500079-0101,,2024112053a941bdc0cf499c877e63ffd5f37f1c,1YfONDCOfpg,,202411208dacaf3cad9e496aa6b282a215162b97,SERVICE_COMPLETED,2024-11-20 01:01:37.092,2024-11-21 13:11:28.296,,2024-11-20 01:01:37.092,2024-11-21 13:11:28.296,,
1YhWNeTRiZK,INSTALL,0105432600013,0105432600013-0101,,20241121edfdc987603f4c6d81641dffe0e8c0ac,1YhWNf244u5,,2024112152965367ab244b7b84d489eb9434771e,BOOKING_CONFIRMED,2024-11-21 07:48:52.822,2024-12-27 09:09:33.470,,2024-11-21 07:48:52.822,2024-12-27 09:09:33.470,,
1Z38zz7LwNV,INSTALL,0105433900011,0105433900011-0101,,20241204b27c8c1ba7c84046ac36854c9a798603,1Z3900MYhVk,,2024120463829e28fcfd4bf3b536fc5f0c924b7e,SERVICE_COMPLETED,2024-12-04 08:29:00.524,2024-12-05 13:17:03.353,,2024-12-04 08:29:00.524,2024-12-05 13:17:03.353,,
1YsrfT4hi8r,INSTALL,0105433300005,0105433300005-0102,,,1YsrfTm6mxP,,,SHIPPING_SCHEDULED,2024-11-28 03:50:25.790,2024-11-28 03:50:25.985,,2024-11-28 03:50:25.790,2024-11-28 03:50:25.985,,
1YsrfYRNabe,INSTALL,0105433300007,0105433300007-0101,,,1YsrfZ4F5KD,,,SHIPPING_SCHEDULED,2024-11-28 03:50:26.961,2024-11-28 03:50:27.132,,2024-11-28 03:50:26.961,2024-11-28 03:50:27.132,,
1Yr1Do8IxFO,INSTALL,0105433200031,0105433200031-0101,,20241127a62e6e218e7842bdad0f198ced262e4b,1Yr1DoiZq6j,,202411270fe9208a2a4746dfb33b7d8b144705d4,SERVICE_SCHEDULED,2024-11-27 01:08:54.716,2024-11-28 13:12:44.957,,2024-11-27 01:08:54.716,2024-11-28 13:12:44.957,,
1YhbAQmEPLy,INSTALL,0105432600043,0105432600043-0101,,20241121ded0225282384d069def18e80219b2c4,1YhbAR8nXlc,,20241121ccafd0accaf649078c55f881f5766786,SERVICE_SCHEDULED,2024-11-21 08:55:51.869,2024-11-22 01:11:44.821,,2024-11-21 08:55:51.869,2024-11-22 01:11:44.821,,
1YhbAci0dFO,INSTALL,0105432600045,0105432600045-0101,,2024112184a7f1c023c044678d9c5584d86b1de7,1YhbAd6v3rX,,2024112121abe730579f45da889426ee8e5b27ba,SERVICE_COMPLETED,2024-11-21 08:55:54.476,2024-11-22 13:09:55.388,,2024-11-21 08:55:54.476,2024-11-22 13:09:55.388,,
1Yr1BRD9KsY,INSTALL,0105433200028,0105433200028-0101,,20241127bb8695c38e8e47b784e7e9e86dce291f,1Yr1BRt8PX5,,20241127f9695b1dffd74228b84d547afbe6a611,SERVICE_COMPLETED,2024-11-27 01:08:22.624,2024-11-28 13:12:59.655,,2024-11-27 01:08:22.624,2024-11-28 13:12:59.655,,
1YhbAKowH6R,INSTALL,0105432600042,0105432600042-0101,,202411210930726b93434afda033f0b97eb451b4,1YhbALCvPBt,,2024112173f2dd1287da4a4a8c7601122664d0ee,SERVICE_COMPLETED,2024-11-21 08:55:50.568,2024-11-22 13:10:12.378,,2024-11-21 08:55:50.568,2024-11-22 13:10:12.378,,
1Z38zfQDae5,INSTALL,0105433900009,0105433900009-0101,,202412048881fc1978cc4b859e5122002302c536,1Z38zgwSHjq,,202412040e57b8090de449d387882bd835f37202,SERVICE_COMPLETED,2024-12-04 08:28:56.222,2024-12-05 13:17:19.525,,2024-12-04 08:28:56.222,2024-12-05 13:17:19.525,,
1YznX6sM2ZD,INSTALL,0105433700052,0105433700052-0101,,2024120274707ce6837244c7b07b54469f89cc44,1YznX7vMumZ,,20241202847a8fad48864a2d90682bb7cd0a2166,SERVICE_COMPLETED,2024-12-02 08:05:48.494,2024-12-03 13:10:48.868,,2024-12-02 08:05:48.494,2024-12-03 13:10:48.868,,
1YhbADwvvXP,INSTALL,0105432600041,0105432600041-0101,,20241121553a042148464c06a070a1be8b817816,1YhbAEMykwm,,20241121929ca8dc4b454ecf8836703bf11cc5a4,SERVICE_COMPLETED,2024-11-21 08:55:49.068,2024-11-22 13:10:19.242,,2024-11-21 08:55:49.068,2024-11-22 13:10:19.242,,
1Z6OELa6GhJ,INSTALL,0105434100019,0105434100019-0101,,202412061e8faca30d714b5385433710cce14e1b,1Z6OEMDjLQ4,,2024120622a93aa1b4114552a3be781d89fed1af,BOOKING_CONFIRMED,2024-12-06 07:24:58.309,2024-12-08 09:05:08.322,,2024-12-06 07:24:58.309,2024-12-08 09:05:08.322,,
1YznWm17Zbm,INSTALL,0105433700050,0105433700050-0101,,20241202ff4939bd6a42499091639e08a26a810f,1YznWnKJaaC,,202412029aef6df7bdcd4100abd2b1fc4457edc2,SERVICE_COMPLETED,2024-12-02 08:05:43.938,2024-12-03 13:11:00.116,,2024-12-02 08:05:43.938,2024-12-03 13:11:00.116,,
1YhbA8MdIom,INSTALL,0105432600040,0105432600040-0101,,202411213af415e4c6d94447ac5dd80e321139a5,1YhbA8mOX7t,,20241121a222eecd341940bdab6ce90970c326bb,SERVICE_COMPLETED,2024-11-21 08:55:47.848,2024-11-22 13:10:26.155,,2024-11-21 08:55:47.848,2024-11-22 13:10:26.155,,
1YuqQioQWHA,INSTALL,0105433400057,0105433400057-0101,,202411296278e88a329f4deb8aae9f9c40ad91b9,1YuqQkIdLRX,,2024112957603e770ca840fca21c07c49d72f8a2,BOOKING_CONFIRMED,2024-11-29 08:28:19.152,2024-12-01 09:04:56.830,,2024-11-29 08:28:19.152,2024-12-01 09:04:56.830,,
1YhbA20s6Vc,INSTALL,0105432600039,0105432600039-0101,,2024112115e30c8397b44eca881ce7c9cf761893,1YhbA2NiqKU,,20241121547e4e66c0564fa997aadd49406cd614,SERVICE_COMPLETED,2024-11-21 08:55:46.461,2024-11-22 13:10:33.490,,2024-11-21 08:55:46.461,2024-11-22 13:10:33.490,,
1Z6OEakDjeT,INSTALL,0105434100021,0105434100021-0101,,20241206f8a3383980ac4474bed2926f88906c9f,1Z6OEbLIQ3O,,20241206eaedf86284c5408f9f991c992f6cd31a,BOOKING_CONFIRMED,2024-12-06 07:25:01.620,2024-12-08 09:05:08.656,,2024-12-06 07:25:01.620,2024-12-08 09:05:08.656,,
1Z38yQS5LKk,INSTALL,0105433900005,0105433900005-0101,,202412045762f6c548ca4ee4a5014762e88cb799,1Z38yYJAsy2,,20241204b60637e7838a4e9d8c5c31f0d5bac3f1,SERVICE_COMPLETED,2024-12-04 08:28:39.417,2024-12-05 13:17:51.818,,2024-12-04 08:28:39.417,2024-12-05 13:17:51.818,,
1YznWcMBx06,INSTALL,0105433700049,0105433700049-0101,,202412027a58f253b7e040aaaa915f783119de4f,1YznWdWaP5x,,20241202d40342d718ce46aebcccdf281db40407,SERVICE_COMPLETED,2024-12-02 08:05:41.828,2024-12-03 13:11:06.002,,2024-12-02 08:05:41.828,2024-12-03 13:11:06.002,,
1ZGOEJaL0AK,INSTALL,0105434700061,0105434700061-0101,,20241212328e2ee2919d4a4b90fe66812b2e00d6,1ZGOEKhQWKf,,2024121252a944b9399841d295df26094fa9c410,SERVICE_COMPLETED,2024-12-12 08:01:01.249,2024-12-13 13:10:03.863,,2024-12-12 08:01:01.249,2024-12-13 13:10:03.863,,
1ZAGASqHKYo,INSTALL,0105434300034,0105434300034-0101,,2024120847c1ce6ec84c4dca89f723a634f1efe3,1ZAGATx48X9,,20241208360450b26f0249cab4c9970db43c3186,BOOKING_SCHEDULED,2024-12-08 15:22:34.131,2024-12-08 15:22:34.825,,2024-12-08 15:22:34.131,2024-12-08 15:22:34.825,,
1Z4k9i9LOru,INSTALL,0105434000004,0105434000004-0202,,20241205ccdfe82691e446209c4fd5642528ae46,1Z4k9iwWsoX,,2024120531de5833535d45b0a010f5995e624c43,BOOKING_CONFIRMED,2024-12-05 07:36:34.456,2024-12-13 09:03:23.836,,2024-12-05 07:36:34.456,2024-12-13 09:03:23.836,,
1ZBLz9doIzp,INSTALL,0105434400021,0105434400021-0101,,202412094bbc4d034f884b14b65d5cc55763e22f,1ZBLzBAY6Xo,,2024120975485c05141c4feb8a1cda0b2cb1e234,BOOKING_SCHEDULED,2024-12-09 07:11:35.021,2024-12-09 07:11:35.842,,2024-12-09 07:11:35.021,2024-12-09 07:11:35.842,,
1ZBYDJ1O3D9,INSTALL,0105434400062,0105434400062-0301,,20241209314dbff67a084a13a7d9e0b2a79566b1,1ZBYDKRjtwy,,2024120935124d75e2364bc0b2f36c045a40e9c4,SERVICE_CANCELED,2024-12-09 10:02:42.079,2024-12-11 06:19:43.917,2024-12-11 06:19:43.915,2024-12-09 10:02:42.079,2024-12-11 06:19:43.917,,
1ZBYDFSGWrV,INSTALL,0105434400062,0105434400062-0201,,20241209eccd96defcfa4df09548ccc620e68031,1ZBYDGqumqD,,20241209539dfb5a733e4a11924a4da2530e7f4f,BOOKING_SCHEDULED,2024-12-09 10:02:41.302,2024-12-09 10:02:42.058,,2024-12-09 10:02:41.302,2024-12-09 10:02:42.058,,
1ZDKLEDGcNJ,INSTALL,0105434500046,0105434500046-0102,,20241210ca5dbb73b016409e9b803423db99f2ba,1ZDKLEqfdsP,,20241210917fc59d0b81458da94daa1d3183a79c,BOOKING_SCHEDULED,2024-12-10 11:43:47.388,2024-12-10 11:43:47.828,,2024-12-10 11:43:47.388,2024-12-10 11:43:47.828,,
1ZElPESx0gS,INSTALL,0105434600048,0105434600048-0101,,,,,,SERVICE_CREATED,2024-12-11 08:30:07.643,2024-12-11 08:30:07.645,,2024-12-11 08:30:07.643,2024-12-11 08:30:07.645,,
1ZGODUm8jSS,INSTALL,0105434700057,0105434700057-0101,,20241212828a5ffd93604ebda718c8a972742439,1ZGODVnprJD,,202412128669be00472746fdaa30732be80c48ff,SERVICE_COMPLETED,2024-12-12 08:00:50.153,2024-12-13 13:10:37.561,,2024-12-12 08:00:50.153,2024-12-13 13:10:37.561,,
1ZGODgo6ZJc,INSTALL,0105434700058,0105434700058-0101,,20241212013c3e15c5414b5599f4243389bdc605,1ZGODi2rF7q,,2024121239e41c57e69548c3b119dc7e72582606,SERVICE_COMPLETED,2024-12-12 08:00:52.779,2024-12-13 13:10:29.117,,2024-12-12 08:00:52.779,2024-12-13 13:10:29.117,,
1ZI3nWCq9Qy,INSTALL,0105434800019,0105434800019-0101,,,,,,SERVICE_CREATED,2024-12-13 08:10:18.678,2024-12-13 08:10:18.681,,2024-12-13 08:10:18.678,2024-12-13 08:10:18.681,,
1Z4k9k8XJLh,INSTALL,0105434000004,0105434000004-0302,,20241205bb2f781501df448ebe441a7b3a786f07,1Z4k9ksJbhs,,202412054750addaab354ce49588d25db16d0595,BOOKING_CONFIRMED,2024-12-05 07:36:34.892,2024-12-13 09:03:23.780,,2024-12-05 07:36:34.892,2024-12-13 09:03:23.780,,
1ZL7Kzce3dh,INSTALL,0105435000001,0105435000001-0102,,,,,,SERVICE_CREATED,2024-12-15 04:22:39.863,2024-12-15 04:22:39.865,,2024-12-15 04:22:39.863,2024-12-15 04:22:39.865,,
1Z88ACvy3rz,INSTALL,0105434200018,0105434200018-0202,,2024120733d6bfd32481412e87c107379b374a42,1Z88ADLkkKi,,2024120738d6794716db4b069a9e50618b72bd31,BOOKING_CONFIRMED,2024-12-07 08:35:21.033,2024-12-18 09:04:00.708,,2024-12-07 08:35:21.033,2024-12-18 09:04:00.708,,
1ZS1dsfbSVC,INSTALL,0105435400066,0105435400066-0101,,,,,,SERVICE_CREATED,2024-12-19 08:16:12.300,2024-12-19 08:16:12.303,,2024-12-19 08:16:12.300,2024-12-19 08:16:12.303,,
1ZGBqif6Ifp,INSTALL,0105434700011,0105434700011-0102,,2024121259a434b76664428e872bfaa143923e03,1ZGBqjOmlvQ,,20241212a25601f3636147c3941a3c9d9667fee4,BOOKING_CONFIRMED,2024-12-12 05:07:46.303,2024-12-19 09:05:08.515,,2024-12-12 05:07:46.303,2024-12-19 09:05:08.515,,
1ZAJ5UfZ8kX,INSTALL,0105434300035,0105434300035-0102,,202412088cf6789df1d342a5a9389ba47728c064,1ZAJ5VJGB4H,,2024120869c190408f8145a9976320809003275c,BOOKING_SCHEDULED,2024-12-08 16:03:25.680,2024-12-08 16:03:26.041,,2024-12-08 16:03:25.680,2024-12-08 16:03:26.041,,
1YsrfW5naLr,INSTALL,0105433300006,0105433300006-0101,,,1YsrfWoIqCI,,,SHIPPING_SCHEDULED,2024-11-28 03:50:26.450,2024-11-28 03:50:26.638,,2024-11-28 03:50:26.450,2024-11-28 03:50:26.638,,
1Yr1AhCQfcF,INSTALL,0105433200027,0105433200027-0101,,20241127845e95936d5e4653a4e659083cf6eaeb,1Yr1Ahqi9W9,,20241127a2f4d98d7c6545768fa075dbaaf5459c,SERVICE_COMPLETED,2024-11-27 01:08:12.574,2024-11-28 13:13:06.769,,2024-11-27 01:08:12.574,2024-11-28 13:13:06.769,,
1Z88AEFiXM4,INSTALL,0105434200018,0105434200018-0302,,202412071fbc4652025145c5887c18e8f7a8765e,1Z88AEg4Q3X,,20241207e5e2d8c3f70f45feb87aa2c1174ec8cd,BOOKING_CONFIRMED,2024-12-07 08:35:21.324,2024-12-18 09:04:00.895,,2024-12-07 08:35:21.324,2024-12-18 09:04:00.895,,
1Z4k9nvZB6t,INSTALL,0105434000004,0105434000004-0502,,20241205127597c41c0c4e68912dad6a344144ae,1Z4k9oZfUoE,,202412051bd66b787f3745ef9944275c46bf7a06,SERVICE_COMPLETED,2024-12-05 07:36:35.719,2024-12-06 05:42:15.144,,2024-12-05 07:36:35.719,2024-12-06 05:42:15.144,,
1YuqQsajiGI,INSTALL,0105433400058,0105433400058-0101,,202411298fc574e2edd24de0bd44e2f07d338b14,1YuqQtyyxY6,,20241129877f7e64b2a344d7bd145718819984d7,SERVICE_SCHEDULED,2024-11-29 08:28:21.288,2024-12-02 04:18:18.542,,2024-11-29 08:28:21.288,2024-12-02 04:18:18.542,,
1YhbAw3VuJj,INSTALL,0105432600048,0105432600048-0101,,20241121702b5e51c2d14f3e8c61b01ad4309eea,1YhbAwRDQwz,,2024112118fca18344714de8824e0970b7457cbd,SERVICE_COMPLETED,2024-11-21 08:55:58.701,2024-11-22 13:09:34.648,,2024-11-21 08:55:58.701,2024-11-22 13:09:34.648,,
1ZReb4jXT34,INSTALL,0105435400004,0105435400004-0101,,20241219b34975c2a0874df288392460f541b9f3,1ZReb8Q2Dac,,20241219c373d49ca55f4411a7a6c5838e0e277f,SERVICE_CANCELED,2024-12-19 02:53:43.088,2024-12-19 02:55:21.577,2024-12-19 02:55:21.572,2024-12-19 02:53:43.088,2024-12-19 02:55:21.577,,
1YhbAocXL3M,INSTALL,0105432600047,0105432600047-0101,,20241121318881a8aa34430b9347bf0e1b685bd6,1YhbAoz6TBq,,20241121fec85dea444b4bae8649532f634e4428,SERVICE_COMPLETED,2024-11-21 08:55:57.077,2024-11-22 13:09:41.512,,2024-11-21 08:55:57.077,2024-11-22 13:09:41.512,,
1ZI49eDYXVJ,INSTALL,0105434800020,0105434800020-0101,,20241213d071ead231f94b82999ab48ddb50b16f,1ZI49gG5dG6,,2024121376bd188085e04d2a81fca459d543a4ea,BOOKING_CONFIRMED,2024-12-13 08:15:18.355,2024-12-18 09:04:00.210,,2024-12-13 08:15:18.355,2024-12-18 09:04:00.210,,
1YhbAXGAPYv,INSTALL,0105432600044,0105432600044-0101,,20241121a82c923008874cd0b7f3054d41a0e74b,1YhbAXd1959,,2024112196b0dfeec78c4271b1243865b8073b03,SERVICE_COMPLETED,2024-11-21 08:55:53.285,2024-11-22 13:10:02.678,,2024-11-21 08:55:53.285,2024-11-22 13:10:02.678,,
1ZGBqklfmWq,INSTALL,0105434700011,0105434700011-0202,,,1ZGBqlIru2N,,,SHIPPING_SCHEDULED,2024-12-12 05:07:46.754,2024-12-12 05:07:46.906,,2024-12-12 05:07:46.754,2024-12-12 05:07:46.906,,
1Z39082IXn6,INSTALL,0105433900012,0105433900012-0101,,20241204a09c3b825cfb4e08928026dfc4c426cf,1Z3909bwQGB,,202412045e817f9f634242068304560a3f7ec088,SERVICE_COMPLETED,2024-12-04 08:29:02.470,2024-12-05 13:16:54.970,,2024-12-04 08:29:02.470,2024-12-05 13:16:54.970,,
1Z38z6J4EWE,INSTALL,0105433900007,0105433900007-0101,,20241204de664442597e4b6abccc26cf5a953e44,1Z38z8KoPVw,,2024120413817172185640b8849c3ab400d7d78f,SERVICE_COMPLETED,2024-12-04 08:28:48.553,2024-12-05 13:17:35.487,,2024-12-04 08:28:48.553,2024-12-05 13:17:35.487,,
1ZDL0LjZnFX,INSTALL,0105434500047,0105434500047-0101,,20241210b03df91391a04abbbe9f9cc294a0ef52,1ZDL0NRdO6N,,202412107a5bf1bbe6694a08b9534a5d2d796f63,BOOKING_CONFIRMED,2024-12-10 11:53:04.264,2024-12-18 09:04:00.369,,2024-12-10 11:53:04.264,2024-12-18 09:04:00.369,,
1Z38ytJUdLN,INSTALL,0105433900006,0105433900006-0101,,20241204b579779c49f646f9b9fb9628308e48f0,1Z38yvJooiP,,20241204c4e2d3157673436584d5be3205cafef8,SERVICE_COMPLETED,2024-12-04 08:28:45.714,2024-12-05 13:17:43.697,,2024-12-04 08:28:45.714,2024-12-05 13:17:43.697,,
1YznXGHYna2,INSTALL,0105433700053,0105433700053-0101,,20241202d201efc8925f4f12becb59e4ffda032b,1YznXHhKwwu,,20241202f1d71a9fac2541eab3ce1c067d120fc5,SERVICE_COMPLETED,2024-12-02 08:05:50.548,2024-12-03 13:10:43.354,,2024-12-02 08:05:50.548,2024-12-03 13:10:43.354,,
1ZOicjA7MyD,INSTALL,0105435200041,0105435200041-0101,,20241217af5debd3dc7f4434a3165709dc2c0b39,1ZOickteD0D,,20241217c4da3fcd1ce442228fb5c36ffa5970c2,SERVICE_COMPLETED,2024-12-17 08:27:14.920,2024-12-18 13:10:31.827,,2024-12-17 08:27:14.920,2024-12-18 13:10:31.827,,
1YznWvJENSP,INSTALL,0105433700051,0105433700051-0101,,2024120251b144dbb7484d05ac06ae1e0aaeadbc,1YznWwfsveX,,2024120235314ce174c848f8b377caf011455588,SERVICE_COMPLETED,2024-12-02 08:05:45.967,2024-12-03 13:10:54.536,,2024-12-02 08:05:45.967,2024-12-03 13:10:54.536,,
1Z6OET7b2E0,INSTALL,0105434100020,0105434100020-0101,,20241206b6a1962d0ab54247bfdb5f881afaf4d1,1Z6OEUAUzEB,,20241206af02afbd58d8458a805a0b328f03afc1,BOOKING_CONFIRMED,2024-12-06 07:24:59.955,2024-12-08 09:05:07.059,,2024-12-06 07:24:59.955,2024-12-08 09:05:07.059,,
1Z4k9qQplIA,INSTALL,0105434000004,0105434000004-0602,,20241205f3399e5c7a044142baac36022f4b068d,1Z4k9rFipu5,,2024120567333696ee9d46e582a496fae38e7bcc,SERVICE_COMPLETED,2024-12-05 07:36:36.265,2024-12-06 05:41:34.501,,2024-12-05 07:36:36.265,2024-12-06 05:41:34.501,,
1ZGOF0sRwX2,INSTALL,0105434700064,0105434700064-0101,,,,,,SERVICE_CREATED,2024-12-12 08:01:10.706,2024-12-12 08:01:10.709,,2024-12-12 08:01:10.706,2024-12-12 08:01:10.709,,
1ZBUHsx9pAg,INSTALL,0105434400042,0105434400042-0102,,20241209fece5486da34492f967b0a28bb412f31,1ZBkI50lhL9,,20241209abc39769b24e43ea9e1342fb00933516,BOOKING_CONFIRMED,2024-12-09 09:07:45.627,2024-12-12 09:04:15.460,,2024-12-09 09:07:45.627,2024-12-12 09:04:15.460,,
1Z4k9m2u2cS,INSTALL,0105434000004,0105434000004-0402,,20241205bd10576e13124b46a6bfa3f60f736fc4,1Z4k9mjqLeF,,2024120501172c06e0cf41c18845b5c88ed5bfe3,BOOKING_CONFIRMED,2024-12-05 07:36:35.307,2024-12-13 09:03:23.891,,2024-12-05 07:36:35.307,2024-12-13 09:03:23.891,,
1ZElPUG7z9j,INSTALL,0105434600049,0105434600049-0101,,20241211bff48d191b194eea862d32a657b55560,1ZElPW7vMz1,,202412111707671654e44de0801cd229f2bf6825,SERVICE_COMPLETED,2024-12-11 08:30:11.094,2024-12-12 13:10:27.498,,2024-12-11 08:30:11.094,2024-12-12 13:10:27.498,,
1ZLe8YvYihF,INSTALL,0105435000002,0105435000002-0101,,,,,,SERVICE_CREATED,2024-12-15 12:01:38.936,2024-12-15 12:01:38.938,,2024-12-15 12:01:38.936,2024-12-15 12:01:38.938,,
1ZOiWGnHimU,INSTALL,0105435200014,0105435200014-0101,,20241217cf9a4e60947f48b9a19a50591ca2f33d,1ZOiWJLodWJ,,202412176b89c249d44647cca3f1dd7ccc2ac77f,SERVICE_COMPLETED,2024-12-17 08:25:47.478,2024-12-18 13:13:59.866,,2024-12-17 08:25:47.478,2024-12-18 13:13:59.866,,
1ZBOYlpoYAM,INSTALL,0105434400022,0105434400022-0101,,202412093dbfe293e414479a808a2f69dc28b6ca,1ZBOYnlK1VG,,202412093e57edf6bb7c4fdea6ffd8c2c3d4c244,BOOKING_CONFIRMED,2024-12-09 07:47:36.578,2024-12-18 09:03:58.732,,2024-12-09 07:47:36.578,2024-12-18 09:03:58.732,,
1ZN3LINbLff,INSTALL,0105435100032,0105435100032-0102,,202412167ba3824cdf81431d851834b5b4007f33,1ZN3LJVJUut,,20241216b0b2fb62fff0488798cfe3878c36f994,SERVICE_COMPLETED,2024-12-16 08:21:58.167,2024-12-17 13:10:07.848,,2024-12-16 08:21:58.167,2024-12-17 13:10:07.848,,
1ZOiX0UhfOQ,INSTALL,0105435200017,0105435200017-0101,,20241217c057226d48794812a09e86abae047f89,1ZOiX1z62bV,,2024121759706154fa4d49788433b0e2f8c722d2,SERVICE_COMPLETED,2024-12-17 08:25:57.452,2024-12-18 13:13:38.117,,2024-12-17 08:25:57.452,2024-12-18 13:13:38.117,,
1ZBKI7gyW4g,INSTALL,0105434400017,0105434400017-0101,,20241209106e333836794a9280873298cb794e19,1ZBKIAEZDeu,,20241209496e26a0da1b482dbf82db79fd71ec21,BOOKING_CONFIRMED,2024-12-09 06:47:52.675,2024-12-18 09:04:00.667,,2024-12-09 06:47:52.675,2024-12-18 09:04:00.667,,
1ZRqskUFTUz,REFUND,0105434000004,0105434000004-0502,1ZRqskSpTqd,20241219b1981ee2d046420b95036564d536f7dd,,,20241219bb7c6d7fb88e46a39b36caf32abdf21d,SERVICE_STARTED,2024-12-19 05:45:37.849,2024-12-19 05:45:42.877,,2024-12-19 05:45:37.849,2024-12-19 05:45:42.877,1ZRqskSGHaU,
1ZQ3JssixCn,INSTALL,0105435300012,0105435300012-0102,,202412187f414e2526184d4e8823d0f56dda2797,1ZQ3JuBmEAc,,202412180cd69cf5eca84a90b16a06e62e58f8d0,BOOKING_CONFIRMED,2024-12-18 03:44:28.063,2024-12-23 09:14:25.522,,2024-12-18 03:44:28.063,2024-12-23 09:14:25.522,,
1ZDL0RKjDMl,INSTALL,0105434500048,0105434500048-0101,,2024121048ea06f1cc6f44a196cd09f2ed190cbc,1ZDL0Snk4Hy,,20241210f6f75d5a5be34f43baa4994d164dbbbe,BOOKING_CONFIRMED,2024-12-10 11:53:05.484,2024-12-25 09:10:33.187,,2024-12-10 11:53:05.484,2024-12-25 09:10:33.187,,
1Yj2tfjnyu6,INSTALL,0105432700002,0105432700002-0201,,20241122c315701d8aba41dc9597f1b1503bd9b2,1Yj2tgNM9CQ,,20241122867408246755480a82fbf71f7022a22a,BOOKING_CONFIRMED,2024-11-22 05:51:30.572,2024-11-26 09:04:58.059,,2024-11-22 05:51:30.572,2024-11-26 09:04:58.059,,
1YhbBwEWBXE,INSTALL,0105432600057,0105432600057-0101,,202411212fc9847a836a40a1a4e8feb6b0b845c2,1YhbBwfcu2I,,20241121a9197e3650df46469c5a4ab10822191f,SERVICE_COMPLETED,2024-11-21 08:56:12.284,2024-11-22 13:08:39.629,,2024-11-21 08:56:12.284,2024-11-22 13:08:39.629,,
1Yj2thV5Y2E,INSTALL,0105432700002,0105432700002-0301,,20241122436d71c007244ce898ed6584e5f534c7,1Yj2ti2g8Y1,,202411224729c736446b41ebbcf439febed4bdd6,BOOKING_CONFIRMED,2024-11-22 05:51:30.956,2024-11-26 09:04:58.286,,2024-11-22 05:51:30.956,2024-11-26 09:04:58.286,,
1YhbBUXmCZe,INSTALL,0105432600053,0105432600053-0101,,20241121a20a852ed0824edd956802eac14df4b2,1YhbBV0aW8G,,20241121628baf8c93c9462b84cf31ba5a22bf32,SERVICE_COMPLETED,2024-11-21 08:56:06.235,2024-11-22 13:09:03.591,,2024-11-21 08:56:06.235,2024-11-22 13:09:03.591,,
1YhbAi8NHSp,INSTALL,0105432600046,0105432600046-0101,,20241121ea333915540d4f848c96ad523c86b8e2,1YhbAiXHj06,,202411212663a402465840d0905afd156fa4cddd,SERVICE_COMPLETED,2024-11-21 08:55:55.660,2024-11-22 13:09:48.595,,2024-11-21 08:55:55.660,2024-11-22 13:09:48.595,,
1YhbB9ylckp,INSTALL,0105432600050,0105432600050-0101,,20241121e2a2371b9da54a96a9ba7cdcbaa86730,1YhbBALyTKK,,20241121d965bb0bd60f477084c8981acb8f3796,SERVICE_COMPLETED,2024-11-21 08:56:01.742,2024-11-22 13:09:22.657,,2024-11-21 08:56:01.742,2024-11-22 13:09:22.657,,
1YhbCYk3qdC,INSTALL,0105432600062,0105432600062-0101,,20241121d726bcd0b74b47fc8fbceb0f36789c4b,1YhbCZ9XUOH,,2024112105751edd22794879bed25560bb061335,SERVICE_COMPLETED,2024-11-21 08:56:20.693,2024-11-22 13:08:05.234,,2024-11-21 08:56:20.693,2024-11-22 13:08:05.234,,
1YhbC3Ac2PW,INSTALL,0105432600058,0105432600058-0101,,202411211be4845bcb2649be9e53749d851fb448,1YhbC3bE3vP,,20241121040f674dd0534228843fdfd612708fb4,SERVICE_COMPLETED,2024-11-21 08:56:13.797,2024-11-22 13:08:32.489,,2024-11-21 08:56:13.797,2024-11-22 13:08:32.489,,
1Yj3L9NvVVP,INSTALL,0105432700003,0105432700003-0502,,,1Yj3L9siUMv,,,SHIPPING_SCHEDULED,2024-11-22 05:57:42.697,2024-11-22 05:57:42.818,,2024-11-22 05:57:42.697,2024-11-22 05:57:42.818,,
