id,contract_id,source_status,target_status,event,error_log,create_time
1aPrzxbEoF3,0105501700001-0101-50000A,PENDING_CONFIRMATION,ACTIVE,ACTIVATE_CONTRACT,,2025-01-24 09:37:35.407223
1aQ3N0IGMIh,0105502400028-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-24 12:16:43.267086
1aSUPSDfoCE,0105502000073-0301-30000A,ACTIVE,CONTRACT_ENDED,END_CONTRACT,,2025-01-25 23:30:19.237520
1aSUPTltpI8,0105502000073-0401-30000A,ACTIVE,CONTRACT_ENDED,END_CONTRACT,,2025-01-25 23:30:19.242817
1aUDe4HDkFM,0105502700001-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:30:55.896984
1aUDeNiLWnl,0105502700002-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:00.130457
1aUDedNgrwU,0105502700003-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:03.552847
1aUDep91P6C,0105502700004-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:06.124895
1aUDexjFIGo,0105502700005-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:07.995590
1aUDf3mxAkJ,0105502700006-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:09.314782
1aUDfAd1sIJ,0105502700007-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:10.809921
1aUDfLsqvlA,0105502700008-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:13.272564
1aUDfSMfuU5,0105502700009-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:14.680495
1aUDfYZINlS,0105502700010-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:16.035142
1aUDfh6757p,0105502700011-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:17.897516
1aUDfmiOtkw,0105502700012-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:19.124502
1aUDfsJfLBR,0105502700013-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:20.350322
1aUDg6rv8cc,0105502700014-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:23.525432
1aUDgIUuH2B,0105502700015-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:26.067267
1aUDgVV34T0,0105502700016-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:28.906468
1aUDgdr50sn,0105502700017-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:30.731754
1aUDgrA4Mtm,0105502700018-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:33.638627
1aUDh39vypM,0105502700019-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:36.260249
1aUDhEpIvhz,0105502700020-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:38.809903
1aUDhQqs8zD,0105502700021-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:41.434179
1aUDhdEo7n6,0105502700022-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:44.140994
1aUDhnMIBdd,0105502700023-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:46.350926
1aUDhvspHr1,0105502700024-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:48.220642
1aUDi6BKBZl,0105502700025-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:50.463672
1aUDiFb61yi,0105502700026-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:52.517092
1aUDiP1GVh5,0105502700027-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:54.578106
1aUDiXnykKY,0105502700028-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:56.495814
1aUDigI4UBL,0105502700029-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:31:58.346826
1aUDiqkxVXz,0105502700030-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:32:00.633593
1aUDj17CjaJ,0105502700031-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:32:02.896707
1aUDj9Yk524,0105502700032-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:32:04.741715
1aUDjHpGbnt,0105502700033-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:32:06.547136
1aUDjR1Wk9G,0105502700034-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-27 00:32:08.555536
1aVsTPBs5oy,0105502800001-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:29:52.194888
1aVsTorpajM,0105502800002-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:29:57.800425
1aVsUBFIsYf,0105502800003-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:02.674269
1aVsUNFjgjB,0105502800004-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:05.311116
1aVsUVirbOg,0105502800005-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:07.148927
1aVsUj3RWCV,0105502800006-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:10.069923
1aVsUqkiGaz,0105502800007-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:11.734166
1aVsUx495vq,0105502800008-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:13.116319
1aVsV76nztr,0105502800009-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:15.305550
1aVsVJtbeTh,0105502800010-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:18.098463
1aVsVSwKS2l,0105502800011-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:20.077894
1aVsVaBq2gn,0105502800012-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:21.657018
1aVsVgZvUZm,0105502800013-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:23.062382
1aVsVoE8B10,0105502800014-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:24.722232
1aVsVwTSmXy,0105502800015-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:26.525637
1aVsW7AiJXo,0105502800016-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:28.865405
1aVsWDRsMu1,0105502800017-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:30.241371
1aVsWSefF3Q,0105502800018-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:33.554402
1aVsWYrjsqK,0105502800019-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:34.922892
1aVsWmSbxmf,0105502800020-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:37.880916
1aVsWyCa2wy,0105502800021-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-28 00:30:40.443300
1aXXML1FypQ,0105502900001-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:37.175699
1aXXMlKjGu5,0105502900002-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:42.921598
1aXXMzdJZza,0105502900003-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:46.031500
1aXXNElKoEx,0105502900004-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:49.332188
1aXXNOq5vZ8,0105502900005-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:51.529401
1aXXNahxEnJ,0105502900006-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:54.122909
1aXXNkO1G3L,0105502900007-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:56.243894
1aXXNvpw2P2,0105502900008-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:29:58.739583
1aXXO2PpcMR,0105502900009-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:00.183914
1aXXOANuDLd,0105502900010-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:01.917074
1aXXOL7XZP4,0105502900011-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:04.262197
1aXXOV5UJbr,0105502900012-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:06.436940
1aXXOc1ddXi,0105502900013-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:07.956077
1aXXOjZ8yo9,0105502900014-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:09.597693
1aXXOsZMwII,0105502900015-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:11.565596
1aXXOxpERu0,0105502900016-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:12.713324
1aXXP3Zreti,0105502900017-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:13.974571
1aXXPAIRlRW,0105502900018-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:15.438261
1aXXPFR2j0O,0105502900019-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:16.560889
1aXXPONgvCl,0105502900020-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:18.514391
1aXXPdZgYY8,0105502900021-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:21.835493
1aXXPkEEkG3,0105502900022-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:23.294366
1aXXPxFy77M,0105502900023-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:26.132064
1aXXQ4893FC,0105502900024-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-29 00:30:27.633600
1aZCETZNfwZ,0105503000001-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:11.424917
1aZCFAIvz2j,0105503000002-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:20.748786
1aZCFaFWnS9,0105503000003-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:26.395992
1aZCFpYNOXy,0105503000004-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:29.721321
1aZCFzom4Cx,0105503000005-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:31.967243
1aZCGAhHQFD,0105503000006-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:34.340937
1aZCGLPDBlZ,0105503000007-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:36.677622
1aZCGUHbP0c,0105503000008-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:38.615524
1aZCGeTfdsM,0105503000009-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:40.843270
1aZCGo0Mtax,0105503000010-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:42.929921
1aZCH3FNyqZ,0105503000011-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:46.252648
1aZCHMXBatx,0105503000012-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:50.465826
1aZCHWFWOx0,0105503000013-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:52.586401
1aZCHe0w5qG,0105503000014-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:54.284017
1aZCHqFShjT,0105503000015-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:56.953987
1aZCHyQv415,0105503000016-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:29:58.742020
1aZCI7tdvum,0105503000017-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:00.809819
1aZCIGcNmk1,0105503000018-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:02.714440
1aZCIe7TEOh,0105503000019-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:07.846689
1aZCIv4DoA3,0105503000020-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:11.549849
1aZCJ7j97n9,0105503000021-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:14.315579
1aZCJMgD2dQ,0105503000022-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:17.581688
1aZCJbVXMTS,0105503000023-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-30 00:30:20.818977
1aarBQaHbCr,0105503100001-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:29:50.830253
1aarByeoJJi,0105503100002-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:29:58.301647
1aarCDLbBtN,0105503100003-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:01.444483
1aarCP2Yi80,0105503100004-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:03.994889
1aarCc54Cf0,0105503100005-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:06.848303
1aarClHndQq,0105503100006-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:08.851515
1aarCuN3gWE,0105503100007-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:10.843147
1aarD26xUjU,0105503100008-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:12.526655
1aarDA1YElr,0105503100009-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:14.255627
1aarDOr8g9a,0105503100010-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:17.494828
1aarDet0EsJ,0105503100011-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:21.009403
1aarDoth44X,0105503100012-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:23.181772
1aarDzoD4ar,0105503100013-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:25.567379
1aarEeMTzmN,0105503100016-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:34.422585
1aarF3JCFqe,0105503100018-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:39.869437
1aarFEYiZ8X,0105503100019-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:42.333617
1aarEHZBCrt,0105503100014-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:29.442775
1aarETyW2vD,0105503100015-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:32.154439
1aarEsMmwwn,0105503100017-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:37.483688
1aarFPfX8Kk,0105503100020-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:44.754676
1aarFbTsDwr,0105503100021-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:47.337733
1aarFnmOhKC,0105503100022-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:50.022169
1aarG0dvcrC,0105503100023-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:52.836187
1aarGC5ehEI,0105503100024-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:55.342002
1aarGMLxTwG,0105503100025-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:57.572959
1aarGWJiWAa,0105503100026-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:30:59.749930
1aarGh3LsDh,0105503100027-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:02.095681
1aarGqfLbbc,0105503100028-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:04.193185
1aarH2Jkjew,0105503100029-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:06.736664
1aarHA9i0c3,0105503100030-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:08.449073
1aarHHXwTjq,0105503100031-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:10.065904
1aarHRP4r3y,0105503100032-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:12.218093
1aarHaDmHqr,0105503100033-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:14.144423
1aarHi15GuA,0105503100034-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:15.844806
1aarHs1gIyO,0105503100035-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:18.032242
1aarI19gSMG,0105503100036-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 00:31:20.038589
1abDfOIFurn,0105502300040-0101-70000A,PENDING_CONFIRMATION,CONTRACT_CANCELLED,CANCEL_CONTRACT,,2025-01-31 05:44:28.215004
1abHBIoxbpO,0105503100037-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 06:33:39.182740
1abHQs8BOVx,0105503100038-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 06:37:10.013823
1abHfNurjr5,0105503100038-0101-3XXXXXA,PENDING_CONFIRMATION,CONTRACT_CANCELLED,CANCEL_CONTRACT,,2025-01-31 06:40:26.549995
1abJnsAPLf0,0105503100039-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 07:10:20.738502
1abKQxu4GcZ,0105503100039-0101-3XXXXXA,PENDING_CONFIRMATION,CONTRACT_CANCELLED,CANCEL_CONTRACT,,2025-01-31 07:19:10.129480
1abNjPftbHO,0105503100040-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 08:05:18.811319
1abVI00AA85,0105503100040-0101-3XXXXXA,PENDING_CONFIRMATION,CONTRACT_CANCELLED,CANCEL_CONTRACT,,2025-01-31 09:51:04.568798
1abVoDw5xec,0105503100041-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 09:58:20.915694
1abYAYbIn1C,0105503100042-0101-3XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-01-31 10:31:22.592763
1ae6jdr3LsA,0105501600006-0101-N0000A,ACTIVE,CONTRACT_ENDED,END_CONTRACT,,2025-02-01 23:30:17.492580
1ae6jcnlbxH,0105436200031-0101-N0000A,ACTIVE,CONTRACT_ENDED,END_CONTRACT,,2025-02-01 23:30:17.488842
1ae8tkBhkOE,0105501600006-0101-N7000A,PENDING_CONFIRMATION,ACTIVE,ACTIVATE_CONTRACT,,2025-02-02 00:00:34.188868
1ae8thHk3sv,0105436200031-0101-N5000A,PENDING_CONFIRMATION,ACTIVE,ACTIVATE_CONTRACT,,2025-02-02 00:00:34.179794
1afpwmtCETY,0105503400001-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:34.613332
1afpxFXU1Q4,0105503400002-0101-NXXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:40.906869
1afpxRQMh9A,0105503400003-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:43.469991
1afpxbqlH4j,0105503400004-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:45.730462
1afpxlYSvJV,0105503400005-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:47.854498
1afpy2iyefd,0105503400006-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:51.602896
1afpyHRZ29y,0105503400007-0101-5XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:54.809963
1afpyQqFYrv,0105503400008-0101-7XXXXXA,PENDING_CONFIRMATION,PENDING_CONFIRMATION,CREATE_CONTRACT,,2025-02-03 00:30:56.864579
