hash_code,entity,field,value,price,rate,title,sales_tax_type,create_time,update_time,is_active
61944578f94fcfd50f317c7e3b89f652,CollectOrder,order_item_id,0105433700027-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
d50c30eb3fb0bccb07ad78f3381f966e,CollectOrder,order_item_id,0105433700027-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
5bed39e83dd5f5d2f46ed70762351f18,CollectOrder,order_item_id,0105433700027-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
60ff53fef3e6a405f0403742383e15fc,CollectOrder,order_item_id,0105433700025-0602,84.3750,0.0625,Texas State Tax,STATE,,,Y
a6ce4bb74f74d558636e758e74ca9c92,CollectOrder,order_item_id,0105433700025-0602,13.5000,0.0100,Houston City Tax,CITY,,,Y
1d6943fa78d408f7bba23933f42739a7,CollectOrder,order_item_id,0105433700025-0602,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
28bf6913707e91b381d5aba6c749f3a7,CollectOrder,order_item_id,0105433700025-0502,2.3125,0.0625,Texas State Tax,STATE,,,Y
2d61efdc76f86b9f6d99feb6a8dd69a1,CollectOrder,order_item_id,0105433700025-0502,0.3700,0.0100,Houston City Tax,CITY,,,Y
c8a3d809f6ea4fe34c1a8dd2f551f72c,CollectOrder,order_item_id,0105433700025-0502,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
0ba259cab738f76f51ecc87142dd9e98,CollectOrder,order_item_id,0105433700025-0402,2.3125,0.0625,Texas State Tax,STATE,,,Y
c20ebf4885523c74e19f571dc3aa52b1,CollectOrder,order_item_id,0105433700025-0402,0.3700,0.0100,Houston City Tax,CITY,,,Y
088ae03a3683e7b8b9df71dbe3dc9566,CollectOrder,order_item_id,0105433700025-0402,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
abde1ba25b23438d17062f77307cd952,CollectOrder,order_item_id,0105433700025-0302,2.3125,0.0625,Texas State Tax,STATE,,,Y
67d036604782d6e377d9cba942a35263,CollectOrder,order_item_id,0105433700025-0302,0.3700,0.0100,Houston City Tax,CITY,,,Y
feed086457f4828a887b96e4cf490e5e,CollectOrder,order_item_id,0105433700025-0302,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
462c8b8f90e8e1c71fa950ea0a73bc38,CollectOrder,order_item_id,0105433700025-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
8e8f85a63698c2e41522980fe8669b82,CollectOrder,order_item_id,0105433700025-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
d210a72b9e402f488152ec7fb2351452,CollectOrder,order_item_id,0105433700025-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2c2c11f78d79ccd91bf74344f4fe0d6b,CollectOrder,order_item_id,0105433700025-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
8e6d9399a83fb2d30e0bf47ff5e027b0,CollectOrder,order_item_id,0105433700025-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
6510baf5529487ae3547de97ce5dc92c,CollectOrder,order_item_id,0105433700025-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
fea48e2751c74033963cfea5b9ed7bb2,CollectOrder,order_item_id,0105433700024-0602,84.3750,0.0625,Texas State Tax,STATE,,,Y
b52175446bde75f9cb29eadba8737dad,CollectOrder,order_item_id,0105433700024-0602,13.5000,0.0100,Houston City Tax,CITY,,,Y
28334f490432eb3ab4d7f024d9a09f9b,CollectOrder,order_item_id,0105433700024-0602,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2fe8a6d9daa4054819a2f0dc832b13af,CollectOrder,order_item_id,0105433700024-0502,84.3750,0.0625,Texas State Tax,STATE,,,Y
3465c08765bfa8caafc57e5bfb735ffb,CollectOrder,order_item_id,0105433700024-0502,13.5000,0.0100,Houston City Tax,CITY,,,Y
bd6457c60f362fc102490a093615ce40,CollectOrder,order_item_id,0105433700024-0502,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2528a1be3997c83b1580fc2e338a195e,CollectOrder,order_item_id,0105433700024-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
034e8c13a1770599602fd9b99abee3f9,CollectOrder,order_item_id,0105433700024-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
306242758d3364cb40efb064d0c1cb8b,CollectOrder,order_item_id,0105433700024-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
0bdc2e7e2ba498836d6a0a5326963791,CollectOrder,order_item_id,0105433700024-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
35fe040d0faba9b86217de91153826f0,CollectOrder,order_item_id,0105433700024-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
f81896bb71a59e56afd14655aba3a4bb,CollectOrder,order_item_id,0105433700024-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
fa7d9283f1831e16bfcda216369cde05,CollectOrder,order_item_id,0105433700024-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
b19b4a953c16e19fcd13e23027490a2d,CollectOrder,order_item_id,0105433700024-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
7682272ae4bdf76c9c8db0fbd35a751d,CollectOrder,order_item_id,0105433700024-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ba00830f930f18e547e1bcfcccc7cc6c,CollectOrder,order_item_id,0105433700024-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
9761fa5e7319265736b73cdf62466776,CollectOrder,order_item_id,0105433700024-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
6bcc0bd90bcaa626daa303d46132c509,CollectOrder,order_item_id,0105433700024-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a38f361c9b24ea10a4af31af6ca5bc46,CollectOrder,order_item_id,0105433700020-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
59c67bba47515cc49a997876b912e6a2,CollectOrder,order_item_id,0105433700020-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
bf98004cc891973e3e2ab20a00ff2ab8,CollectOrder,order_item_id,0105433700020-0102,13.5000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
735ddbe5e635afa5e57eb936164f6d10,CollectOrder,order_item_id,0105433700019-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
4139d9a1050e0f3c6a168ad1fd82fbed,CollectOrder,order_item_id,0105433700019-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
78f80382e17c0dc14dc715792fb6517e,CollectOrder,order_item_id,0105433700019-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
81de8a4d45b3590127cf192c97ca403f,CollectOrder,order_item_id,0105433700013-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
893e0fb5f2fedd5283daf50bab5abe70,CollectOrder,order_item_id,0105433700013-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
8e5df5edade27afa15c74824fc4c9f87,CollectOrder,order_item_id,0105433700013-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
41e41e27e6987c2d896fd58736b44f66,CollectOrder,order_item_id,0105433700013-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
61738ff712bd1b2a0f04a489c098f9c5,CollectOrder,order_item_id,0105433700013-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
f0eb9a0060d827dd51a5459342eef040,CollectOrder,order_item_id,0105433700013-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d51523a9ed1429d3de56395f59868829,CollectOrder,order_item_id,0105433700013-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
a022aa6ce89045de7e104c75c8d56c4d,CollectOrder,order_item_id,0105433700013-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
0f6eab687b705ababeb2956ff5fade70,CollectOrder,order_item_id,0105433700013-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
7b41b6d53caf95f217f04c8f5e7ed1fc,CollectOrder,order_item_id,0105433700013-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
016f7b767571ea2531990125984f0f2e,CollectOrder,order_item_id,0105433700013-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
f5d96ecddb96862aaf477d6db63f3dbd,CollectOrder,order_item_id,0105433700013-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
cc07b7ea28205cc9402d15332b4058bb,CollectOrder,order_item_id,0105433700010-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
6e90ebfa3ff17431e941327131dd55b2,CollectOrder,order_item_id,0105433700010-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
452331c737052a70a1e4ee1f2cbf71f4,CollectOrder,order_item_id,0105433700010-0202,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
eb83e850b8c08cd4c78ae4a19a064acd,CollectOrder,order_item_id,0105433700010-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
c7e03381c7e42a949444a34929992225,CollectOrder,order_item_id,0105433700010-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
8b80b7353136a41aea7d6cc659887525,CollectOrder,order_item_id,0105433700010-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
cbc6c42588c7ec25bed8f7ac5331ae62,CollectOrder,order_item_id,0105433700009-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
a207f80f0b977ec26cbbab2571325f27,CollectOrder,order_item_id,0105433700009-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a6b7f5ca471eb78674506dad42b4d871,CollectOrder,order_item_id,0105433700009-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
9d42ed7ace41170da3b5f5f795d11578,CollectOrder,order_item_id,0105433400031-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
9f07e789a1df4ecd3c8c1864d0977ac4,CollectOrder,order_item_id,0105433400031-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
0a7d0156bf05699d26eae8918c28b569,CollectOrder,order_item_id,0105433400031-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
c2fa956876852d8580b7f418768f04ea,CollectOrder,order_item_id,0105433400031-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
4a24dbce1b29c36b07fff32698180702,CollectOrder,order_item_id,0105433400031-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
37a84dabf236f3b031205653c446b305,CollectOrder,order_item_id,0105433400031-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
de37fdbb2e3ad3d98e307c5317cb8033,CollectOrder,order_item_id,0105433400030-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
5011f854c4dfd28ca801f63e40b197be,CollectOrder,order_item_id,0105433400030-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
e45027e00bab244f3a57ad0e35236433,CollectOrder,order_item_id,0105433400030-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
5a9118323d2a4251de0f2bbf8cd1008d,CollectOrder,order_item_id,0105433300177-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
d267cd6fc73a44a8a21fbb457d7ebe01,CollectOrder,order_item_id,0105433300177-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
148486bb774de7421bb889751cb79eef,CollectOrder,order_item_id,0105433300177-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
df3fbffc06393c0ff5d84aa340bda731,CollectOrder,order_item_id,0105433300177-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
79f48887ad25c3dea3c9013526e78fe8,CollectOrder,order_item_id,0105433300177-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
15ddaacc857c5edfdea7b92c067d6bab,CollectOrder,order_item_id,0105433300177-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
1b49b53bcec6cbf8ffc16a4f6e75313e,CollectOrder,order_item_id,0105433300177-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
a3adae1cb9fe0c85e2e176460fd65120,CollectOrder,order_item_id,0105433300177-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
256687d5497d3cef05702ebf6870c3a0,CollectOrder,order_item_id,0105433300177-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
1d9c9e0e2b9c7bfd5b97f59306186cd0,CollectOrder,order_item_id,0105433300177-0102,126.8750,0.0625,Texas State Tax,STATE,,,Y
59a0d417e2c787d61bf6a3787519ae6a,CollectOrder,order_item_id,0105433300177-0102,20.3000,0.0100,Houston City Tax,CITY,,,Y
6a7440110916d7eec126133dcbfa4cfa,CollectOrder,order_item_id,0105433300177-0102,20.3000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a69545b526468a799b6750329c5aa410,CollectOrder,order_item_id,0105433300101-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
1716f172deba0e4c3a2ff42d6214d128,CollectOrder,order_item_id,0105433300101-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
05b01039a6aa6034ae9269d49f963fe9,CollectOrder,order_item_id,0105433300101-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ca9436f14ad167e0282c928726bfdda3,CollectOrder,order_item_id,0105433300099-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
0ed1430e56d3cefc1c9659f64d9b288c,CollectOrder,order_item_id,0105433300099-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
fbc3ebfdae143a4356cd28f93c7494dd,CollectOrder,order_item_id,0105433300099-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
60b962d58d9596ac407944750625b7b4,CollectOrder,order_item_id,0105433300099-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
dfd194dff2955d46eec14968394c8f41,CollectOrder,order_item_id,0105433300099-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
f8fd8126a450cdf7741cb9ba1ad34389,CollectOrder,order_item_id,0105433300099-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2a449904f095b07837a50ae46c9d2e26,CollectOrder,order_item_id,0105433300093-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
75e314f0f5e92a4a62b73bbb5a0567a1,CollectOrder,order_item_id,0105433300093-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
80b046484644962c5c340acfe6d7014c,CollectOrder,order_item_id,0105433300093-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
3c1f5b812621a9e3ad3aa49c76e80806,CollectOrder,order_item_id,0105433300082-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
7b0ace478ba8a4c620f7e3a09e8b78a4,CollectOrder,order_item_id,0105433300082-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
07eecda19827479b3b38e3821bcf2fe4,CollectOrder,order_item_id,0105433300082-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
7b6f356a801df93daa68ff810cf8fe45,CollectOrder,order_item_id,0105433300022-0102,2.3125,0.0625,Texas State Tax,STATE,,,Y
44ba25ac47d92c01d225b8ef6c16c548,CollectOrder,order_item_id,0105433300022-0102,0.3700,0.0100,Houston City Tax,CITY,,,Y
42d670d3ec0963e1d2c0a72915b4b2e5,CollectOrder,order_item_id,0105433300022-0102,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
4bbab8a028854743fe52c9e021eee525,CollectOrder,order_item_id,0105433100019-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
dd4af49d85b1360f83177aa028663850,CollectOrder,order_item_id,0105433100019-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
718c22818160c22f71245f782bad8696,CollectOrder,order_item_id,0105433100019-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
5ece218625dd67fb46582089c76abcae,CollectOrder,order_item_id,0105433100003-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
b3367bd37c8fd60fbdbb3e8dadac54a8,CollectOrder,order_item_id,0105433100003-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
ebdee6b530bdc9803a68d961c86cffc1,CollectOrder,order_item_id,0105433100003-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
5b4a02cbb3434ae5610eba195d05f4a9,CollectOrder,order_item_id,0105432800004-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
779d2c35510d78e133048c3ea6f53223,CollectOrder,order_item_id,0105432800004-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
d0058dd0d4325ec3f2322a288778d435,CollectOrder,order_item_id,0105432800004-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
516406d9f8812fc3cde184f7254a99be,CollectOrder,order_item_id,0105432800003-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
fe833f9fae8f4ca3bdd2c15daca7fcfb,CollectOrder,order_item_id,0105432800003-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
d83949c9381e0604df3d9bd47cef4b18,CollectOrder,order_item_id,0105432800003-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
af9186dcae8769ae2814c97d5ef8f90d,CollectOrder,order_item_id,0105432800002-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
5e8468fe32ccb5f7295fd3c3a9e975ee,CollectOrder,order_item_id,0105432800002-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
8b308e241a70930b5ce722d3170ed561,CollectOrder,order_item_id,0105432800002-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
bad3027ba50ce15b873db0c78918225a,CollectOrder,order_item_id,0105432800001-0102,2.3125,0.0625,Texas State Tax,STATE,,,Y
7ffafd1c43589d5b11f8015714f86dfb,CollectOrder,order_item_id,0105432800001-0102,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
1dc0034d6124cce240f51c08c4e4974c,CollectOrder,order_item_id,0105432800001-0102,0.3700,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
331e62d51df4ee4cfb35a5a32abcc527,CollectOrder,order_item_id,0105432600014-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
c76035c9b06b94d312f932233f63349a,CollectOrder,order_item_id,0105432600014-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
aff9cdc94870bb678ee03baab14cd521,CollectOrder,order_item_id,0105432600014-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d78dcedd568aa31f08235fbe3b4d6d27,CollectOrder,order_item_id,0105432600014-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
01ab87ab9e52fff20d0b4396af234618,CollectOrder,order_item_id,0105432600014-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
1d88c562552cf3952fed84f1258e5d4f,CollectOrder,order_item_id,0105432600014-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
db9a77833212c061cad9a81f1e7487cf,CollectOrder,order_item_id,0105432600014-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
3e3821c4e9e93821eb54ff91d7f9ee02,CollectOrder,order_item_id,0105432600014-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
13cd201a775fa409446fcc2b16b0254f,CollectOrder,order_item_id,0105432600014-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
169f816029c9ba8bf8efd393b62f37f3,CollectOrder,order_item_id,0105432600011-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
04891f340650328191c5cd60ce743bb2,CollectOrder,order_item_id,0105432600011-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
4f6dc1f6c86a4642c921896ae7b78994,CollectOrder,order_item_id,0105432600011-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
07278f02439b6bb07145027c28ab4961,CollectOrder,order_item_id,0105432500136-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
d6331f1edb683e5a76a7f091eb2dc66a,CollectOrder,order_item_id,0105432500136-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
16cbca08a0b0f27e4035dbdb1611fbeb,CollectOrder,order_item_id,0105432500136-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
41523be624ab8fd6c617fa8afe392bc5,CollectOrder,order_item_id,0105432500136-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
699b9a550407cadec9685fdd212f363c,CollectOrder,order_item_id,0105432500136-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
dcfb30d5fc8bc4b4b8f0f488e304087e,CollectOrder,order_item_id,0105432500136-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
1c7cba37e863c58b2adf9c177ea73a46,CollectOrder,order_item_id,0105432500132-0102,2.3125,0.0625,Texas State Tax,STATE,,,Y
7d7229e79b6327a31928f1b47909c729,CollectOrder,order_item_id,0105432500132-0102,0.3700,0.0100,Houston City Tax,CITY,,,Y
6cfaf1031dfc5d6f33cee42eff4c5fb9,CollectOrder,order_item_id,0105432500132-0102,0.3700,0.0100,Houston Mta Transit,SPECIAL,,,Y
a066515cd5f2a78bc4c43ec41c67eb82,CollectOrder,order_item_id,0105433700024-0602,84.3800,0.0625,Texas State Tax,STATE,,,Y
d56a7de6472655abf3fb8339f4670eae,CollectOrder,order_item_id,0105434600061-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
d50af7c35b3c83171a61a5eca002a6b4,CollectOrder,order_item_id,0105433400031-0202,84.3800,0.0625,Texas State Tax,STATE,,,Y
a09fe7cd0038742e8401d1b6cc1ec84c,CollectOrder,order_item_id,0105433400031-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
652a5c4ed27fcc9839492096ee447225,CollectOrder,order_item_id,0105433700013-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
73d27dbc6a7c734179d126e273712ca0,CollectOrder,order_item_id,0105433700013-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a22abc3bce1af513c0a14bc4b4c49ac1,CollectOrder,order_item_id,0105433700013-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
e27ba4f47ff6689a38ab5973c3331aa0,CollectOrder,order_item_id,0105433700013-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
3d4d7f7ffb724f0a117580f706852192,CollectOrder,order_item_id,0105433700013-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
e66b375bf67c9959b112997c0b156f38,CollectOrder,order_item_id,0105433700013-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
31452a4afaf8c6206276db72cc888aec,CollectOrder,order_item_id,0105433700013-0402,84.3800,0.0625,Texas State Tax,STATE,,,Y
85854c227c7c4037d81979a6bbfabeb4,CollectOrder,order_item_id,0105434100045-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
cf97f4d66acd740f8b84e19c3dfde6a2,CollectOrder,order_item_id,0105434100045-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ae74028fdc62f1acb0b0fe9ebda1d835,CollectOrder,order_item_id,0105434100045-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
277b9597c9134272c92a8e55ef40cf5a,CollectOrder,order_item_id,0105434100045-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
dd57e5ace4439b5af8a6f8e245d71e0e,CollectOrder,order_item_id,0105434200020-0502,15.2000,0.0100,Houston City Tax,CITY,,,Y
a761a50367809d8b7da6c16b73784ccc,CollectOrder,order_item_id,0105434200020-0502,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
9e139b3b0cd8446007c9de53669b9cae,CollectOrder,order_item_id,0105434700021-0202,84.3800,0.0625,Texas State Tax,STATE,,,Y
110349fbe94096c4970537fbaa5b1e05,CollectOrder,order_item_id,0105434700021-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
fd3b18c9c3af9b861050f095ff81645b,CollectOrder,order_item_id,0105434700008-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
545178c56a99e44d591e62f4f172756f,CollectOrder,order_item_id,0105434700008-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
6f82b467a5e1f75c3c6d9948a1366fa4,CollectOrder,order_item_id,0105434700005-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
a7991404c597e288b2922b59f8fde47a,CollectOrder,order_item_id,0105434700014-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
7cc8ba096eebed2b9e1848529fdf49a8,CollectOrder,order_item_id,0105434700014-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
0134e77a821fb65af2e29543d6165a44,CollectOrder,order_item_id,0105434700014-0302,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
ef9cfe0d3e4327def44edba0e473230f,CollectOrder,order_item_id,0105434700074-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
a7fbbcb88cd484dd15b65996aca9f3a1,CollectOrder,order_item_id,0105434700014-0202,84.3800,0.0625,Texas State Tax,STATE,,,Y
9d505d226f7352f95b4ec8374fe34c75,CollectOrder,order_item_id,0105434600003-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
f6de73c89051fe48ba44501906b7e6c5,CollectOrder,order_item_id,0105434600003-0202,84.3800,0.0625,Texas State Tax,STATE,,,Y
2e4b8dd461ce0a7276ab51b59b46cc9d,CollectOrder,order_item_id,0105433900076-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
0c50f797ee74420098ca836da8d163fb,CollectOrder,order_item_id,0105433900076-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
ce151d948afa39ad3c01bebb0010ba57,CollectOrder,order_item_id,0105434700011-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
fb77d6d5ac23895226c98ecf5a17eb93,CollectOrder,order_item_id,0105434700011-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
c39cc77e63b1e7a8ca45e18e8ea06cf1,CollectOrder,order_item_id,0105434600009-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
9f5a33f9115436d127f04469ed68bcdd,CollectOrder,order_item_id,0105434000004-0502,84.3800,0.0625,Texas State Tax,STATE,,,Y
95424db41052783ca98d58ca8410a9de,CollectOrder,order_item_id,0105434200018-0302,84.3800,0.0625,Texas State Tax,STATE,,,Y
2e3ecea76cb6c4d19becc39c8c56b0af,CollectOrder,order_item_id,0105434200018-0202,84.3800,0.0625,Texas State Tax,STATE,,,Y
f32601a51c2873e56d1554dff90cdf41,CollectOrder,order_item_id,0105433900079-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d4ceaa83cccfe50b12c08586c325f810,CollectOrder,order_item_id,0105433900079-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
0379529d7290f6cd4c9f02dd5cef6628,CollectOrder,order_item_id,0105434400018-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
e842512c3566d5f3e057642455358ea9,CollectOrder,order_item_id,0105434700016-0102,84.3800,0.0625,Texas State Tax,STATE,,,Y
aa75b0682a4d634beb7dc02e980c7b7d,CollectOrder,order_item_id,0105433700027-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
6ba059bbde5ba30afd5689e06822b84e,CollectOrder,order_item_id,0105433700027-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
521d0436d129ec057cab7861c1fa8a49,CollectOrder,order_item_id,0105433700027-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
f8d13c5de77fbbf3a8794fd33a005f25,CollectOrder,order_item_id,0105433700027-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
